s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0495619E+000, 1.9999998E+001, 2.0000000E+001, 2.0000004E+001, 2.0000004E+001, 1.9999998E+001, 2.0000000E+001, 2.0000007E+001, 1.9999994E+001, 1.9999994E+001, 1.9999996E+001, 2.0000001E+001, 1.9999998E+001, 1.9999993E+001, 1.9999999E+001, 2.0000012E+001, 1.9999999E+001, 2.0000001E+001, 2.0000006E+001, 2.0000003E+001, 1.9999995E+001, 2.0000007E+001, 1.9999998E+001, 2.0000008E+001, 2.0000001E+001, 1.9999997E+001, 1.9999997E+001, 1.9999991E+001, 2.0000003E+001, 2.0000004E+001, 2.0000003E+001, 2.0000007E+001, 1.9999992E+001, 2.0000011E+001, 1.9999999E+001, 1.9999996E+001, 2.0000000E+001, 2.0000011E+001, 2.0000003E+001
 2.0081703E+000, 2.0005937E+001, 2.0005297E+001, 2.0004464E+001, 2.0003979E+001, 2.0003352E+001, 2.0002976E+001, 2.0002489E+001, 2.0002222E+001, 2.0001861E+001, 2.0001648E+001, 2.0001379E+001, 2.0001226E+001, 2.0001019E+001, 2.0000900E+001, 2.0000753E+001, 2.0000670E+001, 2.0000556E+001, 2.0000493E+001, 2.0000413E+001, 2.0000364E+001, 2.0000296E+001, 2.0000269E+001, 2.0000221E+001, 2.0000199E+001, 2.0000169E+001, 2.0000145E+001, 2.0000123E+001, 2.0000102E+001, 2.0000090E+001, 2.0000077E+001, 2.0000064E+001, 2.0000066E+001, 2.0000043E+001, 2.0000049E+001, 2.0000048E+001, 2.0000034E+001, 2.0000028E+001, 2.0000030E+001
 3.0217584E+000, 2.0040744E+001, 2.0036679E+001, 2.0031295E+001, 2.0028132E+001, 2.0023954E+001, 2.0021501E+001, 2.0018270E+001, 2.0016385E+001, 2.0013899E+001, 2.0012456E+001, 2.0010558E+001, 2.0009447E+001, 2.0007991E+001, 2.0007148E+001, 2.0006039E+001, 2.0005395E+001, 2.0004555E+001, 2.0004070E+001, 2.0003434E+001, 2.0003069E+001, 2.0002588E+001, 2.0002304E+001, 2.0001940E+001, 2.0001733E+001, 2.0001458E+001, 2.0001306E+001, 2.0001099E+001, 2.0000979E+001, 2.0000825E+001, 2.0000740E+001, 2.0000627E+001, 2.0000563E+001, 2.0000487E+001, 2.0000441E+001, 2.0000375E+001, 2.0000351E+001, 2.0000306E+001, 2.0000266E+001
 4.0067170E+000, 2.0088504E+001, 2.0080071E+001, 2.0068883E+001, 2.0062278E+001, 2.0053502E+001, 2.0048319E+001, 2.0041458E+001, 2.0037420E+001, 2.0032078E+001, 2.0028938E+001, 2.0024765E+001, 2.0022318E+001, 2.0019097E+001, 2.0017202E+001, 2.0014694E+001, 2.0013226E+001, 2.0011289E+001, 2.0010155E+001, 2.0008662E+001, 2.0007789E+001, 2.0006640E+001, 2.0005970E+001, 2.0005085E+001, 2.0004564E+001, 2.0003884E+001, 2.0003490E+001, 2.0002974E+001, 2.0002678E+001, 2.0002280E+001, 2.0002047E+001, 2.0001747E+001, 2.0001575E+001, 2.0001354E+001, 2.0001225E+001, 2.0001067E+001, 2.0000972E+001, 2.0000842E+001, 2.0000782E+001
 5.0180874E+000, 2.0141426E+001, 2.0128378E+001, 2.0110999E+001, 2.0100724E+001, 2.0087057E+001, 2.0078978E+001, 2.0068215E+001, 2.0061854E+001, 2.0053384E+001, 2.0048385E+001, 2.0041750E+001, 2.0037828E+001, 2.0032593E+001, 2.0029514E+001, 2.0025437E+001, 2.0023026E+001, 2.0019823E+001, 2.0017937E+001, 2.0015433E+001, 2.0013955E+001, 2.0012000E+001, 2.0010851E+001, 2.0009330E+001, 2.0008437E+001, 2.0007250E+001, 2.0006549E+001, 2.0005627E+001, 2.0005088E+001, 2.0004381E+001, 2.0003967E+001, 2.0003414E+001, 2.0003088E+001, 2.0002664E+001, 2.0002420E+001, 2.0002103E+001, 2.0001921E+001, 2.0001679E+001, 2.0001541E+001
 6.0055154E+000, 2.0200651E+001, 2.0182053E+001, 2.0157391E+001, 2.0142868E+001, 2.0123527E+001, 2.0112101E+001, 2.0096901E+001, 2.0087926E+001, 2.0075986E+001, 2.0068928E+001, 2.0059527E+001, 2.0053987E+001, 2.0046635E+001, 2.0042281E+001, 2.0036481E+001, 2.0033071E+001, 2.0028548E+001, 2.0025876E+001, 2.0022324E+001, 2.0020229E+001, 2.0017446E+001, 2.0015804E+001, 2.0013628E+001, 2.0012347E+001, 2.0010653E+001, 2.0009658E+001, 2.0008332E+001, 2.0007549E+001, 2.0006516E+001, 2.0005912E+001, 2.0005121E+001, 2.0004655E+001, 2.0004030E+001, 2.0003662E+001, 2.0003186E+001, 2.0002914E+001, 2.0002547E+001, 2.0002350E+001
 7.0036920E+000, 2.0275431E+001, 2.0249580E+001, 2.0215716E+001, 2.0195753E+001, 2.0169217E+001, 2.0153582E+001, 2.0132784E+001, 2.0120498E+001, 2.0104163E+001, 2.0094520E+001, 2.0081697E+001, 2.0074110E+001, 2.0064013E+001, 2.0058070E+001, 2.0050172E+001, 2.0045497E+001, 2.0039278E+001, 2.0035618E+001, 2.0030760E+001, 2.0027893E+001, 2.0024082E+001, 2.0021833E+001, 2.0018846E+001, 2.0017085E+001, 2.0014748E+001, 2.0013374E+001, 2.0011555E+001, 2.0010488E+001, 2.0009064E+001, 2.0008225E+001, 2.0007117E+001, 2.0006471E+001, 2.0005619E+001, 2.0005118E+001, 2.0004454E+001, 2.0004062E+001, 2.0003544E+001, 2.0003262E+001
 8.0179579E+000, 2.0373359E+001, 2.0340222E+001, 2.0293565E+001, 2.0266042E+001, 2.0230135E+001, 2.0209004E+001, 2.0180824E+001, 2.0164186E+001, 2.0142067E+001, 2.0128994E+001, 2.0111593E+001, 2.0101318E+001, 2.0087644E+001, 2.0079543E+001, 2.0068763E+001, 2.0062413E+001, 2.0053964E+001, 2.0048957E+001, 2.0042300E+001, 2.0038378E+001, 2.0033164E+001, 2.0030086E+001, 2.0025994E+001, 2.0023578E+001, 2.0020366E+001, 2.0018473E+001, 2.0015958E+001, 2.0014477E+001, 2.0012519E+001, 2.0011368E+001, 2.0009837E+001, 2.0008934E+001, 2.0007737E+001, 2.0007041E+001, 2.0006134E+001, 2.0005601E+001, 2.0004877E+001, 2.0004473E+001
 9.0175143E+000, 2.0477190E+001, 2.0435449E+001, 2.0382673E+001, 2.0349341E+001, 2.0301785E+001, 2.0273448E+001, 2.0236522E+001, 2.0214865E+001, 2.0185906E+001, 2.0168775E+001, 2.0146025E+001, 2.0132588E+001, 2.0114701E+001, 2.0104149E+001, 2.0090102E+001, 2.0081780E+001, 2.0070714E+001, 2.0064195E+001, 2.0055512E+001, 2.0050372E+001, 2.0043543E+001, 2.0039517E+001, 2.0034163E+001, 2.0031003E+001, 2.0026803E+001, 2.0024322E+001, 2.0021027E+001, 2.0019083E+001, 2.0016498E+001, 2.0014974E+001, 2.0012966E+001, 2.0011784E+001, 2.0010207E+001, 2.0009278E+001, 2.0008060E+001, 2.0007350E+001, 2.0006414E+001, 2.0005905E+001
 1.0008123E+001, 2.0602253E+001, 2.0546001E+001, 2.0475466E+001, 2.0437045E+001, 2.0386074E+001, 2.0353147E+001, 2.0305611E+001, 2.0276986E+001, 2.0239593E+001, 2.0217694E+001, 2.0188351E+001, 2.0170946E+001, 2.0147852E+001, 2.0134225E+001, 2.0116093E+001, 2.0105401E+001, 2.0091168E+001, 2.0082741E+001, 2.0071545E+001, 2.0064947E+001, 2.0056158E+001, 2.0050962E+001, 2.0044065E+001, 2.0039998E+001, 2.0034589E+001, 2.0031399E+001, 2.0027161E+001, 2.0024659E+001, 2.0021333E+001, 2.0019372E+001, 2.0016767E+001, 2.0015231E+001, 2.0013199E+001, 2.0012007E+001, 2.0010430E+001, 2.0009497E+001, 2.0008263E+001, 2.0007609E+001
 1.1015798E+001, 2.0682389E+001, 2.0635595E+001, 2.0566628E+001, 2.0524091E+001, 2.0467746E+001, 2.0434417E+001, 2.0387043E+001, 2.0355343E+001, 2.0308976E+001, 2.0280585E+001, 2.0243101E+001, 2.0221070E+001, 2.0191442E+001, 2.0173795E+001, 2.0150347E+001, 2.0136513E+001, 2.0118111E+001, 2.0107252E+001, 2.0092787E+001, 2.0084228E+001, 2.0072856E+001, 2.0066148E+001, 2.0057214E+001, 2.0051937E+001, 2.0044932E+001, 2.0040800E+001, 2.0035307E+001, 2.0032066E+001, 2.0027758E+001, 2.0025217E+001, 2.0021846E+001, 2.0019855E+001, 2.0017200E+001, 2.0015640E+001, 2.0013588E+001, 2.0012381E+001, 2.0010773E+001, 2.0009915E+001
 1.2009438E+001, 2.0705324E+001, 2.0670171E+001, 2.0617245E+001, 2.0582630E+001, 2.0532754E+001, 2.0501454E+001, 2.0457569E+001, 2.0429449E+001, 2.0386441E+001, 2.0356895E+001, 2.0313068E+001, 2.0285635E+001, 2.0248626E+001, 2.0226559E+001, 2.0196634E+001, 2.0178685E+001, 2.0154730E+001, 2.0140577E+001, 2.0121738E+001, 2.0110600E+001, 2.0095749E+001, 2.0086960E+001, 2.0075277E+001, 2.0068376E+001, 2.0059181E+001, 2.0053752E+001, 2.0046546E+001, 2.0042291E+001, 2.0036629E+001, 2.0033288E+001, 2.0028853E+001, 2.0026236E+001, 2.0022753E+001, 2.0020699E+001, 2.0017976E+001, 2.0016371E+001, 2.0014247E+001, 2.0013138E+001
 1.3001489E+001, 2.0694016E+001, 2.0663854E+001, 2.0621805E+001, 2.0595488E+001, 2.0556843E+001, 2.0530937E+001, 2.0494185E+001, 2.0470378E+001, 2.0434947E+001, 2.0410744E+001, 2.0372869E+001, 2.0346920E+001, 2.0307967E+001, 2.0282997E+001, 2.0248274E+001, 2.0227020E+001, 2.0197721E+001, 2.0179949E+001, 2.0156047E+001, 2.0141877E+001, 2.0122985E+001, 2.0111789E+001, 2.0096840E+001, 2.0087994E+001, 2.0076225E+001, 2.0069264E+001, 2.0059995E+001, 2.0054523E+001, 2.0047252E+001, 2.0042959E+001, 2.0037252E+001, 2.0033880E+001, 2.0029396E+001, 2.0026754E+001, 2.0023257E+001, 2.0021188E+001, 2.0018436E+001, 2.0017006E+001
 1.4015122E+001, 2.0692690E+001, 2.0658858E+001, 2.0616174E+001, 2.0591735E+001, 2.0558986E+001, 2.0538900E+001, 2.0509039E+001, 2.0489015E+001, 2.0458282E+001, 2.0437948E+001, 2.0406638E+001, 2.0385378E+001, 2.0352587E+001, 2.0330410E+001, 2.0297384E+001, 2.0275784E+001, 2.0244616E+001, 2.0224843E+001, 2.0196893E+001, 2.0179619E+001, 2.0156087E+001, 2.0142032E+001, 2.0123220E+001, 2.0112033E+001, 2.0097070E+001, 2.0088215E+001, 2.0076426E+001, 2.0069452E+001, 2.0060166E+001, 2.0054690E+001, 2.0047421E+001, 2.0043129E+001, 2.0037413E+001, 2.0034044E+001, 2.0029584E+001, 2.0026957E+001, 2.0023468E+001, 2.0021669E+001
 1.5016797E+001, 2.0699719E+001, 2.0665528E+001, 2.0620076E+001, 2.0591595E+001, 2.0554700E+001, 2.0534305E+001, 2.0509438E+001, 2.0494291E+001, 2.0470704E+001, 2.0453157E+001, 2.0424670E+001, 2.0405498E+001, 2.0376871E+001, 2.0358251E+001, 2.0330932E+001, 2.0312253E+001, 2.0284300E+001, 2.0265974E+001, 2.0239018E+001, 2.0221296E+001, 2.0195468E+001, 2.0179074E+001, 2.0156279E+001, 2.0142467E+001, 2.0123808E+001, 2.0112642E+001, 2.0097659E+001, 2.0088772E+001, 2.0076922E+001, 2.0069911E+001, 2.0060589E+001, 2.0055090E+001, 2.0047780E+001, 2.0043473E+001, 2.0037760E+001, 2.0034391E+001, 2.0029929E+001, 2.0027653E+001
 1.6010885E+001, 2.0730773E+001, 2.0687950E+001, 2.0634094E+001, 2.0602150E+001, 2.0559839E+001, 2.0535008E+001, 2.0503811E+001, 2.0488059E+001, 2.0469533E+001, 2.0457311E+001, 2.0436461E+001, 2.0420250E+001, 2.0392942E+001, 2.0374552E+001, 2.0349133E+001, 2.0332772E+001, 2.0309624E+001, 2.0294331E+001, 2.0270723E+001, 2.0254727E+001, 2.0230995E+001, 2.0215473E+001, 2.0192381E+001, 2.0177340E+001, 2.0155876E+001, 2.0142561E+001, 2.0124294E+001, 2.0113233E+001, 2.0098286E+001, 2.0089385E+001, 2.0077502E+001, 2.0070459E+001, 2.0061079E+001, 2.0055555E+001, 2.0048245E+001, 2.0043933E+001, 2.0038215E+001, 2.0035301E+001
 1.7016124E+001, 2.0798561E+001, 2.0750431E+001, 2.0682617E+001, 2.0640632E+001, 2.0584586E+001, 2.0550861E+001, 2.0505037E+001, 2.0478695E+001, 2.0454890E+001, 2.0446558E+001, 2.0433509E+001, 2.0422406E+001, 2.0403731E+001, 2.0389949E+001, 2.0365640E+001, 2.0348322E+001, 2.0324238E+001, 2.0309834E+001, 2.0290146E+001, 2.0277250E+001, 2.0257324E+001, 2.0243390E+001, 2.0222113E+001, 2.0208094E+001, 2.0187635E+001, 2.0174264E+001, 2.0154758E+001, 2.0142340E+001, 2.0124808E+001, 2.0113994E+001, 2.0099223E+001, 2.0090334E+001, 2.0078376E+001, 2.0071292E+001, 2.0061891E+001, 2.0056344E+001, 2.0048998E+001, 2.0045263E+001
 1.8007321E+001, 2.0856937E+001, 2.0801828E+001, 2.0746094E+001, 2.0706253E+001, 2.0644391E+001, 2.0603338E+001, 2.0541515E+001, 2.0497312E+001, 2.0443020E+001, 2.0421216E+001, 2.0402879E+001, 2.0401718E+001, 2.0404673E+001, 2.0394868E+001, 2.0376388E+001, 2.0363894E+001, 2.0341706E+001, 2.0325717E+001, 2.0302596E+001, 2.0288596E+001, 2.0270811E+001, 2.0259853E+001, 2.0243619E+001, 2.0231870E+001, 2.0212205E+001, 2.0199383E+001, 2.0180899E+001, 2.0169097E+001, 2.0151852E+001, 2.0140657E+001, 2.0124506E+001, 2.0114264E+001, 2.0099892E+001, 2.0091134E+001, 2.0079299E+001, 2.0072232E+001, 2.0062818E+001, 2.0058032E+001
 1.9013379E+001, 2.2139344E+001, 2.0961625E+001, 2.0780791E+001, 2.0751437E+001, 2.0701809E+001, 2.0664705E+001, 2.0605529E+001, 2.0562630E+001, 2.0487545E+001, 2.0441001E+001, 2.0373407E+001, 2.0332621E+001, 2.0366860E+001, 2.0393637E+001, 2.0378357E+001, 2.0369584E+001, 2.0354048E+001, 2.0342394E+001, 2.0320868E+001, 2.0305193E+001, 2.0282321E+001, 2.0268391E+001, 2.0253207E+001, 2.0243971E+001, 2.0229746E+001, 2.0219074E+001, 2.0203161E+001, 2.0190986E+001, 2.0173409E+001, 2.0162751E+001, 2.0147445E+001, 2.0137528E+001, 2.0123066E+001, 2.0113736E+001, 2.0100421E+001, 2.0092051E+001, 2.0080521E+001, 2.0074556E+001
 2.0016584E+001, 2.5952385E+001, 2.2972772E+001, 2.0966210E+001, 2.0790771E+001, 2.0733689E+001, 2.0704313E+001, 2.0653487E+001, 2.0616591E+001, 2.0551618E+001, 2.0503161E+001, 2.0429682E+001, 2.0359455E+001, 2.0296408E+001, 2.0321248E+001, 2.0343804E+001, 2.0353106E+001, 2.0349230E+001, 2.0342747E+001, 2.0330337E+001, 2.0320366E+001, 2.0301895E+001, 2.0285869E+001, 2.0264707E+001, 2.0250867E+001, 2.0235196E+001, 2.0227513E+001, 2.0218771E+001, 2.0210168E+001, 2.0193391E+001, 2.0182453E+001, 2.0166548E+001, 2.0156394E+001, 2.0142453E+001, 2.0133655E+001, 2.0121013E+001, 2.0112904E+001, 2.0101229E+001, 2.0094916E+001
 2.1012054E+001, 2.9138838E+001, 2.7698711E+001, 2.3666916E+001, 2.1552910E+001, 2.0777609E+001, 2.0727995E+001, 2.0685258E+001, 2.0653547E+001, 2.0596968E+001, 2.0552553E+001, 2.0485117E+001, 2.0436720E+001, 2.0323853E+001, 2.0293993E+001, 2.0307663E+001, 2.0328607E+001, 2.0324146E+001, 2.0319873E+001, 2.0319759E+001, 2.0317977E+001, 2.0308296E+001, 2.0299828E+001, 2.0283007E+001, 2.0268651E+001, 2.0246177E+001, 2.0233198E+001, 2.0221365E+001, 2.0215896E+001, 2.0209006E+001, 2.0201920E+001, 2.0189750E+001, 2.0178891E+001, 2.0161364E+001, 2.0152026E+001, 2.0139871E+001, 2.0132705E+001, 2.0123062E+001, 2.0118531E+001
