s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0230336E+000, 2.0000017E+001, 2.0000005E+001, 2.0000002E+001, 2.0000001E+001, 2.0000017E+001, 2.0000007E+001, 2.0000010E+001, 2.0000009E+001, 1.9999986E+001, 1.9999998E+001, 2.0000015E+001, 2.0000001E+001, 1.9999996E+001, 2.0000011E+001, 1.9999997E+001, 2.0000002E+001, 1.9999998E+001, 2.0000015E+001, 1.9999987E+001, 2.0000015E+001, 2.0000000E+001, 1.9999978E+001, 2.0000011E+001, 1.9999999E+001, 1.9999995E+001, 1.9999997E+001, 1.9999990E+001, 1.9999994E+001, 1.9999999E+001, 2.0000008E+001, 1.9999997E+001, 2.0000009E+001, 2.0000007E+001, 2.0000002E+001, 2.0000000E+001, 1.9999989E+001, 2.0000000E+001, 1.9999995E+001
 2.0071674E+000, 2.0000180E+001, 2.0000152E+001, 2.0000117E+001, 2.0000111E+001, 2.0000102E+001, 2.0000080E+001, 2.0000070E+001, 2.0000067E+001, 2.0000057E+001, 2.0000023E+001, 2.0000044E+001, 2.0000043E+001, 2.0000036E+001, 2.0000018E+001, 2.0000016E+001, 2.0000029E+001, 2.0000007E+001, 2.0000029E+001, 2.0000022E+001, 2.0000006E+001, 2.0000016E+001, 2.0000007E+001, 2.0000011E+001, 2.0000015E+001, 2.0000000E+001, 1.9999997E+001, 2.0000011E+001, 2.0000005E+001, 2.0000005E+001, 2.0000009E+001, 2.0000013E+001, 2.0000012E+001, 2.0000013E+001, 2.0000021E+001, 2.0000007E+001, 1.9999992E+001, 2.0000004E+001, 2.0000014E+001
 3.0023069E+000, 2.0001269E+001, 2.0001179E+001, 2.0001029E+001, 2.0000906E+001, 2.0000779E+001, 2.0000719E+001, 2.0000629E+001, 2.0000560E+001, 2.0000493E+001, 2.0000441E+001, 2.0000355E+001, 2.0000347E+001, 2.0000304E+001, 2.0000273E+001, 2.0000238E+001, 2.0000207E+001, 2.0000196E+001, 2.0000154E+001, 2.0000162E+001, 2.0000139E+001, 2.0000119E+001, 2.0000123E+001, 2.0000071E+001, 2.0000082E+001, 2.0000083E+001, 2.0000065E+001, 2.0000055E+001, 2.0000062E+001, 2.0000050E+001, 2.0000039E+001, 2.0000045E+001, 2.0000040E+001, 2.0000038E+001, 2.0000040E+001, 2.0000037E+001, 2.0000032E+001, 2.0000001E+001, 2.0000022E+001
 4.0032490E+000, 2.0013968E+001, 2.0013122E+001, 2.0011999E+001, 2.0011310E+001, 2.0010297E+001, 2.0009683E+001, 2.0008857E+001, 2.0008331E+001, 2.0007587E+001, 2.0007148E+001, 2.0006501E+001, 2.0006085E+001, 2.0005574E+001, 2.0005248E+001, 2.0004756E+001, 2.0004470E+001, 2.0004068E+001, 2.0003822E+001, 2.0003457E+001, 2.0003274E+001, 2.0002952E+001, 2.0002769E+001, 2.0002533E+001, 2.0002336E+001, 2.0002139E+001, 2.0002010E+001, 2.0001790E+001, 2.0001683E+001, 2.0001538E+001, 2.0001432E+001, 2.0001290E+001, 2.0001214E+001, 2.0001105E+001, 2.0001032E+001, 2.0000955E+001, 2.0000887E+001, 2.0000791E+001, 2.0000723E+001
 5.0060350E+000, 2.0033969E+001, 2.0032235E+001, 2.0029774E+001, 2.0028272E+001, 2.0026160E+001, 2.0024814E+001, 2.0022937E+001, 2.0021789E+001, 2.0020154E+001, 2.0019116E+001, 2.0017685E+001, 2.0016770E+001, 2.0015462E+001, 2.0014680E+001, 2.0013570E+001, 2.0012850E+001, 2.0011850E+001, 2.0011233E+001, 2.0010353E+001, 2.0009786E+001, 2.0009037E+001, 2.0008540E+001, 2.0007865E+001, 2.0007444E+001, 2.0006802E+001, 2.0006438E+001, 2.0005927E+001, 2.0005574E+001, 2.0005120E+001, 2.0004846E+001, 2.0004432E+001, 2.0004176E+001, 2.0003835E+001, 2.0003626E+001, 2.0003328E+001, 2.0003159E+001, 2.0002912E+001, 2.0002751E+001
 6.0039531E+000, 2.0050515E+001, 2.0047975E+001, 2.0044432E+001, 2.0042210E+001, 2.0039143E+001, 2.0037239E+001, 2.0034517E+001, 2.0032819E+001, 2.0030469E+001, 2.0028991E+001, 2.0026885E+001, 2.0025582E+001, 2.0023706E+001, 2.0022521E+001, 2.0020897E+001, 2.0019879E+001, 2.0018401E+001, 2.0017474E+001, 2.0016185E+001, 2.0015365E+001, 2.0014199E+001, 2.0013489E+001, 2.0012451E+001, 2.0011816E+001, 2.0010911E+001, 2.0010311E+001, 2.0009519E+001, 2.0009030E+001, 2.0008287E+001, 2.0007851E+001, 2.0007242E+001, 2.0006845E+001, 2.0006289E+001, 2.0005955E+001, 2.0005493E+001, 2.0005208E+001, 2.0004825E+001, 2.0004619E+001
 7.0044082E+000, 2.0065124E+001, 2.0061740E+001, 2.0057068E+001, 2.0054179E+001, 2.0050128E+001, 2.0047640E+001, 2.0044167E+001, 2.0041972E+001, 2.0038898E+001, 2.0037008E+001, 2.0034339E+001, 2.0032654E+001, 2.0030308E+001, 2.0028807E+001, 2.0026685E+001, 2.0025391E+001, 2.0023557E+001, 2.0022388E+001, 2.0020732E+001, 2.0019710E+001, 2.0018237E+001, 2.0017317E+001, 2.0016037E+001, 2.0015213E+001, 2.0014081E+001, 2.0013352E+001, 2.0012295E+001, 2.0011663E+001, 2.0010772E+001, 2.0010186E+001, 2.0009397E+001, 2.0008913E+001, 2.0008202E+001, 2.0007762E+001, 2.0007168E+001, 2.0006796E+001, 2.0006295E+001, 2.0006015E+001
 8.0044979E+000, 2.0080393E+001, 2.0076037E+001, 2.0070009E+001, 2.0066319E+001, 2.0061190E+001, 2.0058015E+001, 2.0053637E+001, 2.0050934E+001, 2.0047112E+001, 2.0044734E+001, 2.0041452E+001, 2.0039405E+001, 2.0036514E+001, 2.0034721E+001, 2.0032162E+001, 2.0030552E+001, 2.0028340E+001, 2.0026955E+001, 2.0024975E+001, 2.0023727E+001, 2.0021994E+001, 2.0020888E+001, 2.0019336E+001, 2.0018377E+001, 2.0016996E+001, 2.0016148E+001, 2.0014926E+001, 2.0014135E+001, 2.0013068E+001, 2.0012400E+001, 2.0011428E+001, 2.0010836E+001, 2.0010017E+001, 2.0009487E+001, 2.0008749E+001, 2.0008309E+001, 2.0007689E+001, 2.0007347E+001
 9.0065444E+000, 2.0095990E+001, 2.0090562E+001, 2.0083099E+001, 2.0078525E+001, 2.0072235E+001, 2.0068359E+001, 2.0062982E+001, 2.0059695E+001, 2.0055131E+001, 2.0052280E+001, 2.0048302E+001, 2.0045866E+001, 2.0042457E+001, 2.0040333E+001, 2.0037360E+001, 2.0035485E+001, 2.0032849E+001, 2.0031235E+001, 2.0028968E+001, 2.0027533E+001, 2.0025509E+001, 2.0024254E+001, 2.0022460E+001, 2.0021345E+001, 2.0019782E+001, 2.0018790E+001, 2.0017411E+001, 2.0016533E+001, 2.0015265E+001, 2.0014497E+001, 2.0013412E+001, 2.0012717E+001, 2.0011760E+001, 2.0011170E+001, 2.0010325E+001, 2.0009796E+001, 2.0009080E+001, 2.0008675E+001
 1.0004480E+001, 2.0115500E+001, 2.0108725E+001, 2.0099408E+001, 2.0093715E+001, 2.0085875E+001, 2.0081090E+001, 2.0074456E+001, 2.0070379E+001, 2.0064779E+001, 2.0061332E+001, 2.0056502E+001, 2.0053519E+001, 2.0049413E+001, 2.0046869E+001, 2.0043325E+001, 2.0041120E+001, 2.0038006E+001, 2.0036075E+001, 2.0033408E+001, 2.0031753E+001, 2.0029405E+001, 2.0027940E+001, 2.0025891E+001, 2.0024597E+001, 2.0022795E+001, 2.0021668E+001, 2.0020074E+001, 2.0019087E+001, 2.0017669E+001, 2.0016766E+001, 2.0015529E+001, 2.0014753E+001, 2.0013645E+001, 2.0012968E+001, 2.0012026E+001, 2.0011428E+001, 2.0010592E+001, 2.0010130E+001
 1.1012479E+001, 2.0138204E+001, 2.0129867E+001, 2.0118383E+001, 2.0111371E+001, 2.0101728E+001, 2.0095840E+001, 2.0087750E+001, 2.0082772E+001, 2.0075905E+001, 2.0071720E+001, 2.0065927E+001, 2.0062329E+001, 2.0057342E+001, 2.0054300E+001, 2.0050069E+001, 2.0047460E+001, 2.0043813E+001, 2.0041528E+001, 2.0038361E+001, 2.0036418E+001, 2.0033713E+001, 2.0032011E+001, 2.0029638E+001, 2.0028160E+001, 2.0026072E+001, 2.0024786E+001, 2.0022968E+001, 2.0021834E+001, 2.0020249E+001, 2.0019239E+001, 2.0017806E+001, 2.0016928E+001, 2.0015688E+001, 2.0014907E+001, 2.0013837E+001, 2.0013178E+001, 2.0012223E+001, 2.0011701E+001
 1.2004665E+001, 2.0163697E+001, 2.0153539E+001, 2.0139625E+001, 2.0131122E+001, 2.0119445E+001, 2.0112316E+001, 2.0102535E+001, 2.0096566E+001, 2.0088309E+001, 2.0083254E+001, 2.0076324E+001, 2.0072068E+001, 2.0066131E+001, 2.0062482E+001, 2.0057465E+001, 2.0054381E+001, 2.0050106E+001, 2.0047454E+001, 2.0043731E+001, 2.0041447E+001, 2.0038290E+001, 2.0036343E+001, 2.0033600E+001, 2.0031904E+001, 2.0029525E+001, 2.0028038E+001, 2.0025980E+001, 2.0024688E+001, 2.0022884E+001, 2.0021765E+001, 2.0020161E+001, 2.0019155E+001, 2.0017758E+001, 2.0016886E+001, 2.0015676E+001, 2.0014930E+001, 2.0013880E+001, 2.0013285E+001
 1.3009674E+001, 2.0196632E+001, 2.0184050E+001, 2.0166876E+001, 2.0156439E+001, 2.0142102E+001, 2.0133363E+001, 2.0121366E+001, 2.0114069E+001, 2.0104044E+001, 2.0097887E+001, 2.0089425E+001, 2.0084277E+001, 2.0077160E+001, 2.0072757E+001, 2.0066683E+001, 2.0062970E+001, 2.0057849E+001, 2.0054704E+001, 2.0050311E+001, 2.0047582E+001, 2.0043822E+001, 2.0041520E+001, 2.0038322E+001, 2.0036334E+001, 2.0033575E+001, 2.0031854E+001, 2.0029455E+001, 2.0027977E+001, 2.0025896E+001, 2.0024611E+001, 2.0022816E+001, 2.0021674E+001, 2.0020074E+001, 2.0019087E+001, 2.0017715E+001, 2.0016871E+001, 2.0015690E+001, 2.0015036E+001
 1.4006949E+001, 2.0236820E+001, 2.0221125E+001, 2.0199789E+001, 2.0186897E+001, 2.0169288E+001, 2.0158570E+001, 2.0143887E+001, 2.0134950E+001, 2.0122739E+001, 2.0115297E+001, 2.0105030E+001, 2.0098769E+001, 2.0090200E+001, 2.0084948E+001, 2.0077648E+001, 2.0073182E+001, 2.0067038E+001, 2.0063278E+001, 2.0058090E+001, 2.0054872E+001, 2.0050394E+001, 2.0047654E+001, 2.0043883E+001, 2.0041556E+001, 2.0038316E+001, 2.0036323E+001, 2.0033526E+001, 2.0031802E+001, 2.0029408E+001, 2.0027916E+001, 2.0025854E+001, 2.0024572E+001, 2.0022742E+001, 2.0021613E+001, 2.0020055E+001, 2.0019084E+001, 2.0017741E+001, 2.0017015E+001
 1.5001724E+001, 2.0284908E+001, 2.0265234E+001, 2.0238616E+001, 2.0222600E+001, 2.0200888E+001, 2.0187758E+001, 2.0169819E+001, 2.0158930E+001, 2.0144056E+001, 2.0135054E+001, 2.0122714E+001, 2.0115172E+001, 2.0104850E+001, 2.0098585E+001, 2.0089946E+001, 2.0084626E+001, 2.0077310E+001, 2.0072846E+001, 2.0066711E+001, 2.0062957E+001, 2.0057714E+001, 2.0054484E+001, 2.0050038E+001, 2.0047325E+001, 2.0043553E+001, 2.0041230E+001, 2.0038013E+001, 2.0036010E+001, 2.0033242E+001, 2.0031535E+001, 2.0029153E+001, 2.0027692E+001, 2.0025634E+001, 2.0024346E+001, 2.0022577E+001, 2.0021476E+001, 2.0019943E+001, 2.0019113E+001
 1.6007305E+001, 2.0347132E+001, 2.0322060E+001, 2.0288241E+001, 2.0267980E+001, 2.0240640E+001, 2.0224249E+001, 2.0202008E+001, 2.0188568E+001, 2.0170254E+001, 2.0159185E+001, 2.0144148E+001, 2.0135017E+001, 2.0122495E+001, 2.0114906E+001, 2.0104554E+001, 2.0098225E+001, 2.0089489E+001, 2.0084158E+001, 2.0076847E+001, 2.0072397E+001, 2.0066268E+001, 2.0062471E+001, 2.0057226E+001, 2.0054025E+001, 2.0049623E+001, 2.0046909E+001, 2.0043164E+001, 2.0040857E+001, 2.0037633E+001, 2.0035661E+001, 2.0032923E+001, 2.0031226E+001, 2.0028882E+001, 2.0027424E+001, 2.0025399E+001, 2.0024156E+001, 2.0022401E+001, 2.0021445E+001
 1.7006853E+001, 2.0431164E+001, 2.0399372E+001, 2.0356007E+001, 2.0329901E+001, 2.0294631E+001, 2.0273534E+001, 2.0245134E+001, 2.0228084E+001, 2.0204983E+001, 2.0191056E+001, 2.0172194E+001, 2.0160854E+001, 2.0145393E+001, 2.0136012E+001, 2.0123255E+001, 2.0115554E+001, 2.0104971E+001, 2.0098507E+001, 2.0089650E+001, 2.0084266E+001, 2.0076913E+001, 2.0072419E+001, 2.0066176E+001, 2.0062350E+001, 2.0057107E+001, 2.0053907E+001, 2.0049472E+001, 2.0046763E+001, 2.0043001E+001, 2.0040674E+001, 2.0037479E+001, 2.0035505E+001, 2.0032760E+001, 2.0031087E+001, 2.0028760E+001, 2.0027318E+001, 2.0025315E+001, 2.0024211E+001
 1.8000916E+001, 2.0530328E+001, 2.0494257E+001, 2.0442844E+001, 2.0410717E+001, 2.0366172E+001, 2.0339037E+001, 2.0302258E+001, 2.0280219E+001, 2.0250466E+001, 2.0232616E+001, 2.0208484E+001, 2.0194047E+001, 2.0174573E+001, 2.0162830E+001, 2.0146872E+001, 2.0137270E+001, 2.0124253E+001, 2.0116340E+001, 2.0105505E+001, 2.0098930E+001, 2.0089956E+001, 2.0084534E+001, 2.0077072E+001, 2.0072487E+001, 2.0066180E+001, 2.0062351E+001, 2.0057088E+001, 2.0053855E+001, 2.0049418E+001, 2.0046685E+001, 2.0042906E+001, 2.0040595E+001, 2.0037376E+001, 2.0035407E+001, 2.0032721E+001, 2.0031047E+001, 2.0028727E+001, 2.0027469E+001
 1.9006571E+001, 2.0635380E+001, 2.0598527E+001, 2.0544526E+001, 2.0509537E+001, 2.0458857E+001, 2.0426515E+001, 2.0380877E+001, 2.0352696E+001, 2.0314020E+001, 2.0290630E+001, 2.0258941E+001, 2.0239937E+001, 2.0214447E+001, 2.0199241E+001, 2.0178697E+001, 2.0166368E+001, 2.0149766E+001, 2.0139808E+001, 2.0126245E+001, 2.0118036E+001, 2.0106865E+001, 2.0100117E+001, 2.0090970E+001, 2.0085393E+001, 2.0077710E+001, 2.0073035E+001, 2.0066660E+001, 2.0062770E+001, 2.0057411E+001, 2.0054155E+001, 2.0049652E+001, 2.0046887E+001, 2.0043077E+001, 2.0040739E+001, 2.0037554E+001, 2.0035607E+001, 2.0032880E+001, 2.0031421E+001
 2.0002707E+001, 2.0742273E+001, 2.0706095E+001, 2.0652246E+001, 2.0616681E+001, 2.0564073E+001, 2.0529670E+001, 2.0479265E+001, 2.0446878E+001, 2.0400390E+001, 2.0371174E+001, 2.0330418E+001, 2.0305400E+001, 2.0271321E+001, 2.0250927E+001, 2.0223505E+001, 2.0207116E+001, 2.0185086E+001, 2.0171998E+001, 2.0154396E+001, 2.0143823E+001, 2.0129504E+001, 2.0120895E+001, 2.0109255E+001, 2.0102274E+001, 2.0092727E+001, 2.0086914E+001, 2.0078991E+001, 2.0074208E+001, 2.0067639E+001, 2.0063645E+001, 2.0058197E+001, 2.0054852E+001, 2.0050245E+001, 2.0047445E+001, 2.0043606E+001, 2.0041279E+001, 2.0038066E+001, 2.0036324E+001
 2.1004930E+001, 2.0842887E+001, 2.0809166E+001, 2.0758338E+001, 2.0724215E+001, 2.0672725E+001, 2.0638321E+001, 2.0586975E+001, 2.0553032E+001, 2.0503147E+001, 2.0470720E+001, 2.0423798E+001, 2.0393801E+001, 2.0351279E+001, 2.0324946E+001, 2.0288611E+001, 2.0266519E+001, 2.0236576E+001, 2.0218668E+001, 2.0194757E+001, 2.0180531E+001, 2.0161405E+001, 2.0149985E+001, 2.0134614E+001, 2.0125454E+001, 2.0113128E+001, 2.0105689E+001, 2.0095565E+001, 2.0089464E+001, 2.0081197E+001, 2.0076180E+001, 2.0069363E+001, 2.0065234E+001, 2.0059545E+001, 2.0056101E+001, 2.0051416E+001, 2.0048559E+001, 2.0044681E+001, 2.0042597E+001
