s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0062387E+000, 2.0038344E+001, 2.0051378E+001, 2.0070371E+001, 2.0091561E+001, 2.0601396E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.4384439E+001, 2.0137500E+001, 2.0093684E+001, 2.0072997E+001, 2.0061713E+001, 2.0054783E+001, 2.0049697E+001, 2.0045295E+001, 2.0024488E+001, 2.0013705E+001, 2.0011222E+001, 2.0010314E+001, 2.0009006E+001, 2.0008216E+001, 2.0007126E+001, 2.0006470E+001, 2.0005581E+001, 2.0005046E+001, 2.0004328E+001, 2.0003909E+001, 2.0003338E+001, 2.0003011E+001, 2.0002565E+001, 2.0002308E+001, 2.0001966E+001, 2.0001768E+001, 2.0001510E+001, 2.0001359E+001, 2.0001160E+001, 2.0001043E+001
 2.0111273E+000, 2.0317818E+001, 2.0360342E+001, 2.0414354E+001, 2.0466324E+001, 2.0235726E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.7847403E+002, 3.5335966E+002, 1.6345137E+002, 5.7534600E+001, 2.1524845E+001, 2.1112045E+001, 2.0802209E+001, 2.0629802E+001, 2.0457880E+001, 2.0379430E+001, 2.0287488E+001, 2.0244614E+001, 2.0196980E+001, 2.0173624E+001, 2.0148566E+001, 2.0134967E+001, 2.0116372E+001, 2.0105414E+001, 2.0091032E+001, 2.0082572E+001, 2.0071349E+001, 2.0064748E+001, 2.0055984E+001, 2.0050818E+001, 2.0043981E+001, 2.0039964E+001, 2.0034661E+001, 2.0031557E+001, 2.0027486E+001, 2.0025322E+001
 3.0039295E+000, 2.0738091E+001, 2.0828935E+001, 2.0916446E+001, 2.0968348E+001, 2.0392505E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.0536734E+002, 4.2276187E+002, 3.9524257E+002, 3.0865200E+002, 8.1528221E+001, 4.5042813E+001, 2.5798631E+001, 2.4223721E+001, 2.2998589E+001, 2.2504030E+001, 2.1957005E+001, 2.1669264E+001, 2.1324149E+001, 2.1141999E+001, 2.0925724E+001, 2.0812983E+001, 2.0678771E+001, 2.0606485E+001, 2.0517871E+001, 2.0468585E+001, 2.0404300E+001, 2.0366823E+001, 2.0318081E+001, 2.0289881E+001, 2.0252910E+001, 2.0231370E+001, 2.0203076E+001, 2.0186596E+001, 2.0165075E+001, 2.0154050E+001
 4.0046202E+000, 2.1471828E+001, 2.1664671E+001, 2.1844215E+001, 2.1896533E+001, 2.0593215E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.9543121E+002, 2.2635438E+002, 1.6169207E+002, 1.1259879E+002, 2.3789510E+002, 1.7606034E+002, 1.2931202E+002, 8.0733754E+001, 4.4272793E+001, 3.0130104E+001, 2.4867974E+001, 2.4297489E+001, 2.3669886E+001, 2.3302357E+001, 2.2792277E+001, 2.2484912E+001, 2.2076743E+001, 2.1841794E+001, 2.1543517E+001, 2.1377537E+001, 2.1170161E+001, 2.1054494E+001, 2.0907578E+001, 2.0824120E+001, 2.0715596E+001, 2.0652371E+001, 2.0569681E+001, 2.0521908E+001, 2.0459650E+001, 2.0427795E+001
 5.0006695E+000, 2.2805995E+001, 2.3138296E+001, 2.3461867E+001, 1.2627134E+002, 2.8850513E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.9870271E+002, 2.5712626E+002, 2.0589303E+002, 1.0180481E+002, 9.7902999E+001, 1.3325601E+002, 2.4916055E+002, 1.2694792E+002, 1.0387941E+002, 8.7878572E+001, 5.2243885E+001, 3.9964633E+001, 2.6502954E+001, 2.5290440E+001, 2.4539695E+001, 2.4196021E+001, 2.3725103E+001, 2.3427824E+001, 2.3003196E+001, 2.2737743E+001, 2.2372159E+001, 2.2151869E+001, 2.1856991E+001, 2.1683295E+001, 2.1454711E+001, 2.1322144E+001, 2.1149237E+001, 2.1048884E+001, 2.0917505E+001, 2.0850170E+001
 6.0003921E+000, 2.6302867E+001, 2.7579319E+001, 3.0781641E+001, 1.9564428E+002, 1.8408619E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.1639076E+003, 6.6483102E+002, 3.8117239E+002, 1.2360849E+002, 2.8771401E+002, 3.8072415E+002, 2.8854541E+002, 1.4102724E+002, 1.2422230E+002, 1.2441805E+002, 1.1904855E+002, 8.8592218E+001, 6.8265461E+001, 7.9001491E+001, 4.4874460E+001, 2.8836379E+001, 2.5991751E+001, 2.5204286E+001, 2.4387606E+001, 2.4049905E+001, 2.3574009E+001, 2.3296528E+001, 2.2929056E+001, 2.2710409E+001, 2.2415053E+001, 2.2236183E+001, 2.1989113E+001, 2.1836677E+001, 2.1627334E+001, 2.1517293E+001
 7.0060208E+000, 2.7225317E+001, 2.8386215E+001, 2.9829682E+001, 3.1482429E+001, 3.1332854E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.1563509E+002, 7.4338254E+002, 6.1042684E+002, 5.2505359E+002, 2.8077140E+002, 2.1785693E+002, 1.7444840E+002, 1.6563900E+002, 1.1773556E+002, 1.1558691E+002, 1.1817093E+002, 1.1901278E+002, 9.2298557E+001, 2.2610537E+002, 1.7980608E+002, 1.0872992E+002, 2.7685029E+001, 2.8123005E+001, 2.8221631E+001, 2.5652892E+001, 2.4744431E+001, 2.4402842E+001, 2.3862759E+001, 2.3539293E+001, 2.3127950E+001, 2.2901953E+001, 2.2624521E+001, 2.2473842E+001, 2.2291917E+001, 2.2205411E+001
 8.0007788E+000, 2.6818864E+001, 2.7652712E+001, 2.8907797E+001, 2.9737696E+001, 2.9201955E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.3460110E+002, 5.0768101E+002, 6.7905945E+002, 6.6314381E+002, 7.5249645E+002, 8.3585291E+002, 7.3092731E+002, 4.0564801E+002, 2.5202670E+002, 1.6044090E+002, 1.2073394E+002, 1.2647838E+002, 7.7213170E+001, 1.9510355E+002, 1.5739087E+002, 9.2954189E+001, 3.1098310E+001, 3.4787727E+001, 3.2831099E+001, 2.7367002E+001, 2.6261849E+001, 2.6832873E+001, 2.7076191E+001, 2.5096485E+001, 2.4212796E+001, 2.3911062E+001, 2.3495797E+001, 2.3265884E+001, 2.3001149E+001, 2.2879569E+001
 9.0024463E+000, 2.8015687E+001, 2.8933025E+001, 2.9906836E+001, 3.0432353E+001, 3.9523312E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5739434E+002, 8.1695343E+002, 8.9813126E+002, 1.0120784E+003, 9.0351420E+002, 8.0818503E+002, 5.4645572E+002, 5.1724900E+002, 5.2132022E+002, 4.3864921E+002, 3.1327636E+002, 2.5993789E+002, 1.3508743E+002, 1.1271061E+002, 1.5947073E+002, 1.1371393E+002, 5.3641423E+001, 4.5173401E+001, 3.1306070E+001, 2.9147886E+001, 2.9227718E+001, 2.9898946E+001, 2.9104408E+001, 2.5971124E+001, 2.5219314E+001, 2.5281702E+001, 2.6196101E+001, 2.4440459E+001, 2.4148382E+001, 2.3990018E+001
 1.0000316E+001, 2.9810952E+001, 3.0686104E+001, 3.1826863E+001, 3.2683849E+001, 3.1002714E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.2086002E+003, 1.0863613E+003, 1.0989967E+003, 1.0814223E+003, 1.1005167E+003, 1.2262176E+003, 1.1719780E+003, 9.7847653E+002, 7.4704032E+002, 6.7386363E+002, 5.9559397E+002, 5.3043440E+002, 4.5848293E+002, 3.6922147E+002, 1.2036220E+002, 5.6228840E+001, 6.9966807E+001, 7.6416732E+001, 4.0123192E+001, 3.6159352E+001, 3.1677727E+001, 3.0285706E+001, 2.8369502E+001, 2.7396264E+001, 2.6446292E+001, 2.9522447E+001, 4.4456363E+001, 2.6060499E+001, 3.6641969E+001, 7.4162064E+001
 1.1001889E+001, 2.9413335E+001, 3.0585842E+001, 3.1799288E+001, 3.2989926E+001, 3.1522981E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.0392290E+003, 1.1072411E+003, 1.0929807E+003, 1.0783268E+003, 1.0934773E+003, 1.0649885E+003, 1.0705207E+003, 1.0475165E+003, 9.2317274E+002, 8.1834080E+002, 6.8118171E+002, 7.0247346E+002, 7.2091219E+002, 7.1144440E+002, 6.7945874E+002, 5.7855364E+002, 2.6900072E+002, 6.8708931E+001, 3.7781054E+001, 3.4364040E+001, 3.1642367E+001, 3.3134602E+001, 3.3962300E+001, 3.2015100E+001, 3.1578728E+001, 3.9620767E+001, 5.7911290E+001, 4.5009072E+001, 9.2997337E+001, 1.7882782E+002
 1.2009264E+001, 2.7937749E+001, 2.9005803E+001, 3.0446876E+001, 3.2096457E+001, 3.3577205E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.0790701E+003, 9.6203532E+002, 9.7859902E+002, 1.0032029E+003, 1.0566477E+003, 9.8948176E+002, 9.2799109E+002, 1.0084128E+003, 8.6659463E+002, 8.9052477E+002, 8.1682170E+002, 7.3662644E+002, 6.2804230E+002, 7.6654694E+002, 7.8753212E+002, 7.8346049E+002, 7.3432386E+002, 6.8441388E+002, 2.0174550E+002, 3.7727128E+001, 3.4946179E+001, 3.9493604E+001, 4.3407374E+001, 4.4575341E+001, 4.7982012E+001, 4.8305308E+001, 6.0130799E+001, 6.6466314E+001, 2.4936600E+002, 4.4255445E+002
 1.3001749E+001, 2.7456848E+001, 2.8224822E+001, 2.9253369E+001, 3.0720408E+001, 3.3448195E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.4564570E+002, 9.7853084E+002, 1.0561785E+003, 1.0337745E+003, 9.3242847E+002, 8.5341869E+002, 8.3399657E+002, 7.0907522E+002, 6.5458376E+002, 6.2411272E+002, 5.9598872E+002, 5.8264574E+002, 4.5088446E+002, 6.4453900E+002, 6.7666479E+002, 6.5795601E+002, 5.5045996E+002, 4.4080110E+002, 1.8700617E+002, 9.2283749E+001, 4.5829947E+001, 3.8399913E+001, 5.4933143E+001, 6.4779609E+001, 6.5249762E+001, 7.4157087E+001, 1.2177452E+002, 1.5330003E+002, 1.3437947E+002, 1.3904059E+002
 1.4007118E+001, 2.6948744E+001, 2.7667368E+001, 2.8430105E+001, 2.9303181E+001, 3.2479267E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.0011018E+003, 1.1139943E+003, 9.2761607E+002, 1.0130490E+003, 1.0552245E+003, 1.0507178E+003, 1.0682376E+003, 1.0208124E+003, 9.7215499E+002, 9.1530083E+002, 7.9812346E+002, 7.3364696E+002, 6.5150561E+002, 5.8722851E+002, 5.3614114E+002, 5.2062000E+002, 4.5203212E+002, 3.6047308E+002, 2.1848713E+002, 8.0856739E+001, 5.0605887E+001, 4.5843295E+001, 9.3350986E+001, 1.2134562E+002, 1.0795003E+002, 9.6300564E+001, 1.5581343E+002, 1.5964278E+002, 2.0232011E+002, 2.2485019E+002
 1.5000276E+001, 2.6891616E+001, 2.7533749E+001, 2.8262490E+001, 2.9089312E+001, 3.1939528E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.5342253E+002, 9.9232940E+002, 1.0526911E+003, 8.7278770E+002, 7.1432202E+002, 6.1704089E+002, 7.7138602E+002, 9.9823283E+002, 7.7236797E+002, 9.7677418E+002, 9.8288481E+002, 8.6378765E+002, 7.7087415E+002, 8.1892621E+002, 8.6002564E+002, 8.4159103E+002, 7.5675086E+002, 6.9845367E+002, 6.2258082E+002, 5.5537287E+002, 2.8023382E+002, 1.3553607E+002, 7.3578240E+001, 1.2855928E+002, 1.2867814E+002, 1.2290057E+002, 1.7785838E+002, 1.7094479E+002, 2.3302204E+002, 3.0791498E+002
 1.6000803E+001, 2.7399861E+001, 2.8010144E+001, 2.8667199E+001, 2.9405017E+001, 2.9773727E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.1025185E+002, 9.6834205E+002, 9.8238611E+002, 8.1317063E+002, 9.0917916E+002, 5.7506241E+002, 3.9365824E+002, 5.4460943E+002, 5.9050192E+002, 7.0490106E+002, 8.9775282E+002, 9.5388697E+002, 8.7578647E+002, 8.3574221E+002, 7.8854289E+002, 7.8387220E+002, 8.4054895E+002, 8.2969448E+002, 8.1565703E+002, 7.6680714E+002, 6.8341013E+002, 6.2629058E+002, 4.3574734E+002, 2.8884344E+002, 1.3280309E+002, 1.2401559E+002, 1.7463396E+002, 2.0308828E+002, 1.8860118E+002, 2.3436234E+002
 1.7002516E+001, 2.7742807E+001, 2.8394142E+001, 2.9028587E+001, 2.9563407E+001, 2.9886089E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.0713251E+003, 1.1320575E+003, 1.0405193E+003, 9.9276385E+002, 9.7403450E+002, 1.0496766E+003, 9.5219895E+002, 8.9298631E+002, 8.6264347E+002, 7.7050328E+002, 7.1148697E+002, 6.7513272E+002, 6.6491726E+002, 7.0212317E+002, 7.2419344E+002, 7.2700626E+002, 7.5756235E+002, 7.4500489E+002, 7.4414334E+002, 7.2903651E+002, 7.1710223E+002, 6.9626164E+002, 6.5432599E+002, 5.7658527E+002, 3.4761032E+002, 2.2673997E+002, 1.7030249E+002, 1.6260519E+002, 1.9166574E+002, 2.2706701E+002
 1.8004713E+001, 2.7614453E+001, 2.8429739E+001, 2.9238070E+001, 2.9821230E+001, 3.0726766E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.0374120E+003, 9.6444665E+002, 8.9338842E+002, 8.9156795E+002, 8.0583112E+002, 9.0067515E+002, 9.5502997E+002, 1.1204206E+003, 1.1404613E+003, 1.0881468E+003, 1.0536674E+003, 9.8661122E+002, 9.3195309E+002, 8.6743138E+002, 7.6855995E+002, 7.3335090E+002, 6.9243049E+002, 6.9191647E+002, 6.8801513E+002, 6.8526973E+002, 6.5119031E+002, 6.4636994E+002, 6.3170184E+002, 6.3031504E+002, 5.0852254E+002, 2.4929994E+002, 2.9547082E+002, 2.5586184E+002, 2.5944572E+002, 2.1772052E+002
 1.9003042E+001, 2.6934407E+001, 2.7765951E+001, 2.8702287E+001, 2.9589818E+001, 2.9911527E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.0489471E+003, 1.0839169E+003, 8.6636216E+002, 7.5986198E+002, 6.4073589E+002, 6.5925500E+002, 6.8692536E+002, 7.2743835E+002, 6.1940107E+002, 5.7834151E+002, 4.9562795E+002, 5.7203314E+002, 6.0320047E+002, 5.9377773E+002, 6.8593671E+002, 7.7163992E+002, 8.5828862E+002, 8.2603380E+002, 7.3713991E+002, 7.0654512E+002, 7.0223610E+002, 7.0692032E+002, 6.8268769E+002, 6.5454821E+002, 6.1270762E+002, 5.0710339E+002, 2.9283786E+002, 3.0831726E+002, 3.0896744E+002, 3.9345593E+002
 2.0003916E+001, 2.6515302E+001, 2.7254773E+001, 2.8110599E+001, 2.9018912E+001, 2.9375629E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.0244392E+003, 1.0636659E+003, 1.0760178E+003, 1.0335938E+003, 7.1708030E+002, 5.8137312E+002, 3.7501142E+002, 4.9236776E+002, 4.4178616E+002, 5.3926260E+002, 6.2631043E+002, 5.5827385E+002, 4.9453823E+002, 4.6825481E+002, 4.4928205E+002, 4.4045606E+002, 4.2310447E+002, 4.6021023E+002, 5.3969482E+002, 5.6749198E+002, 5.7763549E+002, 5.6691020E+002, 5.7487032E+002, 5.9028041E+002, 6.2945533E+002, 6.5841903E+002, 6.4282807E+002, 5.3516511E+002, 3.1360627E+002, 3.6958291E+002
 2.1003777E+001, 2.6158954E+001, 2.6810245E+001, 2.7527493E+001, 2.8305131E+001, 2.8763117E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.0204450E+002, 1.1371725E+003, 1.2059798E+003, 1.1390006E+003, 1.0341480E+003, 1.0982556E+003, 8.8788214E+002, 8.9091255E+002, 6.0388298E+002, 5.0365525E+002, 4.0569227E+002, 5.2522547E+002, 5.3649296E+002, 4.6086246E+002, 5.1833850E+002, 6.0731667E+002, 6.0608097E+002, 5.8639148E+002, 5.5731514E+002, 5.4989485E+002, 5.7234472E+002, 5.8898704E+002, 6.0130464E+002, 5.9903674E+002, 5.8414611E+002, 5.7314163E+002, 5.5716636E+002, 5.5953911E+002, 4.1637521E+002, 4.3507476E+002
