s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0243221E+000, 2.0000018E+001, 2.0000012E+001, 2.0000014E+001, 1.9999997E+001, 2.0000019E+001, 2.0000017E+001, 2.0000019E+001, 2.0000014E+001, 1.9999975E+001, 2.0000002E+001, 2.0000019E+001, 2.0000004E+001, 1.9999989E+001, 2.0000021E+001, 2.0000003E+001, 1.9999993E+001, 2.0000003E+001, 2.0000014E+001, 1.9999977E+001, 2.0000021E+001, 2.0000000E+001, 1.9999969E+001, 2.0000013E+001, 2.0000001E+001, 1.9999998E+001, 1.9999998E+001, 1.9999985E+001, 1.9999988E+001, 2.0000001E+001, 2.0000012E+001, 1.9999991E+001, 2.0000012E+001, 2.0000005E+001, 2.0000000E+001, 1.9999995E+001, 1.9999993E+001, 1.9999996E+001, 1.9999988E+001
 2.0072320E+000, 2.0000206E+001, 2.0000160E+001, 2.0000132E+001, 2.0000111E+001, 2.0000134E+001, 2.0000099E+001, 2.0000094E+001, 2.0000084E+001, 2.0000015E+001, 2.0000045E+001, 2.0000075E+001, 2.0000037E+001, 2.0000018E+001, 2.0000057E+001, 2.0000015E+001, 2.0000026E+001, 2.0000014E+001, 2.0000053E+001, 1.9999983E+001, 2.0000055E+001, 2.0000011E+001, 1.9999959E+001, 2.0000036E+001, 2.0000008E+001, 1.9999997E+001, 2.0000001E+001, 1.9999980E+001, 1.9999992E+001, 2.0000004E+001, 2.0000025E+001, 1.9999998E+001, 2.0000027E+001, 2.0000021E+001, 2.0000008E+001, 2.0000004E+001, 1.9999976E+001, 2.0000002E+001, 1.9999990E+001
 3.0053624E+000, 2.0003702E+001, 2.0003412E+001, 2.0003051E+001, 2.0002862E+001, 2.0002593E+001, 2.0002394E+001, 2.0002153E+001, 2.0002018E+001, 2.0001787E+001, 2.0001648E+001, 2.0001535E+001, 2.0001411E+001, 2.0001272E+001, 2.0001178E+001, 2.0001037E+001, 2.0001008E+001, 2.0000862E+001, 2.0000862E+001, 2.0000733E+001, 2.0000704E+001, 2.0000621E+001, 2.0000543E+001, 2.0000541E+001, 2.0000485E+001, 2.0000414E+001, 2.0000386E+001, 2.0000357E+001, 2.0000327E+001, 2.0000296E+001, 2.0000290E+001, 2.0000257E+001, 2.0000247E+001, 2.0000228E+001, 2.0000212E+001, 2.0000174E+001, 2.0000121E+001, 2.0000151E+001, 2.0000138E+001
 4.0030198E+000, 2.0021235E+001, 2.0020206E+001, 2.0018739E+001, 2.0017803E+001, 2.0016512E+001, 2.0015717E+001, 2.0014586E+001, 2.0013868E+001, 2.0012881E+001, 2.0012231E+001, 2.0011316E+001, 2.0010791E+001, 2.0010004E+001, 2.0009492E+001, 2.0008793E+001, 2.0008343E+001, 2.0007728E+001, 2.0007307E+001, 2.0006796E+001, 2.0006419E+001, 2.0005929E+001, 2.0005629E+001, 2.0005146E+001, 2.0004895E+001, 2.0004510E+001, 2.0004248E+001, 2.0003912E+001, 2.0003709E+001, 2.0003394E+001, 2.0003195E+001, 2.0002946E+001, 2.0002774E+001, 2.0002540E+001, 2.0002406E+001, 2.0002188E+001, 2.0002057E+001, 2.0001847E+001, 2.0001770E+001
 5.0023161E+000, 2.0040175E+001, 2.0038252E+001, 2.0035608E+001, 2.0033984E+001, 2.0031652E+001, 2.0030203E+001, 2.0028195E+001, 2.0026931E+001, 2.0025122E+001, 2.0024008E+001, 2.0022393E+001, 2.0021351E+001, 2.0019952E+001, 2.0019061E+001, 2.0017753E+001, 2.0016938E+001, 2.0015783E+001, 2.0015053E+001, 2.0013984E+001, 2.0013360E+001, 2.0012398E+001, 2.0011799E+001, 2.0010975E+001, 2.0010403E+001, 2.0009658E+001, 2.0009188E+001, 2.0008473E+001, 2.0008044E+001, 2.0007457E+001, 2.0007063E+001, 2.0006507E+001, 2.0006173E+001, 2.0005695E+001, 2.0005389E+001, 2.0004982E+001, 2.0004700E+001, 2.0004292E+001, 2.0004039E+001
 6.0070564E+000, 2.0061684E+001, 2.0058644E+001, 2.0054411E+001, 2.0051796E+001, 2.0048191E+001, 2.0045940E+001, 2.0042763E+001, 2.0040798E+001, 2.0038055E+001, 2.0036324E+001, 2.0033883E+001, 2.0032354E+001, 2.0030147E+001, 2.0028777E+001, 2.0026868E+001, 2.0025645E+001, 2.0023893E+001, 2.0022792E+001, 2.0021237E+001, 2.0020236E+001, 2.0018839E+001, 2.0017956E+001, 2.0016682E+001, 2.0015893E+001, 2.0014738E+001, 2.0014006E+001, 2.0013003E+001, 2.0012354E+001, 2.0011421E+001, 2.0010857E+001, 2.0010043E+001, 2.0009516E+001, 2.0008784E+001, 2.0008331E+001, 2.0007686E+001, 2.0007286E+001, 2.0006713E+001, 2.0006380E+001
 7.0083353E+000, 2.0084012E+001, 2.0079648E+001, 2.0073675E+001, 2.0070007E+001, 2.0064917E+001, 2.0061808E+001, 2.0057480E+001, 2.0054767E+001, 2.0050983E+001, 2.0048655E+001, 2.0045372E+001, 2.0043309E+001, 2.0040419E+001, 2.0038573E+001, 2.0035968E+001, 2.0034365E+001, 2.0032081E+001, 2.0030624E+001, 2.0028550E+001, 2.0027256E+001, 2.0025390E+001, 2.0024217E+001, 2.0022563E+001, 2.0021501E+001, 2.0020009E+001, 2.0019054E+001, 2.0017674E+001, 2.0016824E+001, 2.0015617E+001, 2.0014832E+001, 2.0013747E+001, 2.0013070E+001, 2.0012082E+001, 2.0011459E+001, 2.0010595E+001, 2.0010049E+001, 2.0009281E+001, 2.0008852E+001
 8.0077113E+000, 2.0108769E+001, 2.0102812E+001, 2.0094642E+001, 2.0089677E+001, 2.0082834E+001, 2.0078633E+001, 2.0072867E+001, 2.0069327E+001, 2.0064363E+001, 2.0061281E+001, 2.0057025E+001, 2.0054385E+001, 2.0050666E+001, 2.0048353E+001, 2.0045058E+001, 2.0042985E+001, 2.0040108E+001, 2.0038306E+001, 2.0035731E+001, 2.0034097E+001, 2.0031804E+001, 2.0030343E+001, 2.0028272E+001, 2.0026977E+001, 2.0025117E+001, 2.0023949E+001, 2.0022278E+001, 2.0021203E+001, 2.0019696E+001, 2.0018753E+001, 2.0017390E+001, 2.0016535E+001, 2.0015339E+001, 2.0014571E+001, 2.0013471E+001, 2.0012790E+001, 2.0011828E+001, 2.0011293E+001
 9.0054439E+000, 2.0135226E+001, 2.0127438E+001, 2.0116808E+001, 2.0110342E+001, 2.0101502E+001, 2.0096101E+001, 2.0088643E+001, 2.0084102E+001, 2.0077845E+001, 2.0073966E+001, 2.0068550E+001, 2.0065232E+001, 2.0060622E+001, 2.0057752E+001, 2.0053742E+001, 2.0051218E+001, 2.0047655E+001, 2.0045460E+001, 2.0042376E+001, 2.0040434E+001, 2.0037665E+001, 2.0035940E+001, 2.0033475E+001, 2.0031924E+001, 2.0029743E+001, 2.0028354E+001, 2.0026396E+001, 2.0025156E+001, 2.0023365E+001, 2.0022243E+001, 2.0020665E+001, 2.0019659E+001, 2.0018232E+001, 2.0017346E+001, 2.0016074E+001, 2.0015260E+001, 2.0014119E+001, 2.0013488E+001
 1.0010767E+001, 2.0163431E+001, 2.0153675E+001, 2.0140320E+001, 2.0132213E+001, 2.0121114E+001, 2.0114381E+001, 2.0105102E+001, 2.0099424E+001, 2.0091657E+001, 2.0086904E+001, 2.0080277E+001, 2.0076187E+001, 2.0070556E+001, 2.0067082E+001, 2.0062254E+001, 2.0059253E+001, 2.0055013E+001, 2.0052376E+001, 2.0048723E+001, 2.0046448E+001, 2.0043234E+001, 2.0041212E+001, 2.0038376E+001, 2.0036579E+001, 2.0034055E+001, 2.0032475E+001, 2.0030220E+001, 2.0028813E+001, 2.0026799E+001, 2.0025510E+001, 2.0023706E+001, 2.0022570E+001, 2.0020951E+001, 2.0019935E+001, 2.0018502E+001, 2.0017594E+001, 2.0016288E+001, 2.0015565E+001
 1.1008455E+001, 2.0200757E+001, 2.0188334E+001, 2.0171336E+001, 2.0161001E+001, 2.0146873E+001, 2.0138289E+001, 2.0126562E+001, 2.0119386E+001, 2.0109519E+001, 2.0103530E+001, 2.0095287E+001, 2.0090190E+001, 2.0083128E+001, 2.0078826E+001, 2.0072861E+001, 2.0069198E+001, 2.0064087E+001, 2.0060885E+001, 2.0056437E+001, 2.0053707E+001, 2.0049899E+001, 2.0047510E+001, 2.0044161E+001, 2.0042075E+001, 2.0039114E+001, 2.0037280E+001, 2.0034686E+001, 2.0033053E+001, 2.0030763E+001, 2.0029309E+001, 2.0027228E+001, 2.0025935E+001, 2.0024098E+001, 2.0022937E+001, 2.0021306E+001, 2.0020282E+001, 2.0018816E+001, 2.0017992E+001
 1.2012742E+001, 2.0250014E+001, 2.0233900E+001, 2.0211997E+001, 2.0198706E+001, 2.0180539E+001, 2.0169514E+001, 2.0154457E+001, 2.0145328E+001, 2.0132764E+001, 2.0125092E+001, 2.0114620E+001, 2.0108231E+001, 2.0099358E+001, 2.0093902E+001, 2.0086427E+001, 2.0081841E+001, 2.0075514E+001, 2.0071614E+001, 2.0066131E+001, 2.0062763E+001, 2.0058115E+001, 2.0055250E+001, 2.0051224E+001, 2.0048731E+001, 2.0045242E+001, 2.0043049E+001, 2.0040009E+001, 2.0038104E+001, 2.0035420E+001, 2.0033755E+001, 2.0031374E+001, 2.0029867E+001, 2.0027762E+001, 2.0026436E+001, 2.0024560E+001, 2.0023390E+001, 2.0021736E+001, 2.0020803E+001
 1.3007866E+001, 2.0309848E+001, 2.0288963E+001, 2.0260707E+001, 2.0243693E+001, 2.0220498E+001, 2.0206460E+001, 2.0187315E+001, 2.0175745E+001, 2.0159953E+001, 2.0150307E+001, 2.0137113E+001, 2.0129125E+001, 2.0118143E+001, 2.0111378E+001, 2.0102072E+001, 2.0096399E+001, 2.0088597E+001, 2.0083827E+001, 2.0077194E+001, 2.0073072E+001, 2.0067412E+001, 2.0063947E+001, 2.0059141E+001, 2.0056154E+001, 2.0052019E+001, 2.0049445E+001, 2.0045840E+001, 2.0043624E+001, 2.0040495E+001, 2.0038554E+001, 2.0035839E+001, 2.0034113E+001, 2.0031688E+001, 2.0030179E+001, 2.0028038E+001, 2.0026703E+001, 2.0024829E+001, 2.0023784E+001
 1.4000406E+001, 2.0379172E+001, 2.0352311E+001, 2.0316182E+001, 2.0294590E+001, 2.0265365E+001, 2.0247742E+001, 2.0223814E+001, 2.0209370E+001, 2.0189794E+001, 2.0177929E+001, 2.0161670E+001, 2.0151832E+001, 2.0138437E+001, 2.0130250E+001, 2.0118928E+001, 2.0112054E+001, 2.0102614E+001, 2.0096854E+001, 2.0088941E+001, 2.0084034E+001, 2.0077247E+001, 2.0073109E+001, 2.0067419E+001, 2.0063898E+001, 2.0059018E+001, 2.0056027E+001, 2.0051813E+001, 2.0049230E+001, 2.0045631E+001, 2.0043383E+001, 2.0040273E+001, 2.0038330E+001, 2.0035562E+001, 2.0033853E+001, 2.0031444E+001, 2.0029930E+001, 2.0027823E+001, 2.0026658E+001
 1.5009026E+001, 2.0481962E+001, 2.0445584E+001, 2.0397064E+001, 2.0368270E+001, 2.0329726E+001, 2.0306677E+001, 2.0275552E+001, 2.0256861E+001, 2.0231602E+001, 2.0216451E+001, 2.0195810E+001, 2.0183308E+001, 2.0166350E+001, 2.0156111E+001, 2.0142040E+001, 2.0133444E+001, 2.0121705E+001, 2.0114567E+001, 2.0104798E+001, 2.0098837E+001, 2.0090535E+001, 2.0085460E+001, 2.0078503E+001, 2.0074255E+001, 2.0068352E+001, 2.0064734E+001, 2.0059728E+001, 2.0056615E+001, 2.0052335E+001, 2.0049686E+001, 2.0045989E+001, 2.0043723E+001, 2.0040521E+001, 2.0038518E+001, 2.0035735E+001, 2.0033993E+001, 2.0031550E+001, 2.0030209E+001
 1.6000034E+001, 2.0644515E+001, 2.0592336E+001, 2.0522960E+001, 2.0482047E+001, 2.0427755E+001, 2.0395707E+001, 2.0352849E+001, 2.0327347E+001, 2.0293080E+001, 2.0272660E+001, 2.0245210E+001, 2.0228691E+001, 2.0206305E+001, 2.0192884E+001, 2.0174697E+001, 2.0163634E+001, 2.0148519E+001, 2.0139374E+001, 2.0126896E+001, 2.0119341E+001, 2.0108962E+001, 2.0102570E+001, 2.0093809E+001, 2.0088491E+001, 2.0081173E+001, 2.0076670E+001, 2.0070489E+001, 2.0066684E+001, 2.0061394E+001, 2.0058167E+001, 2.0053672E+001, 2.0050899E+001, 2.0047073E+001, 2.0044677E+001, 2.0041331E+001, 2.0039270E+001, 2.0036369E+001, 2.0034770E+001
 1.7011624E+001, 2.0893567E+001, 2.0820899E+001, 2.0721442E+001, 2.0661695E+001, 2.0581693E+001, 2.0534497E+001, 2.0471907E+001, 2.0434978E+001, 2.0385857E+001, 2.0356799E+001, 2.0318145E+001, 2.0295225E+001, 2.0264398E+001, 2.0245987E+001, 2.0221279E+001, 2.0206498E+001, 2.0186368E+001, 2.0174223E+001, 2.0157751E+001, 2.0147813E+001, 2.0134327E+001, 2.0126112E+001, 2.0114806E+001, 2.0107940E+001, 2.0098581E+001, 2.0092871E+001, 2.0084994E+001, 2.0080207E+001, 2.0073575E+001, 2.0069501E+001, 2.0063904E+001, 2.0060452E+001, 2.0055686E+001, 2.0052763E+001, 2.0048662E+001, 2.0046129E+001, 2.0042616E+001, 2.0040671E+001
 1.8000628E+001, 2.1176503E+001, 2.1094438E+001, 2.0975996E+001, 2.0900984E+001, 2.0795760E+001, 2.0731027E+001, 2.0642677E+001, 2.0589657E+001, 2.0518638E+001, 2.0476603E+001, 2.0420785E+001, 2.0388016E+001, 2.0344499E+001, 2.0318705E+001, 2.0284292E+001, 2.0263932E+001, 2.0236640E+001, 2.0220265E+001, 2.0198161E+001, 2.0184916E+001, 2.0167020E+001, 2.0156288E+001, 2.0141620E+001, 2.0132704E+001, 2.0120569E+001, 2.0113243E+001, 2.0103201E+001, 2.0097077E+001, 2.0088715E+001, 2.0083584E+001, 2.0076526E+001, 2.0072222E+001, 2.0066265E+001, 2.0062624E+001, 2.0057591E+001, 2.0054469E+001, 2.0050147E+001, 2.0047779E+001
 1.9011080E+001, 2.1381867E+001, 2.1307787E+001, 2.1198276E+001, 2.1126144E+001, 2.1019016E+001, 2.0948708E+001, 2.0847022E+001, 2.0782363E+001, 2.0691607E+001, 2.0635718E+001, 2.0559246E+001, 2.0513386E+001, 2.0452217E+001, 2.0416028E+001, 2.0367834E+001, 2.0339412E+001, 2.0301770E+001, 2.0279495E+001, 2.0249619E+001, 2.0231826E+001, 2.0207956E+001, 2.0193719E+001, 2.0174585E+001, 2.0163034E+001, 2.0147318E+001, 2.0137866E+001, 2.0125064E+001, 2.0117292E+001, 2.0106686E+001, 2.0100273E+001, 2.0091446E+001, 2.0086072E+001, 2.0078706E+001, 2.0074190E+001, 2.0067996E+001, 2.0064197E+001, 2.0058911E+001, 2.0056026E+001
 2.0008116E+001, 2.1528011E+001, 2.1461252E+001, 2.1362236E+001, 2.1296563E+001, 2.1198645E+001, 2.1133990E+001, 2.1037475E+001, 2.0973601E+001, 2.0879101E+001, 2.0817536E+001, 2.0728848E+001, 2.0672771E+001, 2.0594918E+001, 2.0547248E+001, 2.0482140E+001, 2.0443048E+001, 2.0390721E+001, 2.0359880E+001, 2.0318794E+001, 2.0294457E+001, 2.0262016E+001, 2.0242799E+001, 2.0217174E+001, 2.0201960E+001, 2.0181408E+001, 2.0169066E+001, 2.0152447E+001, 2.0142501E+001, 2.0128958E+001, 2.0120795E+001, 2.0109711E+001, 2.0102971E+001, 2.0093774E+001, 2.0088189E+001, 2.0080515E+001, 2.0075850E+001, 2.0069415E+001, 2.0065889E+001
 2.1004928E+001, 2.1676036E+001, 2.1616521E+001, 2.1529775E+001, 2.1472115E+001, 2.1384520E+001, 2.1324691E+001, 2.1233050E+001, 2.1171023E+001, 2.1077411E+001, 2.1014936E+001, 2.0922403E+001, 2.0862492E+001, 2.0776227E+001, 2.0721185E+001, 2.0642899E+001, 2.0593793E+001, 2.0525305E+001, 2.0483399E+001, 2.0426328E+001, 2.0392014E+001, 2.0345927E+001, 2.0318610E+001, 2.0282250E+001, 2.0260834E+001, 2.0232378E+001, 2.0215458E+001, 2.0192751E+001, 2.0179253E+001, 2.0161174E+001, 2.0150325E+001, 2.0135681E+001, 2.0126902E+001, 2.0114962E+001, 2.0107754E+001, 2.0097941E+001, 2.0091982E+001, 2.0083849E+001, 2.0079439E+001
