s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0081287E+000, 2.0000003E+001, 2.0000005E+001, 2.0000000E+001, 1.9999994E+001, 1.9999998E+001, 2.0000001E+001, 2.0000000E+001, 1.9999998E+001, 1.9999999E+001, 2.0000002E+001, 1.9999998E+001, 2.0000006E+001, 2.0000003E+001, 2.0000002E+001, 1.9999999E+001, 2.0000001E+001, 1.9999997E+001, 2.0000002E+001, 2.0000004E+001, 2.0000003E+001, 1.9999999E+001, 2.0000003E+001, 2.0000004E+001, 1.9999996E+001, 2.0000002E+001, 1.9999998E+001, 2.0000000E+001, 1.9999998E+001, 2.0000003E+001, 1.9999999E+001, 2.0000002E+001, 2.0000002E+001, 2.0000002E+001, 1.9999996E+001, 2.0000002E+001, 1.9999998E+001, 1.9999998E+001, 2.0000001E+001
 2.0063896E+000, 2.0000005E+001, 2.0000006E+001, 2.0000010E+001, 2.0000010E+001, 2.0000006E+001, 2.0000002E+001, 2.0000001E+001, 2.0000002E+001, 2.0000004E+001, 2.0000004E+001, 2.0000002E+001, 2.0000001E+001, 2.0000004E+001, 2.0000004E+001, 2.0000008E+001, 2.0000005E+001, 2.0000002E+001, 1.9999999E+001, 2.0000001E+001, 2.0000004E+001, 2.0000006E+001, 2.0000005E+001, 2.0000003E+001, 2.0000003E+001, 2.0000001E+001, 2.0000001E+001, 1.9999999E+001, 2.0000000E+001, 2.0000000E+001, 2.0000001E+001, 2.0000003E+001, 2.0000004E+001, 2.0000005E+001, 2.0000003E+001, 2.0000001E+001, 2.0000001E+001, 2.0000000E+001, 2.0000003E+001
 3.0142652E+000, 2.0000029E+001, 2.0000027E+001, 2.0000025E+001, 2.0000023E+001, 2.0000023E+001, 2.0000025E+001, 2.0000026E+001, 2.0000024E+001, 2.0000016E+001, 2.0000013E+001, 2.0000011E+001, 2.0000013E+001, 2.0000013E+001, 2.0000012E+001, 2.0000008E+001, 2.0000009E+001, 2.0000011E+001, 2.0000013E+001, 2.0000012E+001, 2.0000010E+001, 2.0000006E+001, 2.0000004E+001, 2.0000007E+001, 2.0000010E+001, 2.0000011E+001, 2.0000011E+001, 2.0000009E+001, 2.0000006E+001, 2.0000005E+001, 2.0000003E+001, 2.0000002E+001, 2.0000002E+001, 2.0000002E+001, 2.0000003E+001, 2.0000010E+001, 2.0000012E+001, 2.0000007E+001, 2.0000014E+001
 4.0035195E+000, 2.0000250E+001, 2.0000229E+001, 2.0000202E+001, 2.0000186E+001, 2.0000163E+001, 2.0000150E+001, 2.0000133E+001, 2.0000123E+001, 2.0000113E+001, 2.0000109E+001, 2.0000101E+001, 2.0000090E+001, 2.0000074E+001, 2.0000065E+001, 2.0000059E+001, 2.0000056E+001, 2.0000052E+001, 2.0000046E+001, 2.0000039E+001, 2.0000036E+001, 2.0000037E+001, 2.0000037E+001, 2.0000033E+001, 2.0000029E+001, 2.0000020E+001, 2.0000018E+001, 2.0000021E+001, 2.0000024E+001, 2.0000024E+001, 2.0000022E+001, 2.0000018E+001, 2.0000015E+001, 2.0000008E+001, 2.0000006E+001, 2.0000013E+001, 2.0000015E+001, 2.0000010E+001, 2.0000027E+001
 5.0097112E+000, 2.0000607E+001, 2.0000559E+001, 2.0000495E+001, 2.0000456E+001, 2.0000404E+001, 2.0000373E+001, 2.0000331E+001, 2.0000306E+001, 2.0000270E+001, 2.0000249E+001, 2.0000220E+001, 2.0000205E+001, 2.0000189E+001, 2.0000180E+001, 2.0000162E+001, 2.0000147E+001, 2.0000123E+001, 2.0000112E+001, 2.0000101E+001, 2.0000097E+001, 2.0000086E+001, 2.0000078E+001, 2.0000067E+001, 2.0000063E+001, 2.0000061E+001, 2.0000059E+001, 2.0000053E+001, 2.0000046E+001, 2.0000034E+001, 2.0000031E+001, 2.0000039E+001, 2.0000040E+001, 2.0000032E+001, 2.0000028E+001, 2.0000034E+001, 2.0000033E+001, 2.0000020E+001, 2.0000041E+001
 6.0070275E+000, 2.0000976E+001, 2.0000904E+001, 2.0000809E+001, 2.0000751E+001, 2.0000669E+001, 2.0000618E+001, 2.0000548E+001, 2.0000507E+001, 2.0000451E+001, 2.0000417E+001, 2.0000372E+001, 2.0000344E+001, 2.0000305E+001, 2.0000281E+001, 2.0000250E+001, 2.0000235E+001, 2.0000218E+001, 2.0000208E+001, 2.0000187E+001, 2.0000168E+001, 2.0000143E+001, 2.0000132E+001, 2.0000121E+001, 2.0000115E+001, 2.0000102E+001, 2.0000091E+001, 2.0000081E+001, 2.0000077E+001, 2.0000072E+001, 2.0000069E+001, 2.0000063E+001, 2.0000056E+001, 2.0000041E+001, 2.0000039E+001, 2.0000054E+001, 2.0000058E+001, 2.0000046E+001, 2.0000071E+001
 7.0065134E+000, 2.0001520E+001, 2.0001408E+001, 2.0001255E+001, 2.0001163E+001, 2.0001039E+001, 2.0000965E+001, 2.0000866E+001, 2.0000805E+001, 2.0000718E+001, 2.0000663E+001, 2.0000590E+001, 2.0000546E+001, 2.0000487E+001, 2.0000452E+001, 2.0000404E+001, 2.0000374E+001, 2.0000332E+001, 2.0000306E+001, 2.0000275E+001, 2.0000259E+001, 2.0000242E+001, 2.0000230E+001, 2.0000205E+001, 2.0000185E+001, 2.0000158E+001, 2.0000146E+001, 2.0000138E+001, 2.0000130E+001, 2.0000109E+001, 2.0000099E+001, 2.0000096E+001, 2.0000092E+001, 2.0000076E+001, 2.0000070E+001, 2.0000078E+001, 2.0000077E+001, 2.0000061E+001, 2.0000094E+001
 8.0083523E+000, 2.0002391E+001, 2.0002216E+001, 2.0001978E+001, 2.0001835E+001, 2.0001641E+001, 2.0001523E+001, 2.0001363E+001, 2.0001267E+001, 2.0001137E+001, 2.0001060E+001, 2.0000954E+001, 2.0000889E+001, 2.0000795E+001, 2.0000736E+001, 2.0000657E+001, 2.0000610E+001, 2.0000547E+001, 2.0000509E+001, 2.0000457E+001, 2.0000424E+001, 2.0000377E+001, 2.0000348E+001, 2.0000315E+001, 2.0000299E+001, 2.0000278E+001, 2.0000264E+001, 2.0000235E+001, 2.0000213E+001, 2.0000178E+001, 2.0000168E+001, 2.0000162E+001, 2.0000153E+001, 2.0000126E+001, 2.0000115E+001, 2.0000124E+001, 2.0000123E+001, 2.0000104E+001, 2.0000138E+001
 9.0015704E+000, 2.0003513E+001, 2.0003261E+001, 2.0002918E+001, 2.0002709E+001, 2.0002424E+001, 2.0002250E+001, 2.0002014E+001, 2.0001872E+001, 2.0001678E+001, 2.0001561E+001, 2.0001401E+001, 2.0001305E+001, 2.0001176E+001, 2.0001099E+001, 2.0000992E+001, 2.0000925E+001, 2.0000828E+001, 2.0000768E+001, 2.0000689E+001, 2.0000641E+001, 2.0000577E+001, 2.0000538E+001, 2.0000486E+001, 2.0000451E+001, 2.0000399E+001, 2.0000368E+001, 2.0000338E+001, 2.0000323E+001, 2.0000300E+001, 2.0000280E+001, 2.0000252E+001, 2.0000229E+001, 2.0000191E+001, 2.0000180E+001, 2.0000187E+001, 2.0000182E+001, 2.0000156E+001, 2.0000193E+001
 1.0007931E+001, 2.0005089E+001, 2.0004723E+001, 2.0004225E+001, 2.0003923E+001, 2.0003513E+001, 2.0003265E+001, 2.0002925E+001, 2.0002719E+001, 2.0002436E+001, 2.0002264E+001, 2.0002031E+001, 2.0001890E+001, 2.0001698E+001, 2.0001581E+001, 2.0001422E+001, 2.0001327E+001, 2.0001199E+001, 2.0001123E+001, 2.0001016E+001, 2.0000947E+001, 2.0000848E+001, 2.0000788E+001, 2.0000710E+001, 2.0000663E+001, 2.0000596E+001, 2.0000557E+001, 2.0000507E+001, 2.0000470E+001, 2.0000406E+001, 2.0000375E+001, 2.0000354E+001, 2.0000344E+001, 2.0000304E+001, 2.0000281E+001, 2.0000272E+001, 2.0000259E+001, 2.0000227E+001, 2.0000267E+001
 1.1013765E+001, 2.0007406E+001, 2.0006868E+001, 2.0006135E+001, 2.0005693E+001, 2.0005093E+001, 2.0004730E+001, 2.0004237E+001, 2.0003938E+001, 2.0003532E+001, 2.0003286E+001, 2.0002948E+001, 2.0002743E+001, 2.0002462E+001, 2.0002291E+001, 2.0002060E+001, 2.0001919E+001, 2.0001727E+001, 2.0001610E+001, 2.0001452E+001, 2.0001357E+001, 2.0001230E+001, 2.0001153E+001, 2.0001046E+001, 2.0000975E+001, 2.0000873E+001, 2.0000812E+001, 2.0000737E+001, 2.0000689E+001, 2.0000614E+001, 2.0000573E+001, 2.0000524E+001, 2.0000484E+001, 2.0000413E+001, 2.0000385E+001, 2.0000386E+001, 2.0000376E+001, 2.0000338E+001, 2.0000376E+001
 1.2013613E+001, 2.0010757E+001, 2.0009968E+001, 2.0008899E+001, 2.0008253E+001, 2.0007374E+001, 2.0006842E+001, 2.0006119E+001, 2.0005683E+001, 2.0005089E+001, 2.0004730E+001, 2.0004242E+001, 2.0003947E+001, 2.0003545E+001, 2.0003301E+001, 2.0002966E+001, 2.0002762E+001, 2.0002482E+001, 2.0002314E+001, 2.0002084E+001, 2.0001945E+001, 2.0001752E+001, 2.0001635E+001, 2.0001479E+001, 2.0001386E+001, 2.0001259E+001, 2.0001181E+001, 2.0001073E+001, 2.0001002E+001, 2.0000893E+001, 2.0000829E+001, 2.0000757E+001, 2.0000704E+001, 2.0000620E+001, 2.0000582E+001, 2.0000548E+001, 2.0000518E+001, 2.0000460E+001, 2.0000501E+001
 1.3011517E+001, 2.0015671E+001, 2.0014508E+001, 2.0012928E+001, 2.0011976E+001, 2.0010685E+001, 2.0009907E+001, 2.0008851E+001, 2.0008214E+001, 2.0007345E+001, 2.0006820E+001, 2.0006105E+001, 2.0005673E+001, 2.0005086E+001, 2.0004731E+001, 2.0004248E+001, 2.0003956E+001, 2.0003557E+001, 2.0003315E+001, 2.0002983E+001, 2.0002780E+001, 2.0002503E+001, 2.0002336E+001, 2.0002109E+001, 2.0001970E+001, 2.0001776E+001, 2.0001660E+001, 2.0001509E+001, 2.0001418E+001, 2.0001285E+001, 2.0001206E+001, 2.0001100E+001, 2.0001024E+001, 2.0000889E+001, 2.0000828E+001, 2.0000776E+001, 2.0000740E+001, 2.0000669E+001, 2.0000701E+001
 1.4006448E+001, 2.0022865E+001, 2.0021153E+001, 2.0018830E+001, 2.0017429E+001, 2.0015528E+001, 2.0014381E+001, 2.0012823E+001, 2.0011885E+001, 2.0010612E+001, 2.0009845E+001, 2.0008803E+001, 2.0008173E+001, 2.0007315E+001, 2.0006796E+001, 2.0006089E+001, 2.0005662E+001, 2.0005081E+001, 2.0004729E+001, 2.0004252E+001, 2.0003963E+001, 2.0003567E+001, 2.0003327E+001, 2.0002997E+001, 2.0002796E+001, 2.0002521E+001, 2.0002356E+001, 2.0002135E+001, 2.0001997E+001, 2.0001798E+001, 2.0001681E+001, 2.0001539E+001, 2.0001446E+001, 2.0001297E+001, 2.0001213E+001, 2.0001117E+001, 2.0001039E+001, 2.0000937E+001, 2.0000960E+001
 1.5003354E+001, 2.0033430E+001, 2.0030896E+001, 2.0027470E+001, 2.0025409E+001, 2.0022612E+001, 2.0020926E+001, 2.0018637E+001, 2.0017258E+001, 2.0015384E+001, 2.0014254E+001, 2.0012718E+001, 2.0011792E+001, 2.0010537E+001, 2.0009781E+001, 2.0008752E+001, 2.0008129E+001, 2.0007281E+001, 2.0006767E+001, 2.0006069E+001, 2.0005646E+001, 2.0005070E+001, 2.0004723E+001, 2.0004252E+001, 2.0003966E+001, 2.0003573E+001, 2.0003334E+001, 2.0003011E+001, 2.0002814E+001, 2.0002537E+001, 2.0002372E+001, 2.0002159E+001, 2.0002021E+001, 2.0001802E+001, 2.0001673E+001, 2.0001552E+001, 2.0001474E+001, 2.0001338E+001, 2.0001341E+001
 1.6014256E+001, 2.0049463E+001, 2.0045639E+001, 2.0040475E+001, 2.0037378E+001, 2.0033197E+001, 2.0030689E+001, 2.0027297E+001, 2.0025254E+001, 2.0022484E+001, 2.0020813E+001, 2.0018546E+001, 2.0017179E+001, 2.0015322E+001, 2.0014201E+001, 2.0012678E+001, 2.0011761E+001, 2.0010516E+001, 2.0009766E+001, 2.0008745E+001, 2.0008126E+001, 2.0007282E+001, 2.0006771E+001, 2.0006078E+001, 2.0005658E+001, 2.0005084E+001, 2.0004738E+001, 2.0004273E+001, 2.0003990E+001, 2.0003594E+001, 2.0003354E+001, 2.0003040E+001, 2.0002845E+001, 2.0002555E+001, 2.0002383E+001, 2.0002183E+001, 2.0002039E+001, 2.0001829E+001, 2.0001816E+001
 1.7008539E+001, 2.0073887E+001, 2.0068022E+001, 2.0060142E+001, 2.0055437E+001, 2.0049101E+001, 2.0045304E+001, 2.0040179E+001, 2.0037109E+001, 2.0032967E+001, 2.0030483E+001, 2.0027121E+001, 2.0025098E+001, 2.0022352E+001, 2.0020696E+001, 2.0018450E+001, 2.0017096E+001, 2.0015256E+001, 2.0014145E+001, 2.0012636E+001, 2.0011727E+001, 2.0010494E+001, 2.0009750E+001, 2.0008737E+001, 2.0008122E+001, 2.0007281E+001, 2.0006774E+001, 2.0006087E+001, 2.0005671E+001, 2.0005096E+001, 2.0004753E+001, 2.0004301E+001, 2.0004021E+001, 2.0003609E+001, 2.0003367E+001, 2.0003074E+001, 2.0002876E+001, 2.0002562E+001, 2.0002503E+001
 1.8011619E+001, 2.0111276E+001, 2.0102482E+001, 2.0090540E+001, 2.0083311E+001, 2.0073541E+001, 2.0067697E+001, 2.0059843E+001, 2.0055153E+001, 2.0048835E+001, 2.0045053E+001, 2.0039953E+001, 2.0036900E+001, 2.0032786E+001, 2.0030319E+001, 2.0026981E+001, 2.0024971E+001, 2.0022244E+001, 2.0020601E+001, 2.0018373E+001, 2.0017031E+001, 2.0015203E+001, 2.0014101E+001, 2.0012606E+001, 2.0011705E+001, 2.0010480E+001, 2.0009741E+001, 2.0008737E+001, 2.0008125E+001, 2.0007286E+001, 2.0006782E+001, 2.0006111E+001, 2.0005699E+001, 2.0005115E+001, 2.0004772E+001, 2.0004349E+001, 2.0004075E+001, 2.0003609E+001, 2.0003470E+001
 1.9010405E+001, 2.0164428E+001, 2.0154483E+001, 2.0138386E+001, 2.0127405E+001, 2.0111845E+001, 2.0102571E+001, 2.0090514E+001, 2.0083333E+001, 2.0073554E+001, 2.0067695E+001, 2.0059819E+001, 2.0055113E+001, 2.0048776E+001, 2.0044987E+001, 2.0039883E+001, 2.0036834E+001, 2.0032728E+001, 2.0030266E+001, 2.0026935E+001, 2.0024929E+001, 2.0022207E+001, 2.0020569E+001, 2.0018352E+001, 2.0017013E+001, 2.0015190E+001, 2.0014092E+001, 2.0012608E+001, 2.0011713E+001, 2.0010489E+001, 2.0009753E+001, 2.0008763E+001, 2.0008158E+001, 2.0007309E+001, 2.0006808E+001, 2.0006166E+001, 2.0005768E+001, 2.0005150E+001, 2.0004873E+001
 2.0000065E+001, 2.0197087E+001, 2.0188312E+001, 2.0177777E+001, 2.0171490E+001, 2.0161785E+001, 2.0154530E+001, 2.0140947E+001, 2.0130281E+001, 2.0114044E+001, 2.0103906E+001, 2.0090767E+001, 2.0083426E+001, 2.0073654E+001, 2.0067769E+001, 2.0059851E+001, 2.0055120E+001, 2.0048753E+001, 2.0044948E+001, 2.0039837E+001, 2.0036787E+001, 2.0032678E+001, 2.0030216E+001, 2.0026884E+001, 2.0024878E+001, 2.0022157E+001, 2.0020524E+001, 2.0018314E+001, 2.0016979E+001, 2.0015157E+001, 2.0014062E+001, 2.0012597E+001, 2.0011710E+001, 2.0010480E+001, 2.0009748E+001, 2.0008795E+001, 2.0008205E+001, 2.0007370E+001, 2.0006888E+001
 2.1004868E+001, 2.0247501E+001, 2.0231873E+001, 2.0211942E+001, 2.0200489E+001, 2.0185371E+001, 2.0176975E+001, 2.0168055E+001, 2.0164254E+001, 2.0158697E+001, 2.0154072E+001, 2.0143817E+001, 2.0134259E+001, 2.0118020E+001, 2.0107008E+001, 2.0092230E+001, 2.0084132E+001, 2.0074134E+001, 2.0068227E+001, 2.0060221E+001, 2.0055433E+001, 2.0048990E+001, 2.0045144E+001, 2.0039986E+001, 2.0036910E+001, 2.0032767E+001, 2.0030285E+001, 2.0026935E+001, 2.0024918E+001, 2.0022180E+001, 2.0020541E+001, 2.0018333E+001, 2.0016998E+001, 2.0015159E+001, 2.0014067E+001, 2.0012638E+001, 2.0011764E+001, 2.0010559E+001, 2.0009945E+001
