s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0051042E+000, 2.0000365E+001, 2.0000323E+001, 2.0000289E+001, 2.0000247E+001, 2.0000203E+001, 2.0000191E+001, 2.0000168E+001, 2.0000120E+001, 2.0000106E+001, 2.0000096E+001, 2.0000087E+001, 2.0000079E+001, 2.0000062E+001, 2.0000036E+001, 2.0000065E+001, 2.0000039E+001, 2.0000022E+001, 2.0000035E+001, 2.0000029E+001, 2.0000018E+001, 2.0000023E+001, 2.0000012E+001, 2.0000032E+001, 2.0000001E+001, 2.0000010E+001, 1.9999995E+001, 1.9999999E+001, 1.9999995E+001, 2.0000009E+001, 2.0000011E+001, 2.0000000E+001, 2.0000000E+001, 2.0000015E+001, 2.0000007E+001, 2.0000007E+001, 1.9999997E+001, 2.0000017E+001, 2.0000011E+001
 2.0126026E+000, 2.0019618E+001, 2.0017584E+001, 2.0014884E+001, 2.0013326E+001, 2.0011252E+001, 2.0010044E+001, 2.0008483E+001, 2.0007564E+001, 2.0006360E+001, 2.0005665E+001, 2.0004772E+001, 2.0004239E+001, 2.0003549E+001, 2.0003175E+001, 2.0002657E+001, 2.0002364E+001, 2.0001985E+001, 2.0001764E+001, 2.0001468E+001, 2.0001296E+001, 2.0001101E+001, 2.0000965E+001, 2.0000807E+001, 2.0000734E+001, 2.0000580E+001, 2.0000532E+001, 2.0000419E+001, 2.0000402E+001, 2.0000326E+001, 2.0000292E+001, 2.0000256E+001, 2.0000195E+001, 2.0000190E+001, 2.0000152E+001, 2.0000116E+001, 2.0000116E+001, 2.0000107E+001, 2.0000087E+001
 3.0069312E+000, 2.0091825E+001, 2.0084701E+001, 2.0074981E+001, 2.0069170E+001, 2.0061287E+001, 2.0056561E+001, 2.0050120E+001, 2.0046231E+001, 2.0040999E+001, 2.0037817E+001, 2.0033520E+001, 2.0030926E+001, 2.0027373E+001, 2.0025239E+001, 2.0022337E+001, 2.0020596E+001, 2.0018211E+001, 2.0016785E+001, 2.0014834E+001, 2.0013653E+001, 2.0012047E+001, 2.0011094E+001, 2.0009767E+001, 2.0009002E+001, 2.0007911E+001, 2.0007270E+001, 2.0006405E+001, 2.0005869E+001, 2.0005162E+001, 2.0004743E+001, 2.0004163E+001, 2.0003829E+001, 2.0003335E+001, 2.0003076E+001, 2.0002697E+001, 2.0002454E+001, 2.0002152E+001, 2.0001986E+001
 4.0057547E+000, 2.0196604E+001, 2.0181945E+001, 2.0162193E+001, 2.0150327E+001, 2.0134290E+001, 2.0124684E+001, 2.0111595E+001, 2.0103663E+001, 2.0093000E+001, 2.0086551E+001, 2.0077729E+001, 2.0072387E+001, 2.0065097E+001, 2.0060654E+001, 2.0054602E+001, 2.0050916E+001, 2.0045880E+001, 2.0042800E+001, 2.0038594E+001, 2.0036019E+001, 2.0032455E+001, 2.0030286E+001, 2.0027319E+001, 2.0025470E+001, 2.0022991E+001, 2.0021431E+001, 2.0019321E+001, 2.0018015E+001, 2.0016232E+001, 2.0015132E+001, 2.0013623E+001, 2.0012714E+001, 2.0011423E+001, 2.0010648E+001, 2.0009606E+001, 2.0008929E+001, 2.0008011E+001, 2.0007491E+001
 5.0098439E+000, 2.0269235E+001, 2.0248916E+001, 2.0221634E+001, 2.0205233E+001, 2.0183029E+001, 2.0169685E+001, 2.0151632E+001, 2.0140637E+001, 2.0125851E+001, 2.0116979E+001, 2.0104851E+001, 2.0097456E+001, 2.0087510E+001, 2.0081431E+001, 2.0073169E+001, 2.0068193E+001, 2.0061392E+001, 2.0057258E+001, 2.0051608E+001, 2.0048196E+001, 2.0043473E+001, 2.0040589E+001, 2.0036675E+001, 2.0034258E+001, 2.0030980E+001, 2.0028974E+001, 2.0026192E+001, 2.0024510E+001, 2.0022182E+001, 2.0020755E+001, 2.0018790E+001, 2.0017590E+001, 2.0015941E+001, 2.0014900E+001, 2.0013525E+001, 2.0012666E+001, 2.0011450E+001, 2.0010768E+001
 6.0013118E+000, 2.0355826E+001, 2.0329033E+001, 2.0293033E+001, 2.0271385E+001, 2.0242138E+001, 2.0224459E+001, 2.0200734E+001, 2.0186332E+001, 2.0166698E+001, 2.0155007E+001, 2.0139088E+001, 2.0129320E+001, 2.0116154E+001, 2.0108148E+001, 2.0097208E+001, 2.0090620E+001, 2.0081619E+001, 2.0076165E+001, 2.0068654E+001, 2.0064129E+001, 2.0057900E+001, 2.0054078E+001, 2.0048842E+001, 2.0045671E+001, 2.0041274E+001, 2.0038632E+001, 2.0034945E+001, 2.0032703E+001, 2.0029617E+001, 2.0027726E+001, 2.0025114E+001, 2.0023508E+001, 2.0021330E+001, 2.0019951E+001, 2.0018080E+001, 2.0016971E+001, 2.0015364E+001, 2.0014461E+001
 7.0071988E+000, 2.0476932E+001, 2.0440818E+001, 2.0392101E+001, 2.0362890E+001, 2.0323495E+001, 2.0299779E+001, 2.0267785E+001, 2.0248622E+001, 2.0222381E+001, 2.0206606E+001, 2.0185364E+001, 2.0172502E+001, 2.0154839E+001, 2.0144218E+001, 2.0129731E+001, 2.0120907E+001, 2.0108942E+001, 2.0101699E+001, 2.0091755E+001, 2.0085694E+001, 2.0077453E+001, 2.0072417E+001, 2.0065445E+001, 2.0061222E+001, 2.0055409E+001, 2.0051859E+001, 2.0047006E+001, 2.0044012E+001, 2.0039904E+001, 2.0037392E+001, 2.0033910E+001, 2.0031779E+001, 2.0028833E+001, 2.0027046E+001, 2.0024527E+001, 2.0023002E+001, 2.0020911E+001, 2.0019730E+001
 8.0039433E+000, 2.0634385E+001, 2.0585857E+001, 2.0520566E+001, 2.0481559E+001, 2.0428802E+001, 2.0397201E+001, 2.0354426E+001, 2.0328892E+001, 2.0294261E+001, 2.0273244E+001, 2.0244850E+001, 2.0227871E+001, 2.0204626E+001, 2.0190542E+001, 2.0171404E+001, 2.0159781E+001, 2.0143937E+001, 2.0134360E+001, 2.0121270E+001, 2.0113271E+001, 2.0102348E+001, 2.0095720E+001, 2.0086589E+001, 2.0080978E+001, 2.0073318E+001, 2.0068627E+001, 2.0062193E+001, 2.0058268E+001, 2.0052843E+001, 2.0049511E+001, 2.0044927E+001, 2.0042107E+001, 2.0038209E+001, 2.0035829E+001, 2.0032543E+001, 2.0030500E+001, 2.0027715E+001, 2.0026196E+001
 9.0073248E+000, 2.0807590E+001, 2.0746311E+001, 2.0663193E+001, 2.0613146E+001, 2.0545531E+001, 2.0504819E+001, 2.0449844E+001, 2.0416911E+001, 2.0372560E+001, 2.0345796E+001, 2.0309330E+001, 2.0287475E+001, 2.0258011E+001, 2.0240103E+001, 2.0215694E+001, 2.0200991E+001, 2.0180898E+001, 2.0168734E+001, 2.0152165E+001, 2.0142098E+001, 2.0128267E+001, 2.0119890E+001, 2.0108439E+001, 2.0101419E+001, 2.0091736E+001, 2.0085856E+001, 2.0077753E+001, 2.0072825E+001, 2.0066037E+001, 2.0061870E+001, 2.0056115E+001, 2.0052591E+001, 2.0047723E+001, 2.0044721E+001, 2.0040613E+001, 2.0038086E+001, 2.0034566E+001, 2.0032665E+001
 1.0001509E+001, 2.0954120E+001, 2.0890879E+001, 2.0799875E+001, 2.0742309E+001, 2.0662726E+001, 2.0613960E+001, 2.0547384E+001, 2.0507099E+001, 2.0452773E+001, 2.0420168E+001, 2.0375653E+001, 2.0348816E+001, 2.0312700E+001, 2.0290935E+001, 2.0261212E+001, 2.0243252E+001, 2.0218816E+001, 2.0204013E+001, 2.0183826E+001, 2.0171607E+001, 2.0154828E+001, 2.0144622E+001, 2.0130703E+001, 2.0122249E+001, 2.0110514E+001, 2.0103374E+001, 2.0093562E+001, 2.0087569E+001, 2.0079348E+001, 2.0074323E+001, 2.0067361E+001, 2.0063099E+001, 2.0057212E+001, 2.0053595E+001, 2.0048604E+001, 2.0045565E+001, 2.0041331E+001, 2.0039012E+001
 1.1005069E+001, 2.1004115E+001, 2.0951739E+001, 2.0875472E+001, 2.0825226E+001, 2.0751045E+001, 2.0701840E+001, 2.0630808E+001, 2.0586068E+001, 2.0524279E+001, 2.0486711E+001, 2.0435169E+001, 2.0403856E+001, 2.0361493E+001, 2.0336151E+001, 2.0301529E+001, 2.0280567E+001, 2.0252136E+001, 2.0234922E+001, 2.0211468E+001, 2.0197277E+001, 2.0177882E+001, 2.0166045E+001, 2.0149916E+001, 2.0140153E+001, 2.0126673E+001, 2.0118414E+001, 2.0107112E+001, 2.0100189E+001, 2.0090717E+001, 2.0084929E+001, 2.0076944E+001, 2.0072037E+001, 2.0065264E+001, 2.0061126E+001, 2.0055378E+001, 2.0051878E+001, 2.0047043E+001, 2.0044379E+001
 1.2009499E+001, 2.0992877E+001, 2.0946256E+001, 2.0882179E+001, 2.0842262E+001, 2.0784657E+001, 2.0746841E+001, 2.0689432E+001, 2.0649808E+001, 2.0589889E+001, 2.0550698E+001, 2.0494889E+001, 2.0459937E+001, 2.0411798E+001, 2.0382854E+001, 2.0343218E+001, 2.0319160E+001, 2.0286526E+001, 2.0266771E+001, 2.0239889E+001, 2.0223622E+001, 2.0201479E+001, 2.0187964E+001, 2.0169526E+001, 2.0158367E+001, 2.0143107E+001, 2.0133698E+001, 2.0120846E+001, 2.0112980E+001, 2.0102206E+001, 2.0095630E+001, 2.0086592E+001, 2.0081029E+001, 2.0073354E+001, 2.0068660E+001, 2.0062159E+001, 2.0058176E+001, 2.0052720E+001, 2.0049715E+001
 1.3009168E+001, 2.0985547E+001, 2.0938584E+001, 2.0879933E+001, 2.0845800E+001, 2.0797693E+001, 2.0766595E+001, 2.0720511E+001, 2.0690193E+001, 2.0644501E+001, 2.0612876E+001, 2.0562552E+001, 2.0527505E+001, 2.0476211E+001, 2.0443850E+001, 2.0398696E+001, 2.0370920E+001, 2.0332860E+001, 2.0309798E+001, 2.0278335E+001, 2.0259306E+001, 2.0233422E+001, 2.0217704E+001, 2.0196159E+001, 2.0183126E+001, 2.0165402E+001, 2.0154533E+001, 2.0139563E+001, 2.0130465E+001, 2.0117929E+001, 2.0110310E+001, 2.0099835E+001, 2.0093416E+001, 2.0084540E+001, 2.0079084E+001, 2.0071577E+001, 2.0066953E+001, 2.0060612E+001, 2.0057156E+001
 1.4000304E+001, 2.0982615E+001, 2.0934724E+001, 2.0877964E+001, 2.0846775E+001, 2.0805656E+001, 2.0780084E+001, 2.0741638E+001, 2.0715162E+001, 2.0674000E+001, 2.0646418E+001, 2.0605349E+001, 2.0577949E+001, 2.0533888E+001, 2.0503313E+001, 2.0456698E+001, 2.0426547E+001, 2.0383718E+001, 2.0357227E+001, 2.0320689E+001, 2.0298487E+001, 2.0268244E+001, 2.0249959E+001, 2.0224872E+001, 2.0209700E+001, 2.0189095E+001, 2.0176594E+001, 2.0159295E+001, 2.0148807E+001, 2.0134367E+001, 2.0125598E+001, 2.0113561E+001, 2.0106221E+001, 2.0096067E+001, 2.0089821E+001, 2.0081233E+001, 2.0075956E+001, 2.0068681E+001, 2.0064735E+001
 1.5002169E+001, 2.1027350E+001, 2.0975143E+001, 2.0910550E+001, 2.0874478E+001, 2.0827977E+001, 2.0799413E+001, 2.0758324E+001, 2.0731655E+001, 2.0692251E+001, 2.0666393E+001, 2.0628065E+001, 2.0602919E+001, 2.0566339E+001, 2.0542449E+001, 2.0505175E+001, 2.0479204E+001, 2.0438387E+001, 2.0411115E+001, 2.0371304E+001, 2.0346122E+001, 2.0311078E+001, 2.0289707E+001, 2.0260321E+001, 2.0242455E+001, 2.0218156E+001, 2.0203545E+001, 2.0183393E+001, 2.0171109E+001, 2.0154316E+001, 2.0144086E+001, 2.0130108E+001, 2.0121603E+001, 2.0109879E+001, 2.0102692E+001, 2.0092767E+001, 2.0086701E+001, 2.0078305E+001, 2.0073756E+001
 1.6001678E+001, 2.1102772E+001, 2.1049589E+001, 2.0976870E+001, 2.0931804E+001, 2.0869302E+001, 2.0831880E+001, 2.0780054E+001, 2.0747710E+001, 2.0702434E+001, 2.0674338E+001, 2.0635473E+001, 2.0611430E+001, 2.0577311E+001, 2.0555465E+001, 2.0523807E+001, 2.0503331E+001, 2.0472888E+001, 2.0452005E+001, 2.0418499E+001, 2.0395044E+001, 2.0359739E+001, 2.0336519E+001, 2.0303272E+001, 2.0282548E+001, 2.0254006E+001, 2.0236726E+001, 2.0213122E+001, 2.0198631E+001, 2.0178867E+001, 2.0166830E+001, 2.0150405E+001, 2.0140428E+001, 2.0126762E+001, 2.0118405E+001, 2.0106853E+001, 2.0099794E+001, 2.0090056E+001, 2.0084747E+001
 1.7000615E+001, 2.1158815E+001, 2.1101343E+001, 2.1020889E+001, 2.0970644E+001, 2.0900497E+001, 2.0857175E+001, 2.0796604E+001, 2.0759134E+001, 2.0706303E+001, 2.0674159E+001, 2.0631312E+001, 2.0606322E+001, 2.0572906E+001, 2.0552466E+001, 2.0523563E+001, 2.0504950E+001, 2.0477673E+001, 2.0459865E+001, 2.0433919E+001, 2.0416968E+001, 2.0390293E+001, 2.0371136E+001, 2.0340251E+001, 2.0319171E+001, 2.0288258E+001, 2.0268820E+001, 2.0241989E+001, 2.0225410E+001, 2.0202610E+001, 2.0188749E+001, 2.0169803E+001, 2.0158327E+001, 2.0142673E+001, 2.0133128E+001, 2.0119988E+001, 2.0111945E+001, 2.0100898E+001, 2.0094864E+001
 1.8010073E+001, 2.1241250E+001, 2.1173520E+001, 2.1081109E+001, 2.1024048E+001, 2.0943848E+001, 2.0895206E+001, 2.0829299E+001, 2.0787666E+001, 2.0729313E+001, 2.0693123E+001, 2.0644618E+001, 2.0616534E+001, 2.0580036E+001, 2.0558861E+001, 2.0530575E+001, 2.0513242E+001, 2.0488344E+001, 2.0472067E+001, 2.0447663E+001, 2.0431536E+001, 2.0407969E+001, 2.0392713E+001, 2.0369020E+001, 2.0352092E+001, 2.0324481E+001, 2.0305513E+001, 2.0277125E+001, 2.0258720E+001, 2.0232695E+001, 2.0216692E+001, 2.0194608E+001, 2.0181209E+001, 2.0162930E+001, 2.0151823E+001, 2.0136598E+001, 2.0127280E+001, 2.0114509E+001, 2.0107549E+001
 1.9010470E+001, 2.1331534E+001, 2.1258038E+001, 2.1157434E+001, 2.1093855E+001, 2.1005780E+001, 2.0953578E+001, 2.0881773E+001, 2.0836891E+001, 2.0773691E+001, 2.0734215E+001, 2.0680268E+001, 2.0647762E+001, 2.0604720E+001, 2.0579721E+001, 2.0546672E+001, 2.0526951E+001, 2.0499758E+001, 2.0482930E+001, 2.0459191E+001, 2.0443977E+001, 2.0421364E+001, 2.0406287E+001, 2.0384161E+001, 2.0369777E+001, 2.0348531E+001, 2.0333642E+001, 2.0309437E+001, 2.0292325E+001, 2.0266013E+001, 2.0248706E+001, 2.0223859E+001, 2.0208450E+001, 2.0187172E+001, 2.0174206E+001, 2.0156417E+001, 2.0145553E+001, 2.0130635E+001, 2.0122535E+001
 2.0007086E+001, 2.1381356E+001, 2.1313035E+001, 2.1213016E+001, 2.1149127E+001, 2.1063375E+001, 2.1011685E+001, 2.0939147E+001, 2.0894145E+001, 2.0829873E+001, 2.0789961E+001, 2.0733138E+001, 2.0697380E+001, 2.0647226E+001, 2.0615237E+001, 2.0570036E+001, 2.0542435E+001, 2.0508108E+001, 2.0489489E+001, 2.0465272E+001, 2.0450468E+001, 2.0429273E+001, 2.0415422E+001, 2.0394770E+001, 2.0381136E+001, 2.0360965E+001, 2.0347784E+001, 2.0328177E+001, 2.0314739E+001, 2.0293034E+001, 2.0277733E+001, 2.0253865E+001, 2.0237886E+001, 2.0214561E+001, 2.0199929E+001, 2.0179483E+001, 2.0166898E+001, 2.0149487E+001, 2.0140006E+001
 2.1010699E+001, 2.1415413E+001, 2.1343476E+001, 2.1248213E+001, 2.1192491E+001, 2.1114413E+001, 2.1065406E+001, 2.0996525E+001, 2.0952824E+001, 2.0891269E+001, 2.0852637E+001, 2.0796699E+001, 2.0760738E+001, 2.0707575E+001, 2.0670932E+001, 2.0614908E+001, 2.0579443E+001, 2.0534959E+001, 2.0510786E+001, 2.0481248E+001, 2.0464756E+001, 2.0442774E+001, 2.0429062E+001, 2.0408952E+001, 2.0395664E+001, 2.0375800E+001, 2.0362687E+001, 2.0343247E+001, 2.0330487E+001, 2.0311674E+001, 2.0299111E+001, 2.0279527E+001, 2.0265690E+001, 2.0244230E+001, 2.0229754E+001, 2.0207961E+001, 2.0193877E+001, 2.0173798E+001, 2.0162613E+001
