s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0282520E+000, 2.0000002E+001, 2.0000001E+001, 1.9999999E+001, 1.9999998E+001, 2.0000004E+001, 2.0000000E+001, 2.0000002E+001, 2.0000003E+001, 1.9999999E+001, 1.9999994E+001, 2.0000002E+001, 2.0000003E+001, 2.0000001E+001, 2.0000000E+001, 1.9999998E+001, 2.0000002E+001, 1.9999998E+001, 2.0000004E+001, 2.0000001E+001, 2.0000001E+001, 2.0000001E+001, 1.9999996E+001, 2.0000000E+001, 2.0000001E+001, 1.9999998E+001, 1.9999996E+001, 1.9999998E+001, 1.9999999E+001, 1.9999999E+001, 2.0000001E+001, 2.0000001E+001, 2.0000003E+001, 2.0000003E+001, 2.0000005E+001, 2.0000000E+001, 1.9999995E+001, 1.9999998E+001, 2.0000002E+001
 2.0115643E+000, 2.0000038E+001, 2.0000033E+001, 2.0000029E+001, 2.0000026E+001, 2.0000022E+001, 2.0000019E+001, 2.0000015E+001, 2.0000013E+001, 2.0000012E+001, 2.0000013E+001, 2.0000008E+001, 2.0000004E+001, 2.0000003E+001, 2.0000004E+001, 2.0000005E+001, 2.0000005E+001, 2.0000005E+001, 2.0000004E+001, 2.0000003E+001, 2.0000005E+001, 2.0000004E+001, 2.0000005E+001, 2.0000005E+001, 2.0000002E+001, 2.0000003E+001, 2.0000001E+001, 1.9999999E+001, 2.0000000E+001, 2.0000000E+001, 2.0000001E+001, 2.0000001E+001, 2.0000000E+001, 2.0000001E+001, 2.0000002E+001, 2.0000006E+001, 2.0000007E+001, 2.0000002E+001, 2.0000001E+001
 3.0059694E+000, 2.0000176E+001, 2.0000153E+001, 2.0000128E+001, 2.0000114E+001, 2.0000094E+001, 2.0000085E+001, 2.0000073E+001, 2.0000065E+001, 2.0000055E+001, 2.0000048E+001, 2.0000038E+001, 2.0000035E+001, 2.0000033E+001, 2.0000029E+001, 2.0000022E+001, 2.0000018E+001, 2.0000014E+001, 2.0000015E+001, 2.0000015E+001, 2.0000015E+001, 2.0000013E+001, 2.0000012E+001, 2.0000012E+001, 2.0000011E+001, 2.0000013E+001, 2.0000013E+001, 2.0000010E+001, 2.0000009E+001, 2.0000007E+001, 2.0000004E+001, 2.0000005E+001, 2.0000006E+001, 2.0000005E+001, 2.0000005E+001, 2.0000009E+001, 2.0000010E+001, 2.0000008E+001, 2.0000018E+001
 4.0021467E+000, 2.0000509E+001, 2.0000454E+001, 2.0000381E+001, 2.0000337E+001, 2.0000279E+001, 2.0000246E+001, 2.0000207E+001, 2.0000184E+001, 2.0000154E+001, 2.0000139E+001, 2.0000121E+001, 2.0000108E+001, 2.0000090E+001, 2.0000079E+001, 2.0000065E+001, 2.0000062E+001, 2.0000056E+001, 2.0000049E+001, 2.0000038E+001, 2.0000033E+001, 2.0000029E+001, 2.0000028E+001, 2.0000027E+001, 2.0000026E+001, 2.0000023E+001, 2.0000022E+001, 2.0000020E+001, 2.0000020E+001, 2.0000021E+001, 2.0000020E+001, 2.0000018E+001, 2.0000017E+001, 2.0000010E+001, 2.0000008E+001, 2.0000016E+001, 2.0000019E+001, 2.0000012E+001, 2.0000028E+001
 5.0077708E+000, 2.0001121E+001, 2.0000999E+001, 2.0000839E+001, 2.0000747E+001, 2.0000630E+001, 2.0000564E+001, 2.0000475E+001, 2.0000422E+001, 2.0000351E+001, 2.0000312E+001, 2.0000263E+001, 2.0000235E+001, 2.0000199E+001, 2.0000180E+001, 2.0000156E+001, 2.0000139E+001, 2.0000117E+001, 2.0000103E+001, 2.0000087E+001, 2.0000082E+001, 2.0000073E+001, 2.0000065E+001, 2.0000052E+001, 2.0000046E+001, 2.0000040E+001, 2.0000038E+001, 2.0000038E+001, 2.0000036E+001, 2.0000031E+001, 2.0000029E+001, 2.0000031E+001, 2.0000032E+001, 2.0000024E+001, 2.0000022E+001, 2.0000031E+001, 2.0000032E+001, 2.0000020E+001, 2.0000041E+001
 6.0103781E+000, 2.0002035E+001, 2.0001817E+001, 2.0001534E+001, 2.0001370E+001, 2.0001155E+001, 2.0001030E+001, 2.0000867E+001, 2.0000773E+001, 2.0000654E+001, 2.0000586E+001, 2.0000494E+001, 2.0000439E+001, 2.0000367E+001, 2.0000327E+001, 2.0000277E+001, 2.0000248E+001, 2.0000211E+001, 2.0000192E+001, 2.0000166E+001, 2.0000149E+001, 2.0000125E+001, 2.0000110E+001, 2.0000096E+001, 2.0000090E+001, 2.0000079E+001, 2.0000070E+001, 2.0000059E+001, 2.0000052E+001, 2.0000044E+001, 2.0000043E+001, 2.0000046E+001, 2.0000045E+001, 2.0000034E+001, 2.0000032E+001, 2.0000045E+001, 2.0000048E+001, 2.0000036E+001, 2.0000063E+001
 7.0070076E+000, 2.0003588E+001, 2.0003205E+001, 2.0002705E+001, 2.0002417E+001, 2.0002042E+001, 2.0001825E+001, 2.0001542E+001, 2.0001379E+001, 2.0001165E+001, 2.0001041E+001, 2.0000878E+001, 2.0000784E+001, 2.0000665E+001, 2.0000597E+001, 2.0000505E+001, 2.0000450E+001, 2.0000378E+001, 2.0000338E+001, 2.0000287E+001, 2.0000258E+001, 2.0000221E+001, 2.0000202E+001, 2.0000176E+001, 2.0000159E+001, 2.0000131E+001, 2.0000116E+001, 2.0000105E+001, 2.0000100E+001, 2.0000083E+001, 2.0000073E+001, 2.0000068E+001, 2.0000063E+001, 2.0000049E+001, 2.0000046E+001, 2.0000061E+001, 2.0000064E+001, 2.0000051E+001, 2.0000084E+001
 8.0058442E+000, 2.0006137E+001, 2.0005495E+001, 2.0004652E+001, 2.0004160E+001, 2.0003516E+001, 2.0003141E+001, 2.0002654E+001, 2.0002373E+001, 2.0002007E+001, 2.0001796E+001, 2.0001521E+001, 2.0001361E+001, 2.0001153E+001, 2.0001031E+001, 2.0000872E+001, 2.0000781E+001, 2.0000665E+001, 2.0000598E+001, 2.0000508E+001, 2.0000453E+001, 2.0000382E+001, 2.0000343E+001, 2.0000294E+001, 2.0000265E+001, 2.0000227E+001, 2.0000208E+001, 2.0000185E+001, 2.0000166E+001, 2.0000133E+001, 2.0000118E+001, 2.0000114E+001, 2.0000108E+001, 2.0000085E+001, 2.0000076E+001, 2.0000086E+001, 2.0000086E+001, 2.0000070E+001, 2.0000108E+001
 9.0088513E+000, 2.0010309E+001, 2.0009228E+001, 2.0007816E+001, 2.0007000E+001, 2.0005934E+001, 2.0005315E+001, 2.0004502E+001, 2.0004027E+001, 2.0003405E+001, 2.0003044E+001, 2.0002574E+001, 2.0002303E+001, 2.0001951E+001, 2.0001747E+001, 2.0001482E+001, 2.0001329E+001, 2.0001128E+001, 2.0001011E+001, 2.0000857E+001, 2.0000770E+001, 2.0000657E+001, 2.0000592E+001, 2.0000504E+001, 2.0000452E+001, 2.0000382E+001, 2.0000344E+001, 2.0000298E+001, 2.0000268E+001, 2.0000225E+001, 2.0000209E+001, 2.0000191E+001, 2.0000172E+001, 2.0000134E+001, 2.0000122E+001, 2.0000131E+001, 2.0000129E+001, 2.0000108E+001, 2.0000147E+001
 1.0019187E+001, 2.0017323E+001, 2.0015514E+001, 2.0013143E+001, 2.0011765E+001, 2.0009963E+001, 2.0008919E+001, 2.0007559E+001, 2.0006772E+001, 2.0005744E+001, 2.0005146E+001, 2.0004362E+001, 2.0003904E+001, 2.0003302E+001, 2.0002954E+001, 2.0002501E+001, 2.0002240E+001, 2.0001899E+001, 2.0001703E+001, 2.0001448E+001, 2.0001300E+001, 2.0001106E+001, 2.0000992E+001, 2.0000845E+001, 2.0000761E+001, 2.0000651E+001, 2.0000587E+001, 2.0000503E+001, 2.0000452E+001, 2.0000378E+001, 2.0000337E+001, 2.0000297E+001, 2.0000269E+001, 2.0000225E+001, 2.0000207E+001, 2.0000205E+001, 2.0000194E+001, 2.0000163E+001, 2.0000203E+001
 1.1000868E+001, 2.0028892E+001, 2.0025904E+001, 2.0021965E+001, 2.0019671E+001, 2.0016675E+001, 2.0014936E+001, 2.0012657E+001, 2.0011331E+001, 2.0009599E+001, 2.0008597E+001, 2.0007292E+001, 2.0006536E+001, 2.0005548E+001, 2.0004974E+001, 2.0004218E+001, 2.0003777E+001, 2.0003198E+001, 2.0002862E+001, 2.0002427E+001, 2.0002175E+001, 2.0001847E+001, 2.0001658E+001, 2.0001413E+001, 2.0001272E+001, 2.0001083E+001, 2.0000974E+001, 2.0000835E+001, 2.0000755E+001, 2.0000644E+001, 2.0000579E+001, 2.0000496E+001, 2.0000443E+001, 2.0000361E+001, 2.0000327E+001, 2.0000310E+001, 2.0000294E+001, 2.0000254E+001, 2.0000294E+001
 1.2003883E+001, 2.0048300E+001, 2.0043121E+001, 2.0036428E+001, 2.0032633E+001, 2.0027728E+001, 2.0024870E+001, 2.0021098E+001, 2.0018896E+001, 2.0016020E+001, 2.0014352E+001, 2.0012167E+001, 2.0010896E+001, 2.0009235E+001, 2.0008275E+001, 2.0007025E+001, 2.0006301E+001, 2.0005353E+001, 2.0004801E+001, 2.0004074E+001, 2.0003650E+001, 2.0003093E+001, 2.0002771E+001, 2.0002354E+001, 2.0002112E+001, 2.0001796E+001, 2.0001614E+001, 2.0001383E+001, 2.0001248E+001, 2.0001061E+001, 2.0000953E+001, 2.0000827E+001, 2.0000747E+001, 2.0000619E+001, 2.0000550E+001, 2.0000487E+001, 2.0000451E+001, 2.0000390E+001, 2.0000423E+001
 1.3006899E+001, 2.0077658E+001, 2.0070541E+001, 2.0060890E+001, 2.0054843E+001, 2.0046442E+001, 2.0041449E+001, 2.0035011E+001, 2.0031369E+001, 2.0026669E+001, 2.0023931E+001, 2.0020309E+001, 2.0018193E+001, 2.0015426E+001, 2.0013822E+001, 2.0011723E+001, 2.0010502E+001, 2.0008906E+001, 2.0007985E+001, 2.0006786E+001, 2.0006090E+001, 2.0005178E+001, 2.0004646E+001, 2.0003947E+001, 2.0003538E+001, 2.0003001E+001, 2.0002691E+001, 2.0002291E+001, 2.0002060E+001, 2.0001753E+001, 2.0001578E+001, 2.0001363E+001, 2.0001233E+001, 2.0001027E+001, 2.0000912E+001, 2.0000804E+001, 2.0000737E+001, 2.0000630E+001, 2.0000641E+001
 1.4002768E+001, 2.0137565E+001, 2.0118745E+001, 2.0097286E+001, 2.0086680E+001, 2.0074460E+001, 2.0067700E+001, 2.0058424E+001, 2.0052583E+001, 2.0044482E+001, 2.0039686E+001, 2.0033525E+001, 2.0030048E+001, 2.0025564E+001, 2.0022948E+001, 2.0019482E+001, 2.0017454E+001, 2.0014802E+001, 2.0013266E+001, 2.0011256E+001, 2.0010087E+001, 2.0008561E+001, 2.0007680E+001, 2.0006533E+001, 2.0005868E+001, 2.0004992E+001, 2.0004481E+001, 2.0003811E+001, 2.0003419E+001, 2.0002901E+001, 2.0002605E+001, 2.0002231E+001, 2.0002010E+001, 2.0001701E+001, 2.0001528E+001, 2.0001332E+001, 2.0001197E+001, 2.0001000E+001, 2.0000983E+001
 1.5011280E+001, 2.0251950E+001, 2.0228562E+001, 2.0190202E+001, 2.0164364E+001, 2.0130819E+001, 2.0113022E+001, 2.0092896E+001, 2.0082978E+001, 2.0071465E+001, 2.0065003E+001, 2.0056052E+001, 2.0050407E+001, 2.0042603E+001, 2.0038005E+001, 2.0032115E+001, 2.0028794E+001, 2.0024510E+001, 2.0022009E+001, 2.0018692E+001, 2.0016749E+001, 2.0014205E+001, 2.0012732E+001, 2.0010808E+001, 2.0009689E+001, 2.0008229E+001, 2.0007386E+001, 2.0006291E+001, 2.0005654E+001, 2.0004810E+001, 2.0004318E+001, 2.0003682E+001, 2.0003309E+001, 2.0002803E+001, 2.0002518E+001, 2.0002180E+001, 2.0001959E+001, 2.0001624E+001, 2.0001550E+001
 1.6003972E+001, 2.0817186E+001, 2.0608538E+001, 2.0358212E+001, 2.0281197E+001, 2.0239588E+001, 2.0218021E+001, 2.0180913E+001, 2.0156207E+001, 2.0124231E+001, 2.0107426E+001, 2.0088610E+001, 2.0079377E+001, 2.0068569E+001, 2.0062392E+001, 2.0053727E+001, 2.0048253E+001, 2.0040731E+001, 2.0036332E+001, 2.0030719E+001, 2.0027555E+001, 2.0023464E+001, 2.0021072E+001, 2.0017898E+001, 2.0016038E+001, 2.0013602E+001, 2.0012192E+001, 2.0010354E+001, 2.0009287E+001, 2.0007890E+001, 2.0007085E+001, 2.0006045E+001, 2.0005438E+001, 2.0004620E+001, 2.0004148E+001, 2.0003560E+001, 2.0003210E+001, 2.0002690E+001, 2.0002462E+001
 1.7013123E+001, 2.0968756E+001, 2.1182650E+001, 2.1260083E+001, 2.1075080E+001, 2.0671419E+001, 2.0457759E+001, 2.0293899E+001, 2.0257479E+001, 2.0227912E+001, 2.0207255E+001, 2.0172031E+001, 2.0148567E+001, 2.0118223E+001, 2.0102404E+001, 2.0084799E+001, 2.0076131E+001, 2.0065859E+001, 2.0059896E+001, 2.0051470E+001, 2.0046163E+001, 2.0038935E+001, 2.0034738E+001, 2.0029393E+001, 2.0026371E+001, 2.0022451E+001, 2.0020159E+001, 2.0017124E+001, 2.0015344E+001, 2.0013007E+001, 2.0011657E+001, 2.0009906E+001, 2.0008888E+001, 2.0007550E+001, 2.0006784E+001, 2.0005818E+001, 2.0005245E+001, 2.0004465E+001, 2.0004063E+001
 1.8007522E+001, 2.1251055E+001, 2.0815293E+001, 2.0850044E+001, 2.1087752E+001, 2.1386628E+001, 2.1366531E+001, 2.1009899E+001, 2.0714444E+001, 2.0422313E+001, 2.0327687E+001, 2.0263597E+001, 2.0242754E+001, 2.0217339E+001, 2.0197559E+001, 2.0163930E+001, 2.0141537E+001, 2.0112780E+001, 2.0097896E+001, 2.0081394E+001, 2.0073211E+001, 2.0063365E+001, 2.0057563E+001, 2.0049318E+001, 2.0044155E+001, 2.0037209E+001, 2.0033211E+001, 2.0028128E+001, 2.0025242E+001, 2.0021477E+001, 2.0019276E+001, 2.0016371E+001, 2.0014664E+001, 2.0012414E+001, 2.0011122E+001, 2.0009479E+001, 2.0008524E+001, 2.0007267E+001, 2.0006636E+001
 1.9011632E+001, 2.2277812E+001, 2.2115575E+001, 2.1408349E+001, 2.0938128E+001, 2.0796593E+001, 2.0993151E+001, 2.1402600E+001, 2.1546726E+001, 2.1350381E+001, 2.1043675E+001, 2.0604034E+001, 2.0428940E+001, 2.0313095E+001, 2.0279622E+001, 2.0246504E+001, 2.0230700E+001, 2.0207422E+001, 2.0188269E+001, 2.0156398E+001, 2.0135446E+001, 2.0108350E+001, 2.0094244E+001, 2.0078546E+001, 2.0070674E+001, 2.0061031E+001, 2.0055303E+001, 2.0047202E+001, 2.0042195E+001, 2.0035543E+001, 2.0031745E+001, 2.0026916E+001, 2.0024150E+001, 2.0020513E+001, 2.0018395E+001, 2.0015640E+001, 2.0014022E+001, 2.0011899E+001, 2.0010817E+001
 2.0013240E+001, 2.3384363E+001, 2.3106264E+001, 2.2777672E+001, 2.2458713E+001, 2.1724174E+001, 2.1247308E+001, 2.0835956E+001, 2.0965375E+001, 2.1437067E+001, 2.1695013E+001, 2.1740632E+001, 2.1502756E+001, 2.0953707E+001, 2.0637858E+001, 2.0375436E+001, 2.0312764E+001, 2.0272962E+001, 2.0253488E+001, 2.0232461E+001, 2.0220207E+001, 2.0197028E+001, 2.0178434E+001, 2.0148982E+001, 2.0130257E+001, 2.0105382E+001, 2.0091728E+001, 2.0076271E+001, 2.0068542E+001, 2.0058902E+001, 2.0053173E+001, 2.0045200E+001, 2.0040352E+001, 2.0033971E+001, 2.0030355E+001, 2.0025783E+001, 2.0023151E+001, 2.0019696E+001, 2.0017959E+001
 2.1015604E+001, 2.9803291E+001, 2.7237165E+001, 2.4248334E+001, 2.4010860E+001, 2.3744108E+001, 2.3358910E+001, 2.2564406E+001, 2.1850397E+001, 2.1107499E+001, 2.0975174E+001, 2.1343875E+001, 2.1725582E+001, 2.2058183E+001, 2.1991707E+001, 2.1545082E+001, 2.1127978E+001, 2.0591952E+001, 2.0389227E+001, 2.0294613E+001, 2.0270661E+001, 2.0244195E+001, 2.0234430E+001, 2.0220480E+001, 2.0206683E+001, 2.0183066E+001, 2.0166672E+001, 2.0141836E+001, 2.0125612E+001, 2.0103067E+001, 2.0090045E+001, 2.0074465E+001, 2.0066576E+001, 2.0056778E+001, 2.0051017E+001, 2.0043214E+001, 2.0038574E+001, 2.0032605E+001, 2.0029730E+001
