s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0052210E+000, 1.9999997E+001, 2.0000003E+001, 2.0000004E+001, 2.0000005E+001, 1.9999999E+001, 2.0000007E+001, 2.0000007E+001, 1.9999997E+001, 2.0000004E+001, 1.9999996E+001, 2.0000002E+001, 1.9999996E+001, 2.0000006E+001, 1.9999994E+001, 2.0000004E+001, 2.0000002E+001, 2.0000005E+001, 1.9999991E+001, 2.0000005E+001, 1.9999997E+001, 1.9999997E+001, 2.0000005E+001, 2.0000001E+001, 1.9999996E+001, 2.0000004E+001, 1.9999997E+001, 2.0000003E+001, 1.9999997E+001, 2.0000002E+001, 1.9999996E+001, 2.0000004E+001, 1.9999989E+001, 2.0000000E+001, 2.0000001E+001, 2.0000006E+001, 1.9999992E+001, 2.0000000E+001, 1.9999995E+001
 2.0114239E+000, 2.0000002E+001, 1.9999999E+001, 2.0000009E+001, 2.0000007E+001, 2.0000002E+001, 1.9999998E+001, 2.0000003E+001, 2.0000003E+001, 1.9999998E+001, 2.0000002E+001, 1.9999996E+001, 2.0000002E+001, 2.0000001E+001, 2.0000007E+001, 2.0000004E+001, 2.0000003E+001, 2.0000000E+001, 2.0000002E+001, 1.9999994E+001, 2.0000000E+001, 2.0000002E+001, 1.9999996E+001, 1.9999996E+001, 1.9999997E+001, 2.0000002E+001, 2.0000005E+001, 2.0000000E+001, 2.0000000E+001, 1.9999996E+001, 2.0000002E+001, 2.0000003E+001, 2.0000007E+001, 1.9999997E+001, 1.9999998E+001, 2.0000002E+001, 2.0000007E+001, 1.9999994E+001, 1.9999999E+001
 3.0065278E+000, 2.0000040E+001, 2.0000037E+001, 2.0000034E+001, 2.0000036E+001, 2.0000040E+001, 2.0000038E+001, 2.0000026E+001, 2.0000022E+001, 2.0000026E+001, 2.0000020E+001, 2.0000015E+001, 2.0000012E+001, 2.0000011E+001, 2.0000012E+001, 2.0000017E+001, 2.0000019E+001, 2.0000014E+001, 2.0000013E+001, 2.0000010E+001, 2.0000003E+001, 2.0000003E+001, 2.0000007E+001, 2.0000004E+001, 2.0000002E+001, 2.0000000E+001, 1.9999999E+001, 2.0000009E+001, 2.0000008E+001, 2.0000004E+001, 2.0000001E+001, 1.9999999E+001, 2.0000005E+001, 2.0000010E+001, 2.0000006E+001, 1.9999998E+001, 2.0000002E+001, 2.0000007E+001, 2.0000007E+001
 4.0099011E+000, 2.0000503E+001, 2.0000467E+001, 2.0000401E+001, 2.0000369E+001, 2.0000333E+001, 2.0000316E+001, 2.0000291E+001, 2.0000270E+001, 2.0000232E+001, 2.0000214E+001, 2.0000199E+001, 2.0000179E+001, 2.0000155E+001, 2.0000141E+001, 2.0000127E+001, 2.0000119E+001, 2.0000117E+001, 2.0000109E+001, 2.0000094E+001, 2.0000085E+001, 2.0000074E+001, 2.0000063E+001, 2.0000056E+001, 2.0000056E+001, 2.0000047E+001, 2.0000043E+001, 2.0000034E+001, 2.0000031E+001, 2.0000039E+001, 2.0000037E+001, 2.0000029E+001, 2.0000021E+001, 2.0000019E+001, 2.0000024E+001, 2.0000030E+001, 2.0000023E+001, 2.0000012E+001, 2.0000021E+001
 5.0061983E+000, 2.0001411E+001, 2.0001324E+001, 2.0001212E+001, 2.0001130E+001, 2.0001005E+001, 2.0000934E+001, 2.0000847E+001, 2.0000799E+001, 2.0000732E+001, 2.0000682E+001, 2.0000604E+001, 2.0000565E+001, 2.0000514E+001, 2.0000474E+001, 2.0000419E+001, 2.0000389E+001, 2.0000351E+001, 2.0000329E+001, 2.0000308E+001, 2.0000289E+001, 2.0000253E+001, 2.0000235E+001, 2.0000206E+001, 2.0000184E+001, 2.0000167E+001, 2.0000158E+001, 2.0000141E+001, 2.0000131E+001, 2.0000109E+001, 2.0000103E+001, 2.0000106E+001, 2.0000099E+001, 2.0000080E+001, 2.0000066E+001, 2.0000069E+001, 2.0000073E+001, 2.0000062E+001, 2.0000066E+001
 6.0032140E+000, 2.0002372E+001, 2.0002232E+001, 2.0002032E+001, 2.0001911E+001, 2.0001749E+001, 2.0001634E+001, 2.0001465E+001, 2.0001366E+001, 2.0001242E+001, 2.0001172E+001, 2.0001073E+001, 2.0001003E+001, 2.0000896E+001, 2.0000840E+001, 2.0000761E+001, 2.0000707E+001, 2.0000630E+001, 2.0000587E+001, 2.0000527E+001, 2.0000500E+001, 2.0000463E+001, 2.0000431E+001, 2.0000383E+001, 2.0000356E+001, 2.0000312E+001, 2.0000283E+001, 2.0000258E+001, 2.0000243E+001, 2.0000219E+001, 2.0000201E+001, 2.0000171E+001, 2.0000167E+001, 2.0000159E+001, 2.0000149E+001, 2.0000128E+001, 2.0000119E+001, 2.0000106E+001, 2.0000121E+001
 7.0007108E+000, 2.0003126E+001, 2.0002935E+001, 2.0002677E+001, 2.0002521E+001, 2.0002298E+001, 2.0002166E+001, 2.0001981E+001, 2.0001854E+001, 2.0001666E+001, 2.0001555E+001, 2.0001416E+001, 2.0001337E+001, 2.0001228E+001, 2.0001146E+001, 2.0001027E+001, 2.0000963E+001, 2.0000875E+001, 2.0000814E+001, 2.0000728E+001, 2.0000676E+001, 2.0000611E+001, 2.0000580E+001, 2.0000536E+001, 2.0000499E+001, 2.0000445E+001, 2.0000415E+001, 2.0000362E+001, 2.0000330E+001, 2.0000300E+001, 2.0000283E+001, 2.0000260E+001, 2.0000237E+001, 2.0000197E+001, 2.0000192E+001, 2.0000194E+001, 2.0000182E+001, 2.0000149E+001, 2.0000156E+001
 8.0107597E+000, 2.0003886E+001, 2.0003665E+001, 2.0003346E+001, 2.0003145E+001, 2.0002872E+001, 2.0002705E+001, 2.0002469E+001, 2.0002328E+001, 2.0002130E+001, 2.0001995E+001, 2.0001795E+001, 2.0001677E+001, 2.0001528E+001, 2.0001445E+001, 2.0001326E+001, 2.0001237E+001, 2.0001112E+001, 2.0001043E+001, 2.0000950E+001, 2.0000883E+001, 2.0000790E+001, 2.0000734E+001, 2.0000665E+001, 2.0000633E+001, 2.0000584E+001, 2.0000544E+001, 2.0000487E+001, 2.0000453E+001, 2.0000394E+001, 2.0000362E+001, 2.0000332E+001, 2.0000312E+001, 2.0000281E+001, 2.0000249E+001, 2.0000232E+001, 2.0000228E+001, 2.0000204E+001, 2.0000214E+001
 9.0004782E+000, 2.0004792E+001, 2.0004505E+001, 2.0004121E+001, 2.0003886E+001, 2.0003550E+001, 2.0003340E+001, 2.0003054E+001, 2.0002878E+001, 2.0002630E+001, 2.0002481E+001, 2.0002269E+001, 2.0002127E+001, 2.0001917E+001, 2.0001792E+001, 2.0001634E+001, 2.0001548E+001, 2.0001419E+001, 2.0001326E+001, 2.0001194E+001, 2.0001123E+001, 2.0001020E+001, 2.0000950E+001, 2.0000851E+001, 2.0000791E+001, 2.0000719E+001, 2.0000685E+001, 2.0000633E+001, 2.0000589E+001, 2.0000526E+001, 2.0000486E+001, 2.0000430E+001, 2.0000395E+001, 2.0000347E+001, 2.0000332E+001, 2.0000314E+001, 2.0000289E+001, 2.0000251E+001, 2.0000268E+001
 1.0007845E+001, 2.0005856E+001, 2.0005533E+001, 2.0005060E+001, 2.0004763E+001, 2.0004360E+001, 2.0004112E+001, 2.0003760E+001, 2.0003540E+001, 2.0003241E+001, 2.0003056E+001, 2.0002796E+001, 2.0002639E+001, 2.0002415E+001, 2.0002264E+001, 2.0002045E+001, 2.0001913E+001, 2.0001748E+001, 2.0001656E+001, 2.0001517E+001, 2.0001420E+001, 2.0001282E+001, 2.0001205E+001, 2.0001096E+001, 2.0001023E+001, 2.0000916E+001, 2.0000852E+001, 2.0000779E+001, 2.0000745E+001, 2.0000682E+001, 2.0000634E+001, 2.0000575E+001, 2.0000531E+001, 2.0000446E+001, 2.0000412E+001, 2.0000397E+001, 2.0000382E+001, 2.0000332E+001, 2.0000339E+001
 1.1005152E+001, 2.0007177E+001, 2.0006789E+001, 2.0006250E+001, 2.0005907E+001, 2.0005408E+001, 2.0005097E+001, 2.0004668E+001, 2.0004404E+001, 2.0004030E+001, 2.0003800E+001, 2.0003484E+001, 2.0003286E+001, 2.0003010E+001, 2.0002843E+001, 2.0002603E+001, 2.0002441E+001, 2.0002210E+001, 2.0002070E+001, 2.0001894E+001, 2.0001794E+001, 2.0001645E+001, 2.0001539E+001, 2.0001394E+001, 2.0001311E+001, 2.0001193E+001, 2.0001115E+001, 2.0001001E+001, 2.0000932E+001, 2.0000853E+001, 2.0000814E+001, 2.0000755E+001, 2.0000703E+001, 2.0000619E+001, 2.0000559E+001, 2.0000506E+001, 2.0000481E+001, 2.0000433E+001, 2.0000445E+001
 1.2007494E+001, 2.0008854E+001, 2.0008377E+001, 2.0007708E+001, 2.0007296E+001, 2.0006723E+001, 2.0006356E+001, 2.0005828E+001, 2.0005498E+001, 2.0005042E+001, 2.0004758E+001, 2.0004360E+001, 2.0004116E+001, 2.0003778E+001, 2.0003566E+001, 2.0003271E+001, 2.0003090E+001, 2.0002830E+001, 2.0002657E+001, 2.0002410E+001, 2.0002261E+001, 2.0002070E+001, 2.0001962E+001, 2.0001799E+001, 2.0001686E+001, 2.0001530E+001, 2.0001439E+001, 2.0001315E+001, 2.0001230E+001, 2.0001099E+001, 2.0001025E+001, 2.0000950E+001, 2.0000909E+001, 2.0000818E+001, 2.0000757E+001, 2.0000696E+001, 2.0000637E+001, 2.0000560E+001, 2.0000567E+001
 1.3007719E+001, 2.0010846E+001, 2.0010274E+001, 2.0009474E+001, 2.0008971E+001, 2.0008266E+001, 2.0007832E+001, 2.0007223E+001, 2.0006834E+001, 2.0006278E+001, 2.0005930E+001, 2.0005445E+001, 2.0005142E+001, 2.0004719E+001, 2.0004460E+001, 2.0004100E+001, 2.0003874E+001, 2.0003558E+001, 2.0003364E+001, 2.0003083E+001, 2.0002898E+001, 2.0002634E+001, 2.0002474E+001, 2.0002271E+001, 2.0002153E+001, 2.0001971E+001, 2.0001849E+001, 2.0001687E+001, 2.0001590E+001, 2.0001447E+001, 2.0001353E+001, 2.0001225E+001, 2.0001142E+001, 2.0001040E+001, 2.0001001E+001, 2.0000921E+001, 2.0000865E+001, 2.0000760E+001, 2.0000748E+001
 1.4005481E+001, 2.0013213E+001, 2.0012522E+001, 2.0011556E+001, 2.0010957E+001, 2.0010115E+001, 2.0009587E+001, 2.0008847E+001, 2.0008390E+001, 2.0007747E+001, 2.0007336E+001, 2.0006752E+001, 2.0006387E+001, 2.0005873E+001, 2.0005551E+001, 2.0005104E+001, 2.0004830E+001, 2.0004448E+001, 2.0004207E+001, 2.0003870E+001, 2.0003662E+001, 2.0003360E+001, 2.0003163E+001, 2.0002883E+001, 2.0002712E+001, 2.0002492E+001, 2.0002362E+001, 2.0002169E+001, 2.0002039E+001, 2.0001859E+001, 2.0001752E+001, 2.0001612E+001, 2.0001513E+001, 2.0001335E+001, 2.0001233E+001, 2.0001186E+001, 2.0001135E+001, 2.0001017E+001, 2.0001001E+001
 1.5000309E+001, 2.0016121E+001, 2.0015283E+001, 2.0014108E+001, 2.0013377E+001, 2.0012357E+001, 2.0011724E+001, 2.0010835E+001, 2.0010279E+001, 2.0009499E+001, 2.0009017E+001, 2.0008335E+001, 2.0007902E+001, 2.0007287E+001, 2.0006902E+001, 2.0006357E+001, 2.0006016E+001, 2.0005543E+001, 2.0005253E+001, 2.0004848E+001, 2.0004591E+001, 2.0004231E+001, 2.0004007E+001, 2.0003684E+001, 2.0003473E+001, 2.0003172E+001, 2.0002990E+001, 2.0002760E+001, 2.0002619E+001, 2.0002397E+001, 2.0002259E+001, 2.0002079E+001, 2.0001966E+001, 2.0001789E+001, 2.0001674E+001, 2.0001509E+001, 2.0001419E+001, 2.0001325E+001, 2.0001313E+001
 1.6002965E+001, 2.0019848E+001, 2.0018810E+001, 2.0017356E+001, 2.0016453E+001, 2.0015189E+001, 2.0014404E+001, 2.0013313E+001, 2.0012636E+001, 2.0011687E+001, 2.0011093E+001, 2.0010264E+001, 2.0009750E+001, 2.0009021E+001, 2.0008560E+001, 2.0007910E+001, 2.0007501E+001, 2.0006919E+001, 2.0006555E+001, 2.0006053E+001, 2.0005745E+001, 2.0005312E+001, 2.0005036E+001, 2.0004652E+001, 2.0004412E+001, 2.0004059E+001, 2.0003834E+001, 2.0003516E+001, 2.0003323E+001, 2.0003067E+001, 2.0002909E+001, 2.0002685E+001, 2.0002539E+001, 2.0002319E+001, 2.0002191E+001, 2.0002037E+001, 2.0001911E+001, 2.0001680E+001, 2.0001665E+001
 1.7007685E+001, 2.0024785E+001, 2.0023450E+001, 2.0021597E+001, 2.0020451E+001, 2.0018854E+001, 2.0017864E+001, 2.0016482E+001, 2.0015627E+001, 2.0014442E+001, 2.0013709E+001, 2.0012682E+001, 2.0012042E+001, 2.0011150E+001, 2.0010597E+001, 2.0009813E+001, 2.0009320E+001, 2.0008625E+001, 2.0008187E+001, 2.0007564E+001, 2.0007175E+001, 2.0006638E+001, 2.0006310E+001, 2.0005846E+001, 2.0005551E+001, 2.0005136E+001, 2.0004875E+001, 2.0004502E+001, 2.0004261E+001, 2.0003910E+001, 2.0003704E+001, 2.0003444E+001, 2.0003272E+001, 2.0003002E+001, 2.0002841E+001, 2.0002635E+001, 2.0002502E+001, 2.0002285E+001, 2.0002192E+001
 1.8002385E+001, 2.0031651E+001, 2.0029861E+001, 2.0027386E+001, 2.0025871E+001, 2.0023775E+001, 2.0022483E+001, 2.0020692E+001, 2.0019587E+001, 2.0018048E+001, 2.0017102E+001, 2.0015794E+001, 2.0014988E+001, 2.0013861E+001, 2.0013163E+001, 2.0012194E+001, 2.0011591E+001, 2.0010740E+001, 2.0010209E+001, 2.0009462E+001, 2.0008991E+001, 2.0008321E+001, 2.0007903E+001, 2.0007330E+001, 2.0006978E+001, 2.0006476E+001, 2.0006159E+001, 2.0005720E+001, 2.0005437E+001, 2.0005023E+001, 2.0004762E+001, 2.0004403E+001, 2.0004187E+001, 2.0003875E+001, 2.0003683E+001, 2.0003440E+001, 2.0003259E+001, 2.0002962E+001, 2.0002905E+001
 1.9003969E+001, 2.0041580E+001, 2.0039114E+001, 2.0035713E+001, 2.0033627E+001, 2.0030755E+001, 2.0029002E+001, 2.0026585E+001, 2.0025101E+001, 2.0023053E+001, 2.0021793E+001, 2.0020048E+001, 2.0018980E+001, 2.0017508E+001, 2.0016604E+001, 2.0015347E+001, 2.0014572E+001, 2.0013497E+001, 2.0012830E+001, 2.0011894E+001, 2.0011313E+001, 2.0010496E+001, 2.0009981E+001, 2.0009253E+001, 2.0008798E+001, 2.0008175E+001, 2.0007793E+001, 2.0007252E+001, 2.0006911E+001, 2.0006419E+001, 2.0006110E+001, 2.0005682E+001, 2.0005400E+001, 2.0004984E+001, 2.0004748E+001, 2.0004458E+001, 2.0004248E+001, 2.0003900E+001, 2.0003757E+001
 2.0000485E+001, 2.0056051E+001, 2.0052535E+001, 2.0047733E+001, 2.0044810E+001, 2.0040793E+001, 2.0038337E+001, 2.0034968E+001, 2.0032916E+001, 2.0030094E+001, 2.0028368E+001, 2.0025993E+001, 2.0024536E+001, 2.0022525E+001, 2.0021298E+001, 2.0019614E+001, 2.0018581E+001, 2.0017151E+001, 2.0016273E+001, 2.0015060E+001, 2.0014308E+001, 2.0013257E+001, 2.0012608E+001, 2.0011701E+001, 2.0011131E+001, 2.0010320E+001, 2.0009820E+001, 2.0009144E+001, 2.0008725E+001, 2.0008116E+001, 2.0007741E+001, 2.0007223E+001, 2.0006887E+001, 2.0006386E+001, 2.0006077E+001, 2.0005683E+001, 2.0005438E+001, 2.0005016E+001, 2.0004851E+001
 2.1008130E+001, 2.0077149E+001, 2.0071994E+001, 2.0065006E+001, 2.0060794E+001, 2.0055064E+001, 2.0051591E+001, 2.0046833E+001, 2.0043935E+001, 2.0039973E+001, 2.0037565E+001, 2.0034261E+001, 2.0032246E+001, 2.0029478E+001, 2.0027783E+001, 2.0025450E+001, 2.0024030E+001, 2.0022082E+001, 2.0020891E+001, 2.0019246E+001, 2.0018239E+001, 2.0016848E+001, 2.0015988E+001, 2.0014796E+001, 2.0014063E+001, 2.0013036E+001, 2.0012394E+001, 2.0011490E+001, 2.0010936E+001, 2.0010176E+001, 2.0009705E+001, 2.0009054E+001, 2.0008644E+001, 2.0008035E+001, 2.0007665E+001, 2.0007180E+001, 2.0006862E+001, 2.0006332E+001, 2.0006109E+001
