s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0180851E+000, 2.0000013E+001, 2.0000000E+001, 1.9999998E+001, 1.9999998E+001, 2.0000015E+001, 2.0000004E+001, 2.0000008E+001, 2.0000008E+001, 1.9999985E+001, 1.9999996E+001, 2.0000014E+001, 2.0000000E+001, 1.9999996E+001, 2.0000010E+001, 1.9999995E+001, 2.0000003E+001, 1.9999996E+001, 2.0000016E+001, 1.9999988E+001, 2.0000014E+001, 1.9999999E+001, 1.9999978E+001, 2.0000011E+001, 1.9999999E+001, 1.9999995E+001, 1.9999996E+001, 1.9999990E+001, 1.9999994E+001, 1.9999999E+001, 2.0000008E+001, 1.9999998E+001, 2.0000009E+001, 2.0000007E+001, 2.0000003E+001, 2.0000000E+001, 1.9999988E+001, 2.0000000E+001, 1.9999995E+001
 2.0390501E+000, 2.0000021E+001, 2.0000013E+001, 2.0000002E+001, 2.0000007E+001, 2.0000014E+001, 2.0000004E+001, 2.0000006E+001, 2.0000010E+001, 2.0000011E+001, 1.9999981E+001, 2.0000006E+001, 2.0000012E+001, 2.0000010E+001, 1.9999992E+001, 1.9999996E+001, 2.0000009E+001, 1.9999991E+001, 2.0000011E+001, 2.0000011E+001, 1.9999992E+001, 2.0000006E+001, 2.0000000E+001, 1.9999998E+001, 2.0000008E+001, 1.9999992E+001, 1.9999990E+001, 2.0000005E+001, 1.9999999E+001, 1.9999999E+001, 2.0000002E+001, 2.0000008E+001, 2.0000006E+001, 2.0000006E+001, 2.0000016E+001, 2.0000000E+001, 1.9999988E+001, 1.9999998E+001, 2.0000010E+001
 3.0230320E+000, 2.0000303E+001, 2.0000298E+001, 2.0000266E+001, 2.0000211E+001, 2.0000175E+001, 2.0000169E+001, 2.0000150E+001, 2.0000128E+001, 2.0000115E+001, 2.0000100E+001, 2.0000056E+001, 2.0000074E+001, 2.0000068E+001, 2.0000060E+001, 2.0000053E+001, 2.0000038E+001, 2.0000050E+001, 2.0000020E+001, 2.0000045E+001, 2.0000035E+001, 2.0000025E+001, 2.0000039E+001, 1.9999998E+001, 2.0000012E+001, 2.0000025E+001, 2.0000012E+001, 2.0000005E+001, 2.0000019E+001, 2.0000012E+001, 2.0000003E+001, 2.0000013E+001, 2.0000011E+001, 2.0000012E+001, 2.0000014E+001, 2.0000016E+001, 2.0000012E+001, 1.9999982E+001, 2.0000003E+001
 4.0135497E+000, 2.0002499E+001, 2.0002253E+001, 2.0001981E+001, 2.0001825E+001, 2.0001561E+001, 2.0001418E+001, 2.0001254E+001, 2.0001141E+001, 2.0000981E+001, 2.0000910E+001, 2.0000776E+001, 2.0000677E+001, 2.0000626E+001, 2.0000577E+001, 2.0000483E+001, 2.0000447E+001, 2.0000389E+001, 2.0000363E+001, 2.0000296E+001, 2.0000300E+001, 2.0000245E+001, 2.0000223E+001, 2.0000217E+001, 2.0000162E+001, 2.0000162E+001, 2.0000154E+001, 2.0000105E+001, 2.0000104E+001, 2.0000107E+001, 2.0000090E+001, 2.0000073E+001, 2.0000076E+001, 2.0000072E+001, 2.0000066E+001, 2.0000078E+001, 2.0000065E+001, 2.0000042E+001, 2.0000015E+001
 5.0035461E+000, 2.0005210E+001, 2.0004789E+001, 2.0004187E+001, 2.0003865E+001, 2.0003403E+001, 2.0003104E+001, 2.0002719E+001, 2.0002511E+001, 2.0002207E+001, 2.0002014E+001, 2.0001785E+001, 2.0001624E+001, 2.0001398E+001, 2.0001301E+001, 2.0001156E+001, 2.0001046E+001, 2.0000916E+001, 2.0000847E+001, 2.0000750E+001, 2.0000660E+001, 2.0000620E+001, 2.0000554E+001, 2.0000493E+001, 2.0000469E+001, 2.0000368E+001, 2.0000356E+001, 2.0000327E+001, 2.0000273E+001, 2.0000255E+001, 2.0000247E+001, 2.0000207E+001, 2.0000186E+001, 2.0000173E+001, 2.0000167E+001, 2.0000151E+001, 2.0000154E+001, 2.0000133E+001, 2.0000107E+001
 6.0113936E+000, 2.0007461E+001, 2.0006874E+001, 2.0006074E+001, 2.0005574E+001, 2.0004944E+001, 2.0004563E+001, 2.0004007E+001, 2.0003681E+001, 2.0003274E+001, 2.0003019E+001, 2.0002661E+001, 2.0002468E+001, 2.0002151E+001, 2.0001967E+001, 2.0001774E+001, 2.0001644E+001, 2.0001445E+001, 2.0001327E+001, 2.0001192E+001, 2.0001092E+001, 2.0000962E+001, 2.0000912E+001, 2.0000783E+001, 2.0000741E+001, 2.0000670E+001, 2.0000585E+001, 2.0000542E+001, 2.0000516E+001, 2.0000423E+001, 2.0000408E+001, 2.0000380E+001, 2.0000343E+001, 2.0000300E+001, 2.0000283E+001, 2.0000265E+001, 2.0000255E+001, 2.0000235E+001, 2.0000229E+001
 7.0120829E+000, 2.0009500E+001, 2.0008735E+001, 2.0007723E+001, 2.0007113E+001, 2.0006271E+001, 2.0005788E+001, 2.0005132E+001, 2.0004709E+001, 2.0004153E+001, 2.0003844E+001, 2.0003407E+001, 2.0003136E+001, 2.0002801E+001, 2.0002551E+001, 2.0002240E+001, 2.0002098E+001, 2.0001865E+001, 2.0001721E+001, 2.0001524E+001, 2.0001427E+001, 2.0001243E+001, 2.0001153E+001, 2.0001057E+001, 2.0000954E+001, 2.0000881E+001, 2.0000817E+001, 2.0000686E+001, 2.0000654E+001, 2.0000597E+001, 2.0000523E+001, 2.0000493E+001, 2.0000472E+001, 2.0000406E+001, 2.0000376E+001, 2.0000354E+001, 2.0000334E+001, 2.0000310E+001, 2.0000305E+001
 8.0012636E+000, 2.0011418E+001, 2.0010509E+001, 2.0009276E+001, 2.0008546E+001, 2.0007551E+001, 2.0006948E+001, 2.0006163E+001, 2.0005691E+001, 2.0005014E+001, 2.0004612E+001, 2.0004107E+001, 2.0003794E+001, 2.0003367E+001, 2.0003115E+001, 2.0002732E+001, 2.0002507E+001, 2.0002260E+001, 2.0002094E+001, 2.0001859E+001, 2.0001717E+001, 2.0001548E+001, 2.0001412E+001, 2.0001269E+001, 2.0001194E+001, 2.0001044E+001, 2.0000996E+001, 2.0000883E+001, 2.0000785E+001, 2.0000737E+001, 2.0000687E+001, 2.0000589E+001, 2.0000566E+001, 2.0000525E+001, 2.0000476E+001, 2.0000425E+001, 2.0000413E+001, 2.0000372E+001, 2.0000370E+001
 9.0048533E+000, 2.0013724E+001, 2.0012620E+001, 2.0011136E+001, 2.0010245E+001, 2.0009059E+001, 2.0008340E+001, 2.0007368E+001, 2.0006802E+001, 2.0006032E+001, 2.0005546E+001, 2.0004898E+001, 2.0004533E+001, 2.0004026E+001, 2.0003723E+001, 2.0003309E+001, 2.0003035E+001, 2.0002682E+001, 2.0002499E+001, 2.0002236E+001, 2.0002068E+001, 2.0001851E+001, 2.0001720E+001, 2.0001513E+001, 2.0001414E+001, 2.0001277E+001, 2.0001174E+001, 2.0001082E+001, 2.0000997E+001, 2.0000856E+001, 2.0000822E+001, 2.0000736E+001, 2.0000670E+001, 2.0000625E+001, 2.0000594E+001, 2.0000526E+001, 2.0000484E+001, 2.0000447E+001, 2.0000438E+001
 1.0015424E+001, 2.0016151E+001, 2.0014848E+001, 2.0013100E+001, 2.0012054E+001, 2.0010645E+001, 2.0009810E+001, 2.0008669E+001, 2.0007987E+001, 2.0007089E+001, 2.0006545E+001, 2.0005777E+001, 2.0005323E+001, 2.0004742E+001, 2.0004383E+001, 2.0003905E+001, 2.0003610E+001, 2.0003177E+001, 2.0002931E+001, 2.0002632E+001, 2.0002449E+001, 2.0002181E+001, 2.0002030E+001, 2.0001815E+001, 2.0001671E+001, 2.0001517E+001, 2.0001411E+001, 2.0001259E+001, 2.0001197E+001, 2.0001054E+001, 2.0000958E+001, 2.0000891E+001, 2.0000824E+001, 2.0000718E+001, 2.0000697E+001, 2.0000652E+001, 2.0000597E+001, 2.0000527E+001, 2.0000518E+001
 1.1011948E+001, 2.0018627E+001, 2.0017134E+001, 2.0015107E+001, 2.0013897E+001, 2.0012264E+001, 2.0011292E+001, 2.0009991E+001, 2.0009202E+001, 2.0008144E+001, 2.0007525E+001, 2.0006677E+001, 2.0006148E+001, 2.0005441E+001, 2.0005041E+001, 2.0004489E+001, 2.0004159E+001, 2.0003699E+001, 2.0003398E+001, 2.0003018E+001, 2.0002810E+001, 2.0002528E+001, 2.0002340E+001, 2.0002107E+001, 2.0001953E+001, 2.0001735E+001, 2.0001633E+001, 2.0001463E+001, 2.0001362E+001, 2.0001251E+001, 2.0001149E+001, 2.0001012E+001, 2.0000965E+001, 2.0000860E+001, 2.0000786E+001, 2.0000753E+001, 2.0000719E+001, 2.0000608E+001, 2.0000598E+001
 1.2005789E+001, 2.0021685E+001, 2.0019941E+001, 2.0017588E+001, 2.0016171E+001, 2.0014268E+001, 2.0013126E+001, 2.0011600E+001, 2.0010690E+001, 2.0009452E+001, 2.0008715E+001, 2.0007741E+001, 2.0007147E+001, 2.0006319E+001, 2.0005828E+001, 2.0005191E+001, 2.0004810E+001, 2.0004293E+001, 2.0003969E+001, 2.0003505E+001, 2.0003243E+001, 2.0002913E+001, 2.0002714E+001, 2.0002428E+001, 2.0002265E+001, 2.0002024E+001, 2.0001874E+001, 2.0001703E+001, 2.0001583E+001, 2.0001431E+001, 2.0001353E+001, 2.0001196E+001, 2.0001105E+001, 2.0001009E+001, 2.0000937E+001, 2.0000847E+001, 2.0000821E+001, 2.0000737E+001, 2.0000697E+001
 1.3008254E+001, 2.0025368E+001, 2.0023330E+001, 2.0020577E+001, 2.0018925E+001, 2.0016691E+001, 2.0015355E+001, 2.0013550E+001, 2.0012481E+001, 2.0011043E+001, 2.0010171E+001, 2.0009010E+001, 2.0008327E+001, 2.0007388E+001, 2.0006806E+001, 2.0006036E+001, 2.0005585E+001, 2.0004984E+001, 2.0004624E+001, 2.0004107E+001, 2.0003783E+001, 2.0003369E+001, 2.0003137E+001, 2.0002821E+001, 2.0002622E+001, 2.0002364E+001, 2.0002190E+001, 2.0001964E+001, 2.0001843E+001, 2.0001655E+001, 2.0001551E+001, 2.0001421E+001, 2.0001304E+001, 2.0001165E+001, 2.0001097E+001, 2.0000990E+001, 2.0000925E+001, 2.0000865E+001, 2.0000833E+001
 1.4011586E+001, 2.0029223E+001, 2.0026866E+001, 2.0023691E+001, 2.0021791E+001, 2.0019221E+001, 2.0017681E+001, 2.0015603E+001, 2.0014357E+001, 2.0012695E+001, 2.0011703E+001, 2.0010353E+001, 2.0009552E+001, 2.0008487E+001, 2.0007838E+001, 2.0006937E+001, 2.0006407E+001, 2.0005707E+001, 2.0005292E+001, 2.0004731E+001, 2.0004372E+001, 2.0003876E+001, 2.0003590E+001, 2.0003228E+001, 2.0003007E+001, 2.0002704E+001, 2.0002527E+001, 2.0002257E+001, 2.0002104E+001, 2.0001906E+001, 2.0001777E+001, 2.0001624E+001, 2.0001530E+001, 2.0001352E+001, 2.0001261E+001, 2.0001159E+001, 2.0001071E+001, 2.0000972E+001, 2.0000960E+001
 1.5002190E+001, 2.0033657E+001, 2.0030922E+001, 2.0027259E+001, 2.0025067E+001, 2.0022115E+001, 2.0020342E+001, 2.0017952E+001, 2.0016519E+001, 2.0014586E+001, 2.0013442E+001, 2.0011897E+001, 2.0010965E+001, 2.0009725E+001, 2.0008990E+001, 2.0007979E+001, 2.0007359E+001, 2.0006535E+001, 2.0006051E+001, 2.0005410E+001, 2.0005024E+001, 2.0004465E+001, 2.0004125E+001, 2.0003683E+001, 2.0003433E+001, 2.0003089E+001, 2.0002883E+001, 2.0002601E+001, 2.0002413E+001, 2.0002178E+001, 2.0002040E+001, 2.0001845E+001, 2.0001745E+001, 2.0001574E+001, 2.0001460E+001, 2.0001333E+001, 2.0001250E+001, 2.0001098E+001, 2.0001082E+001
 1.6003998E+001, 2.0038633E+001, 2.0035493E+001, 2.0031267E+001, 2.0028751E+001, 2.0025360E+001, 2.0023332E+001, 2.0020591E+001, 2.0018953E+001, 2.0016733E+001, 2.0015406E+001, 2.0013634E+001, 2.0012573E+001, 2.0011134E+001, 2.0010282E+001, 2.0009143E+001, 2.0008445E+001, 2.0007491E+001, 2.0006924E+001, 2.0006172E+001, 2.0005733E+001, 2.0005130E+001, 2.0004743E+001, 2.0004220E+001, 2.0003917E+001, 2.0003524E+001, 2.0003287E+001, 2.0002974E+001, 2.0002776E+001, 2.0002488E+001, 2.0002328E+001, 2.0002114E+001, 2.0001979E+001, 2.0001810E+001, 2.0001692E+001, 2.0001536E+001, 2.0001440E+001, 2.0001264E+001, 2.0001226E+001
 1.7016709E+001, 2.0044396E+001, 2.0040784E+001, 2.0035923E+001, 2.0033022E+001, 2.0029125E+001, 2.0026795E+001, 2.0023653E+001, 2.0021769E+001, 2.0019233E+001, 2.0017706E+001, 2.0015653E+001, 2.0014434E+001, 2.0012788E+001, 2.0011798E+001, 2.0010477E+001, 2.0009693E+001, 2.0008610E+001, 2.0007953E+001, 2.0007073E+001, 2.0006554E+001, 2.0005873E+001, 2.0005455E+001, 2.0004858E+001, 2.0004497E+001, 2.0004027E+001, 2.0003755E+001, 2.0003387E+001, 2.0003175E+001, 2.0002860E+001, 2.0002662E+001, 2.0002421E+001, 2.0002267E+001, 2.0002056E+001, 2.0001943E+001, 2.0001780E+001, 2.0001657E+001, 2.0001477E+001, 2.0001408E+001
 1.8000208E+001, 2.0051299E+001, 2.0047112E+001, 2.0041482E+001, 2.0038120E+001, 2.0033608E+001, 2.0030913E+001, 2.0027284E+001, 2.0025110E+001, 2.0022180E+001, 2.0020427E+001, 2.0018051E+001, 2.0016632E+001, 2.0014734E+001, 2.0013594E+001, 2.0012054E+001, 2.0011141E+001, 2.0009913E+001, 2.0009163E+001, 2.0008141E+001, 2.0007531E+001, 2.0006722E+001, 2.0006252E+001, 2.0005595E+001, 2.0005183E+001, 2.0004622E+001, 2.0004298E+001, 2.0003870E+001, 2.0003615E+001, 2.0003279E+001, 2.0003059E+001, 2.0002763E+001, 2.0002596E+001, 2.0002343E+001, 2.0002206E+001, 2.0002044E+001, 2.0001915E+001, 2.0001702E+001, 2.0001629E+001
 1.9015771E+001, 2.0059623E+001, 2.0054758E+001, 2.0048195E+001, 2.0044278E+001, 2.0039013E+001, 2.0035878E+001, 2.0031657E+001, 2.0029133E+001, 2.0025726E+001, 2.0023690E+001, 2.0020945E+001, 2.0019292E+001, 2.0017071E+001, 2.0015750E+001, 2.0013964E+001, 2.0012893E+001, 2.0011462E+001, 2.0010605E+001, 2.0009429E+001, 2.0008718E+001, 2.0007761E+001, 2.0007197E+001, 2.0006456E+001, 2.0005996E+001, 2.0005349E+001, 2.0004960E+001, 2.0004452E+001, 2.0004151E+001, 2.0003751E+001, 2.0003520E+001, 2.0003176E+001, 2.0002974E+001, 2.0002694E+001, 2.0002522E+001, 2.0002333E+001, 2.0002205E+001, 2.0001947E+001, 2.0001877E+001
 2.0003465E+001, 2.0069034E+001, 2.0063393E+001, 2.0055792E+001, 2.0051239E+001, 2.0045122E+001, 2.0041476E+001, 2.0036585E+001, 2.0033661E+001, 2.0029722E+001, 2.0027362E+001, 2.0024189E+001, 2.0022289E+001, 2.0019715E+001, 2.0018177E+001, 2.0016115E+001, 2.0014879E+001, 2.0013209E+001, 2.0012219E+001, 2.0010878E+001, 2.0010063E+001, 2.0008954E+001, 2.0008290E+001, 2.0007411E+001, 2.0006896E+001, 2.0006174E+001, 2.0005725E+001, 2.0005121E+001, 2.0004769E+001, 2.0004291E+001, 2.0004017E+001, 2.0003655E+001, 2.0003410E+001, 2.0003085E+001, 2.0002895E+001, 2.0002651E+001, 2.0002510E+001, 2.0002259E+001, 2.0002138E+001
 2.1019514E+001, 2.0079586E+001, 2.0073085E+001, 2.0064328E+001, 2.0059075E+001, 2.0051992E+001, 2.0047762E+001, 2.0042093E+001, 2.0038718E+001, 2.0034175E+001, 2.0031457E+001, 2.0027792E+001, 2.0025606E+001, 2.0022656E+001, 2.0020882E+001, 2.0018499E+001, 2.0017078E+001, 2.0015159E+001, 2.0014009E+001, 2.0012472E+001, 2.0011547E+001, 2.0010281E+001, 2.0009517E+001, 2.0008485E+001, 2.0007881E+001, 2.0007074E+001, 2.0006574E+001, 2.0005879E+001, 2.0005462E+001, 2.0004909E+001, 2.0004578E+001, 2.0004164E+001, 2.0003906E+001, 2.0003519E+001, 2.0003302E+001, 2.0003024E+001, 2.0002846E+001, 2.0002593E+001, 2.0002451E+001
