s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0410247E+000, 2.0001980E+001, 2.0002291E+001, 2.0002610E+001, 2.0002704E+001, 2.0000718E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0005647E+001, 2.0003041E+001, 2.0002623E+001, 2.0002376E+001, 2.0002211E+001, 2.0002020E+001, 2.0001857E+001, 2.0001687E+001, 2.0000134E+001, 1.9999997E+001, 2.0000001E+001, 1.9999999E+001, 1.9999996E+001, 1.9999999E+001, 2.0000000E+001, 1.9999998E+001, 1.9999998E+001, 2.0000000E+001, 1.9999996E+001, 1.9999998E+001, 1.9999998E+001, 1.9999999E+001, 2.0000000E+001, 1.9999998E+001, 1.9999999E+001, 1.9999999E+001, 2.0000001E+001, 2.0000001E+001, 2.0000001E+001, 1.9999997E+001
 2.0128635E+000, 2.0065450E+001, 2.0069238E+001, 2.0071504E+001, 2.0066609E+001, 2.0021873E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.1057843E+002, 1.2484072E+002, 4.6146342E+001, 2.3297292E+001, 2.0157841E+001, 2.0127886E+001, 2.0108052E+001, 2.0093175E+001, 2.0069009E+001, 2.0053001E+001, 2.0034293E+001, 2.0026585E+001, 2.0020932E+001, 2.0019023E+001, 2.0016374E+001, 2.0014741E+001, 2.0012584E+001, 2.0011315E+001, 2.0009642E+001, 2.0008657E+001, 2.0007355E+001, 2.0006597E+001, 2.0005591E+001, 2.0005009E+001, 2.0004244E+001, 2.0003801E+001, 2.0003224E+001, 2.0002891E+001, 2.0002459E+001, 2.0002223E+001
 3.0130111E+000, 2.0118713E+001, 2.0134485E+001, 2.0151955E+001, 2.0149169E+001, 2.0066955E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.9508716E+002, 2.6088532E+002, 2.3553690E+002, 1.9579282E+002, 1.5428361E+002, 8.0586847E+001, 4.0448380E+001, 2.5868310E+001, 2.0500796E+001, 2.0253131E+001, 2.0206080E+001, 2.0178097E+001, 2.0139327E+001, 2.0116535E+001, 2.0089532E+001, 2.0076430E+001, 2.0063026E+001, 2.0056741E+001, 2.0048624E+001, 2.0043615E+001, 2.0036974E+001, 2.0033128E+001, 2.0028086E+001, 2.0025146E+001, 2.0021300E+001, 2.0019071E+001, 2.0016161E+001, 2.0014481E+001, 2.0012302E+001, 2.0011184E+001
 4.0047718E+000, 2.0202568E+001, 2.0228672E+001, 2.0255061E+001, 2.0271368E+001, 2.0123571E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.5600315E+002, 8.9424103E+001, 3.4090142E+001, 5.3032692E+001, 8.1199617E+001, 1.2785957E+002, 1.2341162E+002, 1.0129071E+002, 5.7044131E+001, 4.3151961E+001, 2.9048317E+001, 2.3435259E+001, 2.0389995E+001, 2.0288445E+001, 2.0240790E+001, 2.0208301E+001, 2.0164076E+001, 2.0138826E+001, 2.0108563E+001, 2.0093625E+001, 2.0077667E+001, 2.0069854E+001, 2.0059908E+001, 2.0053782E+001, 2.0045549E+001, 2.0040782E+001, 2.0034581E+001, 2.0030981E+001, 2.0026286E+001, 2.0023882E+001
 5.0175092E+000, 2.0246625E+001, 2.0277820E+001, 2.0309789E+001, 2.0333537E+001, 2.0192913E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.3237893E+002, 1.6930864E+002, 1.4536599E+002, 7.9666610E+001, 8.2231119E+001, 4.2380188E+001, 4.5534909E+001, 5.1212280E+001, 7.3920167E+001, 7.3774467E+001, 6.9852813E+001, 6.4071526E+001, 4.5541547E+001, 3.5299579E+001, 2.4598068E+001, 2.1180064E+001, 2.0348209E+001, 2.0318318E+001, 2.0265528E+001, 2.0230286E+001, 2.0182699E+001, 2.0155839E+001, 2.0123800E+001, 2.0107676E+001, 2.0089826E+001, 2.0080888E+001, 2.0069622E+001, 2.0062761E+001, 2.0053427E+001, 2.0048608E+001
 6.0098775E+000, 2.0262857E+001, 2.0290289E+001, 2.0322444E+001, 2.0346885E+001, 2.0236377E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.2944022E+002, 1.3228401E+002, 9.7778776E+001, 7.5550866E+001, 7.3667548E+001, 7.5339601E+001, 9.2610417E+001, 3.8612445E+001, 3.1300671E+001, 3.9393958E+001, 4.2232810E+001, 4.6449165E+001, 5.4610714E+001, 5.3460185E+001, 5.0610001E+001, 4.5701122E+001, 3.3258354E+001, 2.5875834E+001, 2.0705597E+001, 2.0406746E+001, 2.0357632E+001, 2.0324326E+001, 2.0267495E+001, 2.0231410E+001, 2.0183331E+001, 2.0156373E+001, 2.0124422E+001, 2.0108408E+001, 2.0090583E+001, 2.0082482E+001
 7.0102982E+000, 2.0276264E+001, 2.0307590E+001, 2.0340743E+001, 2.0365053E+001, 2.0263535E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.1070138E+001, 1.4866626E+002, 1.3725339E+002, 9.2767307E+001, 7.2796826E+001, 7.6279915E+001, 4.9302844E+001, 4.2197406E+001, 3.7813459E+001, 5.0676230E+001, 7.4960997E+001, 7.1490335E+001, 5.3094659E+001, 4.5119003E+001, 4.1232102E+001, 4.1107204E+001, 4.0150790E+001, 3.9188606E+001, 3.5901625E+001, 3.1088470E+001, 2.3251794E+001, 2.1055995E+001, 2.0502781E+001, 2.0403589E+001, 2.0360027E+001, 2.0322806E+001, 2.0265118E+001, 2.0229026E+001, 2.0181658E+001, 2.0158144E+001
 8.0236822E+000, 2.0281355E+001, 2.0310557E+001, 2.0341953E+001, 2.0367216E+001, 2.0290105E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.1416942E+002, 1.0740310E+002, 1.0526531E+002, 1.0529255E+002, 1.1086934E+002, 1.4369303E+002, 1.5357305E+002, 1.0013565E+002, 4.5884565E+001, 3.9976761E+001, 3.9433037E+001, 5.1099323E+001, 7.6409607E+001, 8.7660264E+001, 8.0206620E+001, 6.5950935E+001, 4.9294067E+001, 4.1703430E+001, 3.4952242E+001, 3.1538984E+001, 3.0664280E+001, 2.9856806E+001, 2.7319592E+001, 2.4836835E+001, 2.1368834E+001, 2.0836221E+001, 2.0440940E+001, 2.0406951E+001, 2.0355528E+001, 2.0321804E+001
 9.0213320E+000, 2.0274208E+001, 2.0305602E+001, 2.0338585E+001, 2.0363644E+001, 2.0294679E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.0138695E+002, 8.0096296E+001, 1.2911008E+002, 1.1415160E+002, 1.0978413E+002, 1.3632286E+002, 1.0372209E+002, 1.1080225E+002, 9.2552292E+001, 8.4299510E+001, 6.4681692E+001, 5.0624996E+001, 3.8999311E+001, 3.7888897E+001, 5.2300672E+001, 6.6495250E+001, 8.0480853E+001, 8.0968955E+001, 6.2764110E+001, 5.2365956E+001, 3.9008942E+001, 3.2031180E+001, 2.9451105E+001, 2.9747930E+001, 2.8256012E+001, 2.7003078E+001, 2.5156134E+001, 2.3178255E+001, 2.0868280E+001, 2.0755614E+001
 1.0006007E+001, 2.0293667E+001, 2.0324088E+001, 2.0354336E+001, 2.0375942E+001, 2.0301975E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.2231856E+002, 9.2031189E+001, 1.2043950E+002, 1.3686650E+002, 1.3646112E+002, 1.2383653E+002, 1.0806025E+002, 1.0567517E+002, 1.0141359E+002, 9.0273552E+001, 8.6668472E+001, 8.5703994E+001, 7.6858974E+001, 6.6640286E+001, 5.1116363E+001, 4.5983662E+001, 4.6597335E+001, 5.2362941E+001, 6.1381985E+001, 6.2850149E+001, 6.2145224E+001, 5.6028400E+001, 4.3586775E+001, 3.7385321E+001, 3.4278357E+001, 3.3069958E+001, 2.8433866E+001, 2.6484497E+001, 2.6711609E+001, 2.5914493E+001
 1.1006236E+001, 2.0285626E+001, 2.0316655E+001, 2.0350740E+001, 2.0377073E+001, 2.0298826E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.4923122E+002, 8.8406160E+001, 1.1571764E+002, 1.1462154E+002, 1.3231076E+002, 1.3034877E+002, 1.2513099E+002, 1.1678024E+002, 9.3590481E+001, 8.4264933E+001, 8.2499354E+001, 8.5452689E+001, 8.9010534E+001, 8.8253622E+001, 8.2601698E+001, 7.5893406E+001, 6.3340102E+001, 5.4914703E+001, 5.1406728E+001, 5.2009773E+001, 5.3340391E+001, 5.4725247E+001, 5.3954344E+001, 5.1598617E+001, 4.3075488E+001, 3.6694912E+001, 3.5617749E+001, 3.6153294E+001, 3.2155823E+001, 2.9087371E+001
 1.2008583E+001, 2.0278580E+001, 2.0310676E+001, 2.0341899E+001, 2.0366316E+001, 2.0304696E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.1665003E+002, 1.5376096E+002, 9.5864947E+001, 1.3235368E+002, 1.3860228E+002, 1.2676406E+002, 1.4706287E+002, 1.5870586E+002, 1.0238969E+002, 8.9615073E+001, 7.7813793E+001, 7.6165463E+001, 7.8689755E+001, 8.3114338E+001, 9.0073437E+001, 9.1661342E+001, 8.7828446E+001, 8.1185293E+001, 6.7614108E+001, 5.8534109E+001, 5.0229404E+001, 4.9986127E+001, 5.1963470E+001, 5.1896042E+001, 5.0683933E+001, 4.8682205E+001, 4.1665636E+001, 3.7411936E+001, 3.6049229E+001, 3.8052379E+001
 1.3010931E+001, 2.0283556E+001, 2.0313726E+001, 2.0345011E+001, 2.0370984E+001, 2.0305272E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.5705135E+002, 1.1327196E+002, 1.1158862E+002, 1.1327896E+002, 1.0983470E+002, 1.2455171E+002, 1.2024896E+002, 1.3435071E+002, 1.0925490E+002, 1.0578885E+002, 9.7820560E+001, 8.9723227E+001, 8.0665123E+001, 7.8195790E+001, 7.7555203E+001, 8.0214508E+001, 8.6465764E+001, 8.8851711E+001, 8.7474098E+001, 8.3232380E+001, 7.0762749E+001, 6.2563329E+001, 5.2473392E+001, 4.8784456E+001, 5.0017514E+001, 5.0332823E+001, 4.9750593E+001, 4.8562997E+001, 4.4774310E+001, 4.2884420E+001
 1.4013413E+001, 2.0273407E+001, 2.0303537E+001, 2.0336788E+001, 2.0363662E+001, 2.0302181E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.6395526E+001, 9.8409467E+001, 1.1740637E+002, 1.3306097E+002, 1.2103515E+002, 1.1931453E+002, 1.2073862E+002, 1.2148144E+002, 1.0753447E+002, 1.0079905E+002, 9.9900288E+001, 9.8760108E+001, 9.4274158E+001, 8.9940732E+001, 8.2623742E+001, 7.9070081E+001, 7.6759525E+001, 7.7539103E+001, 8.1602378E+001, 8.3633961E+001, 8.2250961E+001, 7.7705640E+001, 6.9234840E+001, 6.5269791E+001, 5.5361840E+001, 5.2196496E+001, 5.0094448E+001, 5.0374591E+001, 4.9486801E+001, 4.8909423E+001
 1.5007205E+001, 2.0271833E+001, 2.0303026E+001, 2.0333364E+001, 2.0357397E+001, 2.0300235E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.2474208E+002, 1.1667294E+002, 1.4829032E+002, 1.5703300E+002, 1.5068385E+002, 1.2516081E+002, 1.1108004E+002, 1.1759210E+002, 1.0694478E+002, 1.0165980E+002, 9.8059848E+001, 9.8010187E+001, 9.7632034E+001, 9.9137785E+001, 1.0407676E+002, 9.7818798E+001, 8.8233221E+001, 8.2780299E+001, 7.7251288E+001, 7.5818617E+001, 7.7488856E+001, 7.9209309E+001, 7.6715119E+001, 7.1367745E+001, 6.4387628E+001, 5.7334107E+001, 4.8391227E+001, 4.6801994E+001, 4.6655353E+001, 4.8613548E+001
 1.6000498E+001, 2.0274165E+001, 2.0303028E+001, 2.0333519E+001, 2.0358969E+001, 2.0296631E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.5183352E+002, 1.2915810E+002, 1.4926687E+002, 1.5268544E+002, 1.4116928E+002, 1.1711436E+002, 1.0937787E+002, 1.0651504E+002, 1.0144478E+002, 1.0143657E+002, 9.7826810E+001, 9.5839582E+001, 9.4646805E+001, 9.4427310E+001, 9.5515837E+001, 9.7472359E+001, 9.4915216E+001, 9.3368322E+001, 8.8872975E+001, 8.2581153E+001, 7.6558798E+001, 7.5540583E+001, 7.5462705E+001, 7.4841670E+001, 6.8969623E+001, 6.2882643E+001, 5.5478501E+001, 5.1161102E+001, 4.6036325E+001, 4.2772086E+001
 1.7002998E+001, 2.0265038E+001, 2.0295073E+001, 2.0327318E+001, 2.0351540E+001, 2.0293697E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.6395678E+002, 1.3885358E+002, 1.2009635E+002, 1.4483411E+002, 1.3579082E+002, 1.0235610E+002, 1.1324693E+002, 1.2025070E+002, 1.0141318E+002, 9.8946457E+001, 9.6364896E+001, 9.5654967E+001, 8.9425398E+001, 8.7184177E+001, 8.3835043E+001, 8.4091748E+001, 8.4694933E+001, 8.4064380E+001, 8.5162980E+001, 8.2318789E+001, 7.5917049E+001, 7.2753450E+001, 6.8154225E+001, 6.6042683E+001, 6.7751964E+001, 7.1025980E+001, 6.3947484E+001, 5.4225794E+001, 4.5147108E+001, 4.5572752E+001
 1.8001510E+001, 2.0264411E+001, 2.0293657E+001, 2.0322660E+001, 2.0346110E+001, 2.0292177E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0191762E+002, 1.5976960E+002, 1.1670075E+002, 1.5309971E+002, 1.4166773E+002, 1.0333683E+002, 1.1388572E+002, 1.1041139E+002, 1.0676697E+002, 1.0429358E+002, 1.0021865E+002, 9.6883024E+001, 9.1397572E+001, 8.9298303E+001, 8.6575656E+001, 8.3536860E+001, 7.7604369E+001, 7.3810778E+001, 6.9340577E+001, 6.8259053E+001, 6.7005443E+001, 6.7689038E+001, 7.0500013E+001, 6.6457750E+001, 5.6416698E+001, 5.3268346E+001, 5.6536317E+001, 6.0526128E+001, 5.9130326E+001, 5.4126872E+001
 1.9006364E+001, 2.0264323E+001, 2.0291951E+001, 2.0321130E+001, 2.0344912E+001, 2.0286339E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.2886072E+002, 1.3397847E+002, 1.4109352E+002, 1.4066750E+002, 1.1734339E+002, 9.6503549E+001, 1.1596241E+002, 1.1475906E+002, 1.0919704E+002, 1.0630250E+002, 1.0440215E+002, 1.0164284E+002, 9.4308475E+001, 9.0852725E+001, 8.6530293E+001, 8.3754838E+001, 7.8808856E+001, 7.6558780E+001, 7.1652729E+001, 6.6853524E+001, 5.8117982E+001, 5.4839639E+001, 5.6670274E+001, 6.0954446E+001, 6.4966461E+001, 6.1455586E+001, 5.3330044E+001, 5.2119573E+001, 5.1771115E+001, 5.2085838E+001
 2.0010108E+001, 2.0261727E+001, 2.0291557E+001, 2.0321608E+001, 2.0343519E+001, 2.0283674E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.5982696E+002, 1.4741867E+002, 1.9045569E+002, 1.2441234E+002, 1.2655014E+002, 9.5483755E+001, 1.2028874E+002, 1.2005874E+002, 1.1775729E+002, 1.1495041E+002, 1.0771553E+002, 1.0593311E+002, 1.0048638E+002, 9.6546387E+001, 9.3331049E+001, 8.8919019E+001, 8.2567658E+001, 7.8715667E+001, 7.4186283E+001, 7.1393172E+001, 6.5131371E+001, 5.8570120E+001, 5.0910860E+001, 5.0200829E+001, 5.2177663E+001, 5.4955626E+001, 5.3861976E+001, 4.8780390E+001, 4.4656700E+001, 4.4202466E+001
 2.1000258E+001, 2.0263429E+001, 2.0291377E+001, 2.0320050E+001, 2.0343432E+001, 2.0285187E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.7796806E+002, 1.4973530E+002, 1.4188343E+002, 1.2780219E+002, 1.5200784E+002, 1.1935486E+002, 1.0330882E+002, 1.0818695E+002, 1.1103882E+002, 1.1306238E+002, 1.0985219E+002, 1.0696596E+002, 1.0131812E+002, 9.8388334E+001, 9.6261253E+001, 9.5103800E+001, 9.1534913E+001, 8.7822152E+001, 8.1791402E+001, 7.7626907E+001, 7.1425117E+001, 6.6222473E+001, 5.8082108E+001, 5.2663469E+001, 4.8451658E+001, 4.7451969E+001, 4.6667340E+001, 4.8386653E+001, 4.7435390E+001, 4.5487987E+001
