s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0103176E+000, 2.0016471E+001, 2.0025042E+001, 2.0039945E+001, 2.0059226E+001, 2.0501148E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0098829E+001, 2.0058372E+001, 2.0037384E+001, 2.0024837E+001, 2.0018208E+001, 2.0014727E+001, 2.0012729E+001, 2.0011322E+001, 2.0001139E+001, 2.0000595E+001, 2.0000526E+001, 2.0000470E+001, 2.0000404E+001, 2.0000378E+001, 2.0000318E+001, 2.0000294E+001, 2.0000259E+001, 2.0000226E+001, 2.0000191E+001, 2.0000185E+001, 2.0000148E+001, 2.0000151E+001, 2.0000118E+001, 2.0000115E+001, 2.0000098E+001, 2.0000091E+001, 2.0000084E+001, 2.0000076E+001, 2.0000060E+001, 2.0000055E+001
 2.0113186E+000, 2.0228467E+001, 2.0268027E+001, 2.0322928E+001, 2.0377239E+001, 2.0337826E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.2943234E+001, 2.3235277E+001, 2.0921773E+001, 2.0592953E+001, 2.0424618E+001, 2.0327786E+001, 2.0264735E+001, 2.0221773E+001, 2.0150173E+001, 2.0109279E+001, 2.0079457E+001, 2.0071696E+001, 2.0062916E+001, 2.0057393E+001, 2.0050090E+001, 2.0045764E+001, 2.0039960E+001, 2.0036495E+001, 2.0031845E+001, 2.0029061E+001, 2.0025313E+001, 2.0023072E+001, 2.0020080E+001, 2.0018286E+001, 2.0015911E+001, 2.0014499E+001, 2.0012632E+001, 2.0011534E+001, 2.0010089E+001, 2.0009260E+001
 3.0084509E+000, 2.0761985E+001, 2.0853433E+001, 2.0950646E+001, 2.0984553E+001, 2.0577318E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.4894169E+002, 3.0393191E+001, 2.5280887E+001, 2.4185145E+001, 2.3207490E+001, 2.2433146E+001, 2.1889667E+001, 2.1508153E+001, 2.1089414E+001, 2.0884743E+001, 2.0670644E+001, 2.0573714E+001, 2.0472931E+001, 2.0424768E+001, 2.0366306E+001, 2.0332284E+001, 2.0288112E+001, 2.0262770E+001, 2.0229542E+001, 2.0210113E+001, 2.0184460E+001, 2.0169352E+001, 2.0149209E+001, 2.0137308E+001, 2.0121427E+001, 2.0112031E+001, 2.0099515E+001, 2.0092129E+001, 2.0082410E+001, 2.0077161E+001
 4.0016268E+000, 2.2407682E+001, 2.2842562E+001, 2.3358782E+001, 2.4076681E+001, 2.2358388E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.6641699E+002, 1.0527182E+002, 3.0069847E+001, 2.7739801E+001, 2.6846391E+001, 2.6072439E+001, 2.5285752E+001, 2.4463579E+001, 2.3493764E+001, 2.3050580E+001, 2.2455588E+001, 2.2121529E+001, 2.1728183E+001, 2.1524772E+001, 2.1282394E+001, 2.1152282E+001, 2.0988798E+001, 2.0894933E+001, 2.0773531E+001, 2.0704067E+001, 2.0613653E+001, 2.0561226E+001, 2.0492614E+001, 2.0452511E+001, 2.0399634E+001, 2.0368642E+001, 2.0327721E+001, 2.0303764E+001, 2.0272372E+001, 2.0255924E+001
 5.0105157E+000, 2.5086915E+001, 2.6021201E+001, 2.6975352E+001, 2.7817392E+001, 2.4856112E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.2345372E+002, 1.2606193E+002, 6.7302391E+001, 3.7080931E+001, 2.9854469E+001, 2.8315659E+001, 2.7046217E+001, 2.6032736E+001, 2.5349044E+001, 2.4950078E+001, 2.4334657E+001, 2.3934349E+001, 2.3358250E+001, 2.3008161E+001, 2.2549993E+001, 2.2287813E+001, 2.1950930E+001, 2.1759900E+001, 2.1513021E+001, 2.1370023E+001, 2.1184188E+001, 2.1077279E+001, 2.0938235E+001, 2.0857812E+001, 2.0752677E+001, 2.0691460E+001, 2.0611078E+001, 2.0564227E+001, 2.0502958E+001, 2.0471664E+001
 6.0026997E+000, 2.6759580E+001, 2.7649835E+001, 2.8544303E+001, 2.9348258E+001, 2.6067612E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.3162652E+001, 5.6849385E+001, 5.0821438E+001, 4.8623946E+001, 5.1270200E+001, 4.6110848E+001, 3.0059017E+001, 2.7748528E+001, 2.6029653E+001, 2.5449990E+001, 2.4856958E+001, 2.4530617E+001, 2.4101662E+001, 2.3827824E+001, 2.3423284E+001, 2.3158567E+001, 2.2778788E+001, 2.2540213E+001, 2.2212933E+001, 2.2015601E+001, 2.1749018E+001, 2.1589885E+001, 2.1378784E+001, 2.1255660E+001, 2.1094631E+001, 2.1001234E+001, 2.0878848E+001, 2.0807721E+001, 2.0714739E+001, 2.0667257E+001
 7.0057357E+000, 2.7090792E+001, 2.7810394E+001, 2.8518700E+001, 2.9319225E+001, 2.7000051E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.5310813E+001, 4.7977277E+001, 5.8009505E+001, 2.1955157E+002, 3.0615337E+002, 2.8528268E+002, 1.6107828E+002, 3.5182442E+001, 2.8047770E+001, 2.6353098E+001, 2.5163362E+001, 2.4675200E+001, 2.4161920E+001, 2.3903533E+001, 2.3579425E+001, 2.3390869E+001, 2.3118394E+001, 2.2939449E+001, 2.2670647E+001, 2.2492049E+001, 2.2230737E+001, 2.2063021E+001, 2.1822949E+001, 2.1672476E+001, 2.1464991E+001, 2.1340176E+001, 2.1173961E+001, 2.1076242E+001, 2.0947661E+001, 2.0881770E+001
 8.0048445E+000, 2.7845189E+001, 2.8566711E+001, 2.9381025E+001, 3.0282273E+001, 2.8612962E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.6844263E+001, 5.5837446E+001, 1.9482233E+002, 2.4379176E+002, 1.3343326E+002, 1.0600241E+002, 5.8461911E+001, 3.9290959E+001, 2.9207933E+001, 2.7645541E+001, 2.6008946E+001, 2.5357880E+001, 2.4580046E+001, 2.4179866E+001, 2.3717707E+001, 2.3471696E+001, 2.3181585E+001, 2.3019302E+001, 2.2807433E+001, 2.2677277E+001, 2.2486132E+001, 2.2357754E+001, 2.2161141E+001, 2.2028221E+001, 2.1829368E+001, 2.1699870E+001, 2.1513597E+001, 2.1397408E+001, 2.1237654E+001, 2.1153421E+001
 9.0026875E+000, 2.8826326E+001, 2.9803818E+001, 3.0862598E+001, 3.2063278E+001, 2.9789862E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.9302628E+002, 7.9300849E+001, 9.9825776E+001, 5.7518429E+001, 9.5951573E+001, 9.5568458E+001, 5.4696713E+001, 4.1484381E+001, 2.7989185E+001, 2.7229821E+001, 2.6411467E+001, 2.5897289E+001, 2.5200543E+001, 2.4786366E+001, 2.4224850E+001, 2.3876634E+001, 2.3436191E+001, 2.3190061E+001, 2.2889044E+001, 2.2726500E+001, 2.2531869E+001, 2.2425444E+001, 2.2282878E+001, 2.2191473E+001, 2.2048427E+001, 2.1946886E+001, 2.1790601E+001, 2.1686069E+001, 2.1535368E+001, 2.1453188E+001
 1.0000689E+001, 3.1155754E+001, 3.2473125E+001, 3.3890082E+001, 3.5227114E+001, 3.4847148E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.2970186E+002, 1.1492874E+002, 7.1608840E+001, 1.3834880E+002, 3.9668093E+002, 1.0493889E+002, 6.0054187E+001, 6.3653737E+001, 2.7301243E+001, 2.7265181E+001, 2.6644918E+001, 2.6312094E+001, 2.5853002E+001, 2.5427547E+001, 2.4912045E+001, 2.4551908E+001, 2.4035044E+001, 2.3717038E+001, 2.3294153E+001, 2.3047344E+001, 2.2733012E+001, 2.2569177E+001, 2.2377172E+001, 2.2296909E+001, 2.2199383E+001, 2.2133603E+001, 2.2027922E+001, 2.1954501E+001, 2.1842296E+001, 2.1782510E+001
 1.1000993E+001, 3.4371126E+001, 3.5976436E+001, 3.7745696E+001, 3.9451812E+001, 5.5314212E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.1660039E+002, 2.3526203E+002, 1.0776585E+002, 2.3726009E+002, 1.4711918E+002, 7.1027266E+001, 4.7783119E+001, 3.3210191E+001, 2.7765972E+001, 2.7454799E+001, 2.6918909E+001, 2.6514427E+001, 2.5932908E+001, 2.5632117E+001, 2.5176591E+001, 2.4858236E+001, 2.4380126E+001, 2.4070796E+001, 2.3646848E+001, 2.3389872E+001, 2.3044936E+001, 2.2840024E+001, 2.2548940E+001, 2.2439372E+001, 2.2338434E+001, 2.2262762E+001, 2.2162063E+001, 2.3027087E+001, 4.9085023E+001, 3.1562869E+001
 1.2005201E+001, 3.6631107E+001, 3.7743828E+001, 3.9383271E+001, 4.1070713E+001, 4.1107875E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.3948765E+002, 1.4425640E+002, 1.0035271E+002, 5.6519737E+001, 4.1226265E+001, 3.2747485E+001, 3.0669366E+001, 2.9617007E+001, 2.8555695E+001, 2.7823962E+001, 2.6968463E+001, 2.6500684E+001, 2.5889505E+001, 2.5546324E+001, 2.5118361E+001, 2.4864771E+001, 2.4493913E+001, 2.4249975E+001, 2.3895916E+001, 2.3676188E+001, 2.3378817E+001, 2.3183332E+001, 2.2899475E+001, 2.2777494E+001, 2.2619020E+001, 2.2497636E+001, 3.4747696E+001, 9.0009966E+001, 1.4269607E+002, 1.3994768E+002
 1.3004551E+001, 3.9279368E+001, 3.9566981E+001, 4.0726230E+001, 4.2082013E+001, 4.3543834E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.5319841E+002, 5.6783511E+001, 3.7777573E+001, 3.5056195E+001, 3.5992232E+001, 3.4605895E+001, 3.0858154E+001, 2.9607353E+001, 2.8640658E+001, 2.8079088E+001, 2.7161351E+001, 2.6554878E+001, 2.5754845E+001, 2.5375378E+001, 2.5044970E+001, 2.4851964E+001, 2.4576217E+001, 2.4397487E+001, 2.4140668E+001, 2.3978332E+001, 2.3736311E+001, 2.3573541E+001, 2.3345729E+001, 2.3220487E+001, 2.3026132E+001, 2.2929953E+001, 3.4497720E+001, 8.3085565E+001, 2.4019277E+002, 2.6388308E+002
 1.4007813E+001, 3.9396191E+001, 4.1296843E+001, 4.2123044E+001, 4.3306834E+001, 4.3628337E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.8210410E+001, 4.3609803E+001, 3.9808219E+001, 3.7020404E+001, 3.4320515E+001, 3.2605730E+001, 3.1604546E+001, 3.0752380E+001, 2.9868034E+001, 2.9229972E+001, 2.8218048E+001, 2.7548735E+001, 2.6680460E+001, 2.6203857E+001, 2.5577746E+001, 2.5227954E+001, 2.4808073E+001, 2.4773426E+001, 2.4895469E+001, 2.4739517E+001, 2.4257979E+001, 2.4036271E+001, 2.3828704E+001, 2.3714544E+001, 2.3599806E+001, 2.3998663E+001, 3.8319041E+001, 4.1412421E+001, 2.0186907E+002, 2.6081801E+002
 1.5001826E+001, 3.7985936E+001, 4.0752016E+001, 4.3485041E+001, 4.4263202E+001, 4.3636352E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.2276383E+001, 4.6800334E+001, 4.2903965E+001, 3.9892103E+001, 3.7700572E+001, 3.5944563E+001, 3.4080690E+001, 3.2304238E+001, 3.0881628E+001, 3.0132796E+001, 2.9184926E+001, 2.8592584E+001, 2.7802720E+001, 2.7304935E+001, 2.6472226E+001, 2.5886695E+001, 2.5371520E+001, 2.5677449E+001, 2.6425254E+001, 2.7018450E+001, 2.7294125E+001, 2.7097134E+001, 2.7130013E+001, 2.8342664E+001, 3.2698003E+001, 3.7311248E+001, 5.4340066E+001, 5.4125517E+001, 5.7742314E+001, 1.1279552E+002
 1.6012286E+001, 3.5711552E+001, 3.7473403E+001, 4.0143809E+001, 4.3118117E+001, 4.3612360E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.2473591E+001, 4.7528993E+001, 4.4741233E+001, 4.3254782E+001, 4.1194067E+001, 3.8979313E+001, 3.6545612E+001, 3.3981305E+001, 3.2414417E+001, 3.1589596E+001, 3.0551689E+001, 2.9961715E+001, 2.8900420E+001, 2.8195742E+001, 2.7457710E+001, 2.7264775E+001, 2.8080648E+001, 2.8998574E+001, 2.9977543E+001, 3.1239015E+001, 3.8201930E+001, 4.7130270E+001, 6.3168014E+001, 7.0115015E+001, 7.8061427E+001, 8.2732023E+001, 8.7577151E+001, 9.5279463E+001, 1.1201611E+002, 1.5224601E+002
 1.7007138E+001, 3.5495564E+001, 3.6453546E+001, 3.7862510E+001, 3.9996109E+001, 4.2174009E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.5568878E+001, 5.0402114E+001, 5.0162941E+001, 4.7088319E+001, 4.4468010E+001, 4.5891300E+001, 3.9961673E+001, 3.6928706E+001, 3.4798772E+001, 3.3683913E+001, 3.2692838E+001, 3.2219396E+001, 3.0819704E+001, 3.0341120E+001, 3.0138951E+001, 3.0974324E+001, 3.2997282E+001, 3.4368322E+001, 4.0214779E+001, 4.8526675E+001, 6.8207247E+001, 8.7923452E+001, 1.2337087E+002, 1.4793396E+002, 1.7732194E+002, 2.0191933E+002, 2.5933184E+002, 3.0873124E+002, 3.9881125E+002, 3.6295517E+002
 1.8012752E+001, 3.5688399E+001, 3.7294919E+001, 3.8162218E+001, 3.9669366E+001, 4.1613897E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.1955894E+001, 5.7147514E+001, 5.5477830E+001, 5.1354891E+001, 5.0656270E+001, 4.6397812E+001, 4.3240505E+001, 4.0771220E+001, 3.7890696E+001, 3.6172650E+001, 3.4911003E+001, 3.4463419E+001, 3.2591347E+001, 3.2200079E+001, 3.1902099E+001, 3.3705954E+001, 3.7785623E+001, 4.5093032E+001, 5.0277122E+001, 5.6509651E+001, 7.1671296E+001, 9.1060541E+001, 3.0030498E+002, 3.7224906E+002, 4.2239671E+002, 4.4424392E+002, 4.6677861E+002, 4.7836217E+002, 4.9987289E+002, 5.2227197E+002
 1.9007547E+001, 3.5713632E+001, 3.7552622E+001, 3.9478899E+001, 4.0731611E+001, 4.1837140E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.1980271E+001, 6.6211056E+001, 6.0545824E+001, 5.5904655E+001, 5.6087153E+001, 4.9561633E+001, 4.9003923E+001, 4.9926181E+001, 3.9312790E+001, 3.8445897E+001, 3.7093934E+001, 3.7264626E+001, 3.4758071E+001, 3.4075165E+001, 3.4081202E+001, 3.4431688E+001, 3.6134964E+001, 4.0102940E+001, 5.2188515E+001, 5.8272629E+001, 5.3740848E+001, 1.0553175E+002, 4.4135626E+002, 4.7125447E+002, 4.9609771E+002, 4.9816616E+002, 4.9028652E+002, 4.8364659E+002, 4.8739052E+002, 5.0099122E+002
 2.0013707E+001, 3.5466031E+001, 3.7297931E+001, 3.9199014E+001, 4.1240178E+001, 4.1235105E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0186894E+002, 6.9600273E+001, 6.2805051E+001, 6.3030189E+001, 6.0705336E+001, 5.4621904E+001, 5.2555930E+001, 4.6100516E+001, 3.9744254E+001, 4.2966823E+001, 4.1262185E+001, 4.1631568E+001, 3.8194277E+001, 3.6255545E+001, 3.5881447E+001, 3.6192552E+001, 3.7484959E+001, 3.7605341E+001, 3.8820324E+001, 4.1230061E+001, 4.9686846E+001, 5.8070344E+001, 4.1731681E+002, 4.5359031E+002, 4.7999603E+002, 4.9473100E+002, 5.1803625E+002, 5.3416096E+002, 5.5312618E+002, 5.5864520E+002
 2.1003067E+001, 3.4246118E+001, 3.5968437E+001, 3.7888921E+001, 3.9767544E+001, 4.2740841E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.2100992E+002, 7.1976111E+001, 7.0037659E+001, 7.0120399E+001, 7.2503794E+001, 6.3810703E+001, 6.6963258E+001, 4.7278089E+001, 4.4174785E+001, 4.5178071E+001, 4.8370241E+001, 4.6690596E+001, 4.4460715E+001, 4.2922002E+001, 4.2743669E+001, 4.2443473E+001, 4.5887116E+001, 4.5776820E+001, 4.3303498E+001, 4.2303819E+001, 4.0114828E+001, 4.0830391E+001, 2.1732366E+002, 3.9559487E+002, 5.1478265E+002, 5.1472091E+002, 5.0683646E+002, 5.0364800E+002, 4.9919407E+002, 4.8829663E+002
