s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0040483E+000, 2.0000007E+001, 2.0000002E+001, 2.0000000E+001, 1.9999989E+001, 2.0000000E+001, 1.9999994E+001, 1.9999998E+001, 2.0000000E+001, 1.9999997E+001, 2.0000008E+001, 2.0000002E+001, 2.0000008E+001, 2.0000009E+001, 1.9999996E+001, 2.0000010E+001, 2.0000004E+001, 1.9999999E+001, 2.0000000E+001, 2.0000004E+001, 2.0000007E+001, 1.9999998E+001, 2.0000009E+001, 2.0000010E+001, 2.0000000E+001, 2.0000005E+001, 1.9999995E+001, 1.9999999E+001, 1.9999996E+001, 2.0000007E+001, 1.9999991E+001, 2.0000004E+001, 2.0000003E+001, 2.0000006E+001, 1.9999990E+001, 2.0000003E+001, 1.9999999E+001, 1.9999999E+001, 2.0000005E+001
 2.0180202E+000, 2.0000012E+001, 2.0000019E+001, 2.0000004E+001, 1.9999990E+001, 2.0000002E+001, 2.0000011E+001, 2.0000003E+001, 1.9999998E+001, 2.0000003E+001, 2.0000005E+001, 1.9999994E+001, 2.0000020E+001, 2.0000006E+001, 2.0000012E+001, 1.9999993E+001, 2.0000007E+001, 1.9999989E+001, 2.0000014E+001, 2.0000012E+001, 2.0000006E+001, 2.0000001E+001, 2.0000006E+001, 2.0000008E+001, 1.9999988E+001, 2.0000006E+001, 1.9999998E+001, 2.0000008E+001, 1.9999994E+001, 2.0000010E+001, 2.0000000E+001, 2.0000008E+001, 2.0000006E+001, 2.0000003E+001, 1.9999994E+001, 2.0000011E+001, 1.9999993E+001, 1.9999992E+001, 2.0000002E+001
 3.0168894E+000, 2.0000076E+001, 2.0000073E+001, 2.0000065E+001, 2.0000056E+001, 2.0000022E+001, 2.0000041E+001, 2.0000048E+001, 2.0000034E+001, 2.0000023E+001, 2.0000022E+001, 2.0000031E+001, 2.0000012E+001, 2.0000032E+001, 2.0000024E+001, 2.0000012E+001, 2.0000000E+001, 2.0000018E+001, 2.0000001E+001, 2.0000026E+001, 2.0000019E+001, 2.0000010E+001, 2.0000000E+001, 2.0000008E+001, 2.0000010E+001, 1.9999996E+001, 2.0000011E+001, 1.9999990E+001, 2.0000011E+001, 1.9999999E+001, 2.0000019E+001, 2.0000007E+001, 2.0000006E+001, 1.9999999E+001, 2.0000008E+001, 1.9999984E+001, 2.0000008E+001, 2.0000008E+001, 1.9999994E+001
 4.0075446E+000, 2.0001343E+001, 2.0001249E+001, 2.0001146E+001, 2.0001059E+001, 2.0000936E+001, 2.0000848E+001, 2.0000796E+001, 2.0000749E+001, 2.0000652E+001, 2.0000606E+001, 2.0000548E+001, 2.0000518E+001, 2.0000465E+001, 2.0000441E+001, 2.0000404E+001, 2.0000358E+001, 2.0000307E+001, 2.0000295E+001, 2.0000264E+001, 2.0000262E+001, 2.0000225E+001, 2.0000209E+001, 2.0000182E+001, 2.0000174E+001, 2.0000151E+001, 2.0000126E+001, 2.0000127E+001, 2.0000107E+001, 2.0000105E+001, 2.0000090E+001, 2.0000100E+001, 2.0000085E+001, 2.0000080E+001, 2.0000064E+001, 2.0000057E+001, 2.0000042E+001, 2.0000052E+001, 2.0000052E+001
 5.0058439E+000, 2.0005027E+001, 2.0004752E+001, 2.0004350E+001, 2.0004114E+001, 2.0003762E+001, 2.0003526E+001, 2.0003194E+001, 2.0003034E+001, 2.0002786E+001, 2.0002600E+001, 2.0002360E+001, 2.0002231E+001, 2.0002023E+001, 2.0001911E+001, 2.0001748E+001, 2.0001653E+001, 2.0001457E+001, 2.0001371E+001, 2.0001251E+001, 2.0001177E+001, 2.0001090E+001, 2.0001018E+001, 2.0000901E+001, 2.0000844E+001, 2.0000777E+001, 2.0000715E+001, 2.0000640E+001, 2.0000606E+001, 2.0000538E+001, 2.0000509E+001, 2.0000466E+001, 2.0000450E+001, 2.0000391E+001, 2.0000372E+001, 2.0000331E+001, 2.0000301E+001, 2.0000267E+001, 2.0000269E+001
 6.0083285E+000, 2.0008479E+001, 2.0008037E+001, 2.0007414E+001, 2.0007012E+001, 2.0006461E+001, 2.0006112E+001, 2.0005576E+001, 2.0005247E+001, 2.0004848E+001, 2.0004590E+001, 2.0004178E+001, 2.0003927E+001, 2.0003609E+001, 2.0003388E+001, 2.0003110E+001, 2.0002937E+001, 2.0002695E+001, 2.0002494E+001, 2.0002271E+001, 2.0002137E+001, 2.0001961E+001, 2.0001852E+001, 2.0001680E+001, 2.0001562E+001, 2.0001417E+001, 2.0001340E+001, 2.0001190E+001, 2.0001119E+001, 2.0001015E+001, 2.0000951E+001, 2.0000857E+001, 2.0000812E+001, 2.0000754E+001, 2.0000693E+001, 2.0000618E+001, 2.0000591E+001, 2.0000511E+001, 2.0000492E+001
 7.0020978E+000, 2.0011500E+001, 2.0010900E+001, 2.0010083E+001, 2.0009562E+001, 2.0008822E+001, 2.0008361E+001, 2.0007704E+001, 2.0007256E+001, 2.0006648E+001, 2.0006313E+001, 2.0005811E+001, 2.0005471E+001, 2.0005002E+001, 2.0004733E+001, 2.0004329E+001, 2.0004088E+001, 2.0003763E+001, 2.0003549E+001, 2.0003196E+001, 2.0003001E+001, 2.0002747E+001, 2.0002596E+001, 2.0002388E+001, 2.0002237E+001, 2.0002015E+001, 2.0001889E+001, 2.0001735E+001, 2.0001601E+001, 2.0001460E+001, 2.0001362E+001, 2.0001237E+001, 2.0001154E+001, 2.0001069E+001, 2.0001009E+001, 2.0000916E+001, 2.0000838E+001, 2.0000768E+001, 2.0000706E+001
 8.0005639E+000, 2.0014359E+001, 2.0013626E+001, 2.0012588E+001, 2.0011961E+001, 2.0011064E+001, 2.0010494E+001, 2.0009695E+001, 2.0009187E+001, 2.0008419E+001, 2.0007949E+001, 2.0007356E+001, 2.0006962E+001, 2.0006371E+001, 2.0006010E+001, 2.0005520E+001, 2.0005209E+001, 2.0004783E+001, 2.0004533E+001, 2.0004142E+001, 2.0003872E+001, 2.0003529E+001, 2.0003327E+001, 2.0003057E+001, 2.0002896E+001, 2.0002630E+001, 2.0002457E+001, 2.0002239E+001, 2.0002111E+001, 2.0001891E+001, 2.0001782E+001, 2.0001616E+001, 2.0001517E+001, 2.0001371E+001, 2.0001307E+001, 2.0001203E+001, 2.0001127E+001, 2.0000997E+001, 2.0000950E+001
 9.0006967E+000, 2.0017078E+001, 2.0016251E+001, 2.0015044E+001, 2.0014279E+001, 2.0013231E+001, 2.0012571E+001, 2.0011627E+001, 2.0011037E+001, 2.0010182E+001, 2.0009616E+001, 2.0008842E+001, 2.0008399E+001, 2.0007747E+001, 2.0007304E+001, 2.0006705E+001, 2.0006338E+001, 2.0005820E+001, 2.0005501E+001, 2.0005081E+001, 2.0004781E+001, 2.0004336E+001, 2.0004077E+001, 2.0003738E+001, 2.0003537E+001, 2.0003255E+001, 2.0003055E+001, 2.0002763E+001, 2.0002603E+001, 2.0002370E+001, 2.0002210E+001, 2.0002011E+001, 2.0001891E+001, 2.0001716E+001, 2.0001604E+001, 2.0001490E+001, 2.0001417E+001, 2.0001257E+001, 2.0001180E+001
 1.0003626E+001, 2.0019777E+001, 2.0018817E+001, 2.0017467E+001, 2.0016595E+001, 2.0015356E+001, 2.0014599E+001, 2.0013528E+001, 2.0012848E+001, 2.0011889E+001, 2.0011269E+001, 2.0010353E+001, 2.0009797E+001, 2.0009063E+001, 2.0008599E+001, 2.0007882E+001, 2.0007450E+001, 2.0006849E+001, 2.0006477E+001, 2.0005958E+001, 2.0005654E+001, 2.0005167E+001, 2.0004847E+001, 2.0004422E+001, 2.0004175E+001, 2.0003848E+001, 2.0003642E+001, 2.0003319E+001, 2.0003104E+001, 2.0002843E+001, 2.0002662E+001, 2.0002411E+001, 2.0002265E+001, 2.0002067E+001, 2.0001938E+001, 2.0001772E+001, 2.0001682E+001, 2.0001551E+001, 2.0001431E+001
 1.1000238E+001, 2.0022436E+001, 2.0021334E+001, 2.0019801E+001, 2.0018844E+001, 2.0017454E+001, 2.0016580E+001, 2.0015370E+001, 2.0014615E+001, 2.0013534E+001, 2.0012856E+001, 2.0011868E+001, 2.0011218E+001, 2.0010338E+001, 2.0009820E+001, 2.0009066E+001, 2.0008560E+001, 2.0007869E+001, 2.0007443E+001, 2.0006846E+001, 2.0006481E+001, 2.0005988E+001, 2.0005636E+001, 2.0005130E+001, 2.0004827E+001, 2.0004433E+001, 2.0004203E+001, 2.0003869E+001, 2.0003638E+001, 2.0003300E+001, 2.0003115E+001, 2.0002829E+001, 2.0002652E+001, 2.0002415E+001, 2.0002279E+001, 2.0002069E+001, 2.0001957E+001, 2.0001796E+001, 2.0001712E+001
 1.2007324E+001, 2.0025206E+001, 2.0023987E+001, 2.0022249E+001, 2.0021169E+001, 2.0019650E+001, 2.0018670E+001, 2.0017292E+001, 2.0016441E+001, 2.0015248E+001, 2.0014492E+001, 2.0013419E+001, 2.0012724E+001, 2.0011706E+001, 2.0011089E+001, 2.0010272E+001, 2.0009737E+001, 2.0008949E+001, 2.0008463E+001, 2.0007792E+001, 2.0007371E+001, 2.0006798E+001, 2.0006451E+001, 2.0005901E+001, 2.0005546E+001, 2.0005066E+001, 2.0004789E+001, 2.0004423E+001, 2.0004189E+001, 2.0003821E+001, 2.0003584E+001, 2.0003280E+001, 2.0003077E+001, 2.0002795E+001, 2.0002628E+001, 2.0002420E+001, 2.0002267E+001, 2.0002046E+001, 2.0001968E+001
 1.3002049E+001, 2.0028245E+001, 2.0026894E+001, 2.0024956E+001, 2.0023733E+001, 2.0022025E+001, 2.0020956E+001, 2.0019412E+001, 2.0018446E+001, 2.0017106E+001, 2.0016270E+001, 2.0015084E+001, 2.0014332E+001, 2.0013232E+001, 2.0012522E+001, 2.0011555E+001, 2.0010987E+001, 2.0010143E+001, 2.0009595E+001, 2.0008828E+001, 2.0008359E+001, 2.0007698E+001, 2.0007301E+001, 2.0006741E+001, 2.0006356E+001, 2.0005799E+001, 2.0005462E+001, 2.0005025E+001, 2.0004770E+001, 2.0004400E+001, 2.0004135E+001, 2.0003773E+001, 2.0003554E+001, 2.0003231E+001, 2.0003036E+001, 2.0002795E+001, 2.0002640E+001, 2.0002384E+001, 2.0002238E+001
 1.4001429E+001, 2.0031651E+001, 2.0030117E+001, 2.0027970E+001, 2.0026604E+001, 2.0024674E+001, 2.0023479E+001, 2.0021785E+001, 2.0020704E+001, 2.0019185E+001, 2.0018251E+001, 2.0016938E+001, 2.0016112E+001, 2.0014931E+001, 2.0014158E+001, 2.0013048E+001, 2.0012377E+001, 2.0011476E+001, 2.0010882E+001, 2.0010024E+001, 2.0009488E+001, 2.0008749E+001, 2.0008286E+001, 2.0007661E+001, 2.0007267E+001, 2.0006663E+001, 2.0006273E+001, 2.0005742E+001, 2.0005436E+001, 2.0005030E+001, 2.0004772E+001, 2.0004356E+001, 2.0004106E+001, 2.0003749E+001, 2.0003523E+001, 2.0003224E+001, 2.0003061E+001, 2.0002791E+001, 2.0002608E+001
 1.5007253E+001, 2.0035703E+001, 2.0033930E+001, 2.0031476E+001, 2.0029948E+001, 2.0027771E+001, 2.0026406E+001, 2.0024508E+001, 2.0023309E+001, 2.0021600E+001, 2.0020533E+001, 2.0019054E+001, 2.0018135E+001, 2.0016833E+001, 2.0016006E+001, 2.0014787E+001, 2.0014011E+001, 2.0012960E+001, 2.0012329E+001, 2.0011399E+001, 2.0010798E+001, 2.0009956E+001, 2.0009437E+001, 2.0008710E+001, 2.0008274E+001, 2.0007646E+001, 2.0007221E+001, 2.0006608E+001, 2.0006234E+001, 2.0005750E+001, 2.0005466E+001, 2.0005053E+001, 2.0004755E+001, 2.0004352E+001, 2.0004099E+001, 2.0003761E+001, 2.0003543E+001, 2.0003257E+001, 2.0003064E+001
 1.6009829E+001, 2.0040636E+001, 2.0038588E+001, 2.0035706E+001, 2.0033939E+001, 2.0031460E+001, 2.0029898E+001, 2.0027707E+001, 2.0026354E+001, 2.0024431E+001, 2.0023216E+001, 2.0021519E+001, 2.0020471E+001, 2.0019012E+001, 2.0018096E+001, 2.0016777E+001, 2.0015919E+001, 2.0014696E+001, 2.0013963E+001, 2.0012954E+001, 2.0012303E+001, 2.0011357E+001, 2.0010767E+001, 2.0009945E+001, 2.0009435E+001, 2.0008742E+001, 2.0008300E+001, 2.0007631E+001, 2.0007201E+001, 2.0006611E+001, 2.0006271E+001, 2.0005832E+001, 2.0005529E+001, 2.0005060E+001, 2.0004782E+001, 2.0004396E+001, 2.0004152E+001, 2.0003797E+001, 2.0003595E+001
 1.7004239E+001, 2.0046859E+001, 2.0044449E+001, 2.0041047E+001, 2.0038929E+001, 2.0036015E+001, 2.0034204E+001, 2.0031648E+001, 2.0030062E+001, 2.0027856E+001, 2.0026469E+001, 2.0024506E+001, 2.0023294E+001, 2.0021611E+001, 2.0020571E+001, 2.0019107E+001, 2.0018168E+001, 2.0016799E+001, 2.0015934E+001, 2.0014773E+001, 2.0014058E+001, 2.0013024E+001, 2.0012356E+001, 2.0011422E+001, 2.0010841E+001, 2.0010036E+001, 2.0009548E+001, 2.0008841E+001, 2.0008368E+001, 2.0007684E+001, 2.0007270E+001, 2.0006732E+001, 2.0006428E+001, 2.0005927E+001, 2.0005602E+001, 2.0005175E+001, 2.0004897E+001, 2.0004480E+001, 2.0004229E+001
 1.8002510E+001, 2.0054977E+001, 2.0052032E+001, 2.0047941E+001, 2.0045385E+001, 2.0041833E+001, 2.0039664E+001, 2.0036634E+001, 2.0034743E+001, 2.0032121E+001, 2.0030500E+001, 2.0028215E+001, 2.0026785E+001, 2.0024802E+001, 2.0023586E+001, 2.0021896E+001, 2.0020844E+001, 2.0019323E+001, 2.0018342E+001, 2.0016962E+001, 2.0016138E+001, 2.0014988E+001, 2.0014252E+001, 2.0013189E+001, 2.0012527E+001, 2.0011598E+001, 2.0011028E+001, 2.0010248E+001, 2.0009742E+001, 2.0008988E+001, 2.0008503E+001, 2.0007849E+001, 2.0007469E+001, 2.0006954E+001, 2.0006599E+001, 2.0006114E+001, 2.0005797E+001, 2.0005339E+001, 2.0005047E+001
 1.9004838E+001, 2.0065790E+001, 2.0062108E+001, 2.0057024E+001, 2.0053894E+001, 2.0049507E+001, 2.0046814E+001, 2.0043113E+001, 2.0040827E+001, 2.0037630E+001, 2.0035670E+001, 2.0032942E+001, 2.0031238E+001, 2.0028857E+001, 2.0027392E+001, 2.0025373E+001, 2.0024134E+001, 2.0022397E+001, 2.0021285E+001, 2.0019679E+001, 2.0018683E+001, 2.0017339E+001, 2.0016508E+001, 2.0015312E+001, 2.0014550E+001, 2.0013479E+001, 2.0012813E+001, 2.0011897E+001, 2.0011338E+001, 2.0010517E+001, 2.0009979E+001, 2.0009209E+001, 2.0008742E+001, 2.0008126E+001, 2.0007762E+001, 2.0007212E+001, 2.0006866E+001, 2.0006343E+001, 2.0006067E+001
 2.0006612E+001, 2.0080269E+001, 2.0075569E+001, 2.0069098E+001, 2.0065147E+001, 2.0059679E+001, 2.0056290E+001, 2.0051636E+001, 2.0048798E+001, 2.0044861E+001, 2.0042425E+001, 2.0039072E+001, 2.0037006E+001, 2.0034106E+001, 2.0032315E+001, 2.0029841E+001, 2.0028328E+001, 2.0026245E+001, 2.0024949E+001, 2.0023089E+001, 2.0021898E+001, 2.0020256E+001, 2.0019268E+001, 2.0017890E+001, 2.0017012E+001, 2.0015764E+001, 2.0014983E+001, 2.0013894E+001, 2.0013229E+001, 2.0012305E+001, 2.0011711E+001, 2.0010840E+001, 2.0010286E+001, 2.0009519E+001, 2.0009086E+001, 2.0008509E+001, 2.0008102E+001, 2.0007517E+001, 2.0007203E+001
 2.1010174E+001, 2.0099806E+001, 2.0093612E+001, 2.0085183E+001, 2.0080061E+001, 2.0073054E+001, 2.0068762E+001, 2.0062811E+001, 2.0059193E+001, 2.0054238E+001, 2.0051189E+001, 2.0046971E+001, 2.0044392E+001, 2.0040820E+001, 2.0038599E+001, 2.0035523E+001, 2.0033639E+001, 2.0031051E+001, 2.0029473E+001, 2.0027262E+001, 2.0025860E+001, 2.0023854E+001, 2.0022631E+001, 2.0020968E+001, 2.0019941E+001, 2.0018475E+001, 2.0017554E+001, 2.0016262E+001, 2.0015460E+001, 2.0014360E+001, 2.0013684E+001, 2.0012719E+001, 2.0012075E+001, 2.0011163E+001, 2.0010618E+001, 2.0009949E+001, 2.0009512E+001, 2.0008845E+001, 2.0008484E+001
