s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0123569E+000, 2.0000004E+001, 2.0000000E+001, 1.9999995E+001, 1.9999993E+001, 1.9999995E+001, 1.9999987E+001, 1.9999998E+001, 2.0000002E+001, 1.9999994E+001, 2.0000010E+001, 2.0000008E+001, 2.0000000E+001, 2.0000008E+001, 1.9999992E+001, 2.0000013E+001, 2.0000007E+001, 2.0000005E+001, 1.9999989E+001, 2.0000002E+001, 2.0000014E+001, 1.9999995E+001, 2.0000011E+001, 2.0000011E+001, 2.0000012E+001, 2.0000007E+001, 2.0000000E+001, 1.9999990E+001, 1.9999998E+001, 2.0000009E+001, 1.9999992E+001, 2.0000006E+001, 2.0000005E+001, 2.0000003E+001, 1.9999993E+001, 1.9999996E+001, 2.0000006E+001, 2.0000009E+001, 2.0000003E+001
 2.0189474E+000, 2.0000019E+001, 2.0000006E+001, 1.9999999E+001, 1.9999981E+001, 1.9999998E+001, 1.9999982E+001, 1.9999998E+001, 2.0000005E+001, 1.9999992E+001, 2.0000025E+001, 2.0000016E+001, 2.0000013E+001, 2.0000023E+001, 1.9999986E+001, 2.0000032E+001, 2.0000014E+001, 2.0000008E+001, 1.9999989E+001, 2.0000008E+001, 2.0000026E+001, 1.9999994E+001, 2.0000026E+001, 2.0000027E+001, 2.0000015E+001, 2.0000015E+001, 1.9999994E+001, 1.9999987E+001, 1.9999994E+001, 2.0000019E+001, 1.9999979E+001, 2.0000012E+001, 2.0000010E+001, 2.0000013E+001, 1.9999978E+001, 1.9999998E+001, 2.0000006E+001, 2.0000010E+001, 2.0000010E+001
 3.0136097E+000, 2.0000179E+001, 2.0000153E+001, 2.0000126E+001, 2.0000067E+001, 2.0000108E+001, 2.0000084E+001, 2.0000074E+001, 2.0000067E+001, 2.0000060E+001, 2.0000081E+001, 2.0000047E+001, 2.0000089E+001, 2.0000072E+001, 2.0000034E+001, 2.0000060E+001, 2.0000043E+001, 2.0000016E+001, 2.0000045E+001, 2.0000037E+001, 2.0000036E+001, 2.0000015E+001, 2.0000046E+001, 2.0000041E+001, 1.9999996E+001, 2.0000026E+001, 1.9999990E+001, 2.0000023E+001, 1.9999990E+001, 2.0000032E+001, 1.9999979E+001, 2.0000020E+001, 2.0000014E+001, 2.0000027E+001, 1.9999966E+001, 2.0000028E+001, 1.9999988E+001, 1.9999987E+001, 2.0000022E+001
 4.0071754E+000, 2.0001202E+001, 2.0001137E+001, 2.0000983E+001, 2.0000875E+001, 2.0000828E+001, 2.0000780E+001, 2.0000682E+001, 2.0000616E+001, 2.0000568E+001, 2.0000532E+001, 2.0000444E+001, 2.0000480E+001, 2.0000397E+001, 2.0000382E+001, 2.0000303E+001, 2.0000307E+001, 2.0000233E+001, 2.0000277E+001, 2.0000235E+001, 2.0000208E+001, 2.0000176E+001, 2.0000181E+001, 2.0000160E+001, 2.0000104E+001, 2.0000133E+001, 2.0000097E+001, 2.0000121E+001, 2.0000071E+001, 2.0000107E+001, 2.0000067E+001, 2.0000082E+001, 2.0000070E+001, 2.0000063E+001, 2.0000027E+001, 2.0000076E+001, 2.0000020E+001, 2.0000012E+001, 2.0000043E+001
 5.0050957E+000, 2.0002823E+001, 2.0002684E+001, 2.0002383E+001, 2.0002231E+001, 2.0002005E+001, 2.0001924E+001, 2.0001724E+001, 2.0001587E+001, 2.0001449E+001, 2.0001345E+001, 2.0001208E+001, 2.0001157E+001, 2.0001032E+001, 2.0000987E+001, 2.0000816E+001, 2.0000803E+001, 2.0000693E+001, 2.0000687E+001, 2.0000633E+001, 2.0000572E+001, 2.0000507E+001, 2.0000466E+001, 2.0000431E+001, 2.0000370E+001, 2.0000354E+001, 2.0000337E+001, 2.0000291E+001, 2.0000274E+001, 2.0000252E+001, 2.0000250E+001, 2.0000211E+001, 2.0000198E+001, 2.0000157E+001, 2.0000161E+001, 2.0000138E+001, 2.0000123E+001, 2.0000105E+001, 2.0000088E+001
 6.0114972E+000, 2.0003769E+001, 2.0003563E+001, 2.0003210E+001, 2.0003021E+001, 2.0002663E+001, 2.0002569E+001, 2.0002328E+001, 2.0002152E+001, 2.0001946E+001, 2.0001814E+001, 2.0001668E+001, 2.0001522E+001, 2.0001420E+001, 2.0001315E+001, 2.0001138E+001, 2.0001069E+001, 2.0000991E+001, 2.0000902E+001, 2.0000867E+001, 2.0000784E+001, 2.0000698E+001, 2.0000617E+001, 2.0000579E+001, 2.0000542E+001, 2.0000471E+001, 2.0000469E+001, 2.0000373E+001, 2.0000393E+001, 2.0000325E+001, 2.0000351E+001, 2.0000281E+001, 2.0000267E+001, 2.0000212E+001, 2.0000229E+001, 2.0000155E+001, 2.0000189E+001, 2.0000167E+001, 2.0000117E+001
 7.0060746E+000, 2.0004492E+001, 2.0004227E+001, 2.0003846E+001, 2.0003611E+001, 2.0003176E+001, 2.0003036E+001, 2.0002788E+001, 2.0002583E+001, 2.0002318E+001, 2.0002170E+001, 2.0002011E+001, 2.0001791E+001, 2.0001718E+001, 2.0001563E+001, 2.0001402E+001, 2.0001269E+001, 2.0001214E+001, 2.0001060E+001, 2.0001040E+001, 2.0000953E+001, 2.0000840E+001, 2.0000735E+001, 2.0000692E+001, 2.0000669E+001, 2.0000559E+001, 2.0000562E+001, 2.0000437E+001, 2.0000471E+001, 2.0000381E+001, 2.0000418E+001, 2.0000341E+001, 2.0000317E+001, 2.0000263E+001, 2.0000276E+001, 2.0000174E+001, 2.0000231E+001, 2.0000209E+001, 2.0000145E+001
 8.0039894E+000, 2.0005335E+001, 2.0005000E+001, 2.0004585E+001, 2.0004280E+001, 2.0003796E+001, 2.0003557E+001, 2.0003310E+001, 2.0003078E+001, 2.0002745E+001, 2.0002576E+001, 2.0002370E+001, 2.0002141E+001, 2.0002037E+001, 2.0001858E+001, 2.0001710E+001, 2.0001509E+001, 2.0001430E+001, 2.0001267E+001, 2.0001218E+001, 2.0001143E+001, 2.0000998E+001, 2.0000893E+001, 2.0000831E+001, 2.0000799E+001, 2.0000665E+001, 2.0000647E+001, 2.0000538E+001, 2.0000544E+001, 2.0000463E+001, 2.0000473E+001, 2.0000418E+001, 2.0000372E+001, 2.0000344E+001, 2.0000315E+001, 2.0000222E+001, 2.0000265E+001, 2.0000247E+001, 2.0000199E+001
 9.0032575E+000, 2.0006377E+001, 2.0005976E+001, 2.0005497E+001, 2.0005128E+001, 2.0004606E+001, 2.0004264E+001, 2.0003957E+001, 2.0003721E+001, 2.0003327E+001, 2.0003108E+001, 2.0002832E+001, 2.0002662E+001, 2.0002412E+001, 2.0002293E+001, 2.0002090E+001, 2.0001895E+001, 2.0001690E+001, 2.0001610E+001, 2.0001445E+001, 2.0001398E+001, 2.0001236E+001, 2.0001140E+001, 2.0001023E+001, 2.0000971E+001, 2.0000858E+001, 2.0000765E+001, 2.0000730E+001, 2.0000647E+001, 2.0000611E+001, 2.0000549E+001, 2.0000545E+001, 2.0000474E+001, 2.0000444E+001, 2.0000380E+001, 2.0000344E+001, 2.0000298E+001, 2.0000298E+001, 2.0000285E+001
 1.0005453E+001, 2.0007629E+001, 2.0007169E+001, 2.0006547E+001, 2.0006160E+001, 2.0005574E+001, 2.0005165E+001, 2.0004693E+001, 2.0004469E+001, 2.0004041E+001, 2.0003752E+001, 2.0003399E+001, 2.0003237E+001, 2.0002868E+001, 2.0002764E+001, 2.0002509E+001, 2.0002355E+001, 2.0002000E+001, 2.0001957E+001, 2.0001744E+001, 2.0001669E+001, 2.0001535E+001, 2.0001427E+001, 2.0001235E+001, 2.0001174E+001, 2.0001087E+001, 2.0000950E+001, 2.0000904E+001, 2.0000813E+001, 2.0000753E+001, 2.0000676E+001, 2.0000665E+001, 2.0000623E+001, 2.0000537E+001, 2.0000499E+001, 2.0000456E+001, 2.0000365E+001, 2.0000357E+001, 2.0000357E+001
 1.1004487E+001, 2.0008707E+001, 2.0008209E+001, 2.0007473E+001, 2.0007061E+001, 2.0006426E+001, 2.0005991E+001, 2.0005383E+001, 2.0005113E+001, 2.0004695E+001, 2.0004362E+001, 2.0003938E+001, 2.0003730E+001, 2.0003356E+001, 2.0003166E+001, 2.0002916E+001, 2.0002759E+001, 2.0002392E+001, 2.0002244E+001, 2.0002068E+001, 2.0001935E+001, 2.0001822E+001, 2.0001700E+001, 2.0001473E+001, 2.0001376E+001, 2.0001292E+001, 2.0001181E+001, 2.0001049E+001, 2.0001005E+001, 2.0000877E+001, 2.0000842E+001, 2.0000771E+001, 2.0000757E+001, 2.0000638E+001, 2.0000616E+001, 2.0000544E+001, 2.0000485E+001, 2.0000425E+001, 2.0000421E+001
 1.2006088E+001, 2.0010035E+001, 2.0009469E+001, 2.0008651E+001, 2.0008154E+001, 2.0007467E+001, 2.0007015E+001, 2.0006298E+001, 2.0005916E+001, 2.0005487E+001, 2.0005146E+001, 2.0004637E+001, 2.0004350E+001, 2.0003989E+001, 2.0003716E+001, 2.0003432E+001, 2.0003252E+001, 2.0002937E+001, 2.0002669E+001, 2.0002473E+001, 2.0002318E+001, 2.0002152E+001, 2.0002043E+001, 2.0001812E+001, 2.0001667E+001, 2.0001538E+001, 2.0001467E+001, 2.0001248E+001, 2.0001218E+001, 2.0001068E+001, 2.0001028E+001, 2.0000918E+001, 2.0000902E+001, 2.0000817E+001, 2.0000750E+001, 2.0000656E+001, 2.0000641E+001, 2.0000528E+001, 2.0000506E+001
 1.3011324E+001, 2.0011483E+001, 2.0010822E+001, 2.0009937E+001, 2.0009356E+001, 2.0008583E+001, 2.0008103E+001, 2.0007341E+001, 2.0006853E+001, 2.0006302E+001, 2.0006000E+001, 2.0005432E+001, 2.0005081E+001, 2.0004673E+001, 2.0004377E+001, 2.0004005E+001, 2.0003803E+001, 2.0003521E+001, 2.0003234E+001, 2.0002901E+001, 2.0002756E+001, 2.0002525E+001, 2.0002412E+001, 2.0002212E+001, 2.0002038E+001, 2.0001830E+001, 2.0001750E+001, 2.0001562E+001, 2.0001440E+001, 2.0001342E+001, 2.0001236E+001, 2.0001131E+001, 2.0001061E+001, 2.0001032E+001, 2.0000934E+001, 2.0000822E+001, 2.0000782E+001, 2.0000689E+001, 2.0000618E+001
 1.4011028E+001, 2.0013221E+001, 2.0012437E+001, 2.0011407E+001, 2.0010771E+001, 2.0009870E+001, 2.0009325E+001, 2.0008544E+001, 2.0007992E+001, 2.0007260E+001, 2.0006894E+001, 2.0006348E+001, 2.0005953E+001, 2.0005416E+001, 2.0005131E+001, 2.0004676E+001, 2.0004420E+001, 2.0004103E+001, 2.0003877E+001, 2.0003446E+001, 2.0003227E+001, 2.0002978E+001, 2.0002824E+001, 2.0002640E+001, 2.0002472E+001, 2.0002203E+001, 2.0002065E+001, 2.0001932E+001, 2.0001761E+001, 2.0001615E+001, 2.0001514E+001, 2.0001376E+001, 2.0001287E+001, 2.0001212E+001, 2.0001169E+001, 2.0001043E+001, 2.0000944E+001, 2.0000878E+001, 2.0000797E+001
 1.5008755E+001, 2.0015410E+001, 2.0014513E+001, 2.0013251E+001, 2.0012512E+001, 2.0011489E+001, 2.0010847E+001, 2.0009967E+001, 2.0009405E+001, 2.0008534E+001, 2.0008017E+001, 2.0007417E+001, 2.0007018E+001, 2.0006388E+001, 2.0006012E+001, 2.0005521E+001, 2.0005203E+001, 2.0004787E+001, 2.0004566E+001, 2.0004172E+001, 2.0003874E+001, 2.0003523E+001, 2.0003340E+001, 2.0003097E+001, 2.0002965E+001, 2.0002693E+001, 2.0002503E+001, 2.0002288E+001, 2.0002179E+001, 2.0001939E+001, 2.0001834E+001, 2.0001677E+001, 2.0001577E+001, 2.0001430E+001, 2.0001384E+001, 2.0001295E+001, 2.0001201E+001, 2.0001065E+001, 2.0001013E+001
 1.6001829E+001, 2.0017726E+001, 2.0016725E+001, 2.0015293E+001, 2.0014396E+001, 2.0013210E+001, 2.0012487E+001, 2.0011468E+001, 2.0010845E+001, 2.0009934E+001, 2.0009323E+001, 2.0008517E+001, 2.0008093E+001, 2.0007460E+001, 2.0007009E+001, 2.0006417E+001, 2.0006068E+001, 2.0005569E+001, 2.0005273E+001, 2.0004915E+001, 2.0004621E+001, 2.0004160E+001, 2.0003909E+001, 2.0003617E+001, 2.0003448E+001, 2.0003215E+001, 2.0003016E+001, 2.0002716E+001, 2.0002568E+001, 2.0002360E+001, 2.0002196E+001, 2.0002010E+001, 2.0001902E+001, 2.0001735E+001, 2.0001627E+001, 2.0001535E+001, 2.0001481E+001, 2.0001314E+001, 2.0001225E+001
 1.7008370E+001, 2.0020255E+001, 2.0019075E+001, 2.0017470E+001, 2.0016457E+001, 2.0015049E+001, 2.0014215E+001, 2.0013071E+001, 2.0012357E+001, 2.0011370E+001, 2.0010722E+001, 2.0009770E+001, 2.0009217E+001, 2.0008533E+001, 2.0008089E+001, 2.0007390E+001, 2.0006980E+001, 2.0006424E+001, 2.0006079E+001, 2.0005624E+001, 2.0005368E+001, 2.0004897E+001, 2.0004581E+001, 2.0004189E+001, 2.0003984E+001, 2.0003723E+001, 2.0003551E+001, 2.0003238E+001, 2.0003026E+001, 2.0002798E+001, 2.0002628E+001, 2.0002386E+001, 2.0002253E+001, 2.0002079E+001, 2.0001954E+001, 2.0001797E+001, 2.0001728E+001, 2.0001619E+001, 2.0001504E+001
 1.8006813E+001, 2.0023898E+001, 2.0022463E+001, 2.0020504E+001, 2.0019323E+001, 2.0017662E+001, 2.0016634E+001, 2.0015254E+001, 2.0014423E+001, 2.0013262E+001, 2.0012545E+001, 2.0011501E+001, 2.0010817E+001, 2.0009917E+001, 2.0009422E+001, 2.0008695E+001, 2.0008199E+001, 2.0007531E+001, 2.0007129E+001, 2.0006573E+001, 2.0006244E+001, 2.0005816E+001, 2.0005479E+001, 2.0004978E+001, 2.0004690E+001, 2.0004351E+001, 2.0004165E+001, 2.0003881E+001, 2.0003657E+001, 2.0003323E+001, 2.0003153E+001, 2.0002887E+001, 2.0002715E+001, 2.0002493E+001, 2.0002371E+001, 2.0002163E+001, 2.0002048E+001, 2.0001933E+001, 2.0001860E+001
 1.9012039E+001, 2.0028161E+001, 2.0026466E+001, 2.0024110E+001, 2.0022674E+001, 2.0020722E+001, 2.0019513E+001, 2.0017834E+001, 2.0016825E+001, 2.0015463E+001, 2.0014625E+001, 2.0013453E+001, 2.0012703E+001, 2.0011608E+001, 2.0010956E+001, 2.0010138E+001, 2.0009617E+001, 2.0008830E+001, 2.0008347E+001, 2.0007697E+001, 2.0007297E+001, 2.0006764E+001, 2.0006458E+001, 2.0005932E+001, 2.0005576E+001, 2.0005105E+001, 2.0004855E+001, 2.0004547E+001, 2.0004348E+001, 2.0003992E+001, 2.0003752E+001, 2.0003456E+001, 2.0003265E+001, 2.0002989E+001, 2.0002824E+001, 2.0002619E+001, 2.0002466E+001, 2.0002270E+001, 2.0002187E+001
 2.0010075E+001, 2.0032971E+001, 2.0030956E+001, 2.0028185E+001, 2.0026482E+001, 2.0024144E+001, 2.0022730E+001, 2.0020765E+001, 2.0019556E+001, 2.0017914E+001, 2.0016931E+001, 2.0015577E+001, 2.0014734E+001, 2.0013523E+001, 2.0012743E+001, 2.0011692E+001, 2.0011104E+001, 2.0010264E+001, 2.0009707E+001, 2.0008927E+001, 2.0008462E+001, 2.0007820E+001, 2.0007439E+001, 2.0006928E+001, 2.0006555E+001, 2.0005993E+001, 2.0005654E+001, 2.0005243E+001, 2.0005022E+001, 2.0004701E+001, 2.0004442E+001, 2.0004065E+001, 2.0003848E+001, 2.0003541E+001, 2.0003345E+001, 2.0003082E+001, 2.0002931E+001, 2.0002691E+001, 2.0002554E+001
 2.1000452E+001, 2.0039199E+001, 2.0036738E+001, 2.0033388E+001, 2.0031348E+001, 2.0028535E+001, 2.0026819E+001, 2.0024473E+001, 2.0023033E+001, 2.0021042E+001, 2.0019836E+001, 2.0018206E+001, 2.0017219E+001, 2.0015839E+001, 2.0014961E+001, 2.0013698E+001, 2.0012929E+001, 2.0011938E+001, 2.0011332E+001, 2.0010441E+001, 2.0009875E+001, 2.0009108E+001, 2.0008641E+001, 2.0008016E+001, 2.0007646E+001, 2.0007062E+001, 2.0006662E+001, 2.0006109E+001, 2.0005801E+001, 2.0005429E+001, 2.0005205E+001, 2.0004803E+001, 2.0004535E+001, 2.0004173E+001, 2.0003950E+001, 2.0003634E+001, 2.0003442E+001, 2.0003188E+001, 2.0003037E+001
