s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0079108E+000, 2.0001144E+001, 2.0001027E+001, 2.0000874E+001, 2.0000780E+001, 2.0000653E+001, 2.0000587E+001, 2.0000503E+001, 2.0000433E+001, 2.0000365E+001, 2.0000327E+001, 2.0000279E+001, 2.0000247E+001, 2.0000202E+001, 2.0000183E+001, 2.0000168E+001, 2.0000136E+001, 2.0000115E+001, 2.0000108E+001, 2.0000089E+001, 2.0000071E+001, 2.0000070E+001, 2.0000054E+001, 2.0000058E+001, 2.0000041E+001, 2.0000033E+001, 2.0000027E+001, 2.0000017E+001, 2.0000025E+001, 2.0000024E+001, 2.0000020E+001, 2.0000021E+001, 2.0000006E+001, 2.0000023E+001, 2.0000011E+001, 2.0000006E+001, 2.0000008E+001, 2.0000018E+001, 2.0000010E+001
 2.0050000E+000, 2.0025065E+001, 2.0022712E+001, 2.0019568E+001, 2.0017704E+001, 2.0015222E+001, 2.0013749E+001, 2.0011789E+001, 2.0010638E+001, 2.0009111E+001, 2.0008205E+001, 2.0007014E+001, 2.0006313E+001, 2.0005383E+001, 2.0004837E+001, 2.0004118E+001, 2.0003703E+001, 2.0003147E+001, 2.0002825E+001, 2.0002400E+001, 2.0002150E+001, 2.0001819E+001, 2.0001634E+001, 2.0001381E+001, 2.0001243E+001, 2.0001051E+001, 2.0000938E+001, 2.0000799E+001, 2.0000709E+001, 2.0000604E+001, 2.0000544E+001, 2.0000462E+001, 2.0000424E+001, 2.0000352E+001, 2.0000329E+001, 2.0000292E+001, 2.0000256E+001, 2.0000224E+001, 2.0000206E+001
 3.0076257E+000, 2.0134895E+001, 2.0124053E+001, 2.0109509E+001, 2.0100830E+001, 2.0089154E+001, 2.0082158E+001, 2.0072735E+001, 2.0067089E+001, 2.0059440E+001, 2.0054853E+001, 2.0048652E+001, 2.0044912E+001, 2.0039835E+001, 2.0036781E+001, 2.0032631E+001, 2.0030126E+001, 2.0026729E+001, 2.0024683E+001, 2.0021897E+001, 2.0020216E+001, 2.0017931E+001, 2.0016546E+001, 2.0014664E+001, 2.0013534E+001, 2.0011994E+001, 2.0011069E+001, 2.0009806E+001, 2.0009045E+001, 2.0008014E+001, 2.0007395E+001, 2.0006559E+001, 2.0006056E+001, 2.0005385E+001, 2.0004976E+001, 2.0004425E+001, 2.0004109E+001, 2.0003672E+001, 2.0003416E+001
 4.0014086E+000, 2.0424028E+001, 2.0390023E+001, 2.0344812E+001, 2.0318027E+001, 2.0282191E+001, 2.0260844E+001, 2.0232149E+001, 2.0214990E+001, 2.0191859E+001, 2.0177960E+001, 2.0159110E+001, 2.0147772E+001, 2.0132404E+001, 2.0123111E+001, 2.0110458E+001, 2.0102810E+001, 2.0092383E+001, 2.0086067E+001, 2.0077451E+001, 2.0072226E+001, 2.0065080E+001, 2.0060744E+001, 2.0054816E+001, 2.0051207E+001, 2.0046261E+001, 2.0043259E+001, 2.0039144E+001, 2.0036642E+001, 2.0033209E+001, 2.0031116E+001, 2.0028247E+001, 2.0026502E+001, 2.0024116E+001, 2.0022664E+001, 2.0020692E+001, 2.0019499E+001, 2.0017894E+001, 2.0017024E+001
 5.0009982E+000, 2.1005829E+001, 2.0919863E+001, 2.0806926E+001, 2.0740816E+001, 2.0653345E+001, 2.0601782E+001, 2.0533053E+001, 2.0492268E+001, 2.0437593E+001, 2.0405008E+001, 2.0361184E+001, 2.0334905E+001, 2.0299382E+001, 2.0278091E+001, 2.0249283E+001, 2.0231929E+001, 2.0208400E+001, 2.0194226E+001, 2.0174981E+001, 2.0163370E+001, 2.0147596E+001, 2.0138064E+001, 2.0125093E+001, 2.0117255E+001, 2.0106576E+001, 2.0100092E+001, 2.0091239E+001, 2.0085867E+001, 2.0078517E+001, 2.0074049E+001, 2.0067918E+001, 2.0064178E+001, 2.0059044E+001, 2.0055918E+001, 2.0051645E+001, 2.0049058E+001, 2.0045581E+001, 2.0043723E+001
 6.0030733E+000, 2.1558537E+001, 2.1419086E+001, 2.1236753E+001, 2.1130681E+001, 2.0991183E+001, 2.0909529E+001, 2.0801501E+001, 2.0737831E+001, 2.0653016E+001, 2.0602688E+001, 2.0535271E+001, 2.0495148E+001, 2.0441183E+001, 2.0408832E+001, 2.0365176E+001, 2.0339029E+001, 2.0303664E+001, 2.0282384E+001, 2.0253558E+001, 2.0236204E+001, 2.0212666E+001, 2.0198480E+001, 2.0179214E+001, 2.0167580E+001, 2.0151774E+001, 2.0142240E+001, 2.0129255E+001, 2.0121381E+001, 2.0110645E+001, 2.0104137E+001, 2.0095257E+001, 2.0089865E+001, 2.0082478E+001, 2.0077982E+001, 2.0071832E+001, 2.0068102E+001, 2.0063029E+001, 2.0060363E+001
 7.0092018E+000, 2.2088458E+001, 2.1905424E+001, 2.1660145E+001, 2.1515424E+001, 2.1323780E+001, 2.1211276E+001, 2.1062634E+001, 2.0975361E+001, 2.0859696E+001, 2.0791452E+001, 2.0700471E+001, 2.0646446E+001, 2.0574103E+001, 2.0531053E+001, 2.0473121E+001, 2.0438394E+001, 2.0391578E+001, 2.0363539E+001, 2.0325597E+001, 2.0302776E+001, 2.0271860E+001, 2.0253247E+001, 2.0227995E+001, 2.0212773E+001, 2.0192074E+001, 2.0179568E+001, 2.0162578E+001, 2.0152331E+001, 2.0138358E+001, 2.0129886E+001, 2.0118330E+001, 2.0111327E+001, 2.0101774E+001, 2.0095979E+001, 2.0088056E+001, 2.0083238E+001, 2.0076663E+001, 2.0073192E+001
 8.0051103E+000, 2.2525292E+001, 2.2354565E+001, 2.2103480E+001, 2.1942529E+001, 2.1715241E+001, 2.1575026E+001, 2.1383375E+001, 2.1268483E+001, 2.1114724E+001, 2.1023710E+001, 2.0902524E+001, 2.0830834E+001, 2.0735117E+001, 2.0678240E+001, 2.0602127E+001, 2.0556846E+001, 2.0495897E+001, 2.0459400E+001, 2.0410257E+001, 2.0380828E+001, 2.0341022E+001, 2.0317094E+001, 2.0284696E+001, 2.0265196E+001, 2.0238751E+001, 2.0222804E+001, 2.0201108E+001, 2.0187994E+001, 2.0170187E+001, 2.0159446E+001, 2.0144796E+001, 2.0135913E+001, 2.0123787E+001, 2.0116446E+001, 2.0106458E+001, 2.0100404E+001, 2.0092136E+001, 2.0087754E+001
 9.0076662E+000, 2.2693373E+001, 2.2559358E+001, 2.2363970E+001, 2.2235921E+001, 2.2044372E+001, 2.1917398E+001, 2.1729297E+001, 2.1606708E+001, 2.1430714E+001, 2.1320386E+001, 2.1167601E+001, 2.1074877E+001, 2.0949449E+001, 2.0874489E+001, 2.0773770E+001, 2.0713750E+001, 2.0633365E+001, 2.0585493E+001, 2.0521046E+001, 2.0482505E+001, 2.0430661E+001, 2.0399618E+001, 2.0357663E+001, 2.0332462E+001, 2.0298368E+001, 2.0277862E+001, 2.0250074E+001, 2.0233313E+001, 2.0210501E+001, 2.0196717E+001, 2.0178030E+001, 2.0166750E+001, 2.0151365E+001, 2.0142045E+001, 2.0129354E+001, 2.0121684E+001, 2.0111267E+001, 2.0105775E+001
 1.0000312E+001, 2.2860392E+001, 2.2716932E+001, 2.2520861E+001, 2.2399009E+001, 2.2226094E+001, 2.2117487E+001, 2.1959250E+001, 2.1856601E+001, 2.1705088E+001, 2.1605289E+001, 2.1457693E+001, 2.1361033E+001, 2.1220832E+001, 2.1131690E+001, 2.1006434E+001, 2.0929317E+001, 2.0823670E+001, 2.0759972E+001, 2.0674114E+001, 2.0622760E+001, 2.0553548E+001, 2.0512202E+001, 2.0456623E+001, 2.0423374E+001, 2.0378496E+001, 2.0351585E+001, 2.0315230E+001, 2.0293403E+001, 2.0263846E+001, 2.0246033E+001, 2.0221814E+001, 2.0207202E+001, 2.0187391E+001, 2.0175453E+001, 2.0159227E+001, 2.0149408E+001, 2.0136068E+001, 2.0129073E+001
 1.1004690E+001, 2.3205010E+001, 2.3032060E+001, 2.2795464E+001, 2.2647691E+001, 2.2440536E+001, 2.2310016E+001, 2.2130693E+001, 2.2020402E+001, 2.1869006E+001, 2.1776016E+001, 2.1645139E+001, 2.1562356E+001, 2.1442016E+001, 2.1362963E+001, 2.1245065E+001, 2.1167145E+001, 2.1052564E+001, 2.0978684E+001, 2.0873562E+001, 2.0808264E+001, 2.0718290E+001, 2.0663635E+001, 2.0589447E+001, 2.0544992E+001, 2.0485144E+001, 2.0449349E+001, 2.0401105E+001, 2.0372221E+001, 2.0333266E+001, 2.0309935E+001, 2.0278413E+001, 2.0259427E+001, 2.0233622E+001, 2.0218110E+001, 2.0197161E+001, 2.0184553E+001, 2.0167465E+001, 2.0158504E+001
 1.2007514E+001, 2.3955598E+001, 2.3705134E+001, 2.3382863E+001, 2.3192356E+001, 2.2920833E+001, 2.2747580E+001, 2.2500170E+001, 2.2345263E+001, 2.2131300E+001, 2.2001299E+001, 2.1827036E+001, 2.1725730E+001, 2.1592710E+001, 2.1515297E+001, 2.1410269E+001, 2.1343360E+001, 2.1244172E+001, 2.1177630E+001, 2.1077403E+001, 2.1010892E+001, 2.0913084E+001, 2.0850114E+001, 2.0760350E+001, 2.0704231E+001, 2.0626516E+001, 2.0579277E+001, 2.0515190E+001, 2.0476695E+001, 2.0424761E+001, 2.0393702E+001, 2.0351939E+001, 2.0326967E+001, 2.0293250E+001, 2.0273002E+001, 2.0245653E+001, 2.0229249E+001, 2.0207154E+001, 2.0195656E+001
 1.3009981E+001, 2.5014635E+001, 2.4721036E+001, 2.4332809E+001, 2.4100355E+001, 2.3776122E+001, 2.3570291E+001, 2.3271294E+001, 2.3073869E+001, 2.2778792E+001, 2.2585684E+001, 2.2311246E+001, 2.2140034E+001, 2.1910737E+001, 2.1780161E+001, 2.1620796E+001, 2.1535276E+001, 2.1426509E+001, 2.1361300E+001, 2.1265814E+001, 2.1201595E+001, 2.1105757E+001, 2.1042688E+001, 2.0950111E+001, 2.0890188E+001, 2.0803421E+001, 2.0748172E+001, 2.0669843E+001, 2.0621000E+001, 2.0553211E+001, 2.0511885E+001, 2.0455709E+001, 2.0421942E+001, 2.0376437E+001, 2.0349306E+001, 2.0312873E+001, 2.0291032E+001, 2.0261662E+001, 2.0246472E+001
 1.4004501E+001, 2.5828342E+001, 2.5590291E+001, 2.5264514E+001, 2.5058913E+001, 2.4763663E+001, 2.4573745E+001, 2.4287850E+001, 2.4088842E+001, 2.3773314E+001, 2.3552623E+001, 2.3209657E+001, 2.2977910E+001, 2.2632256E+001, 2.2407599E+001, 2.2101229E+001, 2.1931910E+001, 2.1745427E+001, 2.1651531E+001, 2.1533213E+001, 2.1460580E+001, 2.1352516E+001, 2.1280496E+001, 2.1174462E+001, 2.1106041E+001, 2.1007794E+001, 2.0945923E+001, 2.0858428E+001, 2.0803308E+001, 2.0725129E+001, 2.0675644E+001, 2.0605596E+001, 2.0561786E+001, 2.0500755E+001, 2.0463558E+001, 2.0413185E+001, 2.0383028E+001, 2.0342563E+001, 2.0321665E+001
 1.5012889E+001, 2.6396188E+001, 2.6180108E+001, 2.5924396E+001, 2.5778220E+001, 2.5569647E+001, 2.5417602E+001, 2.5157468E+001, 2.4966244E+001, 2.4662556E+001, 2.4450682E+001, 2.4115046E+001, 2.3875576E+001, 2.3491239E+001, 2.3222623E+001, 2.2818509E+001, 2.2573065E+001, 2.2277482E+001, 2.2129348E+001, 2.1961523E+001, 2.1872318E+001, 2.1753367E+001, 2.1676506E+001, 2.1558081E+001, 2.1475818E+001, 2.1349207E+001, 2.1265127E+001, 2.1144395E+001, 2.1068639E+001, 2.0964040E+001, 2.0900831E+001, 2.0814849E+001, 2.0761630E+001, 2.0686430E+001, 2.0639226E+001, 2.0572789E+001, 2.0531453E+001, 2.0474690E+001, 2.0445064E+001
 1.6007010E+001, 2.7321444E+001, 2.7019649E+001, 2.6691132E+001, 2.6516622E+001, 2.6262089E+001, 2.6070508E+001, 2.5754463E+001, 2.5526894E+001, 2.5164006E+001, 2.4909753E+001, 2.4515656E+001, 2.4249035E+001, 2.3859866E+001, 2.3616162E+001, 2.3278523E+001, 2.3071069E+001, 2.2791056E+001, 2.2630421E+001, 2.2432287E+001, 2.2327097E+001, 2.2197549E+001, 2.2121566E+001, 2.2010801E+001, 2.1934188E+001, 2.1811750E+001, 2.1725167E+001, 2.1589640E+001, 2.1496668E+001, 2.1355708E+001, 2.1264618E+001, 2.1138098E+001, 2.1061211E+001, 2.0956818E+001, 2.0894807E+001, 2.0811106E+001, 2.0759673E+001, 2.0689044E+001, 2.0652167E+001
 1.7008832E+001, 2.8535434E+001, 2.8180389E+001, 2.7718231E+001, 2.7434940E+001, 2.7008534E+001, 2.6724560E+001, 2.6295814E+001, 2.6005830E+001, 2.5559257E+001, 2.5253298E+001, 2.4790974E+001, 2.4492590E+001, 2.4080577E+001, 2.3830505E+001, 2.3499421E+001, 2.3315928E+001, 2.3087237E+001, 2.2958387E+001, 2.2790339E+001, 2.2691794E+001, 2.2561554E+001, 2.2483413E+001, 2.2375056E+001, 2.2305240E+001, 2.2197893E+001, 2.2122835E+001, 2.2004278E+001, 2.1921550E+001, 2.1791840E+001, 2.1702136E+001, 2.1568103E+001, 2.1483199E+001, 2.1366193E+001, 2.1296128E+001, 2.1200139E+001, 2.1139820E+001, 2.1054164E+001, 2.1069609E+001
 1.8003340E+001, 2.9756728E+001, 2.9359987E+001, 2.8785111E+001, 2.8399575E+001, 2.7823750E+001, 2.7444358E+001, 2.6885656E+001, 2.6532777E+001, 2.6024866E+001, 2.5689003E+001, 2.5205552E+001, 2.4912444E+001, 2.4492452E+001, 2.4225355E+001, 2.3867775E+001, 2.3661968E+001, 2.3404613E+001, 2.3261566E+001, 2.3082001E+001, 2.2985508E+001, 2.2868664E+001, 2.2804959E+001, 2.2723836E+001, 2.2670333E+001, 2.2582114E+001, 2.2517293E+001, 2.2411792E+001, 2.2337751E+001, 2.2224481E+001, 2.2149184E+001, 2.2041038E+001, 2.1977333E+001, 2.1898682E+001, 2.1859376E+001, 2.1813645E+001, 2.1796563E+001, 2.2686073E+001, 3.4003376E+001
 1.9007350E+001, 3.0932018E+001, 3.0475177E+001, 2.9784586E+001, 2.9334115E+001, 2.8650311E+001, 2.8182762E+001, 2.7503110E+001, 2.7086382E+001, 2.6503848E+001, 2.6139107E+001, 2.5674421E+001, 2.5395397E+001, 2.4992077E+001, 2.4733801E+001, 2.4379549E+001, 2.4169418E+001, 2.3900683E+001, 2.3750113E+001, 2.3555980E+001, 2.3443322E+001, 2.3310067E+001, 2.3248597E+001, 2.3169697E+001, 2.3112906E+001, 2.3020002E+001, 2.2955488E+001, 2.2859441E+001, 2.2798064E+001, 2.2714938E+001, 2.2668747E+001, 2.2696793E+001, 2.2769668E+001, 2.2896768E+001, 2.2919781E+001, 2.2825939E+001, 2.3311415E+001, 3.0138123E+001, 7.3916006E+001
 2.0001522E+001, 3.2088376E+001, 3.1540908E+001, 3.0741533E+001, 3.0208021E+001, 2.9400573E+001, 2.8869496E+001, 2.8124671E+001, 2.7668320E+001, 2.7057063E+001, 2.6714769E+001, 2.6260036E+001, 2.5971630E+001, 2.5556015E+001, 2.5299917E+001, 2.4942952E+001, 2.4727929E+001, 2.4462296E+001, 2.4326386E+001, 2.4149938E+001, 2.4049774E+001, 2.3920140E+001, 2.3835665E+001, 2.3711440E+001, 2.3636446E+001, 2.3537991E+001, 2.3476372E+001, 2.3396431E+001, 2.3358283E+001, 2.3330969E+001, 2.3821651E+001, 2.9168446E+001, 3.7848528E+001, 5.2041219E+001, 5.5195752E+001, 5.3054837E+001, 5.8801166E+001, 7.9538532E+001, 1.6222719E+002
 2.1002886E+001, 3.3376146E+001, 3.2732987E+001, 3.1770730E+001, 3.1132985E+001, 3.0190473E+001, 2.9578887E+001, 2.8742384E+001, 2.8255955E+001, 2.7654378E+001, 2.7312027E+001, 2.6833007E+001, 2.6538529E+001, 2.6144344E+001, 2.5901818E+001, 2.5563131E+001, 2.5364291E+001, 2.5114298E+001, 2.4973231E+001, 2.4794023E+001, 2.4688505E+001, 2.4532209E+001, 2.4433748E+001, 2.4302601E+001, 2.4229394E+001, 2.4140745E+001, 2.4101545E+001, 2.4281252E+001, 2.4471733E+001, 2.4789438E+001, 2.4895143E+001, 3.0365934E+001, 4.5898649E+001, 6.4606672E+001, 1.6441957E+002, 2.7706068E+002, 3.1096169E+002, 3.3132203E+002, 3.1238547E+002
