s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0229817E+000, 2.0000013E+001, 2.0000000E+001, 1.9999998E+001, 1.9999998E+001, 2.0000015E+001, 2.0000004E+001, 2.0000008E+001, 2.0000008E+001, 1.9999985E+001, 1.9999996E+001, 2.0000014E+001, 2.0000000E+001, 1.9999996E+001, 2.0000010E+001, 1.9999995E+001, 2.0000002E+001, 1.9999997E+001, 2.0000016E+001, 1.9999987E+001, 2.0000015E+001, 1.9999999E+001, 1.9999978E+001, 2.0000011E+001, 1.9999999E+001, 1.9999995E+001, 1.9999996E+001, 1.9999990E+001, 1.9999994E+001, 1.9999999E+001, 2.0000008E+001, 1.9999998E+001, 2.0000009E+001, 2.0000007E+001, 2.0000003E+001, 2.0000000E+001, 1.9999988E+001, 2.0000000E+001, 1.9999995E+001
 2.0150343E+000, 2.0000021E+001, 2.0000013E+001, 2.0000001E+001, 2.0000008E+001, 2.0000015E+001, 2.0000004E+001, 2.0000006E+001, 2.0000011E+001, 2.0000011E+001, 1.9999982E+001, 2.0000008E+001, 2.0000013E+001, 2.0000011E+001, 1.9999993E+001, 1.9999996E+001, 2.0000011E+001, 1.9999992E+001, 2.0000014E+001, 2.0000012E+001, 1.9999993E+001, 2.0000007E+001, 2.0000000E+001, 2.0000001E+001, 2.0000009E+001, 1.9999993E+001, 1.9999991E+001, 2.0000006E+001, 2.0000000E+001, 2.0000000E+001, 2.0000003E+001, 2.0000009E+001, 2.0000008E+001, 2.0000008E+001, 2.0000017E+001, 2.0000002E+001, 1.9999989E+001, 2.0000000E+001, 2.0000011E+001
 3.0143376E+000, 2.0000806E+001, 2.0000759E+001, 2.0000669E+001, 2.0000581E+001, 2.0000499E+001, 2.0000465E+001, 2.0000409E+001, 2.0000364E+001, 2.0000323E+001, 2.0000288E+001, 2.0000222E+001, 2.0000226E+001, 2.0000200E+001, 2.0000179E+001, 2.0000157E+001, 2.0000133E+001, 2.0000132E+001, 2.0000096E+001, 2.0000112E+001, 2.0000094E+001, 2.0000079E+001, 2.0000087E+001, 2.0000040E+001, 2.0000052E+001, 2.0000059E+001, 2.0000043E+001, 2.0000034E+001, 2.0000044E+001, 2.0000034E+001, 2.0000024E+001, 2.0000032E+001, 2.0000028E+001, 2.0000028E+001, 2.0000030E+001, 2.0000029E+001, 2.0000025E+001, 1.9999994E+001, 2.0000014E+001
 4.0044326E+000, 2.0007075E+001, 2.0006518E+001, 2.0005811E+001, 2.0005387E+001, 2.0004756E+001, 2.0004385E+001, 2.0003908E+001, 2.0003605E+001, 2.0003182E+001, 2.0002947E+001, 2.0002592E+001, 2.0002362E+001, 2.0002120E+001, 2.0001962E+001, 2.0001712E+001, 2.0001580E+001, 2.0001395E+001, 2.0001289E+001, 2.0001120E+001, 2.0001057E+001, 2.0000916E+001, 2.0000842E+001, 2.0000766E+001, 2.0000664E+001, 2.0000604E+001, 2.0000566E+001, 2.0000466E+001, 2.0000435E+001, 2.0000400E+001, 2.0000359E+001, 2.0000311E+001, 2.0000295E+001, 2.0000266E+001, 2.0000243E+001, 2.0000235E+001, 2.0000210E+001, 2.0000169E+001, 2.0000133E+001
 5.0142877E+000, 2.0016981E+001, 2.0015863E+001, 2.0014282E+001, 2.0013336E+001, 2.0012023E+001, 2.0011190E+001, 2.0010055E+001, 2.0009381E+001, 2.0008432E+001, 2.0007839E+001, 2.0007048E+001, 2.0006545E+001, 2.0005838E+001, 2.0005443E+001, 2.0004890E+001, 2.0004529E+001, 2.0004050E+001, 2.0003765E+001, 2.0003367E+001, 2.0003106E+001, 2.0002801E+001, 2.0002588E+001, 2.0002317E+001, 2.0002157E+001, 2.0001883E+001, 2.0001757E+001, 2.0001584E+001, 2.0001441E+001, 2.0001294E+001, 2.0001213E+001, 2.0001069E+001, 2.0000984E+001, 2.0000887E+001, 2.0000829E+001, 2.0000738E+001, 2.0000705E+001, 2.0000627E+001, 2.0000563E+001
 6.0020070E+000, 2.0024973E+001, 2.0023419E+001, 2.0021265E+001, 2.0019915E+001, 2.0018077E+001, 2.0016950E+001, 2.0015343E+001, 2.0014355E+001, 2.0013020E+001, 2.0012192E+001, 2.0011025E+001, 2.0010324E+001, 2.0009313E+001, 2.0008689E+001, 2.0007874E+001, 2.0007373E+001, 2.0006645E+001, 2.0006200E+001, 2.0005606E+001, 2.0005230E+001, 2.0004708E+001, 2.0004409E+001, 2.0003963E+001, 2.0003706E+001, 2.0003342E+001, 2.0003087E+001, 2.0002795E+001, 2.0002622E+001, 2.0002325E+001, 2.0002178E+001, 2.0001975E+001, 2.0001833E+001, 2.0001642E+001, 2.0001537E+001, 2.0001395E+001, 2.0001306E+001, 2.0001195E+001, 2.0001131E+001
 7.0057788E+000, 2.0031455E+001, 2.0029508E+001, 2.0026839E+001, 2.0025198E+001, 2.0022904E+001, 2.0021511E+001, 2.0019588E+001, 2.0018375E+001, 2.0016701E+001, 2.0015694E+001, 2.0014287E+001, 2.0013408E+001, 2.0012214E+001, 2.0011446E+001, 2.0010385E+001, 2.0009768E+001, 2.0008900E+001, 2.0008350E+001, 2.0007587E+001, 2.0007134E+001, 2.0006474E+001, 2.0006075E+001, 2.0005543E+001, 2.0005192E+001, 2.0004745E+001, 2.0004443E+001, 2.0004005E+001, 2.0003771E+001, 2.0003437E+001, 2.0003204E+001, 2.0002925E+001, 2.0002759E+001, 2.0002495E+001, 2.0002340E+001, 2.0002151E+001, 2.0002021E+001, 2.0001859E+001, 2.0001773E+001
 8.0061830E+000, 2.0037687E+001, 2.0035353E+001, 2.0032117E+001, 2.0030146E+001, 2.0027414E+001, 2.0025728E+001, 2.0023422E+001, 2.0022010E+001, 2.0020016E+001, 2.0018788E+001, 2.0017124E+001, 2.0016095E+001, 2.0014656E+001, 2.0013780E+001, 2.0012527E+001, 2.0011750E+001, 2.0010725E+001, 2.0010093E+001, 2.0009189E+001, 2.0008628E+001, 2.0007876E+001, 2.0007390E+001, 2.0006733E+001, 2.0006340E+001, 2.0005769E+001, 2.0005439E+001, 2.0004944E+001, 2.0004622E+001, 2.0004228E+001, 2.0003975E+001, 2.0003601E+001, 2.0003393E+001, 2.0003109E+001, 2.0002913E+001, 2.0002655E+001, 2.0002515E+001, 2.0002298E+001, 2.0002193E+001
 9.0088092E+000, 2.0044288E+001, 2.0041494E+001, 2.0037649E+001, 2.0035290E+001, 2.0032062E+001, 2.0030076E+001, 2.0027327E+001, 2.0025657E+001, 2.0023351E+001, 2.0021913E+001, 2.0019922E+001, 2.0018721E+001, 2.0017052E+001, 2.0016022E+001, 2.0014596E+001, 2.0013698E+001, 2.0012452E+001, 2.0011714E+001, 2.0010693E+001, 2.0010048E+001, 2.0009152E+001, 2.0008610E+001, 2.0007833E+001, 2.0007366E+001, 2.0006725E+001, 2.0006319E+001, 2.0005779E+001, 2.0005425E+001, 2.0004914E+001, 2.0004633E+001, 2.0004224E+001, 2.0003959E+001, 2.0003621E+001, 2.0003416E+001, 2.0003111E+001, 2.0002926E+001, 2.0002685E+001, 2.0002547E+001
 1.0000935E+001, 2.0051205E+001, 2.0047934E+001, 2.0043441E+001, 2.0040693E+001, 2.0036910E+001, 2.0034612E+001, 2.0031426E+001, 2.0029473E+001, 2.0026805E+001, 2.0025166E+001, 2.0022871E+001, 2.0021463E+001, 2.0019546E+001, 2.0018363E+001, 2.0016730E+001, 2.0015719E+001, 2.0014290E+001, 2.0013415E+001, 2.0012238E+001, 2.0011518E+001, 2.0010495E+001, 2.0009867E+001, 2.0009001E+001, 2.0008454E+001, 2.0007717E+001, 2.0007261E+001, 2.0006626E+001, 2.0006246E+001, 2.0005680E+001, 2.0005323E+001, 2.0004869E+001, 2.0004577E+001, 2.0004163E+001, 2.0003929E+001, 2.0003604E+001, 2.0003388E+001, 2.0003096E+001, 2.0002938E+001
 1.1005918E+001, 2.0059171E+001, 2.0055362E+001, 2.0050109E+001, 2.0046905E+001, 2.0042493E+001, 2.0039802E+001, 2.0036118E+001, 2.0033853E+001, 2.0030733E+001, 2.0028841E+001, 2.0026224E+001, 2.0024598E+001, 2.0022355E+001, 2.0021000E+001, 2.0019120E+001, 2.0017968E+001, 2.0016361E+001, 2.0015351E+001, 2.0013967E+001, 2.0013136E+001, 2.0011995E+001, 2.0011274E+001, 2.0010281E+001, 2.0009670E+001, 2.0008809E+001, 2.0008294E+001, 2.0007570E+001, 2.0007126E+001, 2.0006519E+001, 2.0006120E+001, 2.0005564E+001, 2.0005244E+001, 2.0004783E+001, 2.0004495E+001, 2.0004132E+001, 2.0003904E+001, 2.0003551E+001, 2.0003372E+001
 1.2005273E+001, 2.0068050E+001, 2.0063609E+001, 2.0057520E+001, 2.0053795E+001, 2.0048684E+001, 2.0045557E+001, 2.0041275E+001, 2.0038669E+001, 2.0035066E+001, 2.0032864E+001, 2.0029857E+001, 2.0028010E+001, 2.0025434E+001, 2.0023858E+001, 2.0021704E+001, 2.0020384E+001, 2.0018565E+001, 2.0017436E+001, 2.0015845E+001, 2.0014879E+001, 2.0013567E+001, 2.0012768E+001, 2.0011639E+001, 2.0010947E+001, 2.0009982E+001, 2.0009382E+001, 2.0008570E+001, 2.0008064E+001, 2.0007370E+001, 2.0006947E+001, 2.0006324E+001, 2.0005940E+001, 2.0005427E+001, 2.0005106E+001, 2.0004676E+001, 2.0004421E+001, 2.0004045E+001, 2.0003826E+001
 1.3008247E+001, 2.0077388E+001, 2.0072289E+001, 2.0065297E+001, 2.0061037E+001, 2.0055179E+001, 2.0051607E+001, 2.0046689E+001, 2.0043703E+001, 2.0039608E+001, 2.0037093E+001, 2.0033642E+001, 2.0031548E+001, 2.0028651E+001, 2.0026859E+001, 2.0024396E+001, 2.0022896E+001, 2.0020835E+001, 2.0019575E+001, 2.0017807E+001, 2.0016705E+001, 2.0015200E+001, 2.0014293E+001, 2.0013043E+001, 2.0012265E+001, 2.0011190E+001, 2.0010521E+001, 2.0009596E+001, 2.0009036E+001, 2.0008250E+001, 2.0007773E+001, 2.0007115E+001, 2.0006682E+001, 2.0006088E+001, 2.0005735E+001, 2.0005248E+001, 2.0004956E+001, 2.0004548E+001, 2.0004313E+001
 1.4002139E+001, 2.0089531E+001, 2.0083542E+001, 2.0075347E+001, 2.0070364E+001, 2.0063532E+001, 2.0059365E+001, 2.0053641E+001, 2.0050144E+001, 2.0045369E+001, 2.0042463E+001, 2.0038449E+001, 2.0036004E+001, 2.0032662E+001, 2.0030612E+001, 2.0027761E+001, 2.0026024E+001, 2.0023640E+001, 2.0022187E+001, 2.0020189E+001, 2.0018944E+001, 2.0017207E+001, 2.0016152E+001, 2.0014720E+001, 2.0013843E+001, 2.0012621E+001, 2.0011872E+001, 2.0010818E+001, 2.0010177E+001, 2.0009294E+001, 2.0008747E+001, 2.0008005E+001, 2.0007547E+001, 2.0006871E+001, 2.0006464E+001, 2.0005922E+001, 2.0005581E+001, 2.0005116E+001, 2.0004866E+001
 1.5000273E+001, 2.0105039E+001, 2.0097900E+001, 2.0088159E+001, 2.0082240E+001, 2.0074149E+001, 2.0069223E+001, 2.0062468E+001, 2.0058346E+001, 2.0052685E+001, 2.0049254E+001, 2.0044546E+001, 2.0041663E+001, 2.0037716E+001, 2.0035319E+001, 2.0032009E+001, 2.0029969E+001, 2.0027171E+001, 2.0025467E+001, 2.0023134E+001, 2.0021711E+001, 2.0019713E+001, 2.0018481E+001, 2.0016796E+001, 2.0015782E+001, 2.0014378E+001, 2.0013515E+001, 2.0012323E+001, 2.0011578E+001, 2.0010562E+001, 2.0009940E+001, 2.0009078E+001, 2.0008561E+001, 2.0007821E+001, 2.0007353E+001, 2.0006731E+001, 2.0006344E+001, 2.0005803E+001, 2.0005513E+001
 1.6007401E+001, 2.0121328E+001, 2.0112968E+001, 2.0101558E+001, 2.0094648E+001, 2.0085202E+001, 2.0079473E+001, 2.0071630E+001, 2.0066859E+001, 2.0060302E+001, 2.0056307E+001, 2.0050860E+001, 2.0047542E+001, 2.0042974E+001, 2.0040199E+001, 2.0036403E+001, 2.0034074E+001, 2.0030855E+001, 2.0028893E+001, 2.0026201E+001, 2.0024567E+001, 2.0022322E+001, 2.0020923E+001, 2.0018988E+001, 2.0017814E+001, 2.0016217E+001, 2.0015238E+001, 2.0013891E+001, 2.0013061E+001, 2.0011899E+001, 2.0011196E+001, 2.0010226E+001, 2.0009629E+001, 2.0008816E+001, 2.0008303E+001, 2.0007597E+001, 2.0007167E+001, 2.0006550E+001, 2.0006215E+001
 1.7014936E+001, 2.0141794E+001, 2.0131815E+001, 2.0118243E+001, 2.0110038E+001, 2.0098860E+001, 2.0092087E+001, 2.0082854E+001, 2.0077249E+001, 2.0069584E+001, 2.0064911E+001, 2.0058514E+001, 2.0054643E+001, 2.0049338E+001, 2.0046098E+001, 2.0041668E+001, 2.0038983E+001, 2.0035273E+001, 2.0032999E+001, 2.0029879E+001, 2.0027979E+001, 2.0025389E+001, 2.0023806E+001, 2.0021594E+001, 2.0020234E+001, 2.0018382E+001, 2.0017261E+001, 2.0015716E+001, 2.0014776E+001, 2.0013466E+001, 2.0012655E+001, 2.0011555E+001, 2.0010878E+001, 2.0009941E+001, 2.0009382E+001, 2.0008596E+001, 2.0008105E+001, 2.0007417E+001, 2.0007030E+001
 1.8003165E+001, 2.0168380E+001, 2.0156227E+001, 2.0139744E+001, 2.0129808E+001, 2.0116320E+001, 2.0108171E+001, 2.0097083E+001, 2.0090382E+001, 2.0081249E+001, 2.0075710E+001, 2.0068118E+001, 2.0063513E+001, 2.0057245E+001, 2.0053433E+001, 2.0048205E+001, 2.0045033E+001, 2.0040702E+001, 2.0038049E+001, 2.0034398E+001, 2.0032173E+001, 2.0029127E+001, 2.0027287E+001, 2.0024748E+001, 2.0023178E+001, 2.0021011E+001, 2.0019701E+001, 2.0017914E+001, 2.0016820E+001, 2.0015326E+001, 2.0014401E+001, 2.0013126E+001, 2.0012353E+001, 2.0011276E+001, 2.0010628E+001, 2.0009759E+001, 2.0009204E+001, 2.0008425E+001, 2.0007988E+001
 1.9002536E+001, 2.0201370E+001, 2.0186606E+001, 2.0166454E+001, 2.0154304E+001, 2.0137832E+001, 2.0127924E+001, 2.0114472E+001, 2.0106365E+001, 2.0095362E+001, 2.0088723E+001, 2.0079675E+001, 2.0074179E+001, 2.0066697E+001, 2.0062180E+001, 2.0056003E+001, 2.0052248E+001, 2.0047129E+001, 2.0044026E+001, 2.0039754E+001, 2.0037147E+001, 2.0033572E+001, 2.0031401E+001, 2.0028449E+001, 2.0026641E+001, 2.0024130E+001, 2.0022595E+001, 2.0020507E+001, 2.0019239E+001, 2.0017498E+001, 2.0016444E+001, 2.0014980E+001, 2.0014081E+001, 2.0012849E+001, 2.0012094E+001, 2.0011098E+001, 2.0010481E+001, 2.0009593E+001, 2.0009101E+001
 2.0012919E+001, 2.0242436E+001, 2.0225339E+001, 2.0201271E+001, 2.0186462E+001, 2.0166180E+001, 2.0153918E+001, 2.0137289E+001, 2.0127269E+001, 2.0113707E+001, 2.0105556E+001, 2.0094515E+001, 2.0087852E+001, 2.0078768E+001, 2.0073290E+001, 2.0065858E+001, 2.0061356E+001, 2.0055206E+001, 2.0051493E+001, 2.0046425E+001, 2.0043335E+001, 2.0039097E+001, 2.0036520E+001, 2.0033004E+001, 2.0030882E+001, 2.0027956E+001, 2.0026156E+001, 2.0023687E+001, 2.0022196E+001, 2.0020151E+001, 2.0018912E+001, 2.0017224E+001, 2.0016180E+001, 2.0014741E+001, 2.0013872E+001, 2.0012694E+001, 2.0011990E+001, 2.0010990E+001, 2.0010419E+001
 2.1001160E+001, 2.0282915E+001, 2.0266122E+001, 2.0240764E+001, 2.0224268E+001, 2.0200748E+001, 2.0186100E+001, 2.0165874E+001, 2.0153558E+001, 2.0136773E+001, 2.0126667E+001, 2.0113004E+001, 2.0104805E+001, 2.0093687E+001, 2.0086979E+001, 2.0077905E+001, 2.0072448E+001, 2.0065027E+001, 2.0060537E+001, 2.0054449E+001, 2.0050765E+001, 2.0045720E+001, 2.0042654E+001, 2.0038461E+001, 2.0035928E+001, 2.0032484E+001, 2.0030379E+001, 2.0027475E+001, 2.0025708E+001, 2.0023303E+001, 2.0021840E+001, 2.0019858E+001, 2.0018653E+001, 2.0016974E+001, 2.0015959E+001, 2.0014589E+001, 2.0013754E+001, 2.0012615E+001, 2.0011963E+001
