s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0199825E+000, 2.0021868E+001, 2.0030437E+001, 2.0044332E+001, 2.0060725E+001, 2.0232219E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.9107515E+001, 2.0082426E+001, 2.0052810E+001, 2.0036608E+001, 2.0027841E+001, 2.0022812E+001, 2.0019598E+001, 2.0017239E+001, 2.0006122E+001, 2.0002457E+001, 2.0002096E+001, 2.0001904E+001, 2.0001646E+001, 2.0001498E+001, 2.0001293E+001, 2.0001171E+001, 2.0001010E+001, 2.0000913E+001, 2.0000780E+001, 2.0000709E+001, 2.0000607E+001, 2.0000551E+001, 2.0000472E+001, 2.0000427E+001, 2.0000368E+001, 2.0000334E+001, 2.0000292E+001, 2.0000266E+001, 2.0000231E+001, 2.0000204E+001
 2.0132146E+000, 2.0268246E+001, 2.0301375E+001, 2.0343204E+001, 2.0377292E+001, 2.0185909E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.7925940E+002, 2.9932856E+002, 1.5860068E+002, 6.2337366E+001, 2.1304691E+001, 2.0923083E+001, 2.0659733E+001, 2.0517489E+001, 2.0371658E+001, 2.0299520E+001, 2.0220863E+001, 2.0184694E+001, 2.0147563E+001, 2.0131186E+001, 2.0112981E+001, 2.0102373E+001, 2.0088154E+001, 2.0079911E+001, 2.0069085E+001, 2.0062726E+001, 2.0054306E+001, 2.0049358E+001, 2.0042785E+001, 2.0038915E+001, 2.0033786E+001, 2.0030771E+001, 2.0026788E+001, 2.0024455E+001, 2.0021395E+001, 2.0019757E+001
 3.0000391E+000, 2.0589949E+001, 2.0665546E+001, 2.0734221E+001, 2.0768747E+001, 2.0318390E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.7010574E+002, 5.1166778E+002, 3.7543342E+002, 3.2679917E+002, 1.5350669E+002, 3.9798496E+001, 2.6771373E+001, 2.3363479E+001, 2.2385091E+001, 2.2002984E+001, 2.1557846E+001, 2.1319650E+001, 2.1033763E+001, 2.0883402E+001, 2.0708424E+001, 2.0619591E+001, 2.0516220E+001, 2.0461940E+001, 2.0395391E+001, 2.0357586E+001, 2.0308025E+001, 2.0279392E+001, 2.0242244E+001, 2.0220704E+001, 2.0192472E+001, 2.0176028E+001, 2.0154419E+001, 2.0141825E+001, 2.0125365E+001, 2.0116920E+001
 4.0074642E+000, 2.1026028E+001, 2.1149726E+001, 2.1289802E+001, 2.1359501E+001, 2.0604425E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.4741091E+002, 3.0265757E+002, 1.5874449E+002, 7.6399091E+001, 1.5506564E+002, 2.1835797E+002, 9.3104509E+001, 6.2059356E+001, 3.3763835E+001, 3.0694682E+001, 2.3662507E+001, 2.3238469E+001, 2.2759030E+001, 2.2465364E+001, 2.2054093E+001, 2.1806545E+001, 2.1482570E+001, 2.1300011E+001, 2.1075046E+001, 2.0954174E+001, 2.0807493E+001, 2.0727182E+001, 2.0625823E+001, 2.0567950E+001, 2.0492145E+001, 2.0448034E+001, 2.0390575E+001, 2.0357361E+001, 2.0313972E+001, 2.0291726E+001
 5.0076646E+000, 2.1551964E+001, 2.1734947E+001, 2.1923882E+001, 2.2029243E+001, 2.0814179E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.3325203E+002, 4.0419122E+002, 1.7325632E+002, 2.0723731E+002, 8.5828645E+001, 8.5867576E+001, 6.3322614E+001, 9.8256733E+001, 1.3301765E+002, 7.3294789E+001, 5.0127002E+001, 3.3821975E+001, 2.4944290E+001, 2.3714625E+001, 2.3286471E+001, 2.3032871E+001, 2.2695730E+001, 2.2474425E+001, 2.2140408E+001, 2.1928795E+001, 2.1636505E+001, 2.1463289E+001, 2.1239419E+001, 2.1113237E+001, 2.0953969E+001, 2.0864327E+001, 2.0748842E+001, 2.0682032E+001, 2.0594395E+001, 2.0549353E+001
 6.0124825E+000, 2.2125128E+001, 2.2376515E+001, 2.2634540E+001, 2.2787012E+001, 2.1076343E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.2965710E+002, 9.0796781E+002, 5.7488690E+002, 3.7846215E+002, 1.3523832E+002, 1.7596232E+002, 1.8121058E+002, 2.9707221E+002, 2.1464954E+002, 1.4420419E+002, 6.7521671E+001, 7.0668766E+001, 4.5814622E+001, 3.3092273E+001, 2.4731575E+001, 2.3872226E+001, 2.3532607E+001, 2.3290012E+001, 2.2985448E+001, 2.2782913E+001, 2.2478159E+001, 2.2284407E+001, 2.2012177E+001, 2.1843384E+001, 2.1610508E+001, 2.1469739E+001, 2.1280268E+001, 2.1167776E+001, 2.1019442E+001, 2.0943559E+001
 7.0098688E+000, 2.2672751E+001, 2.2975047E+001, 2.3304061E+001, 2.3515046E+001, 2.1283352E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.9105206E+002, 9.2666950E+002, 8.1425340E+002, 7.3504213E+002, 6.5313115E+002, 3.2433032E+002, 2.3809796E+002, 4.6797605E+002, 4.1251760E+002, 4.0590811E+002, 3.0937895E+002, 2.4331365E+002, 1.1838295E+002, 5.7346788E+001, 2.6100946E+001, 2.4390948E+001, 2.4330491E+001, 2.4835427E+001, 2.3927526E+001, 2.3501946E+001, 2.3174715E+001, 2.2983629E+001, 2.2671218E+001, 2.2470489E+001, 2.2191887E+001, 2.2026553E+001, 2.1813997E+001, 2.1693704E+001, 2.1540698E+001, 2.1466067E+001
 8.0002716E+000, 2.2785238E+001, 2.3119135E+001, 2.3467030E+001, 2.3762064E+001, 2.2022323E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.4140833E+002, 1.0884556E+003, 1.1237578E+003, 1.0566988E+003, 9.5020662E+002, 9.8227754E+002, 6.7936735E+002, 4.3769439E+002, 3.6248592E+002, 2.4162913E+002, 2.2153503E+002, 2.2845618E+002, 2.3951604E+002, 1.9536310E+002, 6.3970173E+001, 2.5351488E+001, 2.4139589E+001, 2.5432696E+001, 2.4998146E+001, 2.4556093E+001, 2.3777197E+001, 2.3512640E+001, 2.3272618E+001, 2.3095254E+001, 2.2828418E+001, 2.2657944E+001, 2.2414952E+001, 2.2265176E+001, 2.2071802E+001, 2.1982926E+001
 9.0079023E+000, 2.2762389E+001, 2.3069010E+001, 2.3413277E+001, 2.3738561E+001, 2.2542065E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.7170214E+002, 1.0513448E+003, 9.9770181E+002, 9.9293288E+002, 9.7053122E+002, 8.9375835E+002, 7.8505220E+002, 7.7357860E+002, 6.9911850E+002, 5.1078752E+002, 2.3504062E+002, 2.1786980E+002, 2.2174749E+002, 9.2452180E+001, 5.0183415E+001, 2.7868023E+001, 2.5757681E+001, 2.5179027E+001, 2.4493211E+001, 2.4603030E+001, 2.6057611E+001, 2.7604932E+001, 2.8377578E+001, 2.7143017E+001, 2.3527154E+001, 2.3135137E+001, 2.2994067E+001, 2.2745867E+001, 2.2691108E+001, 2.2635222E+001
 1.0003436E+001, 2.2662393E+001, 2.2932707E+001, 2.3244748E+001, 2.3551534E+001, 2.2770384E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.3770549E+002, 1.0095433E+003, 1.0360494E+003, 9.4973950E+002, 8.1801065E+002, 7.0898448E+002, 7.0550755E+002, 6.4505553E+002, 5.0025108E+002, 5.3721815E+002, 5.4114545E+002, 4.1312346E+002, 2.6119141E+002, 1.9128220E+002, 4.0068633E+001, 2.7316238E+001, 2.6484613E+001, 2.5749056E+001, 2.6124325E+001, 2.6957860E+001, 3.2069434E+001, 4.1653245E+001, 6.3121267E+001, 7.3229291E+001, 6.7255405E+001, 4.7353955E+001, 3.3703527E+001, 3.0296691E+001, 2.5504379E+001, 2.6221916E+001
 1.1002157E+001, 2.2609429E+001, 2.2888492E+001, 2.3206420E+001, 2.3494633E+001, 2.2486912E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.3087591E+002, 9.2896341E+002, 8.9771095E+002, 9.0260812E+002, 7.9705593E+002, 6.6121106E+002, 8.1618374E+002, 8.3260526E+002, 5.1640943E+002, 4.0268796E+002, 3.9108186E+002, 4.0152345E+002, 3.7685964E+002, 3.9892177E+002, 3.7825608E+002, 2.6543212E+002, 4.8874723E+001, 2.6192873E+001, 2.7538911E+001, 2.9257458E+001, 3.7783704E+001, 5.9878211E+001, 1.1590139E+002, 1.3591560E+002, 1.4328787E+002, 1.4442963E+002, 1.3260508E+002, 1.1539790E+002, 7.9784957E+001, 7.8254444E+001
 1.2005380E+001, 2.2972448E+001, 2.3306675E+001, 2.3682985E+001, 2.4014451E+001, 2.1733432E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.3082006E+002, 9.3902661E+002, 7.8114906E+002, 5.1942757E+002, 4.9231574E+002, 5.9600081E+002, 6.9659891E+002, 7.6658375E+002, 5.8616209E+002, 5.4040493E+002, 4.0284944E+002, 3.1308747E+002, 1.8701991E+002, 2.0805082E+002, 3.1982037E+002, 3.0855598E+002, 9.8076839E+001, 7.0290484E+001, 2.9247180E+001, 3.0141571E+001, 3.6055026E+001, 3.9508212E+001, 8.3782444E+001, 1.4835419E+002, 1.7340497E+002, 1.6761974E+002, 1.7541226E+002, 1.7266662E+002, 1.2308922E+002, 2.3138825E+002
 1.3002715E+001, 2.3472193E+001, 2.3838026E+001, 2.4234487E+001, 2.4558500E+001, 2.1726076E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.0429873E+002, 9.5230337E+002, 9.9703434E+002, 8.0857650E+002, 4.7985696E+002, 2.4904344E+002, 1.5527052E+002, 1.9449597E+002, 1.5804185E+002, 2.4931092E+002, 3.0098486E+002, 1.8261981E+002, 1.2076646E+002, 1.1093774E+002, 1.7873876E+002, 2.3338900E+002, 1.0454857E+002, 6.8317104E+001, 6.2961722E+001, 4.3275184E+001, 4.1633445E+001, 4.9217457E+001, 5.2015289E+001, 5.2387946E+001, 1.2072896E+002, 1.8248623E+002, 1.8556664E+002, 1.7606712E+002, 1.6238923E+002, 1.9354438E+002
 1.4003519E+001, 2.3584320E+001, 2.3954257E+001, 2.4328491E+001, 2.4649789E+001, 2.3179136E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.3012530E+002, 1.0001036E+003, 9.0401576E+002, 7.8557036E+002, 8.3488304E+002, 9.0419685E+002, 7.1307999E+002, 4.9207470E+002, 4.5209088E+002, 3.7300812E+002, 2.2766704E+002, 3.7134519E+002, 3.5967857E+002, 3.1455043E+002, 2.6385639E+002, 2.3845879E+002, 1.9061828E+002, 1.1876257E+002, 7.7252318E+001, 7.6472816E+001, 6.1568457E+001, 5.7672304E+001, 7.4715436E+001, 8.7848306E+001, 8.6679161E+001, 7.5677700E+001, 1.3454380E+002, 1.7721594E+002, 2.1664392E+002, 2.1121391E+002
 1.5003586E+001, 2.3610873E+001, 2.3945438E+001, 2.4307990E+001, 2.4608635E+001, 2.2906012E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.3626729E+002, 1.0500821E+003, 1.0747428E+003, 9.2970689E+002, 6.9886767E+002, 4.9048312E+002, 5.3899744E+002, 5.5553732E+002, 4.7837156E+002, 4.7289811E+002, 3.6026199E+002, 3.7240195E+002, 3.7800982E+002, 3.8127739E+002, 4.0309988E+002, 4.1463899E+002, 4.1115378E+002, 4.2562843E+002, 3.9526616E+002, 3.2481698E+002, 1.8214920E+002, 8.7483513E+001, 8.1854122E+001, 1.2544107E+002, 1.5904359E+002, 1.4078204E+002, 1.5836738E+002, 1.5793976E+002, 1.2939790E+002, 1.4283464E+002
 1.6006621E+001, 2.3797145E+001, 2.4127516E+001, 2.4471172E+001, 2.4748630E+001, 2.3147362E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.7401035E+002, 7.9697307E+002, 7.0590087E+002, 7.6192659E+002, 7.4184122E+002, 7.8714858E+002, 7.8563917E+002, 6.4254882E+002, 4.1404629E+002, 3.4597436E+002, 1.6365715E+002, 1.4662381E+002, 1.6874978E+002, 1.9484854E+002, 2.4542118E+002, 2.6635389E+002, 2.7258661E+002, 3.2409362E+002, 4.1416207E+002, 4.4166670E+002, 4.5001407E+002, 3.6696729E+002, 9.9189531E+001, 8.5411118E+001, 1.7527331E+002, 1.9471845E+002, 2.4277220E+002, 2.8943611E+002, 1.9734185E+002, 2.1003765E+002
 1.7008228E+001, 2.4039403E+001, 2.4385716E+001, 2.4734931E+001, 2.5026900E+001, 2.3059807E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.9948140E+002, 7.5648363E+002, 8.4231863E+002, 7.5312213E+002, 7.6186019E+002, 5.9944670E+002, 6.8477569E+002, 5.4276398E+002, 5.5201524E+002, 5.4790685E+002, 5.1334716E+002, 3.6711918E+002, 1.9982567E+002, 1.9570045E+002, 2.5316440E+002, 2.6017050E+002, 2.7230003E+002, 2.7761823E+002, 2.8109983E+002, 2.8684530E+002, 2.7934807E+002, 2.9253464E+002, 2.1292938E+002, 1.3374091E+002, 1.2884380E+002, 1.7841881E+002, 2.1582840E+002, 2.5894042E+002, 2.1729581E+002, 2.0880937E+002
 1.8009684E+001, 2.3869083E+001, 2.4190592E+001, 2.4532050E+001, 2.4863533E+001, 2.3046709E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.1727631E+002, 5.9890338E+002, 5.5008963E+002, 6.1594244E+002, 6.5979253E+002, 6.9317214E+002, 6.5670850E+002, 5.2608525E+002, 4.8354109E+002, 4.6364581E+002, 4.3887729E+002, 4.7610884E+002, 4.8850217E+002, 4.4679315E+002, 3.7147781E+002, 3.1763486E+002, 2.8359389E+002, 2.8064655E+002, 3.1504917E+002, 3.3211476E+002, 3.2498626E+002, 3.1388118E+002, 3.2046092E+002, 3.1709126E+002, 2.6160263E+002, 2.2138689E+002, 2.0131483E+002, 1.9452315E+002, 2.1552883E+002, 2.3058414E+002
 1.9003891E+001, 2.3446547E+001, 2.3727049E+001, 2.4032734E+001, 2.4342455E+001, 2.3390470E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.8616752E+002, 6.3563545E+002, 5.2701746E+002, 3.9442416E+002, 2.8884715E+002, 2.2009061E+002, 2.6037171E+002, 2.5702938E+002, 2.3346497E+002, 2.4334411E+002, 3.0101585E+002, 3.2636459E+002, 3.3705697E+002, 3.5053880E+002, 3.8104349E+002, 4.2279711E+002, 3.4558415E+002, 3.0024595E+002, 3.0704674E+002, 2.9751499E+002, 3.0879698E+002, 3.0769069E+002, 3.3253889E+002, 3.4850977E+002, 3.5404063E+002, 3.5771951E+002, 3.6598070E+002, 3.5540270E+002, 3.0950810E+002, 2.8552715E+002
 2.0008083E+001, 2.3036880E+001, 2.3291291E+001, 2.3573654E+001, 2.3869517E+001, 2.2399487E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.0674360E+002, 9.3390365E+002, 8.1847632E+002, 7.7638838E+002, 7.4676326E+002, 6.9207930E+002, 5.7305124E+002, 4.6958886E+002, 3.2878782E+002, 3.1370375E+002, 2.7672854E+002, 2.4213926E+002, 2.2139929E+002, 2.2144833E+002, 2.2236602E+002, 2.1729337E+002, 2.2805840E+002, 2.3874091E+002, 2.7782200E+002, 2.9866868E+002, 3.1390263E+002, 3.1902689E+002, 3.1782050E+002, 3.0445396E+002, 3.0574510E+002, 3.1386129E+002, 3.2892669E+002, 3.2898816E+002, 3.3391114E+002, 3.4593267E+002
 2.1005095E+001, 2.3005329E+001, 2.3289474E+001, 2.3576752E+001, 2.3901739E+001, 2.2180046E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.3786781E+002, 9.0863210E+002, 7.6029518E+002, 4.8975255E+002, 4.0598412E+002, 3.0086197E+002, 3.9449468E+002, 5.3812627E+002, 3.9414459E+002, 3.6662027E+002, 3.0646245E+002, 2.6072912E+002, 1.8144729E+002, 1.7748917E+002, 1.9683598E+002, 2.0981131E+002, 2.2327294E+002, 2.2923405E+002, 2.1994548E+002, 2.1295067E+002, 2.2257626E+002, 2.2187995E+002, 2.2240083E+002, 2.3875187E+002, 2.7326815E+002, 2.9021768E+002, 3.0060933E+002, 3.0674687E+002, 3.0544241E+002, 3.1085861E+002
