s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0054634E+000, 1.9999999E+001, 1.9999999E+001, 2.0000004E+001, 2.0000007E+001, 1.9999998E+001, 2.0000010E+001, 2.0000010E+001, 2.0000000E+001, 2.0000005E+001, 1.9999995E+001, 1.9999999E+001, 1.9999996E+001, 2.0000007E+001, 1.9999991E+001, 2.0000004E+001, 2.0000003E+001, 2.0000006E+001, 1.9999990E+001, 2.0000003E+001, 1.9999999E+001, 1.9999999E+001, 2.0000005E+001, 2.0000004E+001, 1.9999996E+001, 2.0000007E+001, 1.9999994E+001, 2.0000001E+001, 2.0000000E+001, 2.0000005E+001, 1.9999989E+001, 2.0000002E+001, 1.9999986E+001, 2.0000000E+001, 1.9999999E+001, 2.0000006E+001, 1.9999990E+001, 1.9999998E+001, 1.9999993E+001
 2.0200883E+000, 1.9999989E+001, 2.0000014E+001, 2.0000012E+001, 2.0000006E+001, 2.0000000E+001, 2.0000006E+001, 2.0000009E+001, 1.9999989E+001, 2.0000006E+001, 1.9999998E+001, 2.0000008E+001, 1.9999995E+001, 2.0000010E+001, 2.0000000E+001, 2.0000008E+001, 2.0000006E+001, 2.0000002E+001, 1.9999994E+001, 2.0000010E+001, 1.9999993E+001, 1.9999993E+001, 2.0000004E+001, 1.9999992E+001, 1.9999992E+001, 2.0000005E+001, 2.0000004E+001, 2.0000008E+001, 1.9999989E+001, 1.9999994E+001, 2.0000014E+001, 2.0000008E+001, 1.9999992E+001, 1.9999997E+001, 2.0000008E+001, 2.0000009E+001, 1.9999999E+001, 2.0000000E+001, 2.0000000E+001
 3.0128169E+000, 2.0000022E+001, 2.0000006E+001, 2.0000029E+001, 2.0000023E+001, 2.0000014E+001, 2.0000002E+001, 2.0000011E+001, 2.0000015E+001, 1.9999998E+001, 2.0000012E+001, 1.9999992E+001, 2.0000012E+001, 2.0000001E+001, 2.0000020E+001, 2.0000006E+001, 2.0000007E+001, 2.0000000E+001, 2.0000007E+001, 1.9999984E+001, 2.0000007E+001, 2.0000007E+001, 1.9999991E+001, 1.9999996E+001, 1.9999996E+001, 2.0000007E+001, 2.0000011E+001, 1.9999996E+001, 2.0000005E+001, 1.9999994E+001, 2.0000003E+001, 2.0000002E+001, 2.0000015E+001, 1.9999993E+001, 1.9999996E+001, 2.0000002E+001, 2.0000015E+001, 1.9999985E+001, 2.0000000E+001
 4.0132923E+000, 2.0000329E+001, 2.0000314E+001, 2.0000281E+001, 2.0000275E+001, 2.0000238E+001, 2.0000221E+001, 2.0000191E+001, 2.0000183E+001, 2.0000162E+001, 2.0000132E+001, 2.0000130E+001, 2.0000111E+001, 2.0000108E+001, 2.0000095E+001, 2.0000102E+001, 2.0000084E+001, 2.0000082E+001, 2.0000065E+001, 2.0000056E+001, 2.0000041E+001, 2.0000049E+001, 2.0000051E+001, 2.0000034E+001, 2.0000034E+001, 2.0000021E+001, 2.0000029E+001, 2.0000039E+001, 2.0000027E+001, 2.0000021E+001, 2.0000008E+001, 2.0000030E+001, 2.0000024E+001, 2.0000022E+001, 2.0000001E+001, 2.0000017E+001, 2.0000012E+001, 2.0000022E+001, 1.9999998E+001
 5.0023191E+000, 2.0001350E+001, 2.0001265E+001, 2.0001151E+001, 2.0001081E+001, 2.0000997E+001, 2.0000932E+001, 2.0000822E+001, 2.0000765E+001, 2.0000707E+001, 2.0000655E+001, 2.0000574E+001, 2.0000543E+001, 2.0000479E+001, 2.0000455E+001, 2.0000418E+001, 2.0000401E+001, 2.0000343E+001, 2.0000330E+001, 2.0000288E+001, 2.0000258E+001, 2.0000230E+001, 2.0000223E+001, 2.0000194E+001, 2.0000176E+001, 2.0000156E+001, 2.0000140E+001, 2.0000147E+001, 2.0000134E+001, 2.0000113E+001, 2.0000105E+001, 2.0000080E+001, 2.0000091E+001, 2.0000091E+001, 2.0000084E+001, 2.0000051E+001, 2.0000059E+001, 2.0000062E+001, 2.0000063E+001
 6.0099278E+000, 2.0002369E+001, 2.0002185E+001, 2.0001982E+001, 2.0001864E+001, 2.0001708E+001, 2.0001610E+001, 2.0001463E+001, 2.0001359E+001, 2.0001227E+001, 2.0001165E+001, 2.0001036E+001, 2.0000965E+001, 2.0000872E+001, 2.0000817E+001, 2.0000739E+001, 2.0000703E+001, 2.0000649E+001, 2.0000588E+001, 2.0000530E+001, 2.0000501E+001, 2.0000434E+001, 2.0000394E+001, 2.0000380E+001, 2.0000348E+001, 2.0000309E+001, 2.0000283E+001, 2.0000240E+001, 2.0000251E+001, 2.0000232E+001, 2.0000199E+001, 2.0000171E+001, 2.0000160E+001, 2.0000157E+001, 2.0000157E+001, 2.0000131E+001, 2.0000110E+001, 2.0000100E+001, 2.0000116E+001
 7.0069877E+000, 2.0003229E+001, 2.0003051E+001, 2.0002740E+001, 2.0002569E+001, 2.0002351E+001, 2.0002222E+001, 2.0002045E+001, 2.0001922E+001, 2.0001728E+001, 2.0001617E+001, 2.0001500E+001, 2.0001383E+001, 2.0001250E+001, 2.0001164E+001, 2.0001059E+001, 2.0000991E+001, 2.0000925E+001, 2.0000868E+001, 2.0000774E+001, 2.0000719E+001, 2.0000650E+001, 2.0000597E+001, 2.0000532E+001, 2.0000517E+001, 2.0000453E+001, 2.0000425E+001, 2.0000375E+001, 2.0000339E+001, 2.0000338E+001, 2.0000320E+001, 2.0000277E+001, 2.0000244E+001, 2.0000219E+001, 2.0000217E+001, 2.0000216E+001, 2.0000189E+001, 2.0000153E+001, 2.0000154E+001
 8.0068524E+000, 2.0004198E+001, 2.0003983E+001, 2.0003649E+001, 2.0003410E+001, 2.0003105E+001, 2.0002929E+001, 2.0002692E+001, 2.0002553E+001, 2.0002329E+001, 2.0002176E+001, 2.0001980E+001, 2.0001881E+001, 2.0001688E+001, 2.0001580E+001, 2.0001432E+001, 2.0001345E+001, 2.0001224E+001, 2.0001176E+001, 2.0001061E+001, 2.0000990E+001, 2.0000897E+001, 2.0000836E+001, 2.0000733E+001, 2.0000683E+001, 2.0000643E+001, 2.0000594E+001, 2.0000534E+001, 2.0000488E+001, 2.0000438E+001, 2.0000434E+001, 2.0000390E+001, 2.0000363E+001, 2.0000302E+001, 2.0000284E+001, 2.0000281E+001, 2.0000279E+001, 2.0000220E+001, 2.0000214E+001
 9.0059981E+000, 2.0005182E+001, 2.0004898E+001, 2.0004535E+001, 2.0004277E+001, 2.0003881E+001, 2.0003648E+001, 2.0003349E+001, 2.0003171E+001, 2.0002926E+001, 2.0002756E+001, 2.0002494E+001, 2.0002347E+001, 2.0002161E+001, 2.0002018E+001, 2.0001824E+001, 2.0001712E+001, 2.0001562E+001, 2.0001467E+001, 2.0001366E+001, 2.0001282E+001, 2.0001149E+001, 2.0001078E+001, 2.0000976E+001, 2.0000894E+001, 2.0000812E+001, 2.0000773E+001, 2.0000695E+001, 2.0000655E+001, 2.0000566E+001, 2.0000526E+001, 2.0000520E+001, 2.0000483E+001, 2.0000420E+001, 2.0000370E+001, 2.0000349E+001, 2.0000345E+001, 2.0000314E+001, 2.0000297E+001
 1.0008544E+001, 2.0006145E+001, 2.0005819E+001, 2.0005358E+001, 2.0005095E+001, 2.0004675E+001, 2.0004390E+001, 2.0004008E+001, 2.0003789E+001, 2.0003496E+001, 2.0003316E+001, 2.0003042E+001, 2.0002845E+001, 2.0002609E+001, 2.0002464E+001, 2.0002237E+001, 2.0002091E+001, 2.0001907E+001, 2.0001792E+001, 2.0001648E+001, 2.0001564E+001, 2.0001427E+001, 2.0001329E+001, 2.0001209E+001, 2.0001129E+001, 2.0000997E+001, 2.0000939E+001, 2.0000871E+001, 2.0000810E+001, 2.0000733E+001, 2.0000667E+001, 2.0000612E+001, 2.0000602E+001, 2.0000545E+001, 2.0000496E+001, 2.0000428E+001, 2.0000412E+001, 2.0000393E+001, 2.0000385E+001
 1.1005247E+001, 2.0007137E+001, 2.0006771E+001, 2.0006245E+001, 2.0005917E+001, 2.0005488E+001, 2.0005181E+001, 2.0004727E+001, 2.0004452E+001, 2.0004096E+001, 2.0003886E+001, 2.0003594E+001, 2.0003395E+001, 2.0003081E+001, 2.0002911E+001, 2.0002675E+001, 2.0002513E+001, 2.0002276E+001, 2.0002143E+001, 2.0001952E+001, 2.0001851E+001, 2.0001719E+001, 2.0001613E+001, 2.0001454E+001, 2.0001367E+001, 2.0001235E+001, 2.0001137E+001, 2.0001039E+001, 2.0000988E+001, 2.0000899E+001, 2.0000840E+001, 2.0000726E+001, 2.0000696E+001, 2.0000667E+001, 2.0000627E+001, 2.0000549E+001, 2.0000495E+001, 2.0000457E+001, 2.0000466E+001
 1.2007748E+001, 2.0008218E+001, 2.0007794E+001, 2.0007213E+001, 2.0006837E+001, 2.0006317E+001, 2.0006012E+001, 2.0005527E+001, 2.0005205E+001, 2.0004764E+001, 2.0004510E+001, 2.0004171E+001, 2.0003964E+001, 2.0003641E+001, 2.0003415E+001, 2.0003135E+001, 2.0002969E+001, 2.0002707E+001, 2.0002535E+001, 2.0002318E+001, 2.0002177E+001, 2.0002009E+001, 2.0001917E+001, 2.0001746E+001, 2.0001632E+001, 2.0001490E+001, 2.0001389E+001, 2.0001238E+001, 2.0001170E+001, 2.0001074E+001, 2.0001013E+001, 2.0000922E+001, 2.0000828E+001, 2.0000771E+001, 2.0000752E+001, 2.0000698E+001, 2.0000626E+001, 2.0000540E+001, 2.0000543E+001
 1.3001957E+001, 2.0009438E+001, 2.0008948E+001, 2.0008272E+001, 2.0007863E+001, 2.0007265E+001, 2.0006898E+001, 2.0006399E+001, 2.0006054E+001, 2.0005542E+001, 2.0005229E+001, 2.0004821E+001, 2.0004580E+001, 2.0004252E+001, 2.0004013E+001, 2.0003659E+001, 2.0003458E+001, 2.0003188E+001, 2.0003002E+001, 2.0002730E+001, 2.0002570E+001, 2.0002350E+001, 2.0002230E+001, 2.0002074E+001, 2.0001947E+001, 2.0001764E+001, 2.0001664E+001, 2.0001498E+001, 2.0001389E+001, 2.0001274E+001, 2.0001204E+001, 2.0001114E+001, 2.0001042E+001, 2.0000888E+001, 2.0000861E+001, 2.0000839E+001, 2.0000795E+001, 2.0000657E+001, 2.0000641E+001
 1.4010068E+001, 2.0010784E+001, 2.0010242E+001, 2.0009467E+001, 2.0008991E+001, 2.0008336E+001, 2.0007911E+001, 2.0007330E+001, 2.0006975E+001, 2.0006430E+001, 2.0006067E+001, 2.0005568E+001, 2.0005278E+001, 2.0004892E+001, 2.0004663E+001, 2.0004278E+001, 2.0004030E+001, 2.0003706E+001, 2.0003514E+001, 2.0003212E+001, 2.0003021E+001, 2.0002761E+001, 2.0002602E+001, 2.0002409E+001, 2.0002297E+001, 2.0002098E+001, 2.0001965E+001, 2.0001795E+001, 2.0001676E+001, 2.0001506E+001, 2.0001421E+001, 2.0001311E+001, 2.0001251E+001, 2.0001111E+001, 2.0000999E+001, 2.0000965E+001, 2.0000945E+001, 2.0000829E+001, 2.0000785E+001
 1.5008910E+001, 2.0012237E+001, 2.0011654E+001, 2.0010798E+001, 2.0010251E+001, 2.0009499E+001, 2.0009038E+001, 2.0008368E+001, 2.0007959E+001, 2.0007391E+001, 2.0007002E+001, 2.0006430E+001, 2.0006077E+001, 2.0005616E+001, 2.0005342E+001, 2.0004966E+001, 2.0004690E+001, 2.0004297E+001, 2.0004067E+001, 2.0003761E+001, 2.0003540E+001, 2.0003235E+001, 2.0003048E+001, 2.0002797E+001, 2.0002660E+001, 2.0002471E+001, 2.0002328E+001, 2.0002119E+001, 2.0001998E+001, 2.0001800E+001, 2.0001682E+001, 2.0001547E+001, 2.0001465E+001, 2.0001352E+001, 2.0001253E+001, 2.0001110E+001, 2.0001081E+001, 2.0001019E+001, 2.0000974E+001
 1.6002660E+001, 2.0013892E+001, 2.0013217E+001, 2.0012280E+001, 2.0011678E+001, 2.0010815E+001, 2.0010288E+001, 2.0009552E+001, 2.0009080E+001, 2.0008431E+001, 2.0008030E+001, 2.0007418E+001, 2.0007014E+001, 2.0006457E+001, 2.0006131E+001, 2.0005700E+001, 2.0005431E+001, 2.0004997E+001, 2.0004720E+001, 2.0004353E+001, 2.0004135E+001, 2.0003790E+001, 2.0003573E+001, 2.0003272E+001, 2.0003093E+001, 2.0002872E+001, 2.0002740E+001, 2.0002506E+001, 2.0002357E+001, 2.0002154E+001, 2.0002011E+001, 2.0001829E+001, 2.0001729E+001, 2.0001592E+001, 2.0001515E+001, 2.0001366E+001, 2.0001253E+001, 2.0001184E+001, 2.0001171E+001
 1.7003771E+001, 2.0015835E+001, 2.0015038E+001, 2.0013961E+001, 2.0013294E+001, 2.0012333E+001, 2.0011722E+001, 2.0010886E+001, 2.0010364E+001, 2.0009619E+001, 2.0009160E+001, 2.0008515E+001, 2.0008082E+001, 2.0007443E+001, 2.0007052E+001, 2.0006529E+001, 2.0006227E+001, 2.0005789E+001, 2.0005481E+001, 2.0005041E+001, 2.0004784E+001, 2.0004423E+001, 2.0004180E+001, 2.0003833E+001, 2.0003618E+001, 2.0003333E+001, 2.0003175E+001, 2.0002954E+001, 2.0002785E+001, 2.0002546E+001, 2.0002399E+001, 2.0002176E+001, 2.0002048E+001, 2.0001872E+001, 2.0001778E+001, 2.0001669E+001, 2.0001548E+001, 2.0001366E+001, 2.0001365E+001
 1.8010080E+001, 2.0018101E+001, 2.0017204E+001, 2.0015929E+001, 2.0015160E+001, 2.0014083E+001, 2.0013398E+001, 2.0012425E+001, 2.0011834E+001, 2.0010999E+001, 2.0010470E+001, 2.0009738E+001, 2.0009281E+001, 2.0008593E+001, 2.0008141E+001, 2.0007520E+001, 2.0007148E+001, 2.0006664E+001, 2.0006351E+001, 2.0005865E+001, 2.0005551E+001, 2.0005138E+001, 2.0004881E+001, 2.0004496E+001, 2.0004249E+001, 2.0003902E+001, 2.0003700E+001, 2.0003450E+001, 2.0003287E+001, 2.0003014E+001, 2.0002846E+001, 2.0002608E+001, 2.0002446E+001, 2.0002230E+001, 2.0002104E+001, 2.0001973E+001, 2.0001888E+001, 2.0001643E+001, 2.0001595E+001
 1.9000200E+001, 2.0020874E+001, 2.0019858E+001, 2.0018386E+001, 2.0017466E+001, 2.0016211E+001, 2.0015431E+001, 2.0014316E+001, 2.0013619E+001, 2.0012663E+001, 2.0012065E+001, 2.0011215E+001, 2.0010690E+001, 2.0009950E+001, 2.0009459E+001, 2.0008739E+001, 2.0008297E+001, 2.0007703E+001, 2.0007358E+001, 2.0006848E+001, 2.0006503E+001, 2.0006004E+001, 2.0005709E+001, 2.0005292E+001, 2.0005017E+001, 2.0004618E+001, 2.0004368E+001, 2.0004043E+001, 2.0003864E+001, 2.0003589E+001, 2.0003393E+001, 2.0003130E+001, 2.0002950E+001, 2.0002682E+001, 2.0002533E+001, 2.0002343E+001, 2.0002242E+001, 2.0002067E+001, 2.0001938E+001
 2.0006048E+001, 2.0024369E+001, 2.0023164E+001, 2.0021469E+001, 2.0020380E+001, 2.0018869E+001, 2.0017948E+001, 2.0016660E+001, 2.0015845E+001, 2.0014710E+001, 2.0014016E+001, 2.0013039E+001, 2.0012423E+001, 2.0011567E+001, 2.0011033E+001, 2.0010234E+001, 2.0009717E+001, 2.0009002E+001, 2.0008574E+001, 2.0008007E+001, 2.0007639E+001, 2.0007076E+001, 2.0006718E+001, 2.0006236E+001, 2.0005935E+001, 2.0005488E+001, 2.0005199E+001, 2.0004795E+001, 2.0004560E+001, 2.0004257E+001, 2.0004056E+001, 2.0003747E+001, 2.0003554E+001, 2.0003243E+001, 2.0003060E+001, 2.0002838E+001, 2.0002672E+001, 2.0002498E+001, 2.0002407E+001
 2.1008039E+001, 2.0028753E+001, 2.0027268E+001, 2.0025227E+001, 2.0023957E+001, 2.0022139E+001, 2.0021021E+001, 2.0019483E+001, 2.0018530E+001, 2.0017177E+001, 2.0016344E+001, 2.0015197E+001, 2.0014480E+001, 2.0013468E+001, 2.0012842E+001, 2.0011960E+001, 2.0011377E+001, 2.0010539E+001, 2.0010021E+001, 2.0009324E+001, 2.0008909E+001, 2.0008308E+001, 2.0007897E+001, 2.0007319E+001, 2.0006969E+001, 2.0006473E+001, 2.0006152E+001, 2.0005682E+001, 2.0005388E+001, 2.0005002E+001, 2.0004785E+001, 2.0004458E+001, 2.0004229E+001, 2.0003893E+001, 2.0003674E+001, 2.0003406E+001, 2.0003227E+001, 2.0002922E+001, 2.0002875E+001
