s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0063657E+000, 2.0000006E+001, 2.0000004E+001, 2.0000001E+001, 1.9999989E+001, 2.0000001E+001, 1.9999999E+001, 1.9999999E+001, 1.9999998E+001, 1.9999999E+001, 2.0000005E+001, 1.9999998E+001, 2.0000010E+001, 2.0000005E+001, 2.0000000E+001, 2.0000004E+001, 2.0000003E+001, 1.9999996E+001, 2.0000004E+001, 2.0000004E+001, 2.0000004E+001, 1.9999999E+001, 2.0000007E+001, 2.0000007E+001, 1.9999995E+001, 2.0000004E+001, 1.9999995E+001, 2.0000003E+001, 1.9999995E+001, 2.0000006E+001, 1.9999994E+001, 2.0000004E+001, 2.0000003E+001, 2.0000005E+001, 1.9999991E+001, 2.0000006E+001, 1.9999996E+001, 1.9999996E+001, 2.0000004E+001
 2.0228689E+000, 2.0000004E+001, 2.0000008E+001, 2.0000007E+001, 2.0000003E+001, 1.9999989E+001, 1.9999999E+001, 2.0000007E+001, 2.0000002E+001, 1.9999997E+001, 1.9999998E+001, 2.0000002E+001, 1.9999999E+001, 2.0000007E+001, 2.0000006E+001, 1.9999999E+001, 1.9999994E+001, 2.0000000E+001, 1.9999997E+001, 2.0000008E+001, 2.0000007E+001, 2.0000001E+001, 1.9999997E+001, 2.0000002E+001, 2.0000001E+001, 1.9999996E+001, 2.0000001E+001, 1.9999995E+001, 2.0000001E+001, 1.9999999E+001, 2.0000007E+001, 2.0000004E+001, 2.0000002E+001, 2.0000000E+001, 2.0000002E+001, 1.9999993E+001, 2.0000001E+001, 2.0000002E+001, 1.9999997E+001
 3.0008065E+000, 2.0000028E+001, 2.0000029E+001, 2.0000029E+001, 2.0000031E+001, 2.0000026E+001, 2.0000013E+001, 2.0000002E+001, 2.0000015E+001, 2.0000020E+001, 2.0000010E+001, 2.0000005E+001, 2.0000009E+001, 2.0000006E+001, 2.0000012E+001, 2.0000017E+001, 2.0000018E+001, 1.9999999E+001, 2.0000000E+001, 2.0000002E+001, 2.0000007E+001, 2.0000015E+001, 2.0000014E+001, 2.0000005E+001, 2.0000004E+001, 2.0000008E+001, 2.0000002E+001, 2.0000002E+001, 2.0000001E+001, 2.0000000E+001, 2.0000001E+001, 2.0000007E+001, 2.0000011E+001, 2.0000008E+001, 2.0000007E+001, 2.0000005E+001, 1.9999999E+001, 1.9999998E+001, 2.0000007E+001
 4.0043211E+000, 2.0000250E+001, 2.0000229E+001, 2.0000211E+001, 2.0000197E+001, 2.0000179E+001, 2.0000169E+001, 2.0000146E+001, 2.0000117E+001, 2.0000099E+001, 2.0000106E+001, 2.0000098E+001, 2.0000082E+001, 2.0000068E+001, 2.0000065E+001, 2.0000060E+001, 2.0000060E+001, 2.0000062E+001, 2.0000056E+001, 2.0000034E+001, 2.0000029E+001, 2.0000029E+001, 2.0000034E+001, 2.0000040E+001, 2.0000035E+001, 2.0000022E+001, 2.0000021E+001, 2.0000021E+001, 2.0000013E+001, 2.0000013E+001, 2.0000010E+001, 2.0000009E+001, 2.0000008E+001, 2.0000018E+001, 2.0000019E+001, 2.0000018E+001, 2.0000015E+001, 2.0000007E+001, 2.0000011E+001
 5.0012214E+000, 2.0000725E+001, 2.0000675E+001, 2.0000594E+001, 2.0000551E+001, 2.0000502E+001, 2.0000470E+001, 2.0000427E+001, 2.0000403E+001, 2.0000348E+001, 2.0000305E+001, 2.0000272E+001, 2.0000269E+001, 2.0000243E+001, 2.0000213E+001, 2.0000189E+001, 2.0000177E+001, 2.0000160E+001, 2.0000154E+001, 2.0000149E+001, 2.0000133E+001, 2.0000102E+001, 2.0000092E+001, 2.0000087E+001, 2.0000091E+001, 2.0000091E+001, 2.0000081E+001, 2.0000063E+001, 2.0000061E+001, 2.0000051E+001, 2.0000043E+001, 2.0000038E+001, 2.0000036E+001, 2.0000030E+001, 2.0000028E+001, 2.0000041E+001, 2.0000044E+001, 2.0000032E+001, 2.0000039E+001
 6.0042920E+000, 2.0001288E+001, 2.0001198E+001, 2.0001087E+001, 2.0001015E+001, 2.0000905E+001, 2.0000844E+001, 2.0000771E+001, 2.0000725E+001, 2.0000662E+001, 2.0000622E+001, 2.0000544E+001, 2.0000487E+001, 2.0000444E+001, 2.0000430E+001, 2.0000386E+001, 2.0000348E+001, 2.0000311E+001, 2.0000290E+001, 2.0000262E+001, 2.0000253E+001, 2.0000240E+001, 2.0000215E+001, 2.0000176E+001, 2.0000159E+001, 2.0000151E+001, 2.0000152E+001, 2.0000147E+001, 2.0000132E+001, 2.0000109E+001, 2.0000105E+001, 2.0000088E+001, 2.0000079E+001, 2.0000068E+001, 2.0000064E+001, 2.0000063E+001, 2.0000065E+001, 2.0000062E+001, 2.0000076E+001
 7.0021861E+000, 2.0001866E+001, 2.0001749E+001, 2.0001574E+001, 2.0001469E+001, 2.0001335E+001, 2.0001246E+001, 2.0001116E+001, 2.0001044E+001, 2.0000954E+001, 2.0000899E+001, 2.0000823E+001, 2.0000772E+001, 2.0000674E+001, 2.0000612E+001, 2.0000559E+001, 2.0000540E+001, 2.0000482E+001, 2.0000441E+001, 2.0000394E+001, 2.0000369E+001, 2.0000333E+001, 2.0000322E+001, 2.0000302E+001, 2.0000271E+001, 2.0000225E+001, 2.0000205E+001, 2.0000196E+001, 2.0000195E+001, 2.0000186E+001, 2.0000164E+001, 2.0000144E+001, 2.0000135E+001, 2.0000107E+001, 2.0000097E+001, 2.0000099E+001, 2.0000095E+001, 2.0000079E+001, 2.0000097E+001
 8.0094887E+000, 2.0002391E+001, 2.0002233E+001, 2.0002026E+001, 2.0001897E+001, 2.0001711E+001, 2.0001599E+001, 2.0001453E+001, 2.0001355E+001, 2.0001217E+001, 2.0001139E+001, 2.0001043E+001, 2.0000985E+001, 2.0000905E+001, 2.0000846E+001, 2.0000737E+001, 2.0000674E+001, 2.0000619E+001, 2.0000593E+001, 2.0000530E+001, 2.0000487E+001, 2.0000436E+001, 2.0000406E+001, 2.0000369E+001, 2.0000359E+001, 2.0000332E+001, 2.0000298E+001, 2.0000250E+001, 2.0000229E+001, 2.0000219E+001, 2.0000218E+001, 2.0000207E+001, 2.0000186E+001, 2.0000157E+001, 2.0000140E+001, 2.0000132E+001, 2.0000126E+001, 2.0000106E+001, 2.0000123E+001
 9.0131105E+000, 2.0002961E+001, 2.0002775E+001, 2.0002508E+001, 2.0002345E+001, 2.0002129E+001, 2.0001994E+001, 2.0001801E+001, 2.0001686E+001, 2.0001530E+001, 2.0001427E+001, 2.0001283E+001, 2.0001203E+001, 2.0001103E+001, 2.0001044E+001, 2.0000960E+001, 2.0000893E+001, 2.0000780E+001, 2.0000716E+001, 2.0000660E+001, 2.0000629E+001, 2.0000564E+001, 2.0000519E+001, 2.0000465E+001, 2.0000431E+001, 2.0000395E+001, 2.0000384E+001, 2.0000354E+001, 2.0000319E+001, 2.0000262E+001, 2.0000241E+001, 2.0000241E+001, 2.0000240E+001, 2.0000210E+001, 2.0000190E+001, 2.0000181E+001, 2.0000169E+001, 2.0000137E+001, 2.0000156E+001
 1.0006845E+001, 2.0003615E+001, 2.0003393E+001, 2.0003083E+001, 2.0002889E+001, 2.0002611E+001, 2.0002444E+001, 2.0002220E+001, 2.0002079E+001, 2.0001880E+001, 2.0001763E+001, 2.0001599E+001, 2.0001491E+001, 2.0001343E+001, 2.0001260E+001, 2.0001158E+001, 2.0001098E+001, 2.0001008E+001, 2.0000934E+001, 2.0000817E+001, 2.0000755E+001, 2.0000698E+001, 2.0000662E+001, 2.0000594E+001, 2.0000549E+001, 2.0000490E+001, 2.0000455E+001, 2.0000420E+001, 2.0000410E+001, 2.0000372E+001, 2.0000333E+001, 2.0000280E+001, 2.0000265E+001, 2.0000251E+001, 2.0000243E+001, 2.0000237E+001, 2.0000224E+001, 2.0000187E+001, 2.0000201E+001
 1.1003327E+001, 2.0004523E+001, 2.0004243E+001, 2.0003859E+001, 2.0003623E+001, 2.0003293E+001, 2.0003083E+001, 2.0002788E+001, 2.0002611E+001, 2.0002372E+001, 2.0002222E+001, 2.0002012E+001, 2.0001888E+001, 2.0001710E+001, 2.0001595E+001, 2.0001439E+001, 2.0001351E+001, 2.0001243E+001, 2.0001182E+001, 2.0001080E+001, 2.0001000E+001, 2.0000877E+001, 2.0000814E+001, 2.0000753E+001, 2.0000713E+001, 2.0000639E+001, 2.0000592E+001, 2.0000532E+001, 2.0000492E+001, 2.0000451E+001, 2.0000440E+001, 2.0000408E+001, 2.0000361E+001, 2.0000291E+001, 2.0000280E+001, 2.0000290E+001, 2.0000283E+001, 2.0000249E+001, 2.0000267E+001
 1.2004690E+001, 2.0005590E+001, 2.0005241E+001, 2.0004759E+001, 2.0004467E+001, 2.0004065E+001, 2.0003818E+001, 2.0003472E+001, 2.0003250E+001, 2.0002941E+001, 2.0002758E+001, 2.0002506E+001, 2.0002348E+001, 2.0002131E+001, 2.0002000E+001, 2.0001811E+001, 2.0001690E+001, 2.0001527E+001, 2.0001436E+001, 2.0001325E+001, 2.0001259E+001, 2.0001148E+001, 2.0001060E+001, 2.0000934E+001, 2.0000872E+001, 2.0000805E+001, 2.0000760E+001, 2.0000686E+001, 2.0000638E+001, 2.0000562E+001, 2.0000515E+001, 2.0000493E+001, 2.0000481E+001, 2.0000422E+001, 2.0000363E+001, 2.0000338E+001, 2.0000331E+001, 2.0000305E+001, 2.0000331E+001
 1.3008118E+001, 2.0006731E+001, 2.0006315E+001, 2.0005740E+001, 2.0005384E+001, 2.0004894E+001, 2.0004596E+001, 2.0004187E+001, 2.0003936E+001, 2.0003580E+001, 2.0003352E+001, 2.0003038E+001, 2.0002851E+001, 2.0002593E+001, 2.0002431E+001, 2.0002210E+001, 2.0002076E+001, 2.0001880E+001, 2.0001756E+001, 2.0001589E+001, 2.0001497E+001, 2.0001384E+001, 2.0001316E+001, 2.0001199E+001, 2.0001105E+001, 2.0000978E+001, 2.0000916E+001, 2.0000851E+001, 2.0000802E+001, 2.0000719E+001, 2.0000668E+001, 2.0000595E+001, 2.0000551E+001, 2.0000513E+001, 2.0000497E+001, 2.0000454E+001, 2.0000411E+001, 2.0000358E+001, 2.0000387E+001
 1.4015087E+001, 2.0008069E+001, 2.0007567E+001, 2.0006876E+001, 2.0006453E+001, 2.0005867E+001, 2.0005506E+001, 2.0005009E+001, 2.0004707E+001, 2.0004293E+001, 2.0004038E+001, 2.0003674E+001, 2.0003441E+001, 2.0003122E+001, 2.0002932E+001, 2.0002669E+001, 2.0002505E+001, 2.0002281E+001, 2.0002143E+001, 2.0001942E+001, 2.0001815E+001, 2.0001646E+001, 2.0001552E+001, 2.0001442E+001, 2.0001373E+001, 2.0001240E+001, 2.0001145E+001, 2.0001022E+001, 2.0000964E+001, 2.0000886E+001, 2.0000834E+001, 2.0000761E+001, 2.0000707E+001, 2.0000598E+001, 2.0000565E+001, 2.0000561E+001, 2.0000540E+001, 2.0000467E+001, 2.0000474E+001
 1.5006154E+001, 2.0009676E+001, 2.0009068E+001, 2.0008231E+001, 2.0007721E+001, 2.0007019E+001, 2.0006589E+001, 2.0005992E+001, 2.0005626E+001, 2.0005123E+001, 2.0004816E+001, 2.0004397E+001, 2.0004138E+001, 2.0003765E+001, 2.0003527E+001, 2.0003205E+001, 2.0003012E+001, 2.0002744E+001, 2.0002578E+001, 2.0002352E+001, 2.0002210E+001, 2.0002003E+001, 2.0001874E+001, 2.0001704E+001, 2.0001611E+001, 2.0001498E+001, 2.0001423E+001, 2.0001288E+001, 2.0001189E+001, 2.0001063E+001, 2.0001002E+001, 2.0000934E+001, 2.0000880E+001, 2.0000781E+001, 2.0000714E+001, 2.0000653E+001, 2.0000631E+001, 2.0000581E+001, 2.0000600E+001
 1.6014718E+001, 2.0011594E+001, 2.0010873E+001, 2.0009871E+001, 2.0009252E+001, 2.0008403E+001, 2.0007884E+001, 2.0007170E+001, 2.0006731E+001, 2.0006124E+001, 2.0005752E+001, 2.0005242E+001, 2.0004931E+001, 2.0004506E+001, 2.0004242E+001, 2.0003860E+001, 2.0003619E+001, 2.0003292E+001, 2.0003096E+001, 2.0002823E+001, 2.0002656E+001, 2.0002425E+001, 2.0002279E+001, 2.0002070E+001, 2.0001938E+001, 2.0001764E+001, 2.0001672E+001, 2.0001565E+001, 2.0001485E+001, 2.0001330E+001, 2.0001230E+001, 2.0001120E+001, 2.0001054E+001, 2.0000960E+001, 2.0000894E+001, 2.0000837E+001, 2.0000775E+001, 2.0000690E+001, 2.0000711E+001
 1.7000672E+001, 2.0013933E+001, 2.0013054E+001, 2.0011847E+001, 2.0011110E+001, 2.0010084E+001, 2.0009453E+001, 2.0008587E+001, 2.0008059E+001, 2.0007330E+001, 2.0006882E+001, 2.0006263E+001, 2.0005885E+001, 2.0005366E+001, 2.0005050E+001, 2.0004619E+001, 2.0004350E+001, 2.0003957E+001, 2.0003712E+001, 2.0003382E+001, 2.0003182E+001, 2.0002904E+001, 2.0002734E+001, 2.0002502E+001, 2.0002352E+001, 2.0002134E+001, 2.0002000E+001, 2.0001831E+001, 2.0001743E+001, 2.0001621E+001, 2.0001533E+001, 2.0001390E+001, 2.0001291E+001, 2.0001133E+001, 2.0001084E+001, 2.0001022E+001, 2.0000969E+001, 2.0000866E+001, 2.0000866E+001
 1.8000029E+001, 2.0016814E+001, 2.0015747E+001, 2.0014278E+001, 2.0013378E+001, 2.0012142E+001, 2.0011385E+001, 2.0010331E+001, 2.0009686E+001, 2.0008801E+001, 2.0008261E+001, 2.0007514E+001, 2.0007055E+001, 2.0006422E+001, 2.0006036E+001, 2.0005506E+001, 2.0005185E+001, 2.0004745E+001, 2.0004467E+001, 2.0004065E+001, 2.0003815E+001, 2.0003479E+001, 2.0003275E+001, 2.0002994E+001, 2.0002823E+001, 2.0002581E+001, 2.0002427E+001, 2.0002209E+001, 2.0002073E+001, 2.0001897E+001, 2.0001808E+001, 2.0001700E+001, 2.0001608E+001, 2.0001424E+001, 2.0001296E+001, 2.0001212E+001, 2.0001166E+001, 2.0001065E+001, 2.0001067E+001
 1.9000922E+001, 2.0020417E+001, 2.0019108E+001, 2.0017309E+001, 2.0016212E+001, 2.0014700E+001, 2.0013773E+001, 2.0012503E+001, 2.0011721E+001, 2.0010636E+001, 2.0009974E+001, 2.0009064E+001, 2.0008509E+001, 2.0007741E+001, 2.0007267E+001, 2.0006617E+001, 2.0006221E+001, 2.0005677E+001, 2.0005348E+001, 2.0004896E+001, 2.0004609E+001, 2.0004194E+001, 2.0003938E+001, 2.0003596E+001, 2.0003387E+001, 2.0003097E+001, 2.0002922E+001, 2.0002681E+001, 2.0002522E+001, 2.0002287E+001, 2.0002147E+001, 2.0001990E+001, 2.0001899E+001, 2.0001761E+001, 2.0001662E+001, 2.0001492E+001, 2.0001380E+001, 2.0001272E+001, 2.0001280E+001
 2.0011972E+001, 2.0024901E+001, 2.0023294E+001, 2.0021085E+001, 2.0019732E+001, 2.0017873E+001, 2.0016740E+001, 2.0015178E+001, 2.0014223E+001, 2.0012911E+001, 2.0012102E+001, 2.0010983E+001, 2.0010299E+001, 2.0009362E+001, 2.0008789E+001, 2.0007996E+001, 2.0007507E+001, 2.0006836E+001, 2.0006428E+001, 2.0005869E+001, 2.0005532E+001, 2.0005064E+001, 2.0004766E+001, 2.0004339E+001, 2.0004078E+001, 2.0003724E+001, 2.0003507E+001, 2.0003219E+001, 2.0003041E+001, 2.0002779E+001, 2.0002613E+001, 2.0002389E+001, 2.0002252E+001, 2.0002039E+001, 2.0001953E+001, 2.0001875E+001, 2.0001766E+001, 2.0001524E+001, 2.0001515E+001
 2.1006454E+001, 2.0030483E+001, 2.0028484E+001, 2.0025742E+001, 2.0024077E+001, 2.0021786E+001, 2.0020385E+001, 2.0018461E+001, 2.0017289E+001, 2.0015673E+001, 2.0014687E+001, 2.0013330E+001, 2.0012493E+001, 2.0011336E+001, 2.0010632E+001, 2.0009666E+001, 2.0009075E+001, 2.0008254E+001, 2.0007750E+001, 2.0007059E+001, 2.0006639E+001, 2.0006063E+001, 2.0005716E+001, 2.0005235E+001, 2.0004925E+001, 2.0004482E+001, 2.0004215E+001, 2.0003857E+001, 2.0003637E+001, 2.0003331E+001, 2.0003146E+001, 2.0002897E+001, 2.0002728E+001, 2.0002465E+001, 2.0002300E+001, 2.0002144E+001, 2.0002088E+001, 2.0001936E+001, 2.0001871E+001
