s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0065300E+000, 2.0000012E+001, 2.0000002E+001, 2.0000028E+001, 2.0000007E+001, 2.0000005E+001, 2.0000016E+001, 2.0000020E+001, 1.9999985E+001, 1.9999996E+001, 1.9999996E+001, 2.0000008E+001, 2.0000009E+001, 2.0000008E+001, 1.9999972E+001, 2.0000022E+001, 2.0000004E+001, 1.9999981E+001, 2.0000006E+001, 2.0000005E+001, 1.9999999E+001, 2.0000004E+001, 1.9999997E+001, 2.0000022E+001, 1.9999988E+001, 2.0000000E+001, 1.9999980E+001, 1.9999993E+001, 1.9999980E+001, 2.0000001E+001, 2.0000011E+001, 1.9999988E+001, 2.0000002E+001, 2.0000013E+001, 2.0000009E+001, 2.0000012E+001, 1.9999993E+001, 2.0000017E+001, 2.0000016E+001
 2.0027563E+000, 2.0006440E+001, 2.0005775E+001, 2.0004932E+001, 2.0004395E+001, 2.0003711E+001, 2.0003341E+001, 2.0002841E+001, 2.0002469E+001, 2.0002095E+001, 2.0001876E+001, 2.0001592E+001, 2.0001423E+001, 2.0001190E+001, 2.0001015E+001, 2.0000933E+001, 2.0000786E+001, 2.0000636E+001, 2.0000605E+001, 2.0000505E+001, 2.0000428E+001, 2.0000379E+001, 2.0000314E+001, 2.0000316E+001, 2.0000215E+001, 2.0000202E+001, 2.0000146E+001, 2.0000127E+001, 2.0000107E+001, 2.0000121E+001, 2.0000113E+001, 2.0000074E+001, 2.0000064E+001, 2.0000088E+001, 2.0000063E+001, 2.0000056E+001, 2.0000027E+001, 2.0000070E+001, 2.0000052E+001
 3.0174655E+000, 2.0026729E+001, 2.0024184E+001, 2.0020698E+001, 2.0018735E+001, 2.0016013E+001, 2.0014427E+001, 2.0012354E+001, 2.0011093E+001, 2.0009467E+001, 2.0008525E+001, 2.0007254E+001, 2.0006522E+001, 2.0005525E+001, 2.0004972E+001, 2.0004280E+001, 2.0003768E+001, 2.0003226E+001, 2.0002911E+001, 2.0002464E+001, 2.0002163E+001, 2.0001884E+001, 2.0001636E+001, 2.0001443E+001, 2.0001241E+001, 2.0001055E+001, 2.0000927E+001, 2.0000755E+001, 2.0000731E+001, 2.0000627E+001, 2.0000542E+001, 2.0000487E+001, 2.0000367E+001, 2.0000380E+001, 2.0000298E+001, 2.0000241E+001, 2.0000230E+001, 2.0000239E+001, 2.0000180E+001
 4.0014649E+000, 2.0045143E+001, 2.0040881E+001, 2.0035020E+001, 2.0031809E+001, 2.0027276E+001, 2.0024577E+001, 2.0021069E+001, 2.0019022E+001, 2.0016288E+001, 2.0014670E+001, 2.0012531E+001, 2.0011282E+001, 2.0009589E+001, 2.0008656E+001, 2.0007392E+001, 2.0006600E+001, 2.0005652E+001, 2.0005088E+001, 2.0004320E+001, 2.0003831E+001, 2.0003320E+001, 2.0002918E+001, 2.0002533E+001, 2.0002238E+001, 2.0001883E+001, 2.0001682E+001, 2.0001367E+001, 2.0001330E+001, 2.0001124E+001, 2.0000984E+001, 2.0000883E+001, 2.0000683E+001, 2.0000683E+001, 2.0000543E+001, 2.0000446E+001, 2.0000435E+001, 2.0000423E+001, 2.0000329E+001
 5.0174117E+000, 2.0060612E+001, 2.0054916E+001, 2.0047046E+001, 2.0042740E+001, 2.0036675E+001, 2.0033062E+001, 2.0028345E+001, 2.0025590E+001, 2.0021968E+001, 2.0019785E+001, 2.0016921E+001, 2.0015250E+001, 2.0012986E+001, 2.0011707E+001, 2.0009963E+001, 2.0008987E+001, 2.0007680E+001, 2.0006914E+001, 2.0005880E+001, 2.0005256E+001, 2.0004535E+001, 2.0004025E+001, 2.0003451E+001, 2.0003111E+001, 2.0002599E+001, 2.0002353E+001, 2.0001912E+001, 2.0001857E+001, 2.0001556E+001, 2.0001382E+001, 2.0001239E+001, 2.0000972E+001, 2.0000952E+001, 2.0000776E+001, 2.0000636E+001, 2.0000632E+001, 2.0000584E+001, 2.0000475E+001
 6.0039551E+000, 2.0076015E+001, 2.0069032E+001, 2.0059272E+001, 2.0053833E+001, 2.0046277E+001, 2.0041846E+001, 2.0035934E+001, 2.0032406E+001, 2.0027926E+001, 2.0025196E+001, 2.0021587E+001, 2.0019508E+001, 2.0016655E+001, 2.0015000E+001, 2.0012794E+001, 2.0011614E+001, 2.0009916E+001, 2.0008961E+001, 2.0007645E+001, 2.0006876E+001, 2.0005918E+001, 2.0005305E+001, 2.0004521E+001, 2.0004130E+001, 2.0003441E+001, 2.0003143E+001, 2.0002581E+001, 2.0002470E+001, 2.0002076E+001, 2.0001877E+001, 2.0001663E+001, 2.0001355E+001, 2.0001281E+001, 2.0001077E+001, 2.0000890E+001, 2.0000875E+001, 2.0000787E+001, 2.0000667E+001
 7.0073228E+000, 2.0095958E+001, 2.0087413E+001, 2.0075254E+001, 2.0068378E+001, 2.0058934E+001, 2.0053491E+001, 2.0046096E+001, 2.0041533E+001, 2.0035971E+001, 2.0032550E+001, 2.0027979E+001, 2.0025384E+001, 2.0021762E+001, 2.0019625E+001, 2.0016851E+001, 2.0015341E+001, 2.0013147E+001, 2.0011948E+001, 2.0010266E+001, 2.0009286E+001, 2.0008006E+001, 2.0007247E+001, 2.0006195E+001, 2.0005698E+001, 2.0004794E+001, 2.0004400E+001, 2.0003697E+001, 2.0003466E+001, 2.0002953E+001, 2.0002708E+001, 2.0002378E+001, 2.0002046E+001, 2.0001856E+001, 2.0001628E+001, 2.0001373E+001, 2.0001313E+001, 2.0001165E+001, 2.0001036E+001
 8.0061044E+000, 2.0115824E+001, 2.0105853E+001, 2.0091221E+001, 2.0082966E+001, 2.0071583E+001, 2.0065160E+001, 2.0056276E+001, 2.0050630E+001, 2.0043988E+001, 2.0039872E+001, 2.0034316E+001, 2.0031205E+001, 2.0026778E+001, 2.0024184E+001, 2.0020830E+001, 2.0018934E+001, 2.0016274E+001, 2.0014811E+001, 2.0012770E+001, 2.0011568E+001, 2.0009967E+001, 2.0009057E+001, 2.0007748E+001, 2.0007121E+001, 2.0006031E+001, 2.0005526E+001, 2.0004708E+001, 2.0004329E+001, 2.0003713E+001, 2.0003425E+001, 2.0002977E+001, 2.0002657E+001, 2.0002326E+001, 2.0002106E+001, 2.0001796E+001, 2.0001662E+001, 2.0001467E+001, 2.0001349E+001
 9.0094035E+000, 2.0136533E+001, 2.0125159E+001, 2.0107934E+001, 2.0098319E+001, 2.0084867E+001, 2.0077471E+001, 2.0067029E+001, 2.0060307E+001, 2.0052504E+001, 2.0047660E+001, 2.0041076E+001, 2.0037415E+001, 2.0032149E+001, 2.0029106E+001, 2.0025136E+001, 2.0022788E+001, 2.0019667E+001, 2.0017907E+001, 2.0015493E+001, 2.0014045E+001, 2.0012106E+001, 2.0011020E+001, 2.0009447E+001, 2.0008655E+001, 2.0007391E+001, 2.0006748E+001, 2.0005816E+001, 2.0005267E+001, 2.0004554E+001, 2.0004204E+001, 2.0003619E+001, 2.0003318E+001, 2.0002827E+001, 2.0002631E+001, 2.0002260E+001, 2.0002034E+001, 2.0001793E+001, 2.0001686E+001
 1.0021617E+001, 2.0157763E+001, 2.0144818E+001, 2.0124965E+001, 2.0113945E+001, 2.0098326E+001, 2.0089910E+001, 2.0077853E+001, 2.0070011E+001, 2.0061009E+001, 2.0055409E+001, 2.0047803E+001, 2.0043532E+001, 2.0037433E+001, 2.0033965E+001, 2.0029337E+001, 2.0026539E+001, 2.0022959E+001, 2.0020883E+001, 2.0018095E+001, 2.0016406E+001, 2.0014141E+001, 2.0012860E+001, 2.0011050E+001, 2.0010068E+001, 2.0008661E+001, 2.0007865E+001, 2.0006831E+001, 2.0006133E+001, 2.0005328E+001, 2.0004891E+001, 2.0004190E+001, 2.0003898E+001, 2.0003254E+001, 2.0003084E+001, 2.0002663E+001, 2.0002360E+001, 2.0002073E+001, 2.0001972E+001
 1.1013969E+001, 2.0179184E+001, 2.0164453E+001, 2.0142095E+001, 2.0129652E+001, 2.0111873E+001, 2.0102391E+001, 2.0088732E+001, 2.0079792E+001, 2.0069571E+001, 2.0063214E+001, 2.0054632E+001, 2.0049697E+001, 2.0042791E+001, 2.0038896E+001, 2.0033576E+001, 2.0030372E+001, 2.0026318E+001, 2.0023929E+001, 2.0020754E+001, 2.0018832E+001, 2.0016243E+001, 2.0014756E+001, 2.0012719E+001, 2.0011541E+001, 2.0009988E+001, 2.0009039E+001, 2.0007889E+001, 2.0007066E+001, 2.0006150E+001, 2.0005613E+001, 2.0004820E+001, 2.0004496E+001, 2.0003724E+001, 2.0003554E+001, 2.0003091E+001, 2.0002725E+001, 2.0002384E+001, 2.0002269E+001
 1.2005145E+001, 2.0198643E+001, 2.0182383E+001, 2.0157894E+001, 2.0144209E+001, 2.0124497E+001, 2.0114029E+001, 2.0098953E+001, 2.0089064E+001, 2.0077710E+001, 2.0070674E+001, 2.0061244E+001, 2.0055657E+001, 2.0048030E+001, 2.0043723E+001, 2.0037748E+001, 2.0034195E+001, 2.0029691E+001, 2.0027005E+001, 2.0023456E+001, 2.0021317E+001, 2.0018416E+001, 2.0016729E+001, 2.0014471E+001, 2.0013108E+001, 2.0011398E+001, 2.0010306E+001, 2.0009017E+001, 2.0008087E+001, 2.0007050E+001, 2.0006417E+001, 2.0005532E+001, 2.0005152E+001, 2.0004284E+001, 2.0004074E+001, 2.0003575E+001, 2.0003151E+001, 2.0002754E+001, 2.0002605E+001
 1.3011393E+001, 2.0217814E+001, 2.0200488E+001, 2.0174058E+001, 2.0159208E+001, 2.0137553E+001, 2.0125973E+001, 2.0109512E+001, 2.0098754E+001, 2.0086097E+001, 2.0078377E+001, 2.0068105E+001, 2.0061770E+001, 2.0053436E+001, 2.0048688E+001, 2.0042016E+001, 2.0038146E+001, 2.0033147E+001, 2.0030148E+001, 2.0026198E+001, 2.0023849E+001, 2.0020623E+001, 2.0018729E+001, 2.0016243E+001, 2.0014696E+001, 2.0012815E+001, 2.0011583E+001, 2.0010128E+001, 2.0009113E+001, 2.0007942E+001, 2.0007222E+001, 2.0006243E+001, 2.0005781E+001, 2.0004861E+001, 2.0004576E+001, 2.0004047E+001, 2.0003578E+001, 2.0003117E+001, 2.0002926E+001
 1.4020627E+001, 2.0237853E+001, 2.0220342E+001, 2.0192547E+001, 2.0176811E+001, 2.0153093E+001, 2.0140275E+001, 2.0122301E+001, 2.0110582E+001, 2.0096359E+001, 2.0087867E+001, 2.0076569E+001, 2.0069367E+001, 2.0060189E+001, 2.0054880E+001, 2.0047386E+001, 2.0043135E+001, 2.0037498E+001, 2.0034134E+001, 2.0029673E+001, 2.0027067E+001, 2.0023439E+001, 2.0021294E+001, 2.0018502E+001, 2.0016749E+001, 2.0014625E+001, 2.0013234E+001, 2.0011546E+001, 2.0010440E+001, 2.0009089E+001, 2.0008269E+001, 2.0007169E+001, 2.0006593E+001, 2.0005630E+001, 2.0005213E+001, 2.0004645E+001, 2.0004138E+001, 2.0003592E+001, 2.0003345E+001
 1.5014152E+001, 2.0251965E+001, 2.0236646E+001, 2.0209414E+001, 2.0193675E+001, 2.0168564E+001, 2.0154632E+001, 2.0135469E+001, 2.0122764E+001, 2.0106961E+001, 2.0097683E+001, 2.0085336E+001, 2.0077261E+001, 2.0067216E+001, 2.0061288E+001, 2.0052950E+001, 2.0048322E+001, 2.0041993E+001, 2.0038272E+001, 2.0033271E+001, 2.0030399E+001, 2.0026356E+001, 2.0023952E+001, 2.0020826E+001, 2.0018877E+001, 2.0016470E+001, 2.0014940E+001, 2.0013000E+001, 2.0011803E+001, 2.0010260E+001, 2.0009345E+001, 2.0008116E+001, 2.0007428E+001, 2.0006415E+001, 2.0005858E+001, 2.0005243E+001, 2.0004706E+001, 2.0004071E+001, 2.0003769E+001
 1.6010380E+001, 2.0253023E+001, 2.0241336E+001, 2.0218785E+001, 2.0205086E+001, 2.0180494E+001, 2.0166211E+001, 2.0146679E+001, 2.0133329E+001, 2.0116218E+001, 2.0106202E+001, 2.0093008E+001, 2.0084163E+001, 2.0073350E+001, 2.0066818E+001, 2.0057742E+001, 2.0052805E+001, 2.0045848E+001, 2.0041825E+001, 2.0036346E+001, 2.0033243E+001, 2.0028850E+001, 2.0026226E+001, 2.0022790E+001, 2.0020697E+001, 2.0018020E+001, 2.0016396E+001, 2.0014238E+001, 2.0012964E+001, 2.0011256E+001, 2.0010263E+001, 2.0008928E+001, 2.0008145E+001, 2.0007093E+001, 2.0006416E+001, 2.0005749E+001, 2.0005201E+001, 2.0004486E+001, 2.0004133E+001
 1.7016762E+001, 2.0249878E+001, 2.0237137E+001, 2.0220532E+001, 2.0209880E+001, 2.0189244E+001, 2.0176431E+001, 2.0157924E+001, 2.0144441E+001, 2.0126451E+001, 2.0115739E+001, 2.0101748E+001, 2.0092112E+001, 2.0080467E+001, 2.0073250E+001, 2.0063371E+001, 2.0058043E+001, 2.0050418E+001, 2.0046046E+001, 2.0040024E+001, 2.0036642E+001, 2.0031857E+001, 2.0028983E+001, 2.0025177E+001, 2.0022925E+001, 2.0019926E+001, 2.0018191E+001, 2.0015791E+001, 2.0014406E+001, 2.0012512E+001, 2.0011420E+001, 2.0009955E+001, 2.0009066E+001, 2.0007947E+001, 2.0007154E+001, 2.0006395E+001, 2.0005836E+001, 2.0005022E+001, 2.0004612E+001
 1.8011988E+001, 2.0245845E+001, 2.0233100E+001, 2.0215775E+001, 2.0205059E+001, 2.0189347E+001, 2.0180756E+001, 2.0165173E+001, 2.0152580E+001, 2.0135421E+001, 2.0124468E+001, 2.0110076E+001, 2.0099841E+001, 2.0087453E+001, 2.0079538E+001, 2.0068914E+001, 2.0063129E+001, 2.0054869E+001, 2.0050138E+001, 2.0043581E+001, 2.0039903E+001, 2.0034737E+001, 2.0031620E+001, 2.0027447E+001, 2.0025027E+001, 2.0021729E+001, 2.0019869E+001, 2.0017253E+001, 2.0015745E+001, 2.0013683E+001, 2.0012490E+001, 2.0010902E+001, 2.0009918E+001, 2.0008725E+001, 2.0007841E+001, 2.0006972E+001, 2.0006412E+001, 2.0005509E+001, 2.0005046E+001
 1.9019495E+001, 2.0239502E+001, 2.0227484E+001, 2.0209873E+001, 2.0198668E+001, 2.0183388E+001, 2.0176077E+001, 2.0164671E+001, 2.0154027E+001, 2.0140726E+001, 2.0130672E+001, 2.0117172E+001, 2.0106700E+001, 2.0094053E+001, 2.0085585E+001, 2.0074265E+001, 2.0068047E+001, 2.0059185E+001, 2.0054105E+001, 2.0047030E+001, 2.0043053E+001, 2.0037524E+001, 2.0034174E+001, 2.0029646E+001, 2.0027055E+001, 2.0023484E+001, 2.0021488E+001, 2.0018677E+001, 2.0017037E+001, 2.0014829E+001, 2.0013531E+001, 2.0011824E+001, 2.0010756E+001, 2.0009484E+001, 2.0008525E+001, 2.0007535E+001, 2.0006974E+001, 2.0005992E+001, 2.0005478E+001
 2.0011441E+001, 2.0232185E+001, 2.0221235E+001, 2.0205226E+001, 2.0195095E+001, 2.0181034E+001, 2.0171743E+001, 2.0158872E+001, 2.0150746E+001, 2.0140968E+001, 2.0133491E+001, 2.0122845E+001, 2.0112868E+001, 2.0101007E+001, 2.0092171E+001, 2.0080339E+001, 2.0073713E+001, 2.0064168E+001, 2.0058683E+001, 2.0051036E+001, 2.0046692E+001, 2.0040744E+001, 2.0037126E+001, 2.0032196E+001, 2.0029386E+001, 2.0025516E+001, 2.0023340E+001, 2.0020311E+001, 2.0018516E+001, 2.0016143E+001, 2.0014722E+001, 2.0012872E+001, 2.0011714E+001, 2.0010336E+001, 2.0009305E+001, 2.0008172E+001, 2.0007602E+001, 2.0006541E+001, 2.0005968E+001
 2.1005785E+001, 2.0221642E+001, 2.0211820E+001, 2.0199175E+001, 2.0190970E+001, 2.0177658E+001, 2.0168077E+001, 2.0154567E+001, 2.0146769E+001, 2.0136434E+001, 2.0130948E+001, 2.0122959E+001, 2.0114596E+001, 2.0105578E+001, 2.0097585E+001, 2.0085836E+001, 2.0079201E+001, 2.0069092E+001, 2.0063259E+001, 2.0055100E+001, 2.0050399E+001, 2.0044043E+001, 2.0040168E+001, 2.0034833E+001, 2.0031806E+001, 2.0027635E+001, 2.0025278E+001, 2.0022029E+001, 2.0020082E+001, 2.0017536E+001, 2.0015993E+001, 2.0013989E+001, 2.0012745E+001, 2.0011238E+001, 2.0010151E+001, 2.0008874E+001, 2.0008281E+001, 2.0007144E+001, 2.0006512E+001
