s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0327956E+000, 1.9999998E+001, 2.0000001E+001, 2.0000004E+001, 2.0000007E+001, 1.9999998E+001, 2.0000010E+001, 2.0000010E+001, 1.9999998E+001, 2.0000005E+001, 1.9999995E+001, 2.0000000E+001, 1.9999995E+001, 2.0000007E+001, 1.9999990E+001, 2.0000004E+001, 2.0000003E+001, 2.0000007E+001, 1.9999989E+001, 2.0000004E+001, 1.9999997E+001, 1.9999998E+001, 2.0000006E+001, 2.0000004E+001, 1.9999995E+001, 2.0000006E+001, 1.9999995E+001, 2.0000002E+001, 1.9999999E+001, 2.0000004E+001, 1.9999991E+001, 2.0000004E+001, 1.9999985E+001, 2.0000000E+001, 1.9999999E+001, 2.0000007E+001, 1.9999989E+001, 1.9999999E+001, 1.9999993E+001
 2.0392294E+000, 1.9999987E+001, 2.0000011E+001, 2.0000011E+001, 2.0000004E+001, 1.9999999E+001, 2.0000003E+001, 2.0000007E+001, 1.9999988E+001, 2.0000004E+001, 1.9999998E+001, 2.0000005E+001, 1.9999995E+001, 2.0000008E+001, 2.0000001E+001, 2.0000007E+001, 2.0000006E+001, 2.0000000E+001, 1.9999996E+001, 2.0000008E+001, 1.9999993E+001, 1.9999993E+001, 2.0000001E+001, 1.9999990E+001, 1.9999990E+001, 2.0000005E+001, 2.0000005E+001, 2.0000007E+001, 1.9999989E+001, 1.9999992E+001, 2.0000017E+001, 2.0000006E+001, 1.9999995E+001, 1.9999997E+001, 2.0000008E+001, 2.0000007E+001, 2.0000002E+001, 1.9999998E+001, 2.0000001E+001
 3.0202311E+000, 2.0000006E+001, 1.9999989E+001, 2.0000014E+001, 2.0000009E+001, 2.0000002E+001, 1.9999990E+001, 2.0000001E+001, 2.0000007E+001, 1.9999990E+001, 2.0000004E+001, 1.9999985E+001, 2.0000006E+001, 1.9999995E+001, 2.0000014E+001, 2.0000002E+001, 2.0000003E+001, 1.9999997E+001, 2.0000004E+001, 1.9999981E+001, 2.0000004E+001, 2.0000005E+001, 1.9999989E+001, 1.9999994E+001, 1.9999994E+001, 2.0000004E+001, 2.0000010E+001, 1.9999994E+001, 2.0000005E+001, 1.9999993E+001, 2.0000000E+001, 2.0000001E+001, 2.0000015E+001, 1.9999992E+001, 1.9999994E+001, 2.0000001E+001, 2.0000014E+001, 1.9999985E+001, 1.9999998E+001
 4.0095919E+000, 1.9999988E+001, 1.9999998E+001, 2.0000000E+001, 2.0000014E+001, 2.0000008E+001, 2.0000007E+001, 2.0000000E+001, 2.0000006E+001, 2.0000005E+001, 1.9999987E+001, 2.0000002E+001, 1.9999991E+001, 2.0000003E+001, 1.9999998E+001, 2.0000015E+001, 2.0000005E+001, 2.0000012E+001, 2.0000000E+001, 1.9999999E+001, 1.9999987E+001, 2.0000001E+001, 2.0000009E+001, 1.9999996E+001, 1.9999999E+001, 1.9999989E+001, 1.9999999E+001, 2.0000014E+001, 2.0000004E+001, 2.0000000E+001, 1.9999989E+001, 2.0000013E+001, 2.0000008E+001, 2.0000009E+001, 1.9999989E+001, 2.0000005E+001, 2.0000001E+001, 2.0000014E+001, 1.9999990E+001
 5.0045317E+000, 1.9999989E+001, 1.9999994E+001, 1.9999997E+001, 2.0000003E+001, 2.0000022E+001, 2.0000022E+001, 2.0000002E+001, 1.9999999E+001, 2.0000015E+001, 2.0000010E+001, 1.9999998E+001, 1.9999999E+001, 1.9999995E+001, 2.0000001E+001, 2.0000012E+001, 2.0000021E+001, 2.0000006E+001, 2.0000014E+001, 2.0000007E+001, 1.9999995E+001, 1.9999995E+001, 2.0000004E+001, 1.9999999E+001, 1.9999995E+001, 1.9999994E+001, 1.9999990E+001, 2.0000013E+001, 2.0000009E+001, 2.0000002E+001, 2.0000002E+001, 1.9999988E+001, 2.0000006E+001, 2.0000015E+001, 2.0000014E+001, 1.9999988E+001, 2.0000001E+001, 2.0000009E+001, 2.0000015E+001
 6.0226782E+000, 2.0000041E+001, 2.0000003E+001, 2.0000002E+001, 2.0000001E+001, 2.0000014E+001, 2.0000022E+001, 2.0000023E+001, 2.0000010E+001, 2.0000003E+001, 2.0000017E+001, 2.0000000E+001, 2.0000000E+001, 1.9999993E+001, 1.9999998E+001, 1.9999998E+001, 2.0000010E+001, 2.0000021E+001, 2.0000010E+001, 2.0000004E+001, 2.0000010E+001, 1.9999994E+001, 1.9999987E+001, 2.0000007E+001, 2.0000001E+001, 2.0000000E+001, 1.9999992E+001, 1.9999985E+001, 2.0000009E+001, 2.0000015E+001, 2.0000002E+001, 1.9999992E+001, 1.9999992E+001, 2.0000006E+001, 2.0000017E+001, 2.0000007E+001, 1.9999995E+001, 1.9999995E+001, 2.0000016E+001
 7.0065227E+000, 2.0000041E+001, 2.0000050E+001, 2.0000003E+001, 1.9999999E+001, 2.0000001E+001, 2.0000014E+001, 2.0000033E+001, 2.0000032E+001, 2.0000006E+001, 2.0000003E+001, 2.0000028E+001, 2.0000006E+001, 2.0000004E+001, 1.9999992E+001, 1.9999999E+001, 1.9999998E+001, 2.0000025E+001, 2.0000023E+001, 2.0000017E+001, 2.0000006E+001, 2.0000005E+001, 1.9999997E+001, 1.9999993E+001, 2.0000007E+001, 1.9999996E+001, 2.0000000E+001, 1.9999992E+001, 1.9999985E+001, 2.0000015E+001, 2.0000019E+001, 2.0000010E+001, 1.9999992E+001, 1.9999993E+001, 2.0000006E+001, 2.0000028E+001, 2.0000013E+001, 1.9999996E+001, 2.0000003E+001
 8.0076123E+000, 2.0000030E+001, 2.0000045E+001, 2.0000044E+001, 2.0000012E+001, 2.0000006E+001, 2.0000004E+001, 2.0000019E+001, 2.0000038E+001, 2.0000034E+001, 2.0000016E+001, 2.0000012E+001, 2.0000030E+001, 2.0000005E+001, 2.0000006E+001, 1.9999996E+001, 1.9999999E+001, 2.0000000E+001, 2.0000028E+001, 2.0000021E+001, 2.0000020E+001, 2.0000016E+001, 2.0000010E+001, 1.9999988E+001, 1.9999990E+001, 2.0000007E+001, 2.0000003E+001, 2.0000001E+001, 1.9999991E+001, 1.9999990E+001, 2.0000016E+001, 2.0000013E+001, 2.0000012E+001, 1.9999988E+001, 1.9999990E+001, 2.0000015E+001, 2.0000032E+001, 2.0000003E+001, 2.0000007E+001
 9.0077706E+000, 2.0000037E+001, 2.0000035E+001, 2.0000065E+001, 2.0000059E+001, 2.0000013E+001, 2.0000007E+001, 2.0000009E+001, 2.0000021E+001, 2.0000045E+001, 2.0000042E+001, 2.0000009E+001, 2.0000013E+001, 2.0000028E+001, 2.0000014E+001, 2.0000001E+001, 1.9999998E+001, 2.0000000E+001, 2.0000000E+001, 2.0000030E+001, 2.0000029E+001, 2.0000017E+001, 2.0000016E+001, 2.0000010E+001, 1.9999990E+001, 1.9999999E+001, 2.0000003E+001, 2.0000000E+001, 2.0000004E+001, 1.9999984E+001, 1.9999984E+001, 2.0000023E+001, 2.0000018E+001, 2.0000006E+001, 1.9999986E+001, 1.9999999E+001, 2.0000017E+001, 2.0000018E+001, 2.0000022E+001
 1.0016685E+001, 2.0000043E+001, 2.0000046E+001, 2.0000043E+001, 2.0000068E+001, 2.0000054E+001, 2.0000024E+001, 2.0000009E+001, 2.0000010E+001, 2.0000028E+001, 2.0000048E+001, 2.0000046E+001, 2.0000016E+001, 2.0000028E+001, 2.0000031E+001, 2.0000017E+001, 2.0000002E+001, 2.0000002E+001, 1.9999999E+001, 2.0000015E+001, 2.0000028E+001, 2.0000029E+001, 2.0000022E+001, 2.0000018E+001, 2.0000012E+001, 1.9999983E+001, 1.9999995E+001, 2.0000005E+001, 2.0000001E+001, 2.0000002E+001, 1.9999987E+001, 1.9999996E+001, 2.0000021E+001, 2.0000019E+001, 2.0000008E+001, 1.9999996E+001, 2.0000003E+001, 2.0000019E+001, 2.0000035E+001
 1.1019143E+001, 2.0000048E+001, 2.0000049E+001, 2.0000046E+001, 2.0000048E+001, 2.0000081E+001, 2.0000067E+001, 2.0000022E+001, 2.0000010E+001, 2.0000014E+001, 2.0000029E+001, 2.0000055E+001, 2.0000054E+001, 2.0000013E+001, 2.0000028E+001, 2.0000030E+001, 2.0000022E+001, 2.0000002E+001, 2.0000003E+001, 1.9999995E+001, 2.0000013E+001, 2.0000036E+001, 2.0000034E+001, 2.0000020E+001, 2.0000020E+001, 2.0000009E+001, 1.9999986E+001, 1.9999998E+001, 2.0000005E+001, 2.0000007E+001, 2.0000005E+001, 1.9999979E+001, 1.9999994E+001, 2.0000020E+001, 2.0000020E+001, 2.0000009E+001, 2.0000004E+001, 2.0000001E+001, 2.0000035E+001
 1.2006471E+001, 2.0000050E+001, 2.0000054E+001, 2.0000061E+001, 2.0000054E+001, 2.0000061E+001, 2.0000086E+001, 2.0000066E+001, 2.0000033E+001, 2.0000014E+001, 2.0000015E+001, 2.0000036E+001, 2.0000058E+001, 2.0000051E+001, 2.0000020E+001, 2.0000033E+001, 2.0000036E+001, 2.0000021E+001, 2.0000004E+001, 2.0000005E+001, 1.9999997E+001, 2.0000019E+001, 2.0000040E+001, 2.0000035E+001, 2.0000026E+001, 2.0000023E+001, 2.0000012E+001, 1.9999988E+001, 1.9999998E+001, 2.0000002E+001, 2.0000007E+001, 2.0000005E+001, 1.9999982E+001, 1.9999998E+001, 2.0000018E+001, 2.0000027E+001, 2.0000015E+001, 1.9999996E+001, 2.0000022E+001
 1.3024275E+001, 2.0000074E+001, 2.0000061E+001, 2.0000062E+001, 2.0000069E+001, 2.0000057E+001, 2.0000066E+001, 2.0000094E+001, 2.0000080E+001, 2.0000028E+001, 2.0000018E+001, 2.0000021E+001, 2.0000036E+001, 2.0000070E+001, 2.0000060E+001, 2.0000027E+001, 2.0000035E+001, 2.0000040E+001, 2.0000030E+001, 2.0000009E+001, 2.0000004E+001, 2.0000002E+001, 2.0000019E+001, 2.0000044E+001, 2.0000039E+001, 2.0000024E+001, 2.0000026E+001, 2.0000005E+001, 1.9999986E+001, 1.9999999E+001, 2.0000001E+001, 2.0000013E+001, 2.0000008E+001, 1.9999978E+001, 1.9999994E+001, 2.0000031E+001, 2.0000033E+001, 2.0000006E+001, 2.0000021E+001
 1.4010551E+001, 2.0000112E+001, 2.0000085E+001, 2.0000068E+001, 2.0000071E+001, 2.0000077E+001, 2.0000065E+001, 2.0000082E+001, 2.0000101E+001, 2.0000079E+001, 2.0000042E+001, 2.0000021E+001, 2.0000024E+001, 2.0000046E+001, 2.0000074E+001, 2.0000051E+001, 2.0000032E+001, 2.0000042E+001, 2.0000045E+001, 2.0000021E+001, 2.0000014E+001, 2.0000003E+001, 2.0000001E+001, 2.0000029E+001, 2.0000047E+001, 2.0000040E+001, 2.0000027E+001, 2.0000027E+001, 2.0000010E+001, 1.9999990E+001, 1.9999997E+001, 2.0000006E+001, 2.0000016E+001, 1.9999991E+001, 1.9999981E+001, 2.0000016E+001, 2.0000035E+001, 2.0000018E+001, 2.0000035E+001
 1.5005620E+001, 2.0000109E+001, 2.0000122E+001, 2.0000091E+001, 2.0000076E+001, 2.0000084E+001, 2.0000087E+001, 2.0000074E+001, 2.0000087E+001, 2.0000110E+001, 2.0000093E+001, 2.0000037E+001, 2.0000025E+001, 2.0000031E+001, 2.0000044E+001, 2.0000082E+001, 2.0000062E+001, 2.0000036E+001, 2.0000044E+001, 2.0000050E+001, 2.0000028E+001, 2.0000015E+001, 2.0000005E+001, 2.0000006E+001, 2.0000029E+001, 2.0000050E+001, 2.0000044E+001, 2.0000033E+001, 2.0000031E+001, 1.9999995E+001, 1.9999992E+001, 2.0000002E+001, 2.0000008E+001, 2.0000008E+001, 1.9999994E+001, 2.0000003E+001, 2.0000019E+001, 2.0000024E+001, 2.0000048E+001
 1.6001207E+001, 2.0000106E+001, 2.0000121E+001, 2.0000127E+001, 2.0000106E+001, 2.0000086E+001, 2.0000094E+001, 2.0000092E+001, 2.0000082E+001, 2.0000103E+001, 2.0000119E+001, 2.0000090E+001, 2.0000050E+001, 2.0000031E+001, 2.0000034E+001, 2.0000062E+001, 2.0000087E+001, 2.0000057E+001, 2.0000042E+001, 2.0000050E+001, 2.0000055E+001, 2.0000031E+001, 2.0000021E+001, 2.0000005E+001, 2.0000006E+001, 2.0000041E+001, 2.0000055E+001, 2.0000043E+001, 2.0000036E+001, 2.0000028E+001, 1.9999999E+001, 1.9999999E+001, 2.0000003E+001, 2.0000005E+001, 2.0000006E+001, 2.0000008E+001, 2.0000011E+001, 2.0000015E+001, 2.0000053E+001
 1.7019557E+001, 2.0000170E+001, 2.0000125E+001, 2.0000144E+001, 2.0000141E+001, 2.0000109E+001, 2.0000096E+001, 2.0000108E+001, 2.0000104E+001, 2.0000094E+001, 2.0000109E+001, 2.0000127E+001, 2.0000106E+001, 2.0000047E+001, 2.0000038E+001, 2.0000039E+001, 2.0000062E+001, 2.0000091E+001, 2.0000068E+001, 2.0000046E+001, 2.0000056E+001, 2.0000054E+001, 2.0000039E+001, 2.0000021E+001, 2.0000008E+001, 2.0000013E+001, 2.0000038E+001, 2.0000059E+001, 2.0000049E+001, 2.0000038E+001, 2.0000030E+001, 2.0000003E+001, 2.0000002E+001, 1.9999995E+001, 2.0000002E+001, 2.0000021E+001, 2.0000016E+001, 2.0000003E+001, 2.0000046E+001
 1.8019664E+001, 2.0000243E+001, 2.0000200E+001, 2.0000144E+001, 2.0000157E+001, 2.0000149E+001, 2.0000125E+001, 2.0000109E+001, 2.0000120E+001, 2.0000112E+001, 2.0000104E+001, 2.0000126E+001, 2.0000137E+001, 2.0000104E+001, 2.0000059E+001, 2.0000046E+001, 2.0000043E+001, 2.0000079E+001, 2.0000097E+001, 2.0000069E+001, 2.0000049E+001, 2.0000064E+001, 2.0000061E+001, 2.0000041E+001, 2.0000028E+001, 2.0000006E+001, 2.0000013E+001, 2.0000056E+001, 2.0000063E+001, 2.0000043E+001, 2.0000041E+001, 2.0000030E+001, 2.0000008E+001, 1.9999994E+001, 1.9999994E+001, 2.0000024E+001, 2.0000028E+001, 2.0000005E+001, 2.0000039E+001
 1.9016604E+001, 2.0000269E+001, 2.0000266E+001, 2.0000190E+001, 2.0000164E+001, 2.0000174E+001, 2.0000167E+001, 2.0000127E+001, 2.0000121E+001, 2.0000133E+001, 2.0000126E+001, 2.0000115E+001, 2.0000132E+001, 2.0000145E+001, 2.0000121E+001, 2.0000059E+001, 2.0000053E+001, 2.0000052E+001, 2.0000079E+001, 2.0000099E+001, 2.0000080E+001, 2.0000058E+001, 2.0000069E+001, 2.0000062E+001, 2.0000048E+001, 2.0000025E+001, 2.0000010E+001, 2.0000023E+001, 2.0000057E+001, 2.0000061E+001, 2.0000048E+001, 2.0000048E+001, 2.0000034E+001, 2.0000000E+001, 1.9999995E+001, 2.0000017E+001, 2.0000030E+001, 2.0000015E+001, 2.0000045E+001
 2.0017493E+001, 2.0000277E+001, 2.0000289E+001, 2.0000279E+001, 2.0000219E+001, 2.0000188E+001, 2.0000190E+001, 2.0000174E+001, 2.0000143E+001, 2.0000138E+001, 2.0000146E+001, 2.0000134E+001, 2.0000126E+001, 2.0000149E+001, 2.0000157E+001, 2.0000114E+001, 2.0000074E+001, 2.0000057E+001, 2.0000057E+001, 2.0000097E+001, 2.0000108E+001, 2.0000074E+001, 2.0000064E+001, 2.0000075E+001, 2.0000070E+001, 2.0000050E+001, 2.0000031E+001, 2.0000015E+001, 2.0000024E+001, 2.0000062E+001, 2.0000063E+001, 2.0000059E+001, 2.0000054E+001, 2.0000016E+001, 2.0000004E+001, 2.0000017E+001, 2.0000024E+001, 2.0000019E+001, 2.0000056E+001
 2.1020529E+001, 2.0000297E+001, 2.0000300E+001, 2.0000313E+001, 2.0000304E+001, 2.0000221E+001, 2.0000209E+001, 2.0000208E+001, 2.0000194E+001, 2.0000150E+001, 2.0000151E+001, 2.0000160E+001, 2.0000150E+001, 2.0000140E+001, 2.0000156E+001, 2.0000166E+001, 2.0000133E+001, 2.0000078E+001, 2.0000065E+001, 2.0000069E+001, 2.0000097E+001, 2.0000113E+001, 2.0000086E+001, 2.0000075E+001, 2.0000081E+001, 2.0000071E+001, 2.0000058E+001, 2.0000032E+001, 2.0000019E+001, 2.0000032E+001, 2.0000061E+001, 2.0000071E+001, 2.0000065E+001, 2.0000039E+001, 2.0000020E+001, 2.0000026E+001, 2.0000026E+001, 2.0000016E+001, 2.0000060E+001
