s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0435314E+000, 2.0000004E+001, 2.0000000E+001, 1.9999995E+001, 1.9999993E+001, 1.9999995E+001, 1.9999988E+001, 1.9999998E+001, 2.0000002E+001, 1.9999994E+001, 2.0000010E+001, 2.0000008E+001, 2.0000001E+001, 2.0000008E+001, 1.9999992E+001, 2.0000013E+001, 2.0000007E+001, 2.0000004E+001, 1.9999990E+001, 2.0000002E+001, 2.0000013E+001, 1.9999995E+001, 2.0000011E+001, 2.0000011E+001, 2.0000011E+001, 2.0000007E+001, 1.9999999E+001, 1.9999990E+001, 1.9999998E+001, 2.0000009E+001, 1.9999991E+001, 2.0000006E+001, 2.0000005E+001, 2.0000004E+001, 1.9999992E+001, 1.9999996E+001, 2.0000005E+001, 2.0000008E+001, 2.0000004E+001
 2.0246313E+000, 2.0000019E+001, 2.0000005E+001, 2.0000000E+001, 1.9999977E+001, 1.9999997E+001, 1.9999983E+001, 1.9999997E+001, 2.0000002E+001, 1.9999992E+001, 2.0000024E+001, 2.0000013E+001, 2.0000015E+001, 2.0000023E+001, 1.9999986E+001, 2.0000031E+001, 2.0000012E+001, 2.0000005E+001, 1.9999992E+001, 2.0000009E+001, 2.0000024E+001, 1.9999994E+001, 2.0000026E+001, 2.0000028E+001, 2.0000010E+001, 2.0000014E+001, 1.9999991E+001, 1.9999989E+001, 1.9999992E+001, 2.0000018E+001, 1.9999978E+001, 2.0000011E+001, 2.0000009E+001, 2.0000014E+001, 1.9999976E+001, 2.0000001E+001, 2.0000003E+001, 2.0000006E+001, 2.0000010E+001
 3.0070767E+000, 2.0000054E+001, 2.0000032E+001, 2.0000024E+001, 1.9999976E+001, 2.0000016E+001, 1.9999995E+001, 2.0000007E+001, 2.0000012E+001, 2.0000001E+001, 2.0000044E+001, 2.0000017E+001, 2.0000044E+001, 2.0000045E+001, 1.9999991E+001, 2.0000051E+001, 2.0000022E+001, 2.0000002E+001, 2.0000005E+001, 2.0000020E+001, 2.0000034E+001, 1.9999997E+001, 2.0000044E+001, 2.0000045E+001, 2.0000001E+001, 2.0000023E+001, 1.9999983E+001, 1.9999999E+001, 1.9999985E+001, 2.0000029E+001, 1.9999965E+001, 2.0000018E+001, 2.0000014E+001, 2.0000026E+001, 1.9999960E+001, 2.0000014E+001, 1.9999994E+001, 1.9999995E+001, 2.0000019E+001
 4.0068105E+000, 2.0000115E+001, 2.0000089E+001, 2.0000072E+001, 1.9999997E+001, 2.0000056E+001, 2.0000030E+001, 2.0000036E+001, 2.0000036E+001, 2.0000026E+001, 2.0000076E+001, 2.0000028E+001, 2.0000085E+001, 2.0000076E+001, 2.0000011E+001, 2.0000075E+001, 2.0000040E+001, 2.0000004E+001, 2.0000031E+001, 2.0000040E+001, 2.0000049E+001, 2.0000006E+001, 2.0000064E+001, 2.0000064E+001, 1.9999991E+001, 2.0000035E+001, 1.9999979E+001, 2.0000017E+001, 1.9999978E+001, 2.0000043E+001, 1.9999955E+001, 2.0000027E+001, 2.0000022E+001, 2.0000042E+001, 1.9999945E+001, 2.0000033E+001, 1.9999983E+001, 1.9999983E+001, 2.0000029E+001
 5.0082125E+000, 2.0000210E+001, 2.0000180E+001, 2.0000147E+001, 2.0000043E+001, 2.0000123E+001, 2.0000093E+001, 2.0000085E+001, 2.0000077E+001, 2.0000072E+001, 2.0000115E+001, 2.0000047E+001, 2.0000139E+001, 2.0000111E+001, 2.0000052E+001, 2.0000094E+001, 2.0000066E+001, 2.0000009E+001, 2.0000074E+001, 2.0000065E+001, 2.0000063E+001, 2.0000021E+001, 2.0000081E+001, 2.0000078E+001, 1.9999980E+001, 2.0000049E+001, 1.9999980E+001, 2.0000045E+001, 1.9999972E+001, 2.0000058E+001, 1.9999955E+001, 2.0000038E+001, 2.0000030E+001, 2.0000055E+001, 1.9999935E+001, 2.0000057E+001, 1.9999973E+001, 1.9999970E+001, 2.0000041E+001
 6.0151658E+000, 2.0000305E+001, 2.0000277E+001, 2.0000226E+001, 2.0000097E+001, 2.0000190E+001, 2.0000159E+001, 2.0000139E+001, 2.0000121E+001, 2.0000122E+001, 2.0000158E+001, 2.0000072E+001, 2.0000198E+001, 2.0000142E+001, 2.0000097E+001, 2.0000112E+001, 2.0000096E+001, 2.0000016E+001, 2.0000115E+001, 2.0000093E+001, 2.0000082E+001, 2.0000037E+001, 2.0000101E+001, 2.0000096E+001, 1.9999978E+001, 2.0000067E+001, 1.9999985E+001, 2.0000068E+001, 1.9999966E+001, 2.0000073E+001, 1.9999959E+001, 2.0000051E+001, 2.0000040E+001, 2.0000066E+001, 1.9999929E+001, 2.0000076E+001, 1.9999964E+001, 1.9999963E+001, 2.0000052E+001
 7.0109182E+000, 2.0000387E+001, 2.0000366E+001, 2.0000294E+001, 2.0000148E+001, 2.0000248E+001, 2.0000221E+001, 2.0000188E+001, 2.0000159E+001, 2.0000166E+001, 2.0000192E+001, 2.0000093E+001, 2.0000251E+001, 2.0000162E+001, 2.0000140E+001, 2.0000117E+001, 2.0000120E+001, 2.0000017E+001, 2.0000147E+001, 2.0000115E+001, 2.0000096E+001, 2.0000052E+001, 2.0000113E+001, 2.0000107E+001, 1.9999974E+001, 2.0000080E+001, 1.9999992E+001, 2.0000085E+001, 1.9999964E+001, 2.0000086E+001, 1.9999971E+001, 2.0000063E+001, 2.0000049E+001, 2.0000068E+001, 1.9999932E+001, 2.0000094E+001, 1.9999954E+001, 1.9999956E+001, 2.0000057E+001
 8.0019680E+000, 2.0000515E+001, 2.0000502E+001, 2.0000400E+001, 2.0000251E+001, 2.0000337E+001, 2.0000322E+001, 2.0000268E+001, 2.0000224E+001, 2.0000233E+001, 2.0000243E+001, 2.0000133E+001, 2.0000313E+001, 2.0000191E+001, 2.0000198E+001, 2.0000127E+001, 2.0000155E+001, 2.0000031E+001, 2.0000185E+001, 2.0000145E+001, 2.0000116E+001, 2.0000074E+001, 2.0000125E+001, 2.0000118E+001, 1.9999977E+001, 2.0000095E+001, 2.0000012E+001, 2.0000103E+001, 1.9999975E+001, 2.0000100E+001, 1.9999995E+001, 2.0000076E+001, 2.0000059E+001, 2.0000065E+001, 1.9999952E+001, 2.0000113E+001, 1.9999953E+001, 1.9999954E+001, 2.0000056E+001
 9.0073398E+000, 2.0000657E+001, 2.0000653E+001, 2.0000518E+001, 2.0000388E+001, 2.0000432E+001, 2.0000437E+001, 2.0000359E+001, 2.0000302E+001, 2.0000307E+001, 2.0000300E+001, 2.0000185E+001, 2.0000369E+001, 2.0000224E+001, 2.0000259E+001, 2.0000136E+001, 2.0000196E+001, 2.0000055E+001, 2.0000226E+001, 2.0000179E+001, 2.0000140E+001, 2.0000099E+001, 2.0000136E+001, 2.0000132E+001, 1.9999992E+001, 2.0000109E+001, 2.0000043E+001, 2.0000120E+001, 1.9999998E+001, 2.0000109E+001, 2.0000025E+001, 2.0000089E+001, 2.0000071E+001, 2.0000057E+001, 1.9999987E+001, 2.0000121E+001, 1.9999962E+001, 1.9999960E+001, 2.0000047E+001
 1.0002225E+001, 2.0000776E+001, 2.0000780E+001, 2.0000619E+001, 2.0000515E+001, 2.0000508E+001, 2.0000535E+001, 2.0000440E+001, 2.0000371E+001, 2.0000374E+001, 2.0000350E+001, 2.0000238E+001, 2.0000408E+001, 2.0000260E+001, 2.0000313E+001, 2.0000145E+001, 2.0000232E+001, 2.0000084E+001, 2.0000256E+001, 2.0000213E+001, 2.0000165E+001, 2.0000124E+001, 2.0000140E+001, 2.0000148E+001, 2.0000014E+001, 2.0000122E+001, 2.0000078E+001, 2.0000128E+001, 2.0000026E+001, 2.0000114E+001, 2.0000058E+001, 2.0000099E+001, 2.0000083E+001, 2.0000046E+001, 2.0000022E+001, 2.0000120E+001, 1.9999982E+001, 1.9999977E+001, 2.0000031E+001
 1.1000828E+001, 2.0000896E+001, 2.0000905E+001, 2.0000721E+001, 2.0000646E+001, 2.0000578E+001, 2.0000630E+001, 2.0000521E+001, 2.0000442E+001, 2.0000437E+001, 2.0000397E+001, 2.0000300E+001, 2.0000434E+001, 2.0000303E+001, 2.0000364E+001, 2.0000160E+001, 2.0000264E+001, 2.0000123E+001, 2.0000274E+001, 2.0000248E+001, 2.0000191E+001, 2.0000149E+001, 2.0000141E+001, 2.0000162E+001, 2.0000045E+001, 2.0000131E+001, 2.0000112E+001, 2.0000121E+001, 2.0000058E+001, 2.0000111E+001, 2.0000101E+001, 2.0000105E+001, 2.0000094E+001, 2.0000035E+001, 2.0000058E+001, 2.0000098E+001, 2.0000007E+001, 2.0000003E+001, 2.0000011E+001
 1.2000085E+001, 2.0000988E+001, 2.0000999E+001, 2.0000800E+001, 2.0000744E+001, 2.0000628E+001, 2.0000702E+001, 2.0000588E+001, 2.0000500E+001, 2.0000488E+001, 2.0000437E+001, 2.0000363E+001, 2.0000449E+001, 2.0000340E+001, 2.0000404E+001, 2.0000184E+001, 2.0000289E+001, 2.0000160E+001, 2.0000279E+001, 2.0000283E+001, 2.0000216E+001, 2.0000173E+001, 2.0000144E+001, 2.0000176E+001, 2.0000072E+001, 2.0000138E+001, 2.0000140E+001, 2.0000107E+001, 2.0000090E+001, 2.0000107E+001, 2.0000138E+001, 2.0000111E+001, 2.0000105E+001, 2.0000031E+001, 2.0000084E+001, 2.0000069E+001, 2.0000027E+001, 2.0000025E+001, 1.9999999E+001
 1.3015064E+001, 2.0001125E+001, 2.0001129E+001, 2.0000913E+001, 2.0000874E+001, 2.0000707E+001, 2.0000797E+001, 2.0000682E+001, 2.0000584E+001, 2.0000556E+001, 2.0000499E+001, 2.0000453E+001, 2.0000467E+001, 2.0000396E+001, 2.0000452E+001, 2.0000222E+001, 2.0000315E+001, 2.0000218E+001, 2.0000281E+001, 2.0000325E+001, 2.0000250E+001, 2.0000204E+001, 2.0000157E+001, 2.0000192E+001, 2.0000112E+001, 2.0000144E+001, 2.0000170E+001, 2.0000091E+001, 2.0000133E+001, 2.0000106E+001, 2.0000179E+001, 2.0000118E+001, 2.0000116E+001, 2.0000034E+001, 2.0000106E+001, 2.0000034E+001, 2.0000056E+001, 2.0000053E+001, 1.9999988E+001
 1.4003843E+001, 2.0001269E+001, 2.0001260E+001, 2.0001037E+001, 2.0001004E+001, 2.0000790E+001, 2.0000893E+001, 2.0000782E+001, 2.0000673E+001, 2.0000624E+001, 2.0000563E+001, 2.0000548E+001, 2.0000489E+001, 2.0000464E+001, 2.0000492E+001, 2.0000266E+001, 2.0000335E+001, 2.0000288E+001, 2.0000286E+001, 2.0000369E+001, 2.0000288E+001, 2.0000237E+001, 2.0000172E+001, 2.0000211E+001, 2.0000158E+001, 2.0000148E+001, 2.0000202E+001, 2.0000081E+001, 2.0000173E+001, 2.0000108E+001, 2.0000214E+001, 2.0000123E+001, 2.0000125E+001, 2.0000039E+001, 2.0000124E+001, 2.0000002E+001, 2.0000087E+001, 2.0000079E+001, 1.9999985E+001
 1.5010689E+001, 2.0001435E+001, 2.0001408E+001, 2.0001191E+001, 2.0001147E+001, 2.0000891E+001, 2.0001002E+001, 2.0000900E+001, 2.0000777E+001, 2.0000704E+001, 2.0000640E+001, 2.0000647E+001, 2.0000530E+001, 2.0000551E+001, 2.0000538E+001, 2.0000333E+001, 2.0000362E+001, 2.0000366E+001, 2.0000303E+001, 2.0000417E+001, 2.0000331E+001, 2.0000275E+001, 2.0000190E+001, 2.0000235E+001, 2.0000210E+001, 2.0000159E+001, 2.0000236E+001, 2.0000083E+001, 2.0000207E+001, 2.0000113E+001, 2.0000241E+001, 2.0000133E+001, 2.0000136E+001, 2.0000047E+001, 2.0000144E+001, 1.9999984E+001, 2.0000118E+001, 2.0000100E+001, 1.9999989E+001
 1.6013763E+001, 2.0001586E+001, 2.0001527E+001, 2.0001349E+001, 2.0001269E+001, 2.0000974E+001, 2.0001083E+001, 2.0001011E+001, 2.0000874E+001, 2.0000769E+001, 2.0000711E+001, 2.0000732E+001, 2.0000576E+001, 2.0000652E+001, 2.0000578E+001, 2.0000425E+001, 2.0000382E+001, 2.0000446E+001, 2.0000323E+001, 2.0000456E+001, 2.0000378E+001, 2.0000310E+001, 2.0000214E+001, 2.0000258E+001, 2.0000262E+001, 2.0000166E+001, 2.0000260E+001, 2.0000089E+001, 2.0000229E+001, 2.0000120E+001, 2.0000264E+001, 2.0000142E+001, 2.0000145E+001, 2.0000066E+001, 2.0000157E+001, 1.9999975E+001, 2.0000142E+001, 2.0000118E+001, 1.9999995E+001
 1.7004629E+001, 2.0001741E+001, 2.0001637E+001, 2.0001525E+001, 2.0001384E+001, 2.0001063E+001, 2.0001135E+001, 2.0001123E+001, 2.0000978E+001, 2.0000831E+001, 2.0000790E+001, 2.0000806E+001, 2.0000628E+001, 2.0000749E+001, 2.0000621E+001, 2.0000552E+001, 2.0000407E+001, 2.0000513E+001, 2.0000351E+001, 2.0000489E+001, 2.0000436E+001, 2.0000345E+001, 2.0000254E+001, 2.0000291E+001, 2.0000310E+001, 2.0000179E+001, 2.0000271E+001, 2.0000101E+001, 2.0000245E+001, 2.0000131E+001, 2.0000274E+001, 2.0000160E+001, 2.0000156E+001, 2.0000103E+001, 2.0000154E+001, 1.9999974E+001, 2.0000153E+001, 2.0000134E+001, 2.0000016E+001
 1.8004515E+001, 2.0001960E+001, 2.0001797E+001, 2.0001752E+001, 2.0001550E+001, 2.0001229E+001, 2.0001208E+001, 2.0001263E+001, 2.0001125E+001, 2.0000921E+001, 2.0000899E+001, 2.0000890E+001, 2.0000727E+001, 2.0000834E+001, 2.0000694E+001, 2.0000695E+001, 2.0000463E+001, 2.0000568E+001, 2.0000413E+001, 2.0000525E+001, 2.0000507E+001, 2.0000384E+001, 2.0000316E+001, 2.0000333E+001, 2.0000352E+001, 2.0000207E+001, 2.0000262E+001, 2.0000150E+001, 2.0000238E+001, 2.0000163E+001, 2.0000248E+001, 2.0000196E+001, 2.0000171E+001, 2.0000160E+001, 2.0000142E+001, 2.0000011E+001, 2.0000143E+001, 2.0000146E+001, 2.0000066E+001
 1.9002434E+001, 2.0002201E+001, 2.0002000E+001, 2.0001964E+001, 2.0001755E+001, 2.0001458E+001, 2.0001319E+001, 2.0001399E+001, 2.0001295E+001, 2.0001032E+001, 2.0001013E+001, 2.0000975E+001, 2.0000875E+001, 2.0000908E+001, 2.0000809E+001, 2.0000803E+001, 2.0000576E+001, 2.0000609E+001, 2.0000514E+001, 2.0000550E+001, 2.0000574E+001, 2.0000439E+001, 2.0000391E+001, 2.0000376E+001, 2.0000390E+001, 2.0000266E+001, 2.0000255E+001, 2.0000240E+001, 2.0000222E+001, 2.0000220E+001, 2.0000218E+001, 2.0000263E+001, 2.0000191E+001, 2.0000208E+001, 2.0000146E+001, 2.0000083E+001, 2.0000105E+001, 2.0000158E+001, 2.0000126E+001
 2.0011666E+001, 2.0002390E+001, 2.0002191E+001, 2.0002108E+001, 2.0001944E+001, 2.0001657E+001, 2.0001411E+001, 2.0001492E+001, 2.0001437E+001, 2.0001161E+001, 2.0001098E+001, 2.0001038E+001, 2.0001008E+001, 2.0000942E+001, 2.0000926E+001, 2.0000877E+001, 2.0000725E+001, 2.0000608E+001, 2.0000614E+001, 2.0000564E+001, 2.0000622E+001, 2.0000507E+001, 2.0000470E+001, 2.0000414E+001, 2.0000422E+001, 2.0000348E+001, 2.0000266E+001, 2.0000322E+001, 2.0000230E+001, 2.0000276E+001, 2.0000222E+001, 2.0000321E+001, 2.0000230E+001, 2.0000237E+001, 2.0000166E+001, 2.0000161E+001, 2.0000085E+001, 2.0000165E+001, 2.0000167E+001
 2.1011467E+001, 2.0002630E+001, 2.0002451E+001, 2.0002279E+001, 2.0002171E+001, 2.0001889E+001, 2.0001589E+001, 2.0001589E+001, 2.0001588E+001, 2.0001351E+001, 2.0001203E+001, 2.0001121E+001, 2.0001129E+001, 2.0000992E+001, 2.0001033E+001, 2.0000957E+001, 2.0000888E+001, 2.0000630E+001, 2.0000696E+001, 2.0000606E+001, 2.0000667E+001, 2.0000611E+001, 2.0000551E+001, 2.0000459E+001, 2.0000457E+001, 2.0000435E+001, 2.0000300E+001, 2.0000375E+001, 2.0000270E+001, 2.0000313E+001, 2.0000246E+001, 2.0000355E+001, 2.0000301E+001, 2.0000260E+001, 2.0000208E+001, 2.0000214E+001, 2.0000098E+001, 2.0000169E+001, 2.0000194E+001
