s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"5.8_122.5","5.8_123.5","5.8_124.5","5.8_125.5","5.8_126.5","5.8_127.5","5.8_128.5","5.8_129.5","5.8_130.5","5.8_131.5","5.8_132.5","5.8_133.5","5.8_134.5","5.8_135.5","5.8_136.5","5.8_137.5","5.8_138.5","5.8_139.5","5.8_140.5","5.8_141.5","5.8_142.5","5.8_143.5","5.8_144.5","5.8_145.5","5.8_146.5","5.8_147.5","5.8_148.5","5.8_149.5","5.8_150.5","5.8_151.5","5.8_152.5","5.8_153.5","5.8_154.5","5.8_155.5","5.8_156.5","5.8_157.5","5.8_158.5","5.8_159.5"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0096259E+000, 2.0000005E+001, 2.0000000E+001, 1.9999996E+001, 1.9999992E+001, 1.9999996E+001, 1.9999989E+001, 1.9999998E+001, 2.0000001E+001, 1.9999995E+001, 2.0000009E+001, 2.0000007E+001, 2.0000002E+001, 2.0000008E+001, 1.9999993E+001, 2.0000013E+001, 2.0000006E+001, 2.0000004E+001, 1.9999992E+001, 2.0000002E+001, 2.0000012E+001, 1.9999996E+001, 2.0000010E+001, 2.0000011E+001, 2.0000009E+001, 2.0000006E+001, 1.9999998E+001, 1.9999992E+001, 1.9999998E+001, 2.0000008E+001, 1.9999991E+001, 2.0000005E+001, 2.0000004E+001, 2.0000004E+001, 1.9999992E+001, 1.9999997E+001, 2.0000004E+001, 2.0000006E+001, 2.0000004E+001
 2.0023211E+000, 2.0000022E+001, 2.0000009E+001, 2.0000005E+001, 1.9999976E+001, 2.0000003E+001, 1.9999990E+001, 1.9999998E+001, 2.0000002E+001, 1.9999996E+001, 2.0000023E+001, 2.0000008E+001, 2.0000023E+001, 2.0000025E+001, 1.9999991E+001, 2.0000029E+001, 2.0000011E+001, 2.0000000E+001, 2.0000001E+001, 2.0000011E+001, 2.0000020E+001, 1.9999997E+001, 2.0000026E+001, 2.0000027E+001, 2.0000000E+001, 2.0000013E+001, 1.9999989E+001, 1.9999998E+001, 1.9999990E+001, 2.0000017E+001, 1.9999978E+001, 2.0000010E+001, 2.0000008E+001, 2.0000016E+001, 1.9999975E+001, 2.0000008E+001, 1.9999997E+001, 1.9999997E+001, 2.0000012E+001
 3.0092775E+000, 2.0000094E+001, 2.0000075E+001, 2.0000059E+001, 2.0000005E+001, 2.0000049E+001, 2.0000029E+001, 2.0000030E+001, 2.0000029E+001, 2.0000023E+001, 2.0000054E+001, 2.0000021E+001, 2.0000062E+001, 2.0000055E+001, 2.0000010E+001, 2.0000051E+001, 2.0000028E+001, 2.0000002E+001, 2.0000025E+001, 2.0000028E+001, 2.0000032E+001, 2.0000004E+001, 2.0000043E+001, 2.0000042E+001, 1.9999990E+001, 2.0000024E+001, 1.9999985E+001, 2.0000014E+001, 1.9999984E+001, 2.0000030E+001, 1.9999970E+001, 2.0000019E+001, 2.0000014E+001, 2.0000029E+001, 1.9999960E+001, 2.0000024E+001, 1.9999987E+001, 1.9999986E+001, 2.0000021E+001
 4.0133757E+000, 2.0000378E+001, 2.0000352E+001, 2.0000292E+001, 2.0000205E+001, 2.0000247E+001, 2.0000222E+001, 2.0000189E+001, 2.0000166E+001, 2.0000159E+001, 2.0000167E+001, 2.0000109E+001, 2.0000181E+001, 2.0000134E+001, 2.0000114E+001, 2.0000099E+001, 2.0000097E+001, 2.0000044E+001, 2.0000104E+001, 2.0000082E+001, 2.0000070E+001, 2.0000045E+001, 2.0000076E+001, 2.0000067E+001, 2.0000001E+001, 2.0000052E+001, 2.0000004E+001, 2.0000054E+001, 1.9999993E+001, 2.0000054E+001, 1.9999992E+001, 2.0000038E+001, 2.0000029E+001, 2.0000040E+001, 1.9999967E+001, 2.0000052E+001, 1.9999982E+001, 1.9999979E+001, 2.0000033E+001
 5.0091571E+000, 2.0000799E+001, 2.0000767E+001, 2.0000650E+001, 2.0000546E+001, 2.0000547E+001, 2.0000524E+001, 2.0000452E+001, 2.0000403E+001, 2.0000383E+001, 2.0000365E+001, 2.0000280E+001, 2.0000366E+001, 2.0000276E+001, 2.0000277E+001, 2.0000205E+001, 2.0000221E+001, 2.0000134E+001, 2.0000216E+001, 2.0000181E+001, 2.0000155E+001, 2.0000124E+001, 2.0000143E+001, 2.0000131E+001, 2.0000048E+001, 2.0000108E+001, 2.0000061E+001, 2.0000104E+001, 2.0000031E+001, 2.0000094E+001, 2.0000036E+001, 2.0000075E+001, 2.0000062E+001, 2.0000058E+001, 2.0000003E+001, 2.0000084E+001, 1.9999993E+001, 1.9999990E+001, 2.0000044E+001
 6.0098269E+000, 2.0001021E+001, 2.0000991E+001, 2.0000838E+001, 2.0000740E+001, 2.0000698E+001, 2.0000688E+001, 2.0000594E+001, 2.0000529E+001, 2.0000501E+001, 2.0000469E+001, 2.0000370E+001, 2.0000460E+001, 2.0000351E+001, 2.0000365E+001, 2.0000254E+001, 2.0000287E+001, 2.0000179E+001, 2.0000277E+001, 2.0000240E+001, 2.0000203E+001, 2.0000167E+001, 2.0000175E+001, 2.0000168E+001, 2.0000073E+001, 2.0000138E+001, 2.0000101E+001, 2.0000130E+001, 2.0000058E+001, 2.0000113E+001, 2.0000066E+001, 2.0000096E+001, 2.0000083E+001, 2.0000061E+001, 2.0000032E+001, 2.0000097E+001, 2.0000003E+001, 2.0000000E+001, 2.0000042E+001
 7.0122157E+000, 2.0001179E+001, 2.0001150E+001, 2.0000970E+001, 2.0000887E+001, 2.0000800E+001, 2.0000805E+001, 2.0000696E+001, 2.0000619E+001, 2.0000584E+001, 2.0000540E+001, 2.0000440E+001, 2.0000519E+001, 2.0000406E+001, 2.0000428E+001, 2.0000285E+001, 2.0000333E+001, 2.0000217E+001, 2.0000315E+001, 2.0000284E+001, 2.0000237E+001, 2.0000199E+001, 2.0000189E+001, 2.0000192E+001, 2.0000098E+001, 2.0000156E+001, 2.0000134E+001, 2.0000140E+001, 2.0000083E+001, 2.0000120E+001, 2.0000097E+001, 2.0000109E+001, 2.0000098E+001, 2.0000058E+001, 2.0000060E+001, 2.0000096E+001, 2.0000017E+001, 2.0000016E+001, 2.0000033E+001
 8.0096400E+000, 2.0001436E+001, 2.0001394E+001, 2.0001184E+001, 2.0001119E+001, 2.0000966E+001, 2.0000982E+001, 2.0000858E+001, 2.0000765E+001, 2.0000708E+001, 2.0000650E+001, 2.0000574E+001, 2.0000586E+001, 2.0000495E+001, 2.0000513E+001, 2.0000346E+001, 2.0000392E+001, 2.0000298E+001, 2.0000348E+001, 2.0000343E+001, 2.0000287E+001, 2.0000244E+001, 2.0000213E+001, 2.0000220E+001, 2.0000152E+001, 2.0000175E+001, 2.0000177E+001, 2.0000135E+001, 2.0000133E+001, 2.0000127E+001, 2.0000150E+001, 2.0000120E+001, 2.0000114E+001, 2.0000059E+001, 2.0000095E+001, 2.0000066E+001, 2.0000051E+001, 2.0000048E+001, 2.0000021E+001
 9.0049845E+000, 2.0002206E+001, 2.0002091E+001, 2.0001859E+001, 2.0001743E+001, 2.0001477E+001, 2.0001478E+001, 2.0001341E+001, 2.0001210E+001, 2.0001080E+001, 2.0001006E+001, 2.0000950E+001, 2.0000836E+001, 2.0000804E+001, 2.0000753E+001, 2.0000596E+001, 2.0000572E+001, 2.0000549E+001, 2.0000480E+001, 2.0000509E+001, 2.0000448E+001, 2.0000382E+001, 2.0000324E+001, 2.0000324E+001, 2.0000301E+001, 2.0000242E+001, 2.0000273E+001, 2.0000174E+001, 2.0000235E+001, 2.0000172E+001, 2.0000234E+001, 2.0000159E+001, 2.0000158E+001, 2.0000101E+001, 2.0000144E+001, 2.0000048E+001, 2.0000122E+001, 2.0000103E+001, 2.0000035E+001
 1.0009608E+001, 2.0002934E+001, 2.0002747E+001, 2.0002508E+001, 2.0002328E+001, 2.0001977E+001, 2.0001941E+001, 2.0001807E+001, 2.0001642E+001, 2.0001444E+001, 2.0001363E+001, 2.0001286E+001, 2.0001112E+001, 2.0001113E+001, 2.0000987E+001, 2.0000880E+001, 2.0000765E+001, 2.0000770E+001, 2.0000639E+001, 2.0000675E+001, 2.0000618E+001, 2.0000523E+001, 2.0000443E+001, 2.0000436E+001, 2.0000430E+001, 2.0000328E+001, 2.0000363E+001, 2.0000239E+001, 2.0000311E+001, 2.0000226E+001, 2.0000298E+001, 2.0000217E+001, 2.0000206E+001, 2.0000158E+001, 2.0000184E+001, 2.0000067E+001, 2.0000161E+001, 2.0000144E+001, 2.0000068E+001
 1.1010951E+001, 2.0003360E+001, 2.0003133E+001, 2.0002889E+001, 2.0002676E+001, 2.0002287E+001, 2.0002200E+001, 2.0002081E+001, 2.0001901E+001, 2.0001656E+001, 2.0001572E+001, 2.0001478E+001, 2.0001280E+001, 2.0001286E+001, 2.0001129E+001, 2.0001059E+001, 2.0000886E+001, 2.0000892E+001, 2.0000738E+001, 2.0000773E+001, 2.0000725E+001, 2.0000606E+001, 2.0000520E+001, 2.0000506E+001, 2.0000507E+001, 2.0000384E+001, 2.0000412E+001, 2.0000285E+001, 2.0000354E+001, 2.0000263E+001, 2.0000330E+001, 2.0000259E+001, 2.0000235E+001, 2.0000204E+001, 2.0000207E+001, 2.0000082E+001, 2.0000185E+001, 2.0000172E+001, 2.0000097E+001
 1.2010593E+001, 2.0003865E+001, 2.0003597E+001, 2.0003338E+001, 2.0003079E+001, 2.0002670E+001, 2.0002492E+001, 2.0002393E+001, 2.0002202E+001, 2.0001911E+001, 2.0001810E+001, 2.0001685E+001, 2.0001502E+001, 2.0001468E+001, 2.0001307E+001, 2.0001253E+001, 2.0001037E+001, 2.0001016E+001, 2.0000872E+001, 2.0000874E+001, 2.0000843E+001, 2.0000700E+001, 2.0000625E+001, 2.0000590E+001, 2.0000587E+001, 2.0000455E+001, 2.0000454E+001, 2.0000364E+001, 2.0000389E+001, 2.0000324E+001, 2.0000345E+001, 2.0000318E+001, 2.0000270E+001, 2.0000263E+001, 2.0000225E+001, 2.0000130E+001, 2.0000196E+001, 2.0000196E+001, 2.0000146E+001
 1.3007723E+001, 2.0004484E+001, 2.0004177E+001, 2.0003881E+001, 2.0003578E+001, 2.0003148E+001, 2.0002869E+001, 2.0002769E+001, 2.0002577E+001, 2.0002248E+001, 2.0002105E+001, 2.0001941E+001, 2.0001809E+001, 2.0001686E+001, 2.0001562E+001, 2.0001470E+001, 2.0001263E+001, 2.0001163E+001, 2.0001065E+001, 2.0001002E+001, 2.0000985E+001, 2.0000825E+001, 2.0000771E+001, 2.0000698E+001, 2.0000682E+001, 2.0000566E+001, 2.0000511E+001, 2.0000485E+001, 2.0000437E+001, 2.0000413E+001, 2.0000378E+001, 2.0000400E+001, 2.0000324E+001, 2.0000327E+001, 2.0000260E+001, 2.0000211E+001, 2.0000200E+001, 2.0000224E+001, 2.0000206E+001
 1.4000986E+001, 2.0004927E+001, 2.0004599E+001, 2.0004259E+001, 2.0003950E+001, 2.0003505E+001, 2.0003175E+001, 2.0003036E+001, 2.0002859E+001, 2.0002512E+001, 2.0002331E+001, 2.0002131E+001, 2.0002044E+001, 2.0001848E+001, 2.0001769E+001, 2.0001632E+001, 2.0001460E+001, 2.0001271E+001, 2.0001224E+001, 2.0001105E+001, 2.0001097E+001, 2.0000943E+001, 2.0000895E+001, 2.0000791E+001, 2.0000761E+001, 2.0000673E+001, 2.0000571E+001, 2.0000583E+001, 2.0000490E+001, 2.0000487E+001, 2.0000419E+001, 2.0000467E+001, 2.0000387E+001, 2.0000375E+001, 2.0000298E+001, 2.0000286E+001, 2.0000213E+001, 2.0000248E+001, 2.0000250E+001
 1.5004592E+001, 2.0005464E+001, 2.0005120E+001, 2.0004696E+001, 2.0004402E+001, 2.0003942E+001, 2.0003582E+001, 2.0003326E+001, 2.0003196E+001, 2.0002838E+001, 2.0002610E+001, 2.0002359E+001, 2.0002299E+001, 2.0002023E+001, 2.0001997E+001, 2.0001810E+001, 2.0001699E+001, 2.0001391E+001, 2.0001395E+001, 2.0001222E+001, 2.0001221E+001, 2.0001111E+001, 2.0001032E+001, 2.0000897E+001, 2.0000851E+001, 2.0000801E+001, 2.0000648E+001, 2.0000676E+001, 2.0000565E+001, 2.0000561E+001, 2.0000477E+001, 2.0000534E+001, 2.0000477E+001, 2.0000425E+001, 2.0000366E+001, 2.0000359E+001, 2.0000243E+001, 2.0000277E+001, 2.0000292E+001
 1.6002097E+001, 2.0006122E+001, 2.0005762E+001, 2.0005230E+001, 2.0004949E+001, 2.0004471E+001, 2.0004098E+001, 2.0003673E+001, 2.0003577E+001, 2.0003244E+001, 2.0002970E+001, 2.0002669E+001, 2.0002567E+001, 2.0002265E+001, 2.0002225E+001, 2.0002027E+001, 2.0001949E+001, 2.0001565E+001, 2.0001560E+001, 2.0001395E+001, 2.0001360E+001, 2.0001304E+001, 2.0001197E+001, 2.0001020E+001, 2.0000965E+001, 2.0000930E+001, 2.0000798E+001, 2.0000760E+001, 2.0000691E+001, 2.0000633E+001, 2.0000583E+001, 2.0000593E+001, 2.0000580E+001, 2.0000477E+001, 2.0000458E+001, 2.0000416E+001, 2.0000315E+001, 2.0000311E+001, 2.0000331E+001
 1.7013067E+001, 2.0006986E+001, 2.0006597E+001, 2.0005975E+001, 2.0005651E+001, 2.0005143E+001, 2.0004774E+001, 2.0004203E+001, 2.0004023E+001, 2.0003758E+001, 2.0003456E+001, 2.0003086E+001, 2.0002907E+001, 2.0002652E+001, 2.0002495E+001, 2.0002334E+001, 2.0002217E+001, 2.0001903E+001, 2.0001755E+001, 2.0001649E+001, 2.0001538E+001, 2.0001499E+001, 2.0001409E+001, 2.0001198E+001, 2.0001115E+001, 2.0001063E+001, 2.0000996E+001, 2.0000844E+001, 2.0000833E+001, 2.0000712E+001, 2.0000705E+001, 2.0000644E+001, 2.0000665E+001, 2.0000556E+001, 2.0000538E+001, 2.0000469E+001, 2.0000436E+001, 2.0000352E+001, 2.0000366E+001
 1.8001055E+001, 2.0007703E+001, 2.0007272E+001, 2.0006626E+001, 2.0006229E+001, 2.0005704E+001, 2.0005350E+001, 2.0004714E+001, 2.0004407E+001, 2.0004171E+001, 2.0003896E+001, 2.0003460E+001, 2.0003228E+001, 2.0002999E+001, 2.0002760E+001, 2.0002605E+001, 2.0002464E+001, 2.0002258E+001, 2.0001957E+001, 2.0001864E+001, 2.0001731E+001, 2.0001647E+001, 2.0001595E+001, 2.0001389E+001, 2.0001267E+001, 2.0001177E+001, 2.0001145E+001, 2.0000932E+001, 2.0000931E+001, 2.0000803E+001, 2.0000793E+001, 2.0000707E+001, 2.0000723E+001, 2.0000673E+001, 2.0000606E+001, 2.0000521E+001, 2.0000521E+001, 2.0000401E+001, 2.0000394E+001
 1.9005452E+001, 2.0008443E+001, 2.0007940E+001, 2.0007283E+001, 2.0006826E+001, 2.0006253E+001, 2.0005898E+001, 2.0005256E+001, 2.0004854E+001, 2.0004519E+001, 2.0004328E+001, 2.0003851E+001, 2.0003574E+001, 2.0003310E+001, 2.0003081E+001, 2.0002852E+001, 2.0002719E+001, 2.0002541E+001, 2.0002268E+001, 2.0002036E+001, 2.0001944E+001, 2.0001784E+001, 2.0001753E+001, 2.0001592E+001, 2.0001443E+001, 2.0001299E+001, 2.0001261E+001, 2.0001088E+001, 2.0001018E+001, 2.0000949E+001, 2.0000873E+001, 2.0000799E+001, 2.0000774E+001, 2.0000782E+001, 2.0000687E+001, 2.0000598E+001, 2.0000583E+001, 2.0000486E+001, 2.0000431E+001
 2.0000489E+001, 2.0009583E+001, 2.0008964E+001, 2.0008221E+001, 2.0007721E+001, 2.0007040E+001, 2.0006642E+001, 2.0006023E+001, 2.0005555E+001, 2.0005020E+001, 2.0004841E+001, 2.0004404E+001, 2.0004082E+001, 2.0003700E+001, 2.0003514E+001, 2.0003189E+001, 2.0003046E+001, 2.0002843E+001, 2.0002676E+001, 2.0002284E+001, 2.0002177E+001, 2.0001993E+001, 2.0001932E+001, 2.0001844E+001, 2.0001690E+001, 2.0001481E+001, 2.0001399E+001, 2.0001326E+001, 2.0001150E+001, 2.0001105E+001, 2.0001001E+001, 2.0000933E+001, 2.0000858E+001, 2.0000868E+001, 2.0000826E+001, 2.0000726E+001, 2.0000648E+001, 2.0000608E+001, 2.0000512E+001
 2.1004883E+001, 2.0010720E+001, 2.0010005E+001, 2.0009104E+001, 2.0008594E+001, 2.0007828E+001, 2.0007371E+001, 2.0006753E+001, 2.0006270E+001, 2.0005593E+001, 2.0005294E+001, 2.0004945E+001, 2.0004608E+001, 2.0004125E+001, 2.0003919E+001, 2.0003568E+001, 2.0003371E+001, 2.0003142E+001, 2.0003022E+001, 2.0002632E+001, 2.0002414E+001, 2.0002254E+001, 2.0002131E+001, 2.0002049E+001, 2.0001942E+001, 2.0001699E+001, 2.0001573E+001, 2.0001497E+001, 2.0001371E+001, 2.0001223E+001, 2.0001171E+001, 2.0001053E+001, 2.0000991E+001, 2.0000936E+001, 2.0000940E+001, 2.0000855E+001, 2.0000744E+001, 2.0000704E+001, 2.0000637E+001
